       2433350.50000 -0.341105437760E-02 -0.155818313038E-01 -0.675717452724E-02
       2433351.50000 -0.311617221918E-02 -0.156308577481E-01 -0.677859309082E-02
       2433352.50000 -0.282017334897E-02 -0.156751668606E-01 -0.679797638354E-02
       2433353.50000 -0.252316819425E-02 -0.157146648576E-01 -0.681527346456E-02
       2433354.50000 -0.222528747276E-02 -0.157492720690E-01 -0.683044061074E-02
       2433355.50000 -0.192667632516E-02 -0.157789246060E-01 -0.684344232277E-02
       2433356.50000 -0.162748952105E-02 -0.158035748760E-01 -0.685425168520E-02
       2433357.50000 -0.132788742820E-02 -0.158231915431E-01 -0.686285041138E-02
       2433358.50000 -0.102803240137E-02 -0.158377590782E-01 -0.686922865696E-02
       2433359.50000 -0.728085481778E-03 -0.158472768111E-01 -0.687338455553E-02
       2433360.50000 -0.428203559738E-03 -0.158517574099E-01 -0.687532343310E-02
       2433361.50000 -0.128537280414E-03 -0.158512248771E-01 -0.687505674641E-02
       2433362.50000  0.170770084585E-03 -0.158457123454E-01 -0.687260089596E-02
       2433363.50000  0.469582770254E-03 -0.158352600652E-01 -0.686797612874E-02
       2433364.50000  0.767771862210E-03 -0.158199139737E-01 -0.686120574619E-02
       2433365.50000  0.106521425908E-02 -0.157997251278E-01 -0.685231577873E-02
       2433366.50000  0.136179180002E-02 -0.157747501245E-01 -0.684133520257E-02
       2433367.50000  0.165739119497E-02 -0.157450524330E-01 -0.682829666730E-02
       2433368.50000  0.195190544728E-02 -0.157107043105E-01 -0.681323756422E-02
       2433369.50000  0.224523741883E-02 -0.156717886004E-01 -0.679620106252E-02
       2433370.50000  0.253730589356E-02 -0.156283992180E-01 -0.677723646379E-02
       2433371.50000  0.282805367845E-02 -0.155806386305E-01 -0.675639794225E-02
       2433372.50000  0.311745576359E-02 -0.155286106016E-01 -0.673374069456E-02
       2433373.50000  0.340552371134E-02 -0.154724076054E-01 -0.670931411749E-02
       2433374.50000  0.369230163444E-02 -0.154120950416E-01 -0.668315311096E-02
       2433375.50000  0.397785123920E-02 -0.153476976729E-01 -0.665527043686E-02
       2433376.50000  0.426222871990E-02 -0.152791948344E-01 -0.662565375808E-02
       2433377.50000  0.454546157259E-02 -0.152065277130E-01 -0.659426928239E-02
       2433378.50000  0.482753402741E-02 -0.151296159137E-01 -0.656107061608E-02
       2433379.50000  0.510838488041E-02 -0.150483762892E-01 -0.652600904045E-02
       2433380.50000  0.538791520742E-02 -0.149627375647E-01 -0.648904163295E-02
       2433381.50000  0.566600030689E-02 -0.148726480898E-01 -0.645013569008E-02
       2433382.50000  0.594250099202E-02 -0.147780776500E-01 -0.640926988979E-02
       2433383.50000  0.621727187259E-02 -0.146790158184E-01 -0.636643351486E-02
       2433384.50000  0.649016642917E-02 -0.145754691161E-01 -0.632162497720E-02
       2433385.50000  0.676103975092E-02 -0.144674583473E-01 -0.627485040199E-02
       2433386.50000  0.702974999642E-02 -0.143550166115E-01 -0.622612256270E-02
       2433387.50000  0.729615938091E-02 -0.142381879504E-01 -0.617546015585E-02
       2433388.50000  0.756013511273E-02 -0.141170263526E-01 -0.612288727044E-02
       2433389.50000  0.782155036737E-02 -0.139915948330E-01 -0.606843289775E-02
       2433390.50000  0.808028517765E-02 -0.138619644244E-01 -0.601213039190E-02
       2433391.50000  0.833622705943E-02 -0.137282130941E-01 -0.595401688552E-02
       2433392.50000  0.858927126812E-02 -0.135904247462E-01 -0.589413274580E-02
       2433393.50000  0.883932074727E-02 -0.134486885360E-01 -0.583252119727E-02
       2433394.50000  0.908628602813E-02 -0.133030986985E-01 -0.576922822386E-02
       2433395.50000  0.933008551749E-02 -0.131537549607E-01 -0.570430279531E-02
       2433396.50000  0.957064673200E-02 -0.130007633856E-01 -0.563779734215E-02
       2433397.50000  0.980790904977E-02 -0.128442371669E-01 -0.556976822494E-02
       2433398.50000  0.100418283502E-01 -0.126842964658E-01 -0.550027570645E-02
       2433399.50000  0.102723833142E-01 -0.125210659304E-01 -0.542938268235E-02
       2433400.50000  0.104995819724E-01 -0.123546683628E-01 -0.535715131344E-02
       2433401.50000  0.107234654349E-01 -0.121852136748E-01 -0.528363704998E-02
       2433402.50000  0.109441045167E-01 -0.120127843874E-01 -0.520888067525E-02
       2433403.50000  0.111615859706E-01 -0.118374221569E-01 -0.513290077073E-02
       2433404.50000  0.113759894998E-01 -0.116591220006E-01 -0.505569026150E-02
       2433405.50000  0.115873628337E-01 -0.114778390784E-01 -0.497721978809E-02
       2433406.50000  0.117957049145E-01 -0.112935067565E-01 -0.489744734667E-02
       2433407.50000  0.120009633286E-01 -0.111060586003E-01 -0.481633026486E-02
       2433408.50000  0.122030444017E-01 -0.109154458752E-01 -0.473383489637E-02
       2433409.50000  0.124018291159E-01 -0.107216462244E-01 -0.464994157789E-02
       2433410.50000  0.125971880330E-01 -0.105246642722E-01 -0.456464516463E-02
       2433411.50000  0.127889916599E-01 -0.103245275414E-01 -0.447795294581E-02
       2433412.50000  0.129771159051E-01 -0.101212810183E-01 -0.438988175487E-02
       2433413.50000  0.131614439464E-01 -0.991498241077E-02 -0.430045540832E-02
       2433414.50000  0.133418661457E-01 -0.970569887420E-02 -0.420970291805E-02
       2433415.50000  0.135182793018E-01 -0.949350518114E-02 -0.411765748179E-02
       2433416.50000  0.136905860397E-01 -0.927848295136E-02 -0.402435605246E-02
       2433417.50000  0.138586947040E-01 -0.906072046684E-02 -0.392983923245E-02
       2433418.50000  0.140225198127E-01 -0.884031265305E-02 -0.383415126508E-02
       2433419.50000  0.141819829243E-01 -0.861736093837E-02 -0.373733996437E-02
       2433420.50000  0.143370136916E-01 -0.839197286906E-02 -0.363945651334E-02
       2433421.50000  0.144875509019E-01 -0.816426151399E-02 -0.354055514712E-02
       2433422.50000  0.146335434357E-01 -0.793434479454E-02 -0.344069279368E-02
       2433423.50000  0.147749512631E-01 -0.770234487612E-02 -0.333992874783E-02
       2433424.50000  0.149117467706E-01 -0.746838763499E-02 -0.323832438948E-02
       2433425.50000  0.150439167908E-01 -0.723260196823E-02 -0.313594282401E-02
       2433426.50000  0.151714655908E-01 -0.699511838065E-02 -0.303284814019E-02
       2433427.50000  0.152944186513E-01 -0.675606595129E-02 -0.292910379605E-02
       2433428.50000  0.154128262400E-01 -0.651556666030E-02 -0.282476956888E-02
       2433429.50000  0.155267646429E-01 -0.627372650851E-02 -0.271989673911E-02
       2433430.50000  0.156363320021E-01 -0.603062428220E-02 -0.261452194057E-02
       2433431.50000  0.157416361761E-01 -0.578630112824E-02 -0.250866137223E-02
       2433432.50000  0.158427749932E-01 -0.554075606550E-02 -0.240230816222E-02
       2433433.50000  0.159398140822E-01 -0.529395192122E-02 -0.229543537731E-02
       2433434.50000  0.160327708014E-01 -0.504583180826E-02 -0.218800482757E-02
       2433435.50000  0.161216109589E-01 -0.479634052854E-02 -0.207997868066E-02
       2433436.50000  0.162062585530E-01 -0.454544278248E-02 -0.197132947221E-02
       2433437.50000  0.162866126678E-01 -0.429313273913E-02 -0.186204549072E-02
       2433438.50000  0.163625641834E-01 -0.403943463535E-02 -0.175213128132E-02
       2433439.50000  0.164340076534E-01 -0.378439764749E-02 -0.164160498427E-02
       2433440.50000  0.165008473643E-01 -0.352808890057E-02 -0.153049459984E-02
       2433441.50000  0.165629988840E-01 -0.327058725709E-02 -0.141883462966E-02
       2433442.50000  0.166203880494E-01 -0.301197900655E-02 -0.130666372415E-02
       2433443.50000  0.166729490359E-01 -0.275235553848E-02 -0.119402339782E-02
       2433444.50000  0.167206225860E-01 -0.249181258960E-02 -0.108095760056E-02
       2433445.50000  0.167633549862E-01 -0.223045050766E-02 -0.967512847360E-03
       2433446.50000  0.168010980277E-01 -0.196837498055E-02 -0.853738608914E-03
       2433447.50000  0.168338099413E-01 -0.170569774486E-02 -0.739687698541E-03
       2433448.50000  0.168614571055E-01 -0.144253688933E-02 -0.625416444572E-03
       2433449.50000  0.168840162051E-01 -0.117901650901E-02 -0.510984512585E-03
       2433450.50000  0.169014764683E-01 -0.915265634243E-03 -0.396454333362E-03
       2433451.50000  0.169138416822E-01 -0.651416513047E-03 -0.281890176821E-03
       2433452.50000  0.169211318392E-01 -0.387602399558E-03 -0.167356954022E-03
       2433453.50000  0.169233844367E-01 -0.123954945014E-03 -0.529188001643E-04
       2433454.50000  0.169206555095E-01  0.139398894704E-03  0.613626069252E-04
       2433455.50000  0.169130203060E-01  0.402340742754E-03  0.175430159647E-03
       2433456.50000  0.169005730677E-01  0.664765872298E-03  0.289234082208E-03
       2433457.50000  0.168834247550E-01  0.926589585492E-03  0.402735412426E-03
       2433458.50000  0.168616971177E-01  0.118775419520E-02  0.515909829175E-03
       2433459.50000  0.168355118694E-01  0.144823461627E-02  0.628750749438E-03
       2433460.50000  0.168049754458E-01  0.170803948705E-02  0.741270019360E-03
       2433461.50000  0.167701626621E-01  0.196720504647E-02  0.853494673374E-03
       2433462.50000  0.167311048445E-01  0.222578149134E-02  0.965459580918E-03
       2433463.50000  0.166877874263E-01  0.248381529800E-02  0.107719784601E-02
       2433464.50000  0.166401580732E-01  0.274133337193E-02  0.118873214014E-02
       2433465.50000  0.165881416454E-01  0.299833388635E-02  0.130006963088E-02
       2433466.50000  0.165316560654E-01  0.325478510356E-02  0.141120124336E-02
       2433467.50000  0.164706244076E-01  0.351063007967E-02  0.152210414076E-02
       2433468.50000  0.164049814734E-01  0.376579383078E-02  0.163274557476E-02
       2433469.50000  0.163346755738E-01  0.402019014413E-02  0.174308657140E-02
       2433470.50000  0.162596672956E-01  0.427372655858E-02  0.185308464056E-02
       2433471.50000  0.161799269978E-01  0.452630717255E-02  0.196269531320E-02
       2433472.50000  0.160954323057E-01  0.477783356844E-02  0.207187265654E-02
       2433473.50000  0.160061663791E-01  0.502820438283E-02  0.218056905070E-02
       2433474.50000  0.159121173759E-01  0.527731410352E-02  0.228873454078E-02
       2433475.50000  0.158132792867E-01  0.552505167645E-02  0.239631608118E-02
       2433476.50000  0.157096540913E-01  0.577129950416E-02  0.250325698885E-02
       2433477.50000  0.156012549476E-01  0.601593338267E-02  0.260949690457E-02
       2433478.50000  0.154881098477E-01  0.625882379732E-02  0.271497249324E-02
       2433479.50000  0.153702649767E-01  0.649983874219E-02  0.281961897496E-02
       2433480.50000  0.152477869738E-01  0.673884787978E-02  0.292337238978E-02
       2433481.50000  0.151207635044E-01  0.697572754059E-02  0.302617232475E-02
       2433482.50000  0.149893019195E-01  0.721036592058E-02  0.312796475416E-02
       2433483.50000  0.148535261220E-01  0.744266792648E-02  0.322870469204E-02
       2433484.50000  0.147135718784E-01  0.767255934072E-02  0.332835847662E-02
       2433485.50000  0.145695806726E-01  0.789999011102E-02  0.342690557893E-02
       2433486.50000  0.144216919950E-01  0.812493642391E-02  0.352433974880E-02
       2433487.50000  0.142700340475E-01  0.834740081003E-02  0.362066908818E-02
       2433488.50000  0.141147135089E-01  0.856740916427E-02  0.371591444157E-02
       2433489.50000  0.139558061350E-01  0.878500375925E-02  0.381010559934E-02
       2433490.50000  0.137933509036E-01  0.900023244355E-02  0.390327541429E-02
       2433491.50000  0.136273501771E-01  0.921313594871E-02  0.399545287687E-02
       2433492.50000  0.134577765526E-01  0.942373653605E-02  0.408665690936E-02
       2433493.50000  0.132845845122E-01  0.963203102773E-02  0.417689254157E-02
       2433494.50000  0.131077232688E-01  0.983798952662E-02  0.426615018525E-02
       2433495.50000  0.129271473340E-01  0.100415589438E-01  0.435440753262E-02
       2433496.50000  0.127428229246E-01  0.102426690980E-01  0.444163286418E-02
       2433497.50000  0.125547301738E-01  0.104412390735E-01  0.452778850459E-02
       2433498.50000  0.123628622892E-01  0.106371822809E-01  0.461283357774E-02
       2433499.50000  0.121672231309E-01  0.108304095862E-01  0.469672571195E-02
       2433500.50000  0.119678244733E-01  0.110208305348E-01  0.477942170815E-02
       2433501.50000  0.117646838488E-01  0.112083530376E-01  0.486087737024E-02
       2433502.50000  0.115578235623E-01  0.113928820229E-01  0.494104677096E-02
       2433503.50000  0.113472712483E-01  0.115743176277E-01  0.501988126656E-02
       2433504.50000  0.111330621495E-01  0.117525535978E-01  0.509732862622E-02
       2433505.50000  0.109152430173E-01  0.119274766810E-01  0.517333270416E-02
       2433506.50000  0.106938770872E-01  0.120989678314E-01  0.524783410242E-02
       2433507.50000  0.104690490200E-01  0.122669058406E-01  0.532077215972E-02
       2433508.50000  0.102408682375E-01  0.124311734420E-01  0.539208829257E-02
       2433509.50000  0.100094690796E-01  0.125916650822E-01  0.546173024655E-02
       2433510.50000  0.977500689709E-02  0.127482947571E-01  0.552965638184E-02
       2433511.50000  0.953765041212E-02  0.129010020550E-01  0.559583897757E-02
       2433512.50000  0.929757182281E-02  0.130497550609E-01  0.566026581852E-02
       2433513.50000  0.905493659266E-02  0.131945497786E-01  0.572293987691E-02
       2433514.50000  0.880989449189E-02  0.133354066297E-01  0.578387739475E-02
       2433515.50000  0.856257267819E-02  0.134723649445E-01  0.584310486632E-02
       2433516.50000  0.831307101141E-02  0.136054761913E-01  0.590065532957E-02
       2433517.50000  0.806145968774E-02  0.137347963894E-01  0.595656420953E-02
       2433518.50000  0.780777948612E-02  0.138603781032E-01  0.601086493302E-02
       2433519.50000  0.755204500282E-02  0.139822627271E-01  0.606358470299E-02
       2433520.50000  0.729425086614E-02  0.141004741652E-01  0.611474103840E-02
       2433521.50000  0.703438012405E-02  0.142150150768E-01  0.616433971964E-02
       2433522.50000  0.677241323122E-02  0.143258663544E-01  0.621237450420E-02
       2433523.50000  0.650833583848E-02  0.144329896141E-01  0.625882849068E-02
       2433524.50000  0.624214406636E-02  0.145363316655E-01  0.630367656443E-02
       2433525.50000  0.597384683902E-02  0.146358295772E-01  0.634688816824E-02
       2433526.50000  0.570346569602E-02  0.147314151298E-01  0.638842973584E-02
       2433527.50000  0.543103298153E-02  0.148230179156E-01  0.642826638430E-02
       2433528.50000  0.515658940839E-02  0.149105668408E-01  0.646636273204E-02
       2433529.50000  0.488018186343E-02  0.149939901427E-01  0.650268290457E-02
       2433530.50000  0.460186213403E-02  0.150732142451E-01  0.653718990578E-02
       2433531.50000  0.432168708284E-02  0.151481619178E-01  0.656984461025E-02
       2433532.50000  0.403972066414E-02  0.152187503692E-01  0.660060472199E-02
       2433533.50000  0.375603794924E-02  0.152848901344E-01  0.662942417238E-02
       2433534.50000  0.347073085789E-02  0.153464858569E-01  0.665625355861E-02
       2433535.50000  0.318391447895E-02  0.154034400869E-01  0.668104223639E-02
       2433536.50000  0.289573186724E-02  0.154556606955E-01  0.670374239258E-02
       2433537.50000  0.260635459356E-02  0.155030712257E-01  0.672431472059E-02
       2433538.50000  0.231597691992E-02  0.155456217788E-01  0.674273437907E-02
       2433539.50000  0.202480361851E-02  0.155832968930E-01  0.675899529145E-02
       2433540.50000  0.173303427018E-02  0.156161174155E-01  0.677311114685E-02
       2433541.50000  0.144084854618E-02  0.156441356534E-01  0.678511271730E-02
       2433542.50000  0.114839629122E-02  0.156674257261E-01  0.679504255155E-02
       2433543.50000  0.855793791656E-03  0.156860723657E-01  0.680294882700E-02
       2433544.50000  0.563125204480E-03  0.157001609231E-01  0.680887986976E-02
       2433545.50000  0.270447036187E-03  0.157097698717E-01  0.681288004897E-02
       2433546.50000 -0.222061794948E-04  0.157149658026E-01  0.681498703781E-02
       2433547.50000 -0.314816006648E-03  0.157158003276E-01  0.681523012196E-02
       2433548.50000 -0.607374328402E-03  0.157123083796E-01  0.681362927395E-02
       2433549.50000 -0.899877701930E-03  0.157045077136E-01  0.681019488645E-02
       2433550.50000 -0.119232200690E-02  0.156923996343E-01  0.680492817836E-02
       2433551.50000 -0.148469778459E-02  0.156759709462E-01  0.679782227082E-02
       2433552.50000 -0.177698676667E-02  0.156551968949E-01  0.678886380481E-02
       2433553.50000 -0.206915995285E-02  0.156300446072E-01  0.677803483059E-02
       2433554.50000 -0.236117727757E-02  0.156004764123E-01  0.676531462929E-02
       2433555.50000 -0.265298856189E-02  0.155664524817E-01  0.675068115926E-02
       2433556.50000 -0.294453520630E-02  0.155279324229E-01  0.673411192757E-02
       2433557.50000 -0.323575198300E-02  0.154848757006E-01  0.671558421960E-02
       2433558.50000 -0.352656829316E-02  0.154372409819E-01  0.669507473960E-02
       2433559.50000 -0.381690830417E-02  0.153849846894E-01  0.667255882009E-02
       2433560.50000 -0.410668945012E-02  0.153280592576E-01  0.664800947163E-02
       2433561.50000 -0.439581892328E-02  0.152664118638E-01  0.662139669707E-02
       2433562.50000 -0.468418815576E-02  0.151999847596E-01  0.659268768627E-02
       2433563.50000 -0.497166608633E-02  0.151287185906E-01  0.656184864974E-02
       2433564.50000 -0.525809327725E-02  0.150525598816E-01  0.652884893036E-02
       2433565.50000 -0.554328024475E-02  0.149714726458E-01  0.649366736373E-02
       2433566.50000 -0.582701353091E-02  0.148854517448E-01  0.645629957841E-02
       2433567.50000 -0.610907078860E-02  0.147945332050E-01  0.641676360839E-02
       2433568.50000 -0.638924170450E-02  0.146987963399E-01  0.637510100467E-02
       2433569.50000 -0.666734772793E-02  0.145983555985E-01  0.633137232241E-02
       2433570.50000 -0.694325366319E-02  0.144933449868E-01  0.628564856018E-02
       2433571.50000 -0.721686847456E-02  0.143839010684E-01  0.623800184459E-02
       2433572.50000 -0.748813772959E-02  0.142701498557E-01  0.618849826532E-02
       2433573.50000 -0.775703251960E-02  0.141521997182E-01  0.613719401427E-02
       2433574.50000 -0.802353896045E-02  0.140301394706E-01  0.608413436028E-02
       2433575.50000 -0.828765023613E-02  0.139040395266E-01  0.602935429887E-02
       2433576.50000 -0.854936131602E-02  0.137739542055E-01  0.597287982830E-02
       2433577.50000 -0.880866559057E-02  0.136399240802E-01  0.591472924532E-02
       2433578.50000 -0.906555256841E-02  0.135019780085E-01  0.585491426641E-02
       2433579.50000 -0.932000607335E-02  0.133601349367E-01  0.579344102371E-02
       2433580.50000 -0.957200275476E-02  0.132144056902E-01  0.573031105365E-02
       2433581.50000 -0.982151099309E-02  0.130647948794E-01  0.566552234792E-02
       2433582.50000 -0.100684903709E-01  0.129113028704E-01  0.559907043799E-02
       2433583.50000 -0.103128918000E-01  0.127539276094E-01  0.553094939839E-02
       2433584.50000 -0.105546582174E-01  0.125926660281E-01  0.546115261878E-02
       2433585.50000 -0.107937255709E-01  0.124275147950E-01  0.538967321834E-02
       2433586.50000 -0.110300236640E-01  0.122584703095E-01  0.531650404685E-02
       2433587.50000 -0.112634763515E-01  0.120855280149E-01  0.524163731649E-02
       2433588.50000 -0.114940005619E-01  0.119086813345E-01  0.516506403178E-02
       2433589.50000 -0.117215037029E-01  0.117279208164E-01  0.508677353967E-02
       2433590.50000 -0.119458792706E-01  0.115432344286E-01  0.500675371320E-02
       2433591.50000 -0.121670011007E-01  0.113546102868E-01  0.492499246644E-02
       2433592.50000 -0.123847178286E-01  0.111620431515E-01  0.484148132218E-02
       2433593.50000 -0.125988506083E-01  0.109655452522E-01  0.475622132281E-02
       2433594.50000 -0.128091980677E-01  0.107651598920E-01  0.466923042406E-02
       2433595.50000 -0.130155511955E-01  0.105609732676E-01  0.458054987125E-02
       2433596.50000 -0.132177163492E-01  0.103531181305E-01  0.449024609114E-02
       2433597.50000 -0.134155388278E-01  0.101417650734E-01  0.439840583446E-02
       2433598.50000 -0.136089173151E-01  0.992710336080E-02  0.430512565836E-02
       2433599.50000 -0.137978038911E-01  0.970931894371E-02  0.421049993566E-02
       2433600.50000 -0.139821919962E-01  0.948857785414E-02  0.411461185055E-02
       2433601.50000 -0.141620995674E-01  0.926501879028E-02  0.401752942632E-02
       2433602.50000 -0.143375540416E-01  0.903875364646E-02  0.391930587791E-02
       2433603.50000 -0.145085823969E-01  0.880987233674E-02  0.381998228518E-02
       2433604.50000 -0.146752061879E-01  0.857844856523E-02  0.371959076254E-02
       2433605.50000 -0.148374399953E-01  0.834454463725E-02  0.361815709286E-02
       2433606.50000 -0.149952915665E-01  0.810821472363E-02  0.351570251256E-02
       2433607.50000 -0.151487623972E-01  0.786950676643E-02  0.341224475578E-02
       2433608.50000 -0.152978480865E-01  0.762846351531E-02  0.330779862713E-02
       2433609.50000 -0.154425382645E-01  0.738512319411E-02  0.320237637570E-02
       2433610.50000 -0.155828161917E-01  0.713952015726E-02  0.309598806553E-02
       2433611.50000 -0.157186582690E-01  0.689168569836E-02  0.298864202949E-02
       2433612.50000 -0.158500336801E-01  0.664164898226E-02  0.288034538974E-02
       2433613.50000 -0.159769042679E-01  0.638943794219E-02  0.277110455783E-02
       2433614.50000 -0.160992245526E-01  0.613507995226E-02  0.266092561220E-02
       2433615.50000 -0.162169416184E-01  0.587860216612E-02  0.254981449542E-02
       2433616.50000 -0.163299944745E-01  0.562003159368E-02  0.243777707320E-02
       2433617.50000 -0.164383124905E-01  0.535939525028E-02  0.232481923949E-02
       2433618.50000 -0.165418126818E-01  0.509672102493E-02  0.221094742075E-02
       2433619.50000 -0.166403960645E-01  0.483204021319E-02  0.209616999040E-02
       2433620.50000 -0.167339441231E-01  0.456539277012E-02  0.198050015749E-02
       2433621.50000 -0.168223175836E-01  0.429683590569E-02  0.186396064849E-02
       2433622.50000 -0.169053606726E-01  0.402645522445E-02  0.174658972096E-02
       2433623.50000 -0.169829136749E-01  0.375437516799E-02  0.162844672490E-02
       2433624.50000 -0.170548335447E-01  0.348076326881E-02  0.150961423254E-02
       2433625.50000 -0.171210170203E-01  0.320582319063E-02  0.139019405645E-02
       2433626.50000 -0.171814167824E-01  0.292977630154E-02  0.127029710051E-02
       2433627.50000 -0.172360431612E-01  0.265283813799E-02  0.115003056093E-02
       2433628.50000 -0.172849514459E-01  0.237519908256E-02  0.102948753967E-02
       2433629.50000 -0.173282219586E-01  0.209701531531E-02  0.908742299127E-03
       2433630.50000 -0.173659414738E-01  0.181840993234E-02  0.787851027354E-03
       2433631.50000 -0.173981909699E-01  0.153948002920E-02  0.666855789390E-03
       2433632.50000 -0.174250402384E-01  0.126030515580E-02  0.545789166208E-03
       2433633.50000 -0.174465473506E-01  0.980954287497E-03  0.424678048090E-03
       2433634.50000 -0.174627605348E-01  0.701490347236E-03  0.303546079267E-03
       2433635.50000 -0.174737206156E-01  0.421972477999E-03  0.182414877888E-03
