Bolide Detection Notification: 2021-024

At 07:33:43 UT on 24 Jan 2021, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 45.0 °S, Lon 95.5 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 2.82e+10 watts/steradian, and total radiated flash
energy 6.36e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.699, -9.71e+08),
           (-0.695,  3.98e+08),
           (-0.692,  1.25e+09),
           (-0.689,  1.01e+09),
           (-0.682, -1.16e+09),
           (-0.678,  9.29e+08),
           (-0.675, -1.80e+09),
           (-0.672,  4.42e+08),
           (-0.668, -1.31e+09),
           (-0.665, -2.37e+09),
           (-0.662, -4.63e+08),
           (-0.658, -2.38e+09),
           (-0.655, -8.05e+08),
           (-0.651, -3.50e+08),
           (-0.648, -1.11e+09),
           (-0.645, -4.15e+08),
           (-0.641, -1.28e+09),
           (-0.638, -6.60e+08),
           (-0.634, -1.18e+09),
           (-0.631,  6.82e+07),
           (-0.628,  1.61e+09),
           (-0.624, -1.86e+09),
           (-0.621,  6.92e+08),
           (-0.618,  9.86e+08),
           (-0.614,  1.86e+08),
           (-0.611,  1.73e+09),
           (-0.607,  2.38e+09),
           (-0.604,  1.05e+09),
           (-0.601, -1.19e+09),
           (-0.597,  1.72e+09),
           (-0.594, -1.56e+09),
           (-0.591,  3.36e+08),
           (-0.587,  1.95e+08),
           (-0.584,  1.43e+09),
           (-0.580, -1.31e+09),
           (-0.577, -1.03e+09),
           (-0.574,  5.79e+08),
           (-0.570, -6.31e+08),
           (-0.567, -4.31e+08),
           (-0.564,  4.90e+08),
           (-0.560, -2.08e+08),
           (-0.557,  1.07e+09),
           (-0.553, -6.41e+08),
           (-0.550, -1.45e+09),
           (-0.547,  4.82e+08),
           (-0.543,  1.61e+09),
           (-0.540,  2.28e+09),
           (-0.537, -9.61e+08),
           (-0.533, -4.51e+08),
           (-0.530, -2.41e+09),
           (-0.526, -5.33e+08),
           (-0.523, -2.34e+09),
           (-0.520, -5.70e+08),
           (-0.516,  5.02e+08),
           (-0.513,  9.25e+08),
           (-0.510,  1.44e+09),
           (-0.506, -4.37e+08),
           (-0.503, -1.67e+09),
