Bolide Detection Notification: 2021-354

At 23:15:54 UT on 20 Dec 2021, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 62.7 °N, Lon 60.3 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 6.36e+09 watts/steradian, and total radiated flash
energy 2.85e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.999, -4.89e+08),
           (-0.996,  2.13e+08),
           (-0.992,  1.20e+09),
           (-0.989, -1.47e+09),
           (-0.986, -1.57e+09),
           (-0.982, -4.54e+08),
           (-0.979, -3.68e+08),
           (-0.972,  6.04e+08),
           (-0.969, -5.17e+07),
           (-0.965, -1.40e+08),
           (-0.962,  4.45e+08),
           (-0.958, -4.68e+08),
           (-0.955,  7.64e+08),
           (-0.952,  2.19e+08),
           (-0.948, -6.12e+08),
           (-0.945, -3.14e+08),
           (-0.942, -9.41e+08),
           (-0.938,  7.18e+08),
           (-0.935, -2.53e+09),
           (-0.928,  9.74e+08),
           (-0.921, -8.19e+08),
           (-0.918, -1.39e+08),
           (-0.915, -5.10e+08),
           (-0.911,  8.20e+08),
           (-0.908, -1.88e+09),
           (-0.904,  1.92e+08),
           (-0.901,  1.29e+09),
           (-0.898, -1.29e+09),
           (-0.891,  7.46e+08),
           (-0.888,  1.09e+09),
           (-0.884, -9.82e+08),
           (-0.881,  6.84e+08),
           (-0.877, -5.88e+08),
           (-0.874, -2.55e+08),
           (-0.871, -1.68e+09),
           (-0.867,  2.45e+07),
           (-0.864, -1.12e+08),
           (-0.861,  4.27e+08),
           (-0.857,  4.96e+08),
           (-0.854, -7.94e+08),
           (-0.851, -1.25e+08),
           (-0.847, -1.16e+09),
           (-0.844,  4.14e+08),
           (-0.840, -1.15e+09),
           (-0.837, -4.73e+08),
           (-0.834,  8.38e+08),
           (-0.830,  1.56e+08),
           (-0.827, -1.05e+09),
           (-0.823, -1.33e+09),
           (-0.820, -5.13e+08),
           (-0.817, -2.86e+08),
           (-0.813,  6.65e+08),
           (-0.810, -2.97e+08),
           (-0.807,  8.36e+08),
           (-0.803, -2.36e+08),
           (-0.800, -8.03e+08),
           (-0.796,  9.59e+08),
           (-0.793,  2.80e+08),
           (-0.790, -1.01e+09),
           (-0.786,  2.81e+08),
           (-0.783, -1.32e+08),
           (-0.780, -3.57e+08),
           (-0.776,  5.45e+08),
           (-0.773,  9.29e+08),
           (-0.769, -2.79e+08),
           (-0.766,  5.27e+08),
           (-0.763, -3.85e+08),
           (-0.759,  1.21e+09),
           (-0.756, -8.58e+08),
           (-0.753,  4.22e+08),
           (-0.749, -4.86e+07),
           (-0.746, -9.04e+08),
           (-0.743,  5.77e+08),
           (-0.739,  6.50e+08),
           (-0.736, -5.35e+08),
           (-0.732, -4.56e+08),
           (-0.729, -2.57e+08),
           (-0.726,  1.25e+08),
           (-0.722, -2.67e+08),
           (-0.719,  8.24e+08),
           (-0.715, -7.71e+07),
           (-0.712,  3.26e+08),
           (-0.709, -7.61e+08),
           (-0.705, -1.47e+09),
           (-0.702,  5.20e+07),
           (-0.699, -7.11e+08),
           (-0.695, -9.14e+08),
           (-0.692, -2.64e+08),
           (-0.688, -1.76e+09),
           (-0.682, -6.10e+07),
           (-0.678, -1.32e+09),
           (-0.675, -8.55e+08),
           (-0.672, -1.25e+08),
           (-0.668,  9.69e+08),
           (-0.665, -9.70e+08),
           (-0.661,  1.09e+09),
           (-0.658, -7.07e+08),
           (-0.655, -6.43e+08),
           (-0.651, -5.04e+08),
           (-0.648, -1.33e+09),
           (-0.645, -1.02e+09),
           (-0.641, -9.83e+07),
           (-0.638, -4.64e+08),
           (-0.635, -1.47e+09),
           (-0.631, -1.56e+09),
           (-0.628,  4.81e+08),
           (-0.624,  6.21e+08),
           (-0.621, -6.38e+08),
           (-0.618, -1.69e+08),
           (-0.614, -5.07e+08),
           (-0.611,  2.68e+08),
           (-0.607, -2.47e+09),
           (-0.604, -1.10e+09),
           (-0.601, -4.13e+08),
           (-0.597,  4.72e+08),
           (-0.594,  1.01e+09),
           (-0.591, -1.36e+09),
           (-0.587, -2.34e+09),
           (-0.584,  1.35e+08),
           (-0.581,  1.12e+09),
           (-0.577, -1.03e+09),
           (-0.574, -4.85e+08),
           (-0.570,  4.28e+08),
           (-0.567,  7.49e+08),
           (-0.564,  3.64e+07),
           (-0.560,  9.34e+08),
           (-0.557,  3.34e+08),
           (-0.553, -6.83e+08),
           (-0.550,  1.11e+09),
           (-0.547, -1.02e+09),
           (-0.543, -2.99e+08),
           (-0.540,  1.02e+09),
           (-0.537, -2.72e+08),
           (-0.533,  6.91e+08),
           (-0.530,  3.21e+08),
           (-0.526, -1.47e+09),
           (-0.523,  1.11e+08),
           (-0.520, -4.97e+08),
           (-0.516, -6.92e+08),
           (-0.513, -1.68e+08),
           (-0.510, -5.58e+08),
           (-0.506, -5.52e+08),
           (-0.503,  3.22e+08),
           (-0.499,  1.00e+09),
           (-0.496,  3.15e+08),
           (-0.493, -1.52e+08),
           (-0.489,  7.45e+08),
           (-0.486,  7.52e+08),
           (-0.483,  1.05e+09),
           (-0.479,  1.57e+09),
           (-0.476,  6.86e+07),
           (-0.472, -1.11e+09),
           (-0.469,  7.05e+08),
           (-0.466,  1.18e+08),
           (-0.462,  1.33e+09),
           (-0.459, -4.57e+08),
           (-0.456, -1.14e+09),
           (-0.449,  6.78e+08),
           (-0.446,  8.27e+08),
           (-0.442,  1.26e+09),
           (-0.439, -6.77e+08),
           (-0.435,  7.15e+08),
           (-0.432,  8.16e+08),
