Bolide Detection Notification: 2017-067

At 22:21:59 UT on 08 Mar 2017, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 26.1 °S, Lon 174.9 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 4.54e+10 watts/steradian, and total radiated flash
energy 6.79e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.199, -1.12e+09),
           (-0.196,  5.71e+07),
           (-0.192,  9.48e+08),
           (-0.189, -2.25e+08),
           (-0.186,  1.08e+09),
           (-0.182,  6.33e+08),
           (-0.179, -1.06e+09),
           (-0.176, -4.69e+07),
           (-0.172, -1.05e+08),
           (-0.169,  4.14e+08),
           (-0.165,  1.90e+09),
           (-0.162, -8.52e+08),
           (-0.159, -1.17e+09),
           (-0.155,  3.97e+08),
           (-0.152, -5.52e+08),
           (-0.149,  4.27e+08),
           (-0.145,  1.29e+09),
           (-0.142,  1.31e+09),
           (-0.138, -1.39e+09),
           (-0.135,  1.43e+08),
           (-0.132,  6.57e+08),
           (-0.128,  4.29e+08),
           (-0.125, -9.12e+08),
           (-0.121,  1.11e+09),
           (-0.118, -1.90e+09),
           (-0.115,  1.04e+08),
           (-0.111, -6.78e+08),
           (-0.108,  8.43e+07),
           (-0.105, -4.13e+08),
           (-0.101,  9.84e+08),
           (-0.098, -1.99e+09),
           (-0.095,  2.44e+08),
           (-0.091, -7.48e+08),
           (-0.088,  2.99e+07),
           (-0.084, -1.34e+09),
           (-0.081, -3.30e+09),
           (-0.078,  4.40e+08),
           (-0.074, -2.50e+08),
           (-0.071,  2.02e+08),
           (-0.068, -1.05e+09),
           (-0.064, -4.63e+08),
           (-0.061, -7.07e+08),
           (-0.057, -1.23e+09),
           (-0.054, -4.84e+08),
           (-0.051,  3.68e+07),
           (-0.047, -2.13e+09),
           (-0.044,  4.92e+07),
           (-0.040,  4.64e+08),
           (-0.037, -8.82e+08),
           (-0.034, -1.86e+08),
           (-0.030,  4.16e+08),
           (-0.027,  4.68e+09),
           (-0.024,  4.16e+09),
           (-0.020,  5.52e+09),
           (-0.017,  7.82e+09),
           (-0.014,  5.87e+09),
           (-0.010,  7.56e+09),
           (-0.007,  8.35e+09),
           (-0.003,  1.08e+10),
           ( 0.000,  1.15e+10),
           ( 0.003,  1.49e+10),
           ( 0.007,  1.24e+10),
           ( 0.010,  1.27e+10),
           ( 0.014,  1.52e+10),
           ( 0.017,  1.51e+10),
           ( 0.020,  1.66e+10),
           ( 0.024,  1.59e+10),
           ( 0.027,  1.73e+10),
           ( 0.030,  1.81e+10),
           ( 0.034,  1.71e+10),
           ( 0.037,  1.78e+10),
           ( 0.040,  1.68e+10),
           ( 0.044,  2.03e+10),
           ( 0.047,  2.25e+10),
           ( 0.051,  2.52e+10),
           ( 0.054,  2.57e+10),
           ( 0.057,  2.78e+10),
           ( 0.061,  2.97e+10),
           ( 0.064,  3.51e+10),
           ( 0.067,  3.86e+10),
           ( 0.074,  4.43e+10),
           ( 0.078,  4.15e+10),
           ( 0.081,  4.25e+10),
           ( 0.084,  4.52e+10),
           ( 0.088,  4.54e+10),
           ( 0.091,  4.16e+10),
           ( 0.094,  3.59e+10),
           ( 0.098,  3.06e+10),
           ( 0.101,  2.67e+10),
           ( 0.105,  2.41e+10),
           ( 0.108,  2.37e+10),
           ( 0.111,  2.41e+10),
           ( 0.115,  2.29e+10),
           ( 0.118,  2.36e+10),
           ( 0.121,  2.17e+10),
           ( 0.125,  1.94e+10),
           ( 0.128,  2.08e+10),
           ( 0.135,  1.60e+10),
           ( 0.138,  1.67e+10),
           ( 0.142,  1.71e+10),
           ( 0.145,  1.49e+10),
           ( 0.149,  1.55e+10),
           ( 0.152,  1.36e+10),
           ( 0.155,  1.37e+10),
           ( 0.159,  1.20e+10),
           ( 0.162,  1.22e+10),
           ( 0.165,  1.15e+10),
           ( 0.169,  1.12e+10),
           ( 0.172,  9.10e+09),
           ( 0.175,  9.20e+09),
           ( 0.179,  1.09e+10),
           ( 0.182,  1.02e+10),
           ( 0.186,  1.02e+10),
           ( 0.189,  1.09e+10),
           ( 0.196,  8.92e+09),
           ( 0.199,  8.28e+09),
           ( 0.202,  9.09e+09),
           ( 0.206,  6.25e+09),
           ( 0.209,  6.76e+09),
           ( 0.213,  8.35e+09),
           ( 0.216,  6.39e+09),
           ( 0.219,  7.29e+09),
           ( 0.223,  6.81e+09),
           ( 0.226,  7.71e+09),
           ( 0.229,  6.17e+09),
           ( 0.233,  6.09e+09),
           ( 0.236,  4.89e+09),
           ( 0.240,  4.37e+09),
           ( 0.243,  4.77e+09),
           ( 0.246,  3.82e+09),
           ( 0.250,  4.32e+09),
           ( 0.253,  6.28e+09),
           ( 0.257,  3.80e+09),
           ( 0.260,  5.09e+09),
           ( 0.263,  4.50e+09),
           ( 0.267,  4.00e+09),
           ( 0.270,  3.05e+09),
           ( 0.273,  5.29e+09),
           ( 0.277,  2.48e+09),
           ( 0.280,  2.78e+09),
           ( 0.283,  3.29e+09),
           ( 0.287,  3.05e+08),
           ( 0.290,  3.21e+09),
           ( 0.294,  1.95e+09),
           ( 0.297,  2.83e+09),
           ( 0.300,  3.21e+09),
           ( 0.304,  3.66e+09),
           ( 0.307,  1.41e+09),
           ( 0.310,  3.42e+09),
           ( 0.314,  2.84e+09),
           ( 0.317,  1.54e+09),
           ( 0.321,  2.80e+09),
           ( 0.324,  2.63e+09),
           ( 0.327,  2.00e+09),
           ( 0.331,  2.87e+09),
           ( 0.334,  2.38e+09),
           ( 0.337,  5.34e+08),
           ( 0.341,  2.32e+09),
           ( 0.344,  4.26e+09),
           ( 0.348,  3.05e+09),
           ( 0.351,  3.00e+09),
           ( 0.354,  4.96e+09),
           ( 0.358,  1.30e+09),
           ( 0.361,  1.68e+09),
           ( 0.364,  4.61e+09),
           ( 0.368,  4.01e+09),
           ( 0.371,  2.21e+09),
           ( 0.375,  3.62e+09),
           ( 0.378,  4.73e+09),
           ( 0.381,  1.67e+09),
           ( 0.385,  1.84e+09),
           ( 0.388,  2.19e+09),
           ( 0.392,  3.39e+09),
           ( 0.395,  8.63e+08),
           ( 0.398,  1.87e+09),
           ( 0.402,  5.66e+08),
           ( 0.405, -5.86e+08),
           ( 0.408,  1.13e+09),
           ( 0.412,  1.85e+09),
           ( 0.415,  1.25e+09),
           ( 0.418,  1.20e+09),
           ( 0.422,  1.47e+09),
           ( 0.425,  1.79e+09),
           ( 0.429,  1.51e+09),
           ( 0.432,  1.42e+09),
           ( 0.435,  1.98e+09),
           ( 0.439,  1.49e+09),
           ( 0.442,  3.11e+09),
           ( 0.445,  1.07e+09),
           ( 0.449,  4.81e+08),
           ( 0.452,  1.97e+09),
           ( 0.456,  5.93e+08),
           ( 0.459,  1.98e+09),
           ( 0.462,  1.29e+09),
           ( 0.466,  1.76e+09),
           ( 0.469,  2.51e+09),
