Bolide Detection Notification: 2019-096

At 11:59:09 UT on 06 Apr 2019, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 56.5 °N, Lon 94.9 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 7.95e+09 watts/steradian, and total radiated flash
energy 7.36e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-1.498,  4.99e+08),
           (-1.495,  1.30e+09),
           (-1.492, -1.59e+08),
           (-1.488, -1.74e+08),
           (-1.485, -7.72e+08),
           (-1.482,  2.67e+08),
           (-1.478, -5.16e+08),
           (-1.475, -3.38e+08),
           (-1.471,  2.66e+07),
           (-1.465,  1.18e+09),
           (-1.461, -3.00e+08),
           (-1.458, -1.67e+08),
           (-1.455, -1.92e+08),
           (-1.448,  3.18e+08),
           (-1.445,  6.40e+08),
           (-1.441,  1.66e+09),
           (-1.438,  7.58e+08),
           (-1.434,  1.27e+09),
           (-1.431, -2.92e+08),
           (-1.428,  5.91e+08),
           (-1.424,  2.34e+09),
           (-1.421,  2.50e+09),
           (-1.418,  2.79e+09),
           (-1.407,  1.05e+09),
           (-1.404,  1.30e+09),
           (-1.401,  2.28e+09),
           (-1.397,  2.22e+09),
           (-1.394, -7.05e+08),
           (-1.390, -1.79e+08),
           (-1.387, -2.36e+08),
           (-1.384,  2.25e+09),
           (-1.377, -1.01e+09),
           (-1.374,  1.31e+09),
           (-1.370, -6.88e+07),
           (-1.367,  6.40e+07),
           (-1.363,  5.58e+08),
           (-1.360,  1.79e+09),
           (-1.357,  6.93e+08),
           (-1.353,  1.24e+09),
           (-1.347, -8.75e+08),
           (-1.343,  7.09e+08),
           (-1.340, -1.49e+08),
           (-1.337,  7.84e+08),
           (-1.330, -1.54e+08),
           (-1.326,  4.24e+08),
           (-1.323,  2.00e+08),
           (-1.320, -5.25e+08),
           (-1.316,  2.04e+09),
           (-1.313,  1.07e+09),
           (-1.309,  1.13e+09),
           (-1.306,  1.08e+09),
           (-1.299,  1.76e+09),
           (-1.293,  1.12e+09),
           (-1.289, -4.48e+08),
           (-1.282,  9.94e+08),
           (-1.279,  6.66e+08),
           (-1.276,  6.88e+08),
           (-1.272, -2.97e+08),
           (-1.269,  5.82e+08),
           (-1.266, -3.28e+08),
           (-1.262,  1.02e+09),
           (-1.259,  4.43e+08),
           (-1.252, -1.14e+09),
           (-1.249,  4.93e+08),
           (-1.245, -2.36e+07),
           (-1.242, -1.03e+09),
           (-1.239,  1.33e+09),
           (-1.235,  4.65e+08),
           (-1.232, -7.21e+08),
           (-1.225,  2.00e+09),
           (-1.222,  7.70e+08),
           (-1.218,  1.83e+09),
           (-1.215,  9.30e+08),
           (-1.212,  1.79e+09),
           (-1.208, -5.85e+08),
           (-1.205,  2.53e+07),
           (-1.201,  1.02e+09),
           (-1.198,  6.76e+08),
           (-1.195,  1.14e+09),
           (-1.188, -1.30e+09),
           (-1.185, -5.22e+08),
           (-1.181, -6.98e+07),
           (-1.178,  5.44e+08),
           (-1.174, -6.10e+08),
           (-1.171,  3.43e+08),
           (-1.168, -5.90e+07),
           (-1.164,  1.26e+09),
           (-1.158, -1.40e+08),
           (-1.154,  1.31e+09),
           (-1.151,  7.48e+08),
           (-1.148,  1.22e+09),
           (-1.144,  1.38e+09),
           (-1.141,  1.14e+07),
           (-1.137, -2.52e+08),
           (-1.134, -3.51e+08),
           (-1.127,  1.48e+09),
           (-1.124,  2.57e+08),
           (-1.120,  1.60e+09),
           (-1.117, -1.90e+09),
