Bolide Detection Notification: 2014-136

At 12:42:47 UT on 16 May 2014, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 44.2 °S, Lon 176.2 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 7.52e+10 watts/steradian, and total radiated flash
energy 3.11e+11 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.597,  4.50e+08),
           (-0.594,  1.84e+09),
           (-0.591,  3.68e+08),
           (-0.587, -6.89e+08),
           (-0.584,  2.31e+08),
           (-0.581, -5.53e+08),
           (-0.577, -5.68e+07),
           (-0.574, -4.26e+08),
           (-0.570, -6.74e+08),
           (-0.567, -1.65e+09),
           (-0.564, -9.05e+08),
           (-0.560, -5.10e+08),
           (-0.557,  3.10e+08),
           (-0.553,  4.23e+08),
           (-0.550,  7.95e+08),
           (-0.547, -1.17e+09),
           (-0.543, -4.64e+08),
           (-0.540,  1.19e+09),
           (-0.537, -9.56e+08),
           (-0.533,  1.97e+07),
           (-0.530, -9.06e+08),
           (-0.526,  3.39e+08),
           (-0.523, -2.74e+08),
           (-0.520, -4.64e+08),
           (-0.516, -2.72e+08),
           (-0.506, -2.33e+09),
           (-0.503,  1.22e+09),
           (-0.499, -2.26e+09),
           (-0.496,  3.30e+08),
           (-0.493,  1.14e+09),
           (-0.489, -4.03e+08),
           (-0.486, -1.12e+09),
           (-0.483, -3.96e+08),
           (-0.479, -1.28e+09),
           (-0.476, -8.06e+08),
           (-0.473,  7.35e+08),
           (-0.469, -1.23e+09),
           (-0.466, -2.12e+09),
           (-0.462, -5.36e+08),
           (-0.459,  1.38e+09),
           (-0.456, -3.10e+08),
           (-0.452,  2.60e+08),
           (-0.449, -1.17e+09),
           (-0.446, -9.87e+08),
           (-0.442,  4.07e+08),
           (-0.439, -1.75e+08),
           (-0.435, -2.00e+09),
           (-0.432, -6.35e+08),
           (-0.429, -5.14e+08),
           (-0.425,  5.17e+07),
           (-0.422,  1.48e+07),
           (-0.418, -2.01e+09),
           (-0.415,  1.31e+09),
           (-0.412,  1.85e+09),
           (-0.408,  7.17e+08),
           (-0.405, -3.31e+07),
           (-0.402, -1.22e+09),
           (-0.398,  1.41e+09),
           (-0.395,  1.24e+09),
           (-0.391, -1.65e+08),
           (-0.388,  4.72e+08),
           (-0.381,  1.02e+08),
           (-0.378,  3.55e+08),
           (-0.371,  1.01e+09),
           (-0.368, -6.26e+08),
           (-0.364, -1.47e+09),
           (-0.361, -1.06e+09),
           (-0.358, -2.35e+08),
           (-0.354, -1.40e+09),
           (-0.351, -2.91e+08),
           (-0.348, -4.32e+08),
           (-0.344, -1.55e+09),
           (-0.341, -1.12e+09),
           (-0.338,  1.37e+08),
           (-0.334,  4.52e+07),
           (-0.331, -1.42e+09),
           (-0.327, -2.00e+09),
           (-0.324,  1.57e+09),
           (-0.321, -7.94e+08),
           (-0.317, -8.30e+07),
           (-0.314, -7.88e+08),
           (-0.310,  1.79e+08),
           (-0.307, -5.46e+08),
           (-0.304, -1.73e+09),
           (-0.300,  4.24e+07),
           (-0.297, -3.15e+08),
           (-0.294, -6.92e+07),
           (-0.287, -1.56e+09),
           (-0.283,  6.98e+08),
           (-0.280, -9.43e+08),
           (-0.277, -4.75e+08),
           (-0.273,  2.95e+08),
           (-0.270, -3.25e+09),
           (-0.263,  1.11e+09),
           (-0.260, -5.54e+08),
           (-0.256, -6.08e+08),
           (-0.253, -2.04e+08),
           (-0.246,  3.41e+08),
           (-0.243,  2.64e+08),
           (-0.240, -2.76e+08),
           (-0.236, -2.90e+08),
           (-0.233,  2.95e+09),
           (-0.230, -1.77e+09),
           (-0.226,  4.55e+08),
           (-0.223, -2.29e+08),
           (-0.219,  2.58e+08),
           (-0.216,  1.95e+08),
           (-0.213, -6.65e+08),
           (-0.209,  3.67e+08),
           (-0.206,  4.11e+08),
           (-0.202, -3.56e+08),
           (-0.199, -2.24e+09),
           (-0.192,  1.05e+09),
           (-0.189,  2.14e+09),
           (-0.186, -7.09e+08),
           (-0.182, -2.98e+09),
           (-0.179,  5.54e+08),
           (-0.175,  1.43e+08),
           (-0.172, -6.08e+08),
           (-0.169, -4.73e+08),
           (-0.165,  1.32e+08),
           (-0.162, -1.61e+09),
           (-0.159, -5.59e+08),
           (-0.155,  1.32e+09),
           (-0.152,  1.32e+09),
           (-0.149, -4.59e+08),
           (-0.145, -1.51e+09),
           (-0.142,  7.22e+07),
           (-0.138,  1.31e+09),
           (-0.135,  8.75e+07),
           (-0.132, -2.41e+08),
           (-0.128, -1.20e+09),
           (-0.125,  7.95e+08),
           (-0.121, -8.90e+08),
           (-0.118, -2.72e+08),
           (-0.115,  7.96e+08),
           (-0.111, -9.85e+08),
           (-0.108,  6.48e+08),
           (-0.105,  5.91e+07),
           (-0.101, -1.22e+09),
           (-0.095,  1.42e+09),
           (-0.091, -4.36e+07),
           (-0.088,  1.04e+09),
           (-0.084, -1.20e+08),
           (-0.081, -9.06e+08),
           (-0.078,  3.15e+08),
           (-0.074,  9.32e+08),
           (-0.071, -7.19e+08),
           (-0.067,  4.64e+08),
           (-0.064,  1.36e+09),
           (-0.061,  1.26e+09),
           (-0.057, -3.49e+08),
           (-0.051,  2.13e+09),
           (-0.047,  2.29e+09),
           (-0.044,  4.97e+07),
           (-0.040,  6.83e+08),
           (-0.037, -4.69e+08),
           (-0.034,  1.70e+09),
           (-0.030,  4.06e+08),
           (-0.027,  2.45e+09),
