,packed_desig,year,obs
55000033,9262,C2011,~0ZCD703
55000034,9262,C2011,~0ZCD703
55000035,9262,C2011,~0ZCD703
55000036,9262,C2011,~0ZCD703
55000037,9262,C2011,~0a6V703
55000038,9262,C2011,~0a6V703
55000039,9262,C2011,~0a6V703
55000040,9262,C2011,~0a6V703
55000041,9262,C2011,~0b8k703
55000042,9262,C2011,~0b8k703
55000043,9262,C2011,~0b8k703
55000044,9262,C2011,~0b8k703
55000045,9262,C2011,~0b8kG96
55000046,9262,C2011,~0b8kG96
55000047,9262,C2011,~0b8kG96
55000048,9262,C2011,~0b8kG96
55000057,9262,C2011,~0bgt703
55000058,9262,C2011,~0bgt703
55000059,9262,C2011,~0bgt703
55000060,9262,C2011,~0bgt703
55000081,9262,C2012,~0mV1703
55000082,9262,C2012,~0mV1703
55000083,9262,C2012,~0mV1703
55000084,9262,C2012,~0mV1703
55000085,9262,C2012,~0muV703
55000086,9262,C2012,~0muV703
55000087,9262,C2012,~0muV703
55000088,9262,C2012,~0muV703
55005003,9263,C2005,p6908703
55005004,9263,C2005,p6908703
55005005,9263,C2005,p6908703
55005006,9263,C2005,p6908703
55005011,9263,C2005,p6908G96
55005012,9263,C2005,p6908G96
55005013,9263,C2005,p6908G96
55005014,9263,C2005,p6908G96
55005020,9263,C2006,p8086703
55005021,9263,C2006,p8086703
55005023,9263,C2006,p8086703
55005024,9263,C2006,p8086703
55005025,9263,C2006,p9395703
55005026,9263,C2006,p9395703
55005027,9263,C2006,p9395703
55005028,9263,C2006,p9395703
55005032,9263,C2006,q0795703
55005033,9263,C2006,q0795703
55005034,9263,C2006,q0795703
55005035,9263,C2006,q0795703
55005036,9263,C2006,q0795703
55005037,9263,C2006,q0795G96
55005038,9263,C2006,q0795703
55005039,9263,C2006,q0795G96
55005040,9263,C2006,q0795703
55005041,9263,C2006,q0795G96
55005042,9263,C2006,q0795703
55005043,9263,C2006,q0795G96
55005050,9263,C2006,q3049G96
55005051,9263,C2006,q3049G96
55005052,9263,C2006,q3049G96
55005053,9263,C2006,q3049G96
55005062,9263,C2006,q6527G96
55005063,9263,C2006,q6527G96
55005064,9263,C2006,q6527G96
55005065,9263,C2006,t3118703
55005066,9263,C2006,t3118703
55005067,9263,C2006,t3118703
55005068,9263,C2006,t3118703
55005118,9263,C2007,u5683G96
55005119,9263,C2007,u5683G96
55005120,9263,C2007,u5683G96
55005121,9263,C2007,u5683G96
55005125,9263,C2007,u6367703
55005126,9263,C2007,u6367703
55005127,9263,C2007,u6367703
55005128,9263,C2007,u6367703
55005141,9263,C2007,u8359703
55005142,9263,C2007,u8359703
55005143,9263,C2007,u8359703
55005144,9263,C2007,u8359703
55005145,9263,C2008,x7926G96
55005146,9263,C2008,x7926G96
55005147,9263,C2008,x7926G96
55005148,9263,C2008,x7926G96
55005165,9263,C2008,y9936G96
55005166,9263,C2008,y9936G96
55005167,9263,C2008,y9936G96
55005168,9263,C2008,y9936G96
55005173,9263,C2008,z0653G96
55005174,9263,C2008,z0653G96
55005175,9263,C2008,z0653G96
55005176,9263,C2008,z0653G96
55005185,9263,C2008,z0653G96
55005186,9263,C2008,z0653G96
55005187,9263,C2008,z0653G96
55005188,9263,C2008,z0653G96
55005197,9263,C2009,~07AB703
55005198,9263,C2009,~07AB703
55005199,9263,C2009,~07AB703
55005200,9263,C2009,~07AB703
55005223,9263,C2009,~08Wf703
55005224,9263,C2009,~08Wf703
55005225,9263,C2009,~08Wf703
55005226,9263,C2009,~08Wf703
55005233,9263,C2009,~08zA703
55005234,9263,C2009,~08zA703
55005235,9263,C2009,~08zA703
55005236,9263,C2009,~08zA703
55005246,9263,C2009,~0B3Y703
55005247,9263,C2009,~0B3Y703
55005248,9263,C2009,~0B3Y703
55005249,9263,C2009,~0B3Y703
55005250,9263,C2009,~0BLw703
55005251,9263,C2009,~0BLw703
55005252,9263,C2009,~0BLw703
55005253,9263,C2009,~0BLw703
55005258,9263,C2009,~0CNf703
55005259,9263,C2009,~0CNf703
55005260,9263,C2009,~0CNf703
55005301,9263,C2011,~0TadG96
55005302,9263,C2011,~0TadG96
55005303,9263,C2011,~0TadG96
55005336,9263,C2012,~0dVF703
55005337,9263,C2012,~0dVF703
55005338,9263,C2012,~0dVF703
55005346,9263,C2012,~0drR703
55005347,9263,C2012,~0drR703
55005348,9263,C2012,~0drR703
55005349,9263,C2012,~0drR703
55005358,9263,C2012,~0eDa703
55005359,9263,C2012,~0eDa703
55005360,9263,C2012,~0eDa703
55005361,9263,C2012,~0eDa703
55005381,9263,C2012,~0fJcG96
55005382,9263,C2012,~0fJcG96
55005383,9263,C2012,~0fJcG96
55005384,9263,C2012,~0fJcG96
55007658,9264,C2005,m3671703
55007659,9264,C2005,m3671703
55007660,9264,C2005,m3671703
55007661,9264,C2005,m3671703
55007725,9264,C2006,p8086G96
55007726,9264,C2006,p8086G96
55007727,9264,C2006,p8086G96
55007728,9264,C2006,p8086G96
55007737,9264,C2006,q3049G96
55007738,9264,C2006,q3049G96
55007739,9264,C2006,q3049G96
55007740,9264,C2006,q3049G96
55007742,9264,C2006,q4152703
55007743,9264,C2006,q4152703
55007745,9264,C2006,q4152703
55007746,9264,C2006,q4152703
55007756,9264,C2006,q4152G96
55007757,9264,C2006,q4152G96
55007758,9264,C2006,q4152G96
55007759,9264,C2006,q4152G96
55007779,9264,C2006,q7449G96
55007781,9264,C2006,q7449G96
55007782,9264,C2006,q7449G96
55007784,9264,C2006,q7449G96
55007790,9264,C2006,q8393G96
55007791,9264,C2006,q8393G96
55007792,9264,C2006,q8393G96
55007793,9264,C2006,q8393G96
55007802,9264,C2006,q8393703
55007803,9264,C2006,q8393703
55007805,9264,C2006,q8393703
55007807,9264,C2006,q8393703
55007812,9264,C2006,q9340703
55007813,9264,C2006,q9341703
55007814,9264,C2006,q9341703
55007815,9264,C2006,q9341703
55007823,9264,C2006,r0163G96
55007824,9264,C2006,r0163G96
55007825,9264,C2006,r0163G96
55007826,9264,C2006,r0163G96
55007835,9264,C2006,r3125703
55007836,9264,C2006,r3125703
55007837,9264,C2006,r3125703
55007838,9264,C2006,r3125703
55007916,9264,C2008,z6927703
55007917,9264,C2008,z6927703
55007918,9264,C2008,z6927703
55007919,9264,C2008,z6927703
55007928,9264,C2008,z9605703
55007929,9264,C2008,z9605703
55007930,9264,C2008,z9605703
55007931,9264,C2008,z9605703
55007932,9264,C2008,z9605703
55007933,9264,C2008,z9605703
55007934,9264,C2008,z9605703
55007935,9264,C2008,z9605703
55007936,9264,C2008,~00W8703
55007937,9264,C2008,~00W8703
55007938,9264,C2008,~00W8703
55007939,9264,C2008,~00W8703
55007945,9264,C2008,~00W8G96
55007946,9264,C2008,~00W8G96
55007947,9264,C2008,~00W8G96
55007948,9264,C2008,~00W8G96
55007954,9264,C2008,~02SW703
55007955,9264,C2008,~02SW703
55007956,9264,C2008,~02SW703
55007957,9264,C2008,~02SW703
55007970,9264,C2009,~03TT703
55007971,9264,C2009,~03TT703
55007973,9264,C2009,~03TT703
55007974,9264,C2009,~03TT703
55007977,9264,C2009,~03TT703
55007978,9264,C2009,~03TT703
55007979,9264,C2009,~03TT703
55007980,9264,C2009,~03TT703
