,packed_desig,year,obs
153001228,50200,C2005,n5199703
153001229,50200,C2005,n5199703
153001230,50200,C2005,n5199703
153001231,50200,C2005,n5199703
153001232,50200,C2005,n5798703
153001233,50200,C2005,n5798703
153001234,50200,C2005,n5798703
153001235,50200,C2005,n5798703
153001275,50200,C2006,s4831703
153001276,50200,C2006,s4831703
153001277,50200,C2006,s4831703
153001278,50200,C2006,s4831703
153001279,50200,C2006,s6193703
153001280,50200,C2006,s6193703
153001281,50200,C2006,s6193703
153001282,50200,C2006,s6193703
153001283,50200,C2006,s6193G96
153001284,50200,C2006,s6193G96
153001285,50200,C2006,s6193G96
153001286,50200,C2006,s6193G96
153001287,50200,C2006,s7809703
153001288,50200,C2006,s7809703
153001289,50200,C2006,s7809703
153001290,50200,C2006,s7809703
153001296,50200,C2006,s9734703
153001297,50200,C2006,s9734703
153001298,50200,C2006,s9734703
153001299,50200,C2006,s9734703
153001312,50200,C2006,t4191703
153001313,50200,C2006,t4191703
153001314,50200,C2006,t4191703
153001315,50200,C2006,t4191703
153001321,50200,C2006,t4191703
153001322,50200,C2006,t4191703
153001323,50200,C2006,t4191703
153001324,50200,C2006,t4191703
153001325,50200,C2007,t9914703
153001326,50200,C2007,t9914703
153001327,50200,C2007,t9914703
153001328,50200,C2007,t9914703
153001329,50200,C2007,u0979G96
153001330,50200,C2007,u0979G96
153001331,50200,C2007,u0979G96
153001332,50200,C2007,u0979G96
153001333,50200,C2007,u1990703
153001334,50200,C2007,u1990703
153001335,50200,C2007,u1990703
153001336,50200,C2007,u1990703
153001337,50200,C2007,u3870703
153001338,50200,C2007,u3870703
153001339,50200,C2007,u3870703
153001340,50200,C2007,u3870703
153001350,50200,C2007,w8651703
153001351,50200,C2007,w8651703
153001352,50200,C2007,w8651703
153001353,50200,C2007,w8651703
153001360,50200,C2007,x2968703
153001361,50200,C2007,x2968703
153001362,50200,C2007,x2968703
153001363,50200,C2007,x2968703
153001368,50200,C2008,x4713703
153001369,50200,C2008,x4713703
153001370,50200,C2008,x4713703
153001371,50200,C2008,x4713703
153001377,50200,C2008,x4713G96
153001378,50200,C2008,x4713G96
153001379,50200,C2008,x4713G96
153001380,50200,C2008,x4713G96
153001386,50200,C2008,x6823703
153001387,50200,C2008,x6823703
153001388,50200,C2008,x6823703
153001389,50200,C2008,x6823703
153001390,50200,C2008,x6823703
153001391,50200,C2008,x6823703
153001392,50200,C2008,x6823703
153001393,50200,C2008,x6823703
153001394,50200,C2008,x8370703
153001395,50200,C2008,x8370703
153001396,50200,C2008,x8370703
153001397,50200,C2008,x8370703
153001407,50200,C2008,y0091703
153001408,50200,C2008,y0091703
153001409,50200,C2008,y0091703
153001410,50200,C2008,y0091703
153001420,50200,C2008,~03kU703
153001421,50200,C2008,~03kU703
153001459,50200,C2010,~0O3m703
153001460,50200,C2010,~0O3m703
153001461,50200,C2010,~0O3m703
153001462,50200,C2010,~0O3m703
153001463,50200,C2010,~0O3m703
153001464,50200,C2010,~0O3m703
153001465,50200,C2010,~0O3m703
153001466,50200,C2010,~0O3m703
153001474,50200,C2010,~0O3m703
153001475,50200,C2010,~0O3m703
153001476,50200,C2010,~0O3m703
153001477,50200,C2010,~0O3m703
153001478,50200,C2010,~0P3n703
153001479,50200,C2010,~0P3n703
153001480,50200,C2010,~0P3n703
153001481,50200,C2010,~0P3n703
153001489,50200,C2010,~0PWXG96
153001490,50200,C2010,~0PWXG96
153001491,50200,C2010,~0PWXG96
153001492,50200,C2010,~0PWXG96
153001496,50200,C2010,~0QEF703
153001497,50200,C2010,~0QEF703
153001499,50200,C2010,~0QEF703
153001500,50200,C2010,~0QEF703
153001502,50200,C2010,~0QEFG96
153001503,50200,C2010,~0QEFG96
153001504,50200,C2010,~0QEFG96
153001505,50200,C2010,~0QEFG96
153001509,50200,C2011,~0Sj7703
153001510,50200,C2011,~0Sj7703
153001511,50200,C2011,~0Sj7703
153001512,50200,C2011,~0Sj7703
153001513,50200,C2011,~0Sj7703
153001514,50200,C2011,~0ZfrG96
153001515,50200,C2011,~0ZfrG96
153001516,50200,C2011,~0ZfrG96
153001517,50200,C2011,~0ZfrG96
153001523,50200,C2011,~0aBb703
153001524,50200,C2011,~0aBb703
153001525,50200,C2011,~0aBb703
153001526,50200,C2011,~0aBb703
153001531,50200,C2011,~0arQ703
153001532,50200,C2011,~0arQ703
153001533,50200,C2011,~0arQ703
153001534,50200,C2011,~0arQ703
153001545,50200,C2011,~0blk703
153001546,50200,C2011,~0blk703
153001547,50200,C2011,~0blk703
153001548,50200,C2011,~0blk703
153001554,50200,C2012,~0c5wG96
153001555,50200,C2012,~0c5wG96
153001556,50200,C2012,~0c5wG96
153001557,50200,C2012,~0c5wG96
153001558,50200,C2012,~0cXUG96
153001559,50200,C2012,~0cXUG96
153001560,50200,C2012,~0cXUG96
153001561,50200,C2012,~0cXUG96
153001571,50200,C2012,~0dDwG96
153001572,50200,C2012,~0dDwG96
153001573,50200,C2012,~0dDwG96
153001574,50200,C2012,~0dDwG96
153004095,50201,C2006,s0218703
153004096,50201,C2006,s0218703
153004097,50201,C2006,s0218703
153004098,50201,C2006,s0218703
153004107,50201,C2006,s1958703
153004108,50201,C2006,s1958703
153004109,50201,C2006,s1958703
153004110,50201,C2006,s1958703
153004111,50201,C2006,s4831703
153004112,50201,C2006,s4831703
153004113,50201,C2006,s4831703
153004114,50201,C2006,s4831703
