,packed_desig,year,obs
213000049,91299,C2006,q9700703
213000050,91299,C2006,q9700703
213000051,91299,C2006,q9700703
213000052,91299,C2006,q9700703
213000116,91299,C2011,~0YKF703
213000117,91299,C2011,~0YKF703
213000118,91299,C2011,~0YKF703
213000119,91299,C2011,~0YKF703
213000144,91299,C2011,~0Zk4G96
213000145,91299,C2011,~0Zk4G96
213000146,91299,C2011,~0Zk4G96
213000147,91299,C2011,~0Zk4G96
213000152,91299,C2011,~0Zk4703
213000153,91299,C2011,~0Zk4703
213000154,91299,C2011,~0Zk4703
213000155,91299,C2011,~0Zk4703
213000156,91299,C2012,~0jzPG96
213000157,91299,C2012,~0jzPG96
213000158,91299,C2012,~0jzPG96
213000159,91299,C2012,~0jzPG96
213001111,91300,C2005,m5426703
213001112,91300,C2005,m5426703
213001113,91300,C2005,m5426703
213001114,91300,C2005,m5426703
213001123,91300,C2006,p8609G96
213001124,91300,C2006,p8609G96
213001125,91300,C2006,p8609G96
213001198,91300,C2007,v5727G96
213001199,91300,C2007,v5727G96
213001200,91300,C2007,v5727G96
213001201,91300,C2007,v5727G96
213001234,91300,C2007,v8322G96
213001235,91300,C2007,v8322G96
213001236,91300,C2007,v8322G96
213001237,91300,C2007,v8322G96
213001246,91300,C2007,v9784G96
213001247,91300,C2007,v9784G96
213001248,91300,C2007,v9784G96
213001249,91300,C2007,v9784G96
213001264,91300,C2007,w8775703
213001265,91300,C2007,w8775703
213001266,91300,C2007,w8775703
213001267,91300,C2007,w8775703
213001268,91300,C2007,x0640703
213001269,91300,C2007,x0640703
213001270,91300,C2007,x0640703
213001271,91300,C2007,x0640703
213001272,91300,C2008,x3940G96
213001273,91300,C2008,x3940G96
213001274,91300,C2008,x3940G96
213001275,91300,C2008,x3940G96
213001280,91300,C2008,~00g3703
213001281,91300,C2008,~00g3703
213001282,91300,C2008,~00g3703
213001283,91300,C2008,~00g3703
213001289,91300,C2008,~01qd703
213001290,91300,C2008,~01qd703
213001291,91300,C2008,~01qd703
213001292,91300,C2008,~01qd703
213001301,91300,C2008,~02wN703
213001302,91300,C2008,~02wN703
213001303,91300,C2008,~02wN703
213001304,91300,C2008,~02wN703
213001315,91300,C2009,~03wC703
213001316,91300,C2009,~03wC703
213001317,91300,C2009,~03wC703
213001318,91300,C2009,~03wC703
213001341,91300,C2009,~06ZT703
213001342,91300,C2009,~06ZT703
213001343,91300,C2009,~06ZT703
213001344,91300,C2009,~06ZT703
213001377,91300,C2011,~0Zk4703
213001378,91300,C2011,~0Zk4703
213001379,91300,C2011,~0Zk4703
213001380,91300,C2011,~0Zk4703
213001384,91300,C2011,~0aFQG96
213001385,91300,C2011,~0aFQG96
213001386,91300,C2011,~0aFQG96
213001387,91300,C2011,~0aFQG96
213001388,91300,C2011,~0aFQG96
213001394,91300,C2011,~0aay703
213001395,91300,C2011,~0aay703
213001396,91300,C2011,~0aay703
213001397,91300,C2011,~0aay703
213001409,91300,C2011,~0auG703
213001410,91300,C2011,~0auG703
213001411,91300,C2011,~0auG703
213001412,91300,C2011,~0auG703
213001413,91300,C2011,~0hm8G96
213001414,91300,C2011,~0hm8G96
213001415,91300,C2011,~0hm8G96
213001416,91300,C2011,~0hm8G96
213001417,91300,C2011,~0bGXG96
213001418,91300,C2011,~0bGXG96
213001419,91300,C2011,~0bGXG96
213001420,91300,C2011,~0bGXG96
213001427,91300,C2012,~0cud703
213001428,91300,C2012,~0cud703
213001429,91300,C2012,~0cud703
213001430,91300,C2012,~0cud703
213001437,91300,C2012,~0dyR703
213001438,91300,C2012,~0dyR703
213001439,91300,C2012,~0dyR703
213001440,91300,C2012,~0dyR703
213001441,91300,C2012,~0f5DG96
213001442,91300,C2012,~0f5DG96
213001443,91300,C2012,~0f5DG96
213001444,91300,C2012,~0lwv703
213001445,91300,C2012,~0lwv703
213001446,91300,C2012,~0lwv703
213001447,91300,C2012,~0lwv703
213001448,91300,C2012,~0mf0703
213001449,91300,C2012,~0mf0703
213001450,91300,C2012,~0mf0703
213001451,91300,C2012,~0mf0703
213001452,91300,C2012,~0myY703
213001453,91300,C2012,~0myY703
213001454,91300,C2012,~0myY703
213001455,91300,C2012,~0myY703
213003357,91301,C2005,p3190703
213003358,91301,C2005,p3190703
213003359,91301,C2005,p3190703
213003360,91301,C2005,p3190703
213003396,91301,C2006,q4773703
213003397,91301,C2006,q4773703
213003398,91301,C2006,q4773703
213003399,91301,C2006,q4773703
213003467,91301,C2006,q8006703
213003468,91301,C2006,q8006703
213003469,91301,C2006,q8006703
213003470,91301,C2006,q8006703
213003494,91301,C2006,q9700703
213003495,91301,C2006,q9700703
213003496,91301,C2006,q9700703
213003497,91301,C2006,q9700703
213003536,91301,C2006,r1842703
213003537,91301,C2006,r1842703
213003538,91301,C2006,r1842703
213003539,91301,C2006,r1842703
213003540,91301,C2006,r2605703
213003541,91301,C2006,r2605703
213003542,91301,C2006,r2605703
213003543,91301,C2006,r2605703
213003565,91301,C2007,w1939G96
213003566,91301,C2007,w1939G96
213003567,91301,C2007,w1939G96
213003568,91301,C2007,w1939G96
213003569,91301,C2008,z6302G96
213003570,91301,C2008,z6302G96
213003571,91301,C2008,z6302G96
213003572,91301,C2008,z6302G96
213003578,91301,C2008,z8757G96
213003579,91301,C2008,z8757G96
213003580,91301,C2008,z8757G96
213003581,91301,C2008,z8757G96
213003591,91301,C2008,~015u703
213003593,91301,C2008,~015u703
213003594,91301,C2008,~015u703
213003596,91301,C2008,~015u703
213003611,91301,C2008,~01Yl703
213003612,91301,C2008,~01Yl703
213003613,91301,C2008,~01Yl703
213003614,91301,C2008,~01Yl703
213003635,91301,C2008,~02XSG96
213003636,91301,C2008,~02XSG96
213003637,91301,C2008,~02XSG96
213003638,91301,C2008,~02XSG96
213003639,91301,C2008,~02wN703
213003640,91301,C2008,~02wN703
213003641,91301,C2008,~02wN703
213003642,91301,C2008,~02wN703
213003648,91301,C2008,~02wNG96
213003649,91301,C2008,~02wNG96
213003650,91301,C2008,~02wNG96
213003651,91301,C2008,~02wNG96
213003693,91301,C2011,~0Wo6G96
213003694,91301,C2011,~0Wo6G96
213003695,91301,C2011,~0Wo6G96
213003696,91301,C2011,~0Wo6G96
213003697,91301,C2011,~0YKF703
213003698,91301,C2011,~0YKF703
213003699,91301,C2011,~0YKF703
213003700,91301,C2011,~0YKF703
213003711,91301,C2011,~0YkzG96
213003712,91301,C2011,~0YkzG96
213003713,91301,C2011,~0YkzG96
213003714,91301,C2011,~0YkzG96
213003721,91301,C2011,~0ZJ0703
213003722,91301,C2011,~0ZJ0703
213003723,91301,C2011,~0ZJ0703
213003724,91301,C2011,~0ZJ0703
213003740,91301,C2011,~0aFQ703
213003741,91301,C2011,~0aFQ703
213003742,91301,C2011,~0aFQ703
213003743,91301,C2011,~0aFQ703
213003744,91301,C2011,~0bp1G96
213003745,91301,C2011,~0bp1G96
213003746,91301,C2011,~0bp1G96
213003747,91301,C2011,~0bp1G96
213003748,91301,C2012,~0ivMG96
213003749,91301,C2012,~0ivMG96
213003750,91301,C2012,~0ivMG96
213003751,91301,C2012,~0ivMG96
213003756,91301,C2012,~0lwv703
213003757,91301,C2012,~0lwv703
213003758,91301,C2012,~0lwv703
213003759,91301,C2012,~0lwv703
213006601,91302,C2007,u1193703
213006602,91302,C2007,u1193703
213006603,91302,C2007,u1193703
213006604,91302,C2007,u1193703
213006605,91302,C2008,z8757G96
213006606,91302,C2008,z8757G96
213006607,91302,C2008,z8757G96
213006613,91302,C2009,~0AofG96
213006614,91302,C2009,~0AofG96
213006615,91302,C2009,~0AofG96
213006616,91302,C2009,~0AofG96
213007423,91303,C2007,v4821703
213007424,91303,C2007,v4821703
213007425,91303,C2007,v4821703
213007426,91303,C2007,v4821703
213007435,91303,C2007,v5727G96
213007436,91303,C2007,v5727G96
213007437,91303,C2007,v5727G96
213007438,91303,C2007,v5727G96
213007451,91303,C2007,v9784G96
213007452,91303,C2007,v9784G96
213007453,91303,C2007,v9784G96
213007454,91303,C2007,v9784G96
213007455,91303,C2007,w1939G96
213007456,91303,C2007,w1939G96
213007457,91303,C2007,w1939G96
213007458,91303,C2007,w1939G96
213007459,91303,C2007,w4364G96
213007460,91303,C2007,w4364G96
213007461,91303,C2007,w4364G96
213007462,91303,C2007,w4364G96
213007463,91303,C2007,w4364G96
213007464,91303,C2007,w4364G96
213007465,91303,C2007,w4364G96
213007466,91303,C2007,w6226G96
213007467,91303,C2007,w6226G96
213007468,91303,C2007,w6226G96
213007469,91303,C2007,w6226G96
213007474,91303,C2008,x3940G96
213007475,91303,C2008,x3940G96
213007476,91303,C2008,x3940G96
213007477,91303,C2008,x3940G96
213007478,91303,C2008,~015vG96
213007479,91303,C2008,~015vG96
213007480,91303,C2008,~015vG96
213007481,91303,C2008,~015vG96
213007482,91303,C2009,~03wCG96
213007483,91303,C2009,~03wCG96
213007484,91303,C2009,~03wCG96
213007485,91303,C2009,~03wCG96
213007489,91303,C2009,~04UE703
213007490,91303,C2009,~04UE703
213007491,91303,C2009,~04UE703
213007492,91303,C2009,~04UE703
213007509,91303,C2009,~05Rh703
213007510,91303,C2009,~05Rh703
213007511,91303,C2009,~05Rh703
213007512,91303,C2009,~05Rh703
213007516,91303,C2009,~05RhG96
213007517,91303,C2009,~05RhG96
213007518,91303,C2009,~05RhG96
213007519,91303,C2009,~05RhG96
213007539,91303,C2009,~063e703
213007540,91303,C2009,~063e703
213007541,91303,C2009,~063e703
213007542,91303,C2009,~063e703
213007543,91303,C2010,~0J0UG96
213007544,91303,C2010,~0J0UG96
213007545,91303,C2010,~0J0UG96
213007546,91303,C2010,~0J0UG96
213007550,91303,C2011,~0bGX703
213007551,91303,C2011,~0bGX703
213007552,91303,C2011,~0bGX703
213007553,91303,C2011,~0bGX703
213007567,91303,C2011,~0bp1703
213007568,91303,C2011,~0bp1703
