,packed_desig,year,obs
218000013,95330,C2005,p0456703
218000014,95330,C2005,p0456703
218000015,95330,C2005,p0456703
218000016,95330,C2005,p0456703
218000025,95330,C2006,p8662G96
218000026,95330,C2006,p8662G96
218000027,95330,C2006,p8662G96
218000028,95330,C2006,p8662G96
218000029,95330,C2006,p9767G96
218000031,95330,C2006,p9767G96
218000032,95330,C2006,p9767G96
218000035,95330,C2006,q0140703
218000036,95330,C2006,q0140703
218000037,95330,C2006,q0140703
218000042,95330,C2006,q1476G96
218000043,95330,C2006,q1476G96
218000044,95330,C2006,q1476G96
218000062,95330,C2006,q5828G96
218000063,95330,C2006,q5828G96
218000064,95330,C2006,q5828G96
218000065,95330,C2006,q5828G96
218000066,95330,C2006,q8041G96
218000067,95330,C2006,q8041G96
218000068,95330,C2006,q8041G96
218000069,95330,C2006,q8041G96
218000070,95330,C2007,u2152703
218000071,95330,C2007,u2152703
218000072,95330,C2007,u2152703
218000073,95330,C2007,u2152703
218000074,95330,C2007,u7772703
218000075,95330,C2007,u7772703
218000076,95330,C2007,u7772703
218000077,95330,C2007,u7772703
218000082,95330,C2007,u8667703
218000083,95330,C2007,u8667703
218000084,95330,C2007,u8667703
218000085,95330,C2007,u8667703
218000086,95330,C2007,v0378703
218000087,95330,C2007,v0378703
218000088,95330,C2007,v0378703
218000089,95330,C2007,v0378703
218000090,95330,C2007,v0554703
218000091,95330,C2007,v0554703
218000092,95330,C2007,v0554703
218000093,95330,C2007,v0554703
218000094,95330,C2007,v0978703
218000095,95330,C2007,v0978703
218000096,95330,C2007,v0978703
218000097,95330,C2007,v0978703
218000122,95330,C2009,~0CXA703
218000123,95330,C2009,~0CXA703
218000124,95330,C2009,~0CXA703
218000125,95330,C2009,~0CXA703
218000126,95330,C2009,~0CXA703
218000146,95330,C2011,~0Sor703
218000147,95330,C2011,~0Sor703
218000148,95330,C2011,~0Sor703
218000149,95330,C2011,~0Sor703
218000150,95330,C2011,~0Tjk703
218000151,95330,C2011,~0Tjk703
218000152,95330,C2011,~0Tjk703
218000153,95330,C2011,~0Tjk703
218000154,95330,C2011,~0Txg703
218000155,95330,C2011,~0Txg703
218000156,95330,C2011,~0Txg703
218000160,95330,C2011,~0UK2703
218000161,95330,C2011,~0UK2703
218000162,95330,C2011,~0UK2703
218000163,95330,C2011,~0UK2703
218000171,95330,C2011,~0VPP703
218000172,95330,C2011,~0VPP703
218000173,95330,C2011,~0VPP703
218000174,95330,C2011,~0VPP703
218000181,95330,C2012,~0hQqG96
218000182,95330,C2012,~0hQqG96
218000183,95330,C2012,~0hQqG96
218000184,95330,C2012,~0hQqG96
218000185,95330,C2012,~0hQqG96
218000186,95330,C2012,~0hQqG96
218000187,95330,C2012,~0hQqG96
218000188,95330,C2012,~0hQqG96
218001339,95331,C2006,q5828703
218001340,95331,C2006,q5828703
218001341,95331,C2006,q5828703
218001356,95331,C2006,q8041703
218001357,95331,C2006,q8041703
218001358,95331,C2006,q8041703
218001359,95331,C2006,q8041703
218001360,95331,C2006,q8695703
218001361,95331,C2006,q8695703
218001362,95331,C2006,q8695703
218001363,95331,C2006,q8695703
218001368,95331,C2006,r0642703
218001369,95331,C2006,r0642703
218001370,95331,C2006,r0642703
218001371,95331,C2006,r0642703
218001372,95331,C2006,r2614703
218001373,95331,C2006,r2614703
218001374,95331,C2006,r2614703
218001375,95331,C2006,r2614703
218001384,95331,C2008,~01JE703
218001386,95331,C2008,~01JE703
218001387,95331,C2008,~01JE703
218001388,95331,C2008,~01JE703
218001389,95331,C2008,~01JE703
218001390,95331,C2008,~01JE703
218001391,95331,C2008,z9996703
218001392,95331,C2008,z9996703
218001393,95331,C2008,z9996703
218001394,95331,C2008,z9996703
218001400,95331,C2008,~00giG96
218001401,95331,C2008,~00giG96
218001402,95331,C2008,~00giG96
218001407,95331,C2008,~01ZG703
218001408,95331,C2008,~01ZG703
218001409,95331,C2008,~01ZG703
218001410,95331,C2008,~01ZG703
218001411,95331,C2008,~02Bz703
218001412,95331,C2008,~02Bz703
218001413,95331,C2008,~02Bz703
218001414,95331,C2008,~02Bz703
218001425,95331,C2010,~0ETu703
218001426,95331,C2010,~0ETu703
218001427,95331,C2010,~0ETu703
218001428,95331,C2010,~0ETu703
218001432,95331,C2010,~0FIV703
218001433,95331,C2010,~0FIV703
218001434,95331,C2010,~0FIV703
218001435,95331,C2010,~0FIV703
218001441,95331,C2010,~0FfK703
218001442,95331,C2010,~0FfK703
218001443,95331,C2010,~0FfK703
218001444,95331,C2010,~0FfK703
218001449,95331,C2010,~0G3N703
218001450,95331,C2010,~0G3N703
218001451,95331,C2010,~0G3N703
218001452,95331,C2010,~0G3N703
218001456,95331,C2010,~0GP2703
218001457,95331,C2010,~0GP2703
218001458,95331,C2010,~0GP2703
218001459,95331,C2010,~0GP2703
218001460,95331,C2010,~0GP2G96
218001461,95331,C2010,~0GP2G96
218001462,95331,C2010,~0GP2G96
218001463,95331,C2010,~0GP2G96
218001469,95331,C2010,~0H8Q703
218001470,95331,C2010,~0H8Q703
218001471,95331,C2010,~0H8Q703
218001472,95331,C2010,~0H8Q703
218001516,95331,C2012,~0l0n703
218001517,95331,C2012,~0l0n703
218001518,95331,C2012,~0l0n703
218001519,95331,C2012,~0l0n703
218001520,95331,C2012,~0l0n703
218001521,95331,C2012,~0l0n703
218001522,95331,C2012,~0l0n703
218001523,95331,C2012,~0l0n703
218001541,95331,C2012,~0lYZ703
218001542,95331,C2012,~0lYZ703
218001543,95331,C2012,~0lYZ703
218001544,95331,C2012,~0lYZ703
218001545,95331,C2012,~0lxB703
218001546,95331,C2012,~0lxB703
218001547,95331,C2012,~0lxB703
218001548,95331,C2012,~0lxB703
218001549,95331,C2012,~0mG3703
218001550,95331,C2012,~0mG3703
218001551,95331,C2012,~0mG3703
218001552,95331,C2012,~0mG3703
218001553,95331,C2012,~0mG3703
218001554,95331,C2012,~0mG3703
218001555,95331,C2012,~0mG3703
218001556,95331,C2012,~0mG3703
218001561,95331,C2012,~0mfL703
