,packed_desig,year,obs
310000174,L7724,C2007,u7961G96
310000175,L7724,C2007,u7961G96
310000176,L7724,C2007,u7961G96
310000177,L7724,C2007,u7961G96
310000178,L7724,C2007,u7961G96
310000179,L7724,C2007,u7961G96
310000180,L7724,C2007,u7961G96
310000181,L7724,C2007,u7961G96
310000194,L7724,C2009,~08T7703
310000195,L7724,C2009,~08T7703
310000196,L7724,C2009,~08T7703
310000197,L7724,C2009,~08T7703
310000204,L7724,C2009,~09ZW703
310000205,L7724,C2009,~09ZW703
310000206,L7724,C2009,~09ZW703
310000207,L7724,C2009,~09ZW703
310000225,L7724,C2010,~0QrzG96
310000226,L7724,C2010,~0QrzG96
310000227,L7724,C2010,~0QrzG96
310000228,L7724,C2010,~0QrzG96
310000229,L7724,C2011,~0RO0G96
310000230,L7724,C2011,~0RO0G96
310000231,L7724,C2011,~0RO0G96
310000232,L7724,C2011,~0RO0G96
310000233,L7724,C2011,~0RkW703
310000234,L7724,C2011,~0RkW703
310000235,L7724,C2011,~0RkW703
310000236,L7724,C2011,~0RkW703
310000237,L7724,C2011,~0RkW703
310000256,L7724,C2012,~0eqj703
310000257,L7724,C2012,~0eqj703
310000258,L7724,C2012,~0eqj703
310000259,L7724,C2012,~0eqj703
310000260,L7724,C2012,~0eqjG96
310000261,L7724,C2012,~0eqjG96
310000262,L7724,C2012,~0eqjG96
310000263,L7724,C2012,~0eqjG96
310000264,L7724,C2012,~0fALG96
310000265,L7724,C2012,~0fALG96
310000266,L7724,C2012,~0fALG96
310000267,L7724,C2012,~0fALG96
310000909,L7725,C2005,n4706G96
310000910,L7725,C2005,n4706G96
310000911,L7725,C2005,n4706G96
310000912,L7725,C2005,n4706G96
310000916,L7725,C2009,~08EV703
310000917,L7725,C2009,~08EV703
310000918,L7725,C2009,~08EV703
310000919,L7725,C2009,~08EV703
310000939,L7725,C2009,~094p703
310000940,L7725,C2009,~094p703
310000941,L7725,C2009,~094p703
310000942,L7725,C2009,~094p703
310000946,L7725,C2009,~094p703
310000947,L7725,C2009,~094p703
310000948,L7725,C2009,~094p703
310000949,L7725,C2009,~094p703
310000955,L7725,C2009,~09ZWG96
310000956,L7725,C2009,~09ZWG96
310000957,L7725,C2009,~09ZWG96
310000958,L7725,C2009,~09ZWG96
310000966,L7725,C2011,~0T6LG96
310000967,L7725,C2011,~0T6LG96
310000968,L7725,C2011,~0T6LG96
310000969,L7725,C2011,~0T6LG96
310000970,L7725,C2011,~0TSOG96
310000971,L7725,C2011,~0TSOG96
310000972,L7725,C2011,~0TSOG96
310000973,L7725,C2011,~0TSOG96
310000974,L7725,C2011,~0TpIG96
310000975,L7725,C2011,~0TpIG96
310000976,L7725,C2011,~0TpIG96
310000977,L7725,C2011,~0TpIG96
310000978,L7725,C2011,~0UoMG96
310000979,L7725,C2011,~0UoMG96
310000980,L7725,C2011,~0UoMG96
310000981,L7725,C2011,~0UoMG96
310000982,L7725,C2011,~0UoMG96
310001289,L7726,C2008,y3964G96
310001290,L7726,C2008,y3964G96
310001291,L7726,C2008,y3964G96
310001292,L7726,C2008,y3964G96
310001293,L7726,C2008,y6668G96
310001294,L7726,C2008,y6668G96
310001295,L7726,C2008,y6668G96
310001296,L7726,C2008,y6668G96
310001321,L7726,C2009,~08T7703
310001322,L7726,C2009,~08T7703
310001323,L7726,C2009,~08T7703
310001324,L7726,C2009,~08T7703
310001330,L7726,C2009,~09Hd703
310001331,L7726,C2009,~09Hd703
310001332,L7726,C2009,~09Hd703
310001333,L7726,C2009,~09Hd703
310001339,L7726,C2009,~09ocG96
310001340,L7726,C2009,~09ocG96
310001341,L7726,C2009,~09ocG96
310001342,L7726,C2009,~09ocG96
310001351,L7726,C2009,~0AWv703
310001352,L7726,C2009,~0AWv703
310001353,L7726,C2009,~0AWv703
310001354,L7726,C2009,~0AWv703
310001363,L7726,C2010,~0Ei0G96
310001364,L7726,C2010,~0Ei0G96
310001365,L7726,C2010,~0Ei0G96
310001366,L7726,C2010,~0Ei0G96
310001367,L7726,C2011,~0TpIG96
310001368,L7726,C2011,~0TpIG96
310001369,L7726,C2011,~0TpIG96
310001370,L7726,C2011,~0TpIG96
310001373,L7726,C2012,~0hI1G96
310001374,L7726,C2012,~0hI1G96
310001375,L7726,C2012,~0hI1G96
310001376,L7726,C2012,~0hI1G96
310001377,L7726,C2012,~0hU2G96
310001378,L7726,C2012,~0hU2G96
310001379,L7726,C2012,~0hU2G96
310001380,L7726,C2012,~0hU2G96
