,packed_desig,year,obs
285000281,H3305,C2007,w4564G96
285000282,H3305,C2007,w4564G96
285000283,H3305,C2007,w4564G96
285000284,H3305,C2007,w4564G96
285000288,H3305,C2007,x1697G96
285000289,H3305,C2007,x1697G96
285000290,H3305,C2007,x1697G96
285000291,H3305,C2007,x1697G96
285000297,H3305,C2008,x4100G96
285000299,H3305,C2008,x4100G96
285000300,H3305,C2008,x4100G96
285000301,H3305,C2008,x4100G96
285000310,H3305,C2008,x6090703
285000311,H3305,C2008,x6090703
285000312,H3305,C2008,x6090703
285000313,H3305,C2008,x6090703
285000314,H3305,C2008,x9104G96
285000315,H3305,C2008,x9104G96
285000316,H3305,C2008,x9104G96
285000317,H3305,C2008,x9104G96
285000333,H3305,C2010,~0NcbG96
285000334,H3305,C2010,~0NcbG96
285000335,H3305,C2010,~0NcbG96
285000339,H3305,C2010,~0PG3G96
285000340,H3305,C2010,~0PG3G96
285000341,H3305,C2010,~0PG3G96
285000342,H3305,C2010,~0PG3G96
285000370,H3305,C2012,~0eW5G96
285000371,H3305,C2012,~0eW5G96
285000372,H3305,C2012,~0eW5G96
285000373,H3305,C2012,~0eW5G96
285000773,H3306,C2012,~0cdq703
285000774,H3306,C2012,~0cdq703
285000775,H3306,C2012,~0cdq703
285000776,H3306,C2012,~0cdq703
285000780,H3306,C2012,~0cz0G96
285000781,H3306,C2012,~0cz0G96
285000782,H3306,C2012,~0cz0G96
285000783,H3306,C2012,~0cz0G96
285000788,H3306,C2012,~0dLk703
285000789,H3306,C2012,~0dLk703
285000790,H3306,C2012,~0dLk703
285000791,H3306,C2012,~0dLk703
285000794,H3306,C2012,~0diVG96
285000795,H3306,C2012,~0diVG96
285000796,H3306,C2012,~0diVG96
285000797,H3306,C2012,~0diVG96
285001404,H3307,C2007,w8168G96
285001405,H3307,C2007,w8168G96
285001406,H3307,C2007,w8168G96
285001407,H3307,C2007,w8168G96
285001412,H3307,C2007,x2536703
285001413,H3307,C2007,x2536703
285001414,H3307,C2007,x2536703
285001415,H3307,C2007,x2536703
285001441,H3307,C2008,x6090703
285001442,H3307,C2008,x6090703
285001443,H3307,C2008,x6090703
