,packed_desig,year,obs
172000473,61171,C2005,o6886703
172000474,61171,C2005,o6886703
172000475,61171,C2005,o6886703
172000476,61171,C2005,o6886703
172000477,61171,C2005,o6886703
172000478,61171,C2005,o6886703
172000479,61171,C2005,o6886703
172000480,61171,C2005,o6886703
172000493,61171,C2005,p7298G96
172000494,61171,C2005,p7298G96
172000495,61171,C2005,p7298G96
172000496,61171,C2005,p7298G96
172000518,61171,C2006,q0101703
172000519,61171,C2006,q0101703
172000520,61171,C2006,q0101703
172000521,61171,C2006,q0101703
172000540,61171,C2006,q2457703
172000541,61171,C2006,q2457703
172000542,61171,C2006,q2457703
172000543,61171,C2006,q2457703
172000547,61171,C2006,q4628703
172000548,61171,C2006,q4628703
172000549,61171,C2006,q4628703
172000550,61171,C2006,q4628703
172000557,61171,C2006,q4628G96
172000558,61171,C2006,q4628G96
172000559,61171,C2006,q4628G96
172000560,61171,C2006,q4628G96
172000565,61171,C2006,q7880G96
172000567,61171,C2006,q7880G96
172000568,61171,C2006,q7880G96
172000569,61171,C2006,q7880G96
172000573,61171,C2006,q9615G96
172000574,61171,C2006,q9615G96
172000575,61171,C2006,q9615G96
172000576,61171,C2007,t7676703
172000577,61171,C2007,t7676703
172000578,61171,C2007,t7676703
172000579,61171,C2007,t7676703
172000622,61171,C2008,z3341703
172000623,61171,C2008,z3341703
172000624,61171,C2008,z3341703
172000625,61171,C2008,z3341703
172000640,61171,C2008,z7235703
172000641,61171,C2008,z7235703
172000642,61171,C2008,z7235703
172000643,61171,C2008,z7235703
172000644,61171,C2008,z7235G96
172000645,61171,C2008,z7235G96
172000646,61171,C2008,z7235G96
172000647,61171,C2008,z7235G96
172000653,61171,C2008,z9854703
172000654,61171,C2008,z9854703
172000655,61171,C2008,z9854703
172000656,61171,C2008,z9854703
172000661,61171,C2008,~00d5703
172000662,61171,C2008,~00d5703
172000663,61171,C2008,~00d5703
172000664,61171,C2008,~00d5703
172000670,61171,C2008,~013QG96
172000671,61171,C2008,~013QG96
172000672,61171,C2008,~013QG96
172000673,61171,C2008,~013QG96
172000679,61171,C2008,~02Vw703
172000680,61171,C2008,~02Vw703
172000681,61171,C2008,~02Vw703
172000682,61171,C2008,~02Vw703
172000683,61171,C2008,~02Vw703
172000684,61171,C2008,~02Vw703
172000685,61171,C2008,~02Vw703
172000686,61171,C2008,~02Vw703
172000697,61171,C2009,~03nV703
172000698,61171,C2009,~03nV703
172000700,61171,C2009,~03nV703
172000701,61171,C2009,~03nV703
172000704,61171,C2009,~04ig703
172000705,61171,C2009,~04ig703
172000706,61171,C2009,~04ig703
172000707,61171,C2009,~04ig703
172000711,61171,C2009,~0BTT703
172000712,61171,C2009,~0BTT703
172000713,61171,C2009,~0BTT703
172000714,61171,C2009,~0BTT703
172000715,61171,C2009,~0BTTG96
172000716,61171,C2009,~0BTTG96
172000717,61171,C2009,~0BTTG96
172000718,61171,C2009,~0BTTG96
172000724,61171,C2009,~0BxZ703
172000725,61171,C2009,~0BxZ703
172000726,61171,C2009,~0BxZ703
172000727,61171,C2009,~0BxZ703
172000728,61171,C2009,~0BxZ703
172000729,61171,C2009,~0BxZ703
172000730,61171,C2009,~0BxZ703
172000731,61171,C2009,~0BxZ703
172000748,61171,C2010,~0EMz703
172000749,61171,C2010,~0EMz703
172000750,61171,C2010,~0EMz703
172000751,61171,C2010,~0EMz703
172000752,61171,C2010,~0EMzG96
172000753,61171,C2010,~0EMzG96
172000754,61171,C2010,~0EMzG96
172000755,61171,C2010,~0EMzG96
172000756,61171,C2010,~0EMzG96
172000757,61171,C2010,~0EMzG96
172000758,61171,C2010,~0EMzG96
172000759,61171,C2010,~0EMzG96
172000760,61171,C2010,~0EMz703
172000761,61171,C2010,~0EMz703
172000762,61171,C2010,~0EMz703
172000763,61171,C2010,~0EMz703
172000777,61171,C2010,~0EuV703
172000779,61171,C2010,~0EuV703
172000783,61171,C2010,~0EuV703
172000790,61171,C2010,~0FFnG96
172000791,61171,C2010,~0FFnG96
172000792,61171,C2010,~0FFnG96
172000793,61171,C2010,~0FFnG96
172000794,61171,C2010,~0GMfG96
172000795,61171,C2010,~0GMfG96
172000796,61171,C2010,~0GMfG96
172000797,61171,C2010,~0GMfG96
172000838,61171,C2011,~0WWjG96
172000839,61171,C2011,~0WWjG96
172000840,61171,C2011,~0WWjG96
172000841,61171,C2011,~0WWjG96
172000872,61171,C2012,~0jvJ703
172000873,61171,C2012,~0jvJ703
172000874,61171,C2012,~0jvJ703
172000875,61171,C2012,~0jvJ703
172000894,61171,C2012,~0luZ703
172000895,61171,C2012,~0luZ703
172000896,61171,C2012,~0luZ703
172000897,61171,C2012,~0luZ703
172000901,61171,C2012,~0mE8703
172000902,61171,C2012,~0mE8703
172000903,61171,C2012,~0mE8703
172000904,61171,C2012,~0mE8703
172002414,61172,C2005,p4836703
172002415,61172,C2005,p4836703
172002416,61172,C2005,p4836703
172002417,61172,C2005,p4836703
172002423,61172,C2005,p8491703
172002424,61172,C2005,p8491703
172002425,61172,C2005,p8491703
172002426,61172,C2005,p8491703
172002427,61172,C2006,p9648703
172002428,61172,C2006,p9648703
172002429,61172,C2006,p9648703
172002431,61172,C2006,p9648703
172002439,61172,C2006,q1273703
172002440,61172,C2006,q1273703
172002441,61172,C2006,q1273703
172002442,61172,C2006,q1273703
172002443,61172,C2006,q2457G96
172002444,61172,C2006,q2457G96
172002445,61172,C2006,q2457G96
172002446,61172,C2006,q2457G96
172002454,61172,C2006,q6747G96
172002455,61172,C2006,q6747G96
172002456,61172,C2006,q6747G96
172002457,61172,C2006,q6747G96
172002458,61172,C2006,s9860703
172002459,61172,C2006,s9860703
172002460,61172,C2006,s9860703
172002461,61172,C2006,s9860703
172002466,61172,C2007,u3987703
172002467,61172,C2007,u3987703
172002468,61172,C2007,u3987703
172002469,61172,C2007,u3987703
172002497,61172,C2008,z1570703
172002498,61172,C2008,z1570703
172002499,61172,C2008,z1570703
172002500,61172,C2008,z1570703
172002503,61172,C2008,z3341703
172002504,61172,C2008,z3341703
172002505,61172,C2008,z3341703
172002507,61172,C2008,z3341703
172002542,61172,C2008,~00d5703
172002543,61172,C2008,~00d5703
172002544,61172,C2008,~00d5703
172002545,61172,C2008,~00d5703
172002546,61172,C2008,~01We703
172002547,61172,C2008,~01We703
172002548,61172,C2008,~01We703
172002549,61172,C2008,~01We703
172002582,61172,C2009,~0BTT703
172002583,61172,C2009,~0BTT703
172002584,61172,C2009,~0BTT703
172002585,61172,C2009,~0BTT703
172002591,61172,C2009,~0BxZ703
172002592,61172,C2009,~0BxZ703
172002593,61172,C2009,~0BxZ703
172002594,61172,C2009,~0BxZ703
172002595,61172,C2009,~0BxZ703
172002621,61172,C2010,~0EMz703
172002622,61172,C2010,~0EMz703
172002623,61172,C2010,~0EMz703
172002624,61172,C2010,~0EMz703
172002655,61172,C2010,~0O5TG96
172002656,61172,C2010,~0O5TG96
172002657,61172,C2010,~0O5TG96
172002658,61172,C2010,~0O5TG96
172002659,61172,C2010,~0QH2G96
172002660,61172,C2010,~0QH2G96
172002661,61172,C2010,~0QH2G96
172002668,61172,C2011,~0Skd703
172002669,61172,C2011,~0Skd703
172002670,61172,C2011,~0Skd703
172002671,61172,C2011,~0Skd703
172002672,61172,C2011,~0TKK703
172002673,61172,C2011,~0TKK703
172002674,61172,C2011,~0TKK703
172002675,61172,C2011,~0UGj703
172002676,61172,C2011,~0UGj703
172002677,61172,C2011,~0UGj703
172002678,61172,C2011,~0UGj703
172002679,61172,C2011,~0UGj703
172002680,61172,C2011,~0UGj703
172002681,61172,C2011,~0UGj703
172002682,61172,C2011,~0UGj703
172002688,61172,C2011,~0Vet703
172002689,61172,C2011,~0Vet703
172002690,61172,C2011,~0Vet703
172002691,61172,C2011,~0Vet703
172002714,61172,C2012,~0hPKG96
172002715,61172,C2012,~0hPKG96
172002716,61172,C2012,~0hPKG96
172002717,61172,C2012,~0hPKG96
172005209,61173,C2005,o5473G96
172005210,61173,C2005,o5473G96
172005211,61173,C2005,o5473G96
172005212,61173,C2005,o5473G96
172005234,61173,C2006,q1273G96
172005235,61173,C2006,q1273G96
172005236,61173,C2006,q1273G96
172005237,61173,C2006,q1273G96
172005241,61173,C2006,q5691G96
172005242,61173,C2006,q5691G96
172005243,61173,C2006,q5691G96
172005244,61173,C2006,q5691G96
172005245,61173,C2006,q7880G96
172005246,61173,C2006,q7880G96
172005247,61173,C2006,q7880G96
172005248,61173,C2006,q7880G96
172005275,61173,C2009,~03nVG96
172005276,61173,C2009,~03nVG96
172005277,61173,C2009,~03nVG96
172005278,61173,C2009,~03nVG96
172005292,61173,C2010,~0EuV703
172005293,61173,C2010,~0EuV703
172005294,61173,C2010,~0EuV703
172005295,61173,C2010,~0EuV703
172005296,61173,C2010,~0FFn703
172005297,61173,C2010,~0FFn703
172005298,61173,C2010,~0FFn703
172005299,61173,C2010,~0FFn703
172005303,61173,C2010,~0G0D703
172005304,61173,C2010,~0G0D703
172005305,61173,C2010,~0G0D703
172005306,61173,C2010,~0G0D703
172005331,61173,C2011,~0YHs703
172005332,61173,C2011,~0YHs703
172005333,61173,C2011,~0YHs703
172005334,61173,C2011,~0YHs703
172005346,61173,C2011,~0Z1m703
172005347,61173,C2011,~0Z1m703
172005348,61173,C2011,~0Z1m703
172005349,61173,C2011,~0Z1m703
172006813,61174,C2006,q9615703
