,packed_desig,year,obs
166000139,57325,C2005,o5407703
166000140,57325,C2005,o5407703
166000141,57325,C2005,o5407703
166000142,57325,C2005,o5407703
166000143,57325,C2005,o5407703
166000144,57325,C2005,o5407703
166000145,57325,C2005,o5407703
166000146,57325,C2005,o5407703
166000147,57325,C2005,o6843703
166000150,57325,C2005,o6843703
166000151,57325,C2005,o6843703
166000153,57325,C2005,o6843703
166000171,57325,C2005,o6843703
166000172,57325,C2005,o6843703
166000173,57325,C2005,o6843703
166000174,57325,C2005,o6843703
166000183,57325,C2005,o8721703
166000184,57325,C2005,o8721703
166000185,57325,C2005,o8721703
166000204,57325,C2005,p1591703
166000205,57325,C2005,p1591703
166000206,57325,C2005,p1591703
166000207,57325,C2005,p1591703
166000211,57325,C2005,p7267703
166000212,57325,C2005,p7267703
166000213,57325,C2005,p7267703
166000214,57325,C2005,p7267703
166000215,57325,C2006,s9829G96
166000216,57325,C2006,s9829G96
166000217,57325,C2006,s9829G96
166000218,57325,C2006,s9829G96
166000219,57325,C2006,s9829G96
166000220,57325,C2006,s9829G96
166000221,57325,C2006,s9829G96
166000222,57325,C2006,s9829G96
166000223,57325,C2006,t4387703
166000224,57325,C2006,t4387703
166000225,57325,C2006,t4387703
166000226,57325,C2006,t4387703
166000233,57325,C2007,u2031G96
166000235,57325,C2007,u2031G96
166000237,57325,C2007,u2031G96
166000239,57325,C2007,u2031G96
166000240,57325,C2007,u2625G96
166000241,57325,C2007,u2625G96
166000242,57325,C2007,u2625G96
166000243,57325,C2007,u2625G96
166000244,57325,C2007,u2625G96
166000245,57325,C2007,u2625G96
166000246,57325,C2007,u2625G96
166000247,57325,C2007,u2625G96
166000248,57325,C2007,u2625G96
166000249,57325,C2007,u2625G96
166000250,57325,C2007,u2625G96
166000251,57325,C2007,u2625G96
166000263,57325,C2007,u7587703
166000264,57325,C2007,u7587703
166000265,57325,C2007,u7587703
166000266,57325,C2007,u7587703
166000278,57325,C2008,z3333703
166000279,57325,C2008,z3333703
166000280,57325,C2008,z3333703
166000281,57325,C2008,z3333703
166000286,57325,C2009,~09uR703
166000287,57325,C2009,~09uR703
166000288,57325,C2009,~09uR703
166000289,57325,C2009,~09uR703
166000290,57325,C2009,~09jqG96
166000291,57325,C2009,~09jqG96
166000292,57325,C2009,~09jqG96
166000293,57325,C2009,~09jqG96
166000297,57325,C2009,~0APD703
166000298,57325,C2009,~0APD703
166000299,57325,C2009,~0APD703
166000300,57325,C2009,~0APD703
166000301,57325,C2009,~0B7I703
166000302,57325,C2009,~0B7I703
166000303,57325,C2009,~0B7I703
166000304,57325,C2009,~0B7I703
166000309,57325,C2009,~0BxB703
166000310,57325,C2009,~0BxB703
166000311,57325,C2009,~0BxB703
166000312,57325,C2009,~0BxB703
166000313,57325,C2009,~0BxB703
166000314,57325,C2009,~0BxB703
166000315,57325,C2009,~0BxB703
166000316,57325,C2009,~0BxB703
166000317,57325,C2009,~0BxB703
166000318,57325,C2009,~0BxB703
166000396,57325,C2011,~0Vef703
166000397,57325,C2011,~0Vef703
166000398,57325,C2011,~0Vef703
166000399,57325,C2011,~0Vef703
166000402,57325,C2011,~0Vut703
166000403,57325,C2011,~0Vut703
166000404,57325,C2011,~0Vut703
166000405,57325,C2011,~0Vut703
166000406,57325,C2011,~0WAA703
166000407,57325,C2011,~0WAA703
166000408,57325,C2011,~0WAA703
166000410,57325,C2011,~0WAA703
166000436,57325,C2012,~0iM7703
166000437,57325,C2012,~0iM7703
166000438,57325,C2012,~0iM7703
166000439,57325,C2012,~0iM7703
166000440,57325,C2012,~0iM7G96
166000441,57325,C2012,~0iM7G96
166000442,57325,C2012,~0iM7G96
166000443,57325,C2012,~0iM7G96
166000456,57325,C2012,~0icx703
166000457,57325,C2012,~0icx703
166000458,57325,C2012,~0icx703
