,packed_desig,year,obs
391000032,l0072,C2006,s2992G96
391000033,l0072,C2006,s2992G96
391000034,l0072,C2006,s2992G96
391000035,l0072,C2006,s2992G96
391000043,l0072,C2009,~0D4HG96
391000044,l0072,C2009,~0D4HG96
391000045,l0072,C2009,~0D4HG96
391000046,l0072,C2009,~0D4HG96
391000047,l0072,C2010,~0HWPG96
391000048,l0072,C2010,~0HWPG96
391000049,l0072,C2010,~0HWPG96
391000050,l0072,C2010,~0HWPG96
391000051,l0072,C2011,~0Y79G96
391000052,l0072,C2011,~0Y79G96
391000053,l0072,C2011,~0Y79G96
391000054,l0072,C2011,~0Y79G96
391000055,l0072,C2011,~0Z89G96
391000056,l0072,C2011,~0Z89G96
391000057,l0072,C2011,~0Z89G96
391000058,l0072,C2011,~0Z89G96
391000136,l0073,C2008,~0VmjG96
391000137,l0073,C2008,~0VmjG96
391000138,l0073,C2008,~0VmjG96
391000139,l0073,C2008,~0VmjG96
391000140,l0073,C2011,~0V8iG96
391000141,l0073,C2011,~0V8iG96
391000142,l0073,C2011,~0V8iG96
391000143,l0073,C2011,~0V8iG96
391000144,l0073,C2011,~0VEP703
391000145,l0073,C2011,~0VEP703
391000146,l0073,C2011,~0VEP703
391000147,l0073,C2011,~0VEP703
391000148,l0073,C2011,~0V8iG96
391000149,l0073,C2011,~0V8iG96
391000150,l0073,C2011,~0V8iG96
391000154,l0073,C2011,~0VWz703
391000155,l0073,C2011,~0VWz703
391000156,l0073,C2011,~0VWz703
391000157,l0073,C2011,~0VWz703
391000334,l0074,C2006,~0DePG96
391000335,l0074,C2006,~0DePG96
391000336,l0074,C2006,~0DePG96
391000337,l0074,C2006,~0DePG96
391000466,l0075,C2006,z2741G96
391000467,l0075,C2006,z2741G96
391000468,l0075,C2006,z2741G96
391000469,l0075,C2006,z2741G96
391000485,l0075,C2011,~0Y7AG96
391000486,l0075,C2011,~0Y7AG96
391000487,l0075,C2011,~0Y7AG96
391000488,l0075,C2011,~0Y7AG96
391000489,l0075,C2012,~0li2G96
391000490,l0075,C2012,~0li2G96
391000491,l0075,C2012,~0li2G96
391000492,l0075,C2012,~0li2G96
391000493,l0075,C2012,~0mO7G96
391000494,l0075,C2012,~0mO7G96
391000495,l0075,C2012,~0mO7G96
391000496,l0075,C2012,~0mO7G96
391000648,l0076,C2006,s4194G96
391000649,l0076,C2006,s4194G96
391000650,l0076,C2006,s4194G96
391000651,l0076,C2006,s4194G96
391000652,l0076,C2006,s4194G96
391000653,l0076,C2006,s4194G96
391000654,l0076,C2006,s4194G96
391000655,l0076,C2006,s4194G96
391000656,l0076,C2006,s7088G96
391000657,l0076,C2006,s7088G96
391000658,l0076,C2006,s7089G96
391000659,l0076,C2006,s7089G96
391000660,l0076,C2008,~0m6BG96
391000661,l0076,C2008,~0m6BG96
391000662,l0076,C2008,~0m6BG96
391000663,l0076,C2008,~0m6BG96
391000671,l0076,C2012,~0pL8G96
391000672,l0076,C2012,~0pL8G96
