,packed_desig,year,obs
204000767,84156,C2005,m9897G96
204000768,84156,C2005,m9897G96
204000769,84156,C2005,m9897G96
204000770,84156,C2005,m9897G96
204000790,84156,C2005,n3795703
204000791,84156,C2005,n3795703
204000792,84156,C2005,n3795703
204000793,84156,C2005,n3795703
204000821,84156,C2007,v8319703
204000822,84156,C2007,v8319703
204000823,84156,C2007,v8319703
204000824,84156,C2007,v8319703
204000845,84156,C2007,w1916703
204000846,84156,C2007,w1916703
204000847,84156,C2007,w1916703
204000848,84156,C2007,w1916703
204000849,84156,C2007,w1916G96
204000850,84156,C2007,w1916G96
204000851,84156,C2007,w1916G96
204000852,84156,C2007,w1916G96
204000860,84156,C2007,w3125703
204000861,84156,C2007,w3125703
204000862,84156,C2007,w3125703
204000863,84156,C2007,w3125703
204000869,84156,C2007,w4355703
204000870,84156,C2007,w4355703
204000871,84156,C2007,w4355703
204000872,84156,C2007,w4355703
204000873,84156,C2007,w4355703
204000874,84156,C2007,w4355703
204000875,84156,C2007,w4355703
204000876,84156,C2007,w4355703
204000881,84156,C2007,w6203G96
204000882,84156,C2007,w6203G96
204000883,84156,C2007,w6203G96
204000884,84156,C2007,w6203G96
204000885,84156,C2007,x2360G96
204000886,84156,C2007,x2360G96
204000887,84156,C2007,x2360G96
204000888,84156,C2007,x2360G96
204000892,84156,C2008,~00GkG96
204000893,84156,C2008,~00GkG96
204000894,84156,C2008,~00GkG96
204000895,84156,C2008,~015IG96
204000896,84156,C2008,~015IG96
204000897,84156,C2008,~015IG96
204000898,84156,C2008,~015IG96
204000899,84156,C2008,~01IvG96
204000900,84156,C2008,~01IvG96
204000901,84156,C2008,~01IvG96
204000902,84156,C2008,~01qE703
204000903,84156,C2008,~01qE703
204000904,84156,C2008,~01qE703
204000905,84156,C2008,~01qE703
204000906,84156,C2008,~01qEG96
204000907,84156,C2008,~01qEG96
204000908,84156,C2008,~01qEG96
204000909,84156,C2008,~01qEG96
204000915,84156,C2008,~02XBG96
204000916,84156,C2008,~02XBG96
204000917,84156,C2008,~02XBG96
204000918,84156,C2008,~02XBG96
204000934,84156,C2009,~03ur703
204000935,84156,C2009,~03ur703
204000936,84156,C2009,~03ur703
204000937,84156,C2009,~03ur703
204000938,84156,C2009,~03ur703
204000939,84156,C2009,~03ur703
204000940,84156,C2009,~03ur703
204000941,84156,C2009,~03ur703
204000951,84156,C2009,~03ur703
204000952,84156,C2009,~03ur703
204000953,84156,C2009,~03ur703
204000954,84156,C2009,~03ur703
204000958,84156,C2009,~04TzG96
204000959,84156,C2009,~04TzG96
204000960,84156,C2009,~04TzG96
204000961,84156,C2009,~04TzG96
204000962,84156,C2009,~04kJ703
204000963,84156,C2009,~04kJ703
204000964,84156,C2009,~04kJ703
204000965,84156,C2009,~04kJ703
204000970,84156,C2009,~04kJG96
204000971,84156,C2009,~04kJG96
204000972,84156,C2009,~04kJG96
204000973,84156,C2009,~04kJG96
204000977,84156,C2009,~063OG96
204000978,84156,C2009,~063OG96
204000979,84156,C2009,~063OG96
204000980,84156,C2009,~063OG96
204000981,84156,C2009,~06Z3G96
204000982,84156,C2009,~06Z3G96
204000983,84156,C2009,~06Z3G96
204000984,84156,C2009,~06Z3G96
204000985,84156,C2009,~06oGG96
204000986,84156,C2009,~06oGG96
204000987,84156,C2009,~06oGG96
204000988,84156,C2009,~06oGG96
204000989,84156,C2010,~0FeQG96
204000990,84156,C2010,~0FeQG96
204000991,84156,C2010,~0FeQG96
204000992,84156,C2010,~0FeQG96
204001014,84156,C2010,~0H7iG96
204001015,84156,C2010,~0H7iG96
204001016,84156,C2010,~0H7iG96
204001017,84156,C2010,~0H7iG96
204001026,84156,C2011,~0WXaG96
204001027,84156,C2011,~0WXaG96
204001028,84156,C2011,~0WXaG96
204001029,84156,C2011,~0WXaG96
204001030,84156,C2011,~0WntG96
204001031,84156,C2011,~0WntG96
204001032,84156,C2011,~0WntG96
204001033,84156,C2011,~0WntG96
204001048,84156,C2012,~0idl703
204001049,84156,C2012,~0idl703
204001050,84156,C2012,~0idl703
204001051,84156,C2012,~0idl703
204001060,84156,C2012,~0jC2703
204001061,84156,C2012,~0jC2703
204001062,84156,C2012,~0jC2703
204001063,84156,C2012,~0jC2703
204001069,84156,C2012,~0jP7703
204001070,84156,C2012,~0jP7703
204001071,84156,C2012,~0jP7703
204001072,84156,C2012,~0jP7703
204001073,84156,C2012,~0jP7703
204001074,84156,C2012,~0jP7703
204001075,84156,C2012,~0jP7703
204001076,84156,C2012,~0jP7703
204001077,84156,C2012,~0jyTG96
204001078,84156,C2012,~0jyTG96
204001079,84156,C2012,~0jyTG96
204001080,84156,C2012,~0jyTG96
204001093,84156,C2012,~0jyT703
204001094,84156,C2012,~0jyT703
204001095,84156,C2012,~0jyT703
204001096,84156,C2012,~0jyT703
204001100,84156,C2012,~0kVHG96
204001101,84156,C2012,~0kVHG96
204001102,84156,C2012,~0kVHG96
204001103,84156,C2012,~0kVHG96
204001104,84156,C2012,~0kzg703
204001105,84156,C2012,~0kzg703
204001106,84156,C2012,~0kzg703
204001107,84156,C2012,~0kzg703
204002225,84157,C2005,n3795703
204002226,84157,C2005,n3795703
204002227,84157,C2005,n3795703
204002228,84157,C2005,n3795703
204002244,84157,C2005,n6807G96
204002245,84157,C2005,n6807G96
204002246,84157,C2005,n6807G96
204002247,84157,C2005,n6807G96
204002254,84157,C2006,s3718703
204002255,84157,C2006,s3718703
204002256,84157,C2006,s3718703
204002257,84157,C2006,s3718703
204002258,84157,C2006,s3718G96
204002259,84157,C2006,s3718G96
204002260,84157,C2006,s3718G96
204002261,84157,C2006,s3718G96
204002265,84157,C2006,s6365703
204002266,84157,C2006,s6365703
204002267,84157,C2006,s6365703
204002268,84157,C2006,s6365703
204002278,84157,C2006,s8079703
204002279,84157,C2006,s8079703
204002280,84157,C2006,s8079703
204002281,84157,C2006,s8079703
204002288,84157,C2006,s8079G96
204002289,84157,C2006,s8079G96
204002290,84157,C2006,s8079G96
204002291,84157,C2006,s8079G96
204002292,84157,C2006,s8079703
204002293,84157,C2006,s8079703
204002294,84157,C2006,s8079703
204002295,84157,C2006,s8079703
204002313,84157,C2007,t6105G96
204002314,84157,C2007,t6105G96
204002315,84157,C2007,t6105G96
204002316,84157,C2007,t6105G96
204002317,84157,C2007,t9182G96
204002318,84157,C2007,t9182G96
204002319,84157,C2007,t9182G96
204002320,84157,C2007,t9182G96
204002321,84157,C2007,w4355G96
204002322,84157,C2007,w4355G96
204002323,84157,C2007,w4355G96
204002324,84157,C2007,w4355G96
204002325,84157,C2007,x1189G96
204002326,84157,C2007,x1189G96
204002327,84157,C2007,x1189G96
204002328,84157,C2007,x1189G96
204002329,84157,C2008,x5208G96
204002330,84157,C2008,x5208G96
204002331,84157,C2008,x5208G96
204002332,84157,C2008,x5208G96
204002344,84157,C2008,y0291G96
204002345,84157,C2008,y0291G96
204002346,84157,C2008,y0291G96
204002347,84157,C2008,y0291G96
204002357,84157,C2008,y5377G96
204002358,84157,C2008,y5377G96
204002359,84157,C2008,y5377G96
204002360,84157,C2008,y5377G96
204002361,84157,C2008,y6399G96
204002362,84157,C2008,y6399G96
204002363,84157,C2008,y6399G96
204002364,84157,C2008,y6399G96
204002365,84157,C2008,y9557G96
204002366,84157,C2008,y9557G96
204002367,84157,C2008,y9557G96
204002368,84157,C2008,y9557G96
204002374,84157,C2010,~0QMXG96
204002375,84157,C2010,~0QMXG96
204002376,84157,C2010,~0QMXG96
204002377,84157,C2010,~0QMXG96
204002382,84157,C2011,~0RfbG96
204002383,84157,C2011,~0RfbG96
204002384,84157,C2011,~0RfbG96
204002385,84157,C2011,~0RfbG96
204002400,84157,C2012,~0f4o703
204002401,84157,C2012,~0f4o703
204002402,84157,C2012,~0f4o703
204002403,84157,C2012,~0f4oG96
204002404,84157,C2012,~0f4o703
204002405,84157,C2012,~0f4oG96
204002406,84157,C2012,~0f4oG96
204002407,84157,C2012,~0f4oG96
204002417,84157,C2012,~0fn9703
204002418,84157,C2012,~0fn9703
204002419,84157,C2012,~0fn9703
204002420,84157,C2012,~0fn9703
204002421,84157,C2012,~0gTxG96
204002422,84157,C2012,~0gTxG96
204002423,84157,C2012,~0gTxG96
204002424,84157,C2012,~0gTxG96
204003306,84158,C2005,n1458703
204003308,84158,C2005,n1458703
204003310,84158,C2005,n1458703
204003311,84158,C2005,n1458703
204003326,84158,C2005,n3046703
204003327,84158,C2005,n3046703
204003328,84158,C2005,n3046703
204003329,84158,C2005,n3046703
204003351,84158,C2005,n4663703
204003352,84158,C2005,n4663703
204003353,84158,C2005,n4663703
204003354,84158,C2005,n4663703
204003369,84158,C2007,v4814703
204003370,84158,C2007,v4814703
204003371,84158,C2007,v4814703
204003372,84158,C2007,v4814703
204003405,84158,C2007,v9766G96
204003406,84158,C2007,v9766G96
204003407,84158,C2007,v9766G96
204003421,84158,C2007,w3125G96
204003422,84158,C2007,w3125G96
204003423,84158,C2007,w3125G96
204003424,84158,C2007,w3125G96
204003425,84158,C2007,w4355G96
204003426,84158,C2007,w4356G96
204003427,84158,C2007,w4356G96
204003428,84158,C2007,w4356G96
204003439,84158,C2008,~02vp703
204003441,84158,C2008,~02vp703
204003442,84158,C2008,~02vp703
204003443,84158,C2008,~02vp703
204003445,84158,C2008,~02vp703
