,packed_desig,year,obs
409000061,v8700,C2009,~3Hu0G96
409000062,v8700,C2009,~3Hu0G96
409000063,v8700,C2009,~3Hu0G96
409000064,v8700,C2009,~3Hu0G96
409000188,v8701,C2007,~3O4oG96
409000189,v8701,C2007,~3O4oG96
409000190,v8701,C2007,~3O4oG96
409000191,v8701,C2007,~3O4oG96
409000192,v8701,C2007,~3O4oG96
409000193,v8701,C2007,~3O4oG96
409000194,v8701,C2007,~3O4oG96
409000195,v8701,C2007,~3O4oG96
409000196,v8701,C2008,~3O4oG96
409000197,v8701,C2008,~3O4oG96
409000198,v8701,C2008,~3O4oG96
409000199,v8701,C2008,~3O4oG96
409000200,v8701,C2008,~3O4oG96
409000201,v8701,C2008,~3O4oG96
409000202,v8701,C2008,~3O4oG96
409000203,v8701,C2008,~3O4oG96
409000439,v8703,C2007,~3zs7G96
409000440,v8703,C2007,~3zs7G96
409000441,v8703,C2007,~3zs7G96
409000442,v8703,C2007,~3zs7G96
409000447,v8703,C2011,~3zs7G96
409000448,v8703,C2011,~3zs7G96
409000449,v8703,C2011,~3zs7G96
409000450,v8703,C2011,~3zs7G96
409000550,v8704,C2007,~3O4qG96
409000551,v8704,C2007,~3O4qG96
409000552,v8704,C2007,~3O4qG96
409000553,v8704,C2007,~3O4qG96
409000656,v8705,C2006,~3Hu5G96
409000657,v8705,C2006,~3Hu5G96
409000658,v8705,C2006,~3Hu5G96
409000659,v8705,C2006,~3Hu5G96
409000663,v8705,C2009,~3Hu5G96
409000664,v8705,C2009,~3Hu5G96
409000665,v8705,C2009,~3Hu5G96
409000666,v8705,C2009,~3Hu5G96
409000667,v8705,C2009,~3Hu5G96
409000668,v8705,C2009,~3Hu5G96
409000669,v8705,C2009,~3Hu5G96
409000670,v8705,C2009,~3Hu5G96
409000820,v8706,C2007,~3FLgG96
409000821,v8706,C2007,~3FLgG96
409000822,v8706,C2007,~3FLgG96
409000823,v8706,C2007,~3FLgG96
409000827,v8706,C2008,~3FLgG96
409000828,v8706,C2008,~3FLgG96
409000829,v8706,C2008,~3FLgG96
409000830,v8706,C2008,~3FLgG96
409000966,v8707,C2010,~3jO5G96
409000967,v8707,C2010,~3jO5G96
409000968,v8707,C2010,~3jO5G96
409000969,v8707,C2010,~3jO5G96
409001063,v8708,C2006,~3O4sG96
409001064,v8708,C2006,~3O4sG96
409001065,v8708,C2006,~3O4sG96
409001066,v8708,C2006,~3O4sG96
409001304,v8710,C2012,~3O4tG96
409001305,v8710,C2012,~3O4tG96
409001306,v8710,C2012,~3O4tG96
409001307,v8710,C2012,~3O4tG96
409001522,v8712,C2012,~3O4uG96
409001523,v8712,C2012,~3O4uG96
409001524,v8712,C2012,~3O4uG96
409001525,v8712,C2012,~3O4uG96
409001609,v8713,C2008,~2dYG703
409001610,v8713,C2008,~2dYG703
409001611,v8713,C2008,~2dYG703
409001612,v8713,C2008,~2dYG703
409001613,v8713,C2008,~2chz703
409001614,v8713,C2008,~2chz703
409001615,v8713,C2008,~2chz703
409001616,v8713,C2008,~2chz703
409001621,v8713,C2012,~2chzG96
409001622,v8713,C2012,~2chzG96
409001623,v8713,C2012,~2chzG96
409001624,v8713,C2012,~2chzG96
409001625,v8713,C2012,~2chzG96
409001626,v8713,C2012,~2chzG96
409001627,v8713,C2012,~2chzG96
409001628,v8713,C2012,~2chzG96
409001928,v8714,C2007,~2lVEG96
409001929,v8714,C2007,~2lVEG96
409001930,v8714,C2007,~2lVEG96
409001931,v8714,C2007,~2lVEG96
409001932,v8714,C2007,~2lVEG96
409001933,v8714,C2007,~2lVEG96
409001934,v8714,C2007,~2lVEG96
409001935,v8714,C2007,~2lVEG96
409002721,v8721,C2008,~3zsCG96
409002722,v8721,C2008,~3zsCG96
409002723,v8721,C2008,~3zsCG96
409002724,v8721,C2008,~3zsCG96
409002826,v8722,C2010,~3zsCG96
409002827,v8722,C2010,~3zsCG96
409002828,v8722,C2010,~3zsCG96
409002829,v8722,C2010,~3zsCG96
409002959,v8723,C2009,~3zsEG96
409002960,v8723,C2009,~3zsEG96
409002961,v8723,C2009,~3zsEG96
409003082,v8724,C2008,~3zsEG96
409003083,v8724,C2008,~3zsEG96
409003084,v8724,C2008,~3zsEG96
409003085,v8724,C2008,~3zsEG96
409003086,v8724,C2009,~3zsEG96
409003087,v8724,C2009,~3zsEG96
409003088,v8724,C2009,~3zsEG96
409003089,v8724,C2009,~3zsEG96
409003391,v8727,C2009,~46rvG96
409003392,v8727,C2009,~46rvG96
409003393,v8727,C2009,~46rvG96
409003394,v8727,C2009,~46rvG96
409003457,v8728,C2007,~48BrG96
409003458,v8728,C2007,~48BrG96
409003459,v8728,C2007,~48BrG96
409003460,v8728,C2007,~48BrG96
409003461,v8728,C2008,~48BrG96
409003462,v8728,C2008,~48BrG96
409003463,v8728,C2008,~48BrG96
409003464,v8728,C2008,~48BrG96
409003591,v8729,C2011,~3FLhG96
409003592,v8729,C2011,~3FLhG96
409003593,v8729,C2011,~3FLhG96
409003594,v8729,C2011,~3FLhG96
409003595,v8729,C2011,~3FLhG96
409003596,v8729,C2011,~3FLhG96
409003597,v8729,C2011,~3FLhG96
409003749,v8730,C2011,~3aGHG96
409003750,v8730,C2011,~3aGHG96
409003751,v8730,C2011,~3aGHG96
409003752,v8730,C2011,~3aGHG96
409003819,v8731,C2008,~3HuAG96
409003820,v8731,C2008,~3HuAG96
409003821,v8731,C2008,~3HuAG96
409003822,v8731,C2008,~3HuAG96
409003827,v8731,C2012,~3HuAG96
409003828,v8731,C2012,~3HuAG96
409003829,v8731,C2012,~3HuAG96
409003830,v8731,C2012,~3HuAG96
409003831,v8731,C2012,~3HuAG96
409003832,v8731,C2012,~3HuAG96
409003833,v8731,C2012,~3HuAG96
409003834,v8731,C2012,~3HuAG96
409004003,v8732,C2009,~3zsHG96
409004004,v8732,C2009,~3zsHG96
409004005,v8732,C2009,~3zsHG96
409004006,v8732,C2009,~3zsHG96
409004220,v8734,C2007,~1waW703
409004221,v8734,C2007,~1waW703
409004222,v8734,C2007,~1waW703
409004223,v8734,C2007,~1waW703
409004428,v8735,C2007,~3O4uG96
409004429,v8735,C2007,~3O4uG96
409004430,v8735,C2007,~3O4uG96
409004431,v8735,C2007,~3O4uG96
409004432,v8735,C2009,~3O4uG96
409004433,v8735,C2009,~3O4uG96
409004434,v8735,C2009,~3O4uG96
409004435,v8735,C2009,~3O4uG96
409004540,v8736,C2008,~3zsIG96
409004541,v8736,C2008,~3zsIG96
409004542,v8736,C2008,~3zsIG96
409004543,v8736,C2008,~3zsIG96
409004822,v8738,C2008,~3O4vG96
409004823,v8738,C2008,~3O4vG96
409004824,v8738,C2008,~3O4vG96
409004825,v8738,C2008,~3O4vG96
409004826,v8738,C2008,~3O4vG96
409004827,v8738,C2008,~3O4vG96
409004828,v8738,C2008,~3O4vG96
409004829,v8738,C2008,~3O4vG96
409005072,v8739,C2006,~3HuBG96
409005073,v8739,C2006,~3HuBG96
409005074,v8739,C2006,~3HuBG96
409005075,v8739,C2006,~3HuBG96
409005432,v8741,C2011,~3FLjG96
409005433,v8741,C2011,~3FLjG96
409005434,v8741,C2011,~3FLjG96
409005435,v8741,C2011,~3FLjG96
409005439,v8741,C2012,~3FLjG96
409005440,v8741,C2012,~3FLjG96
409005441,v8741,C2012,~3FLjG96
409005442,v8741,C2012,~3FLjG96
409005443,v8741,C2012,~3FLjG96
409005444,v8741,C2012,~3FLjG96
409005445,v8741,C2012,~3FLjG96
409005446,v8741,C2012,~3FLjG96
409005689,v8742,C2006,~3HuDG96
409005690,v8742,C2006,~3HuDG96
409005691,v8742,C2006,~3HuDG96
409005692,v8742,C2006,~3HuDG96
409005693,v8742,C2008,~3HuDG96
409005694,v8742,C2008,~3HuDG96
409005695,v8742,C2008,~3HuDG96
409005696,v8742,C2008,~3HuDG96
409005697,v8742,C2011,~3HuDG96
409005698,v8742,C2011,~3HuDG96
409005699,v8742,C2011,~3HuDG96
409005700,v8742,C2011,~3HuDG96
409005701,v8742,C2011,~3HuDG96
409005702,v8742,C2011,~3HuDG96
409005703,v8742,C2011,~3HuDG96
409005704,v8742,C2011,~3HuDG96
409005825,v8743,C2008,~2ci2G96
409005826,v8743,C2008,~2ci2G96
409005827,v8743,C2008,~2ci2G96
409005828,v8743,C2008,~2ci2G96
409005829,v8743,C2009,~2ci2G96
409005830,v8743,C2009,~2ci2G96
409005831,v8743,C2009,~2ci2G96
409005832,v8743,C2009,~2ci2G96
409005833,v8743,C2011,~2ci2G96
409005834,v8743,C2011,~2ci2G96
409005835,v8743,C2011,~2ci2G96
409005836,v8743,C2011,~2ci2G96
409006010,v8744,C2006,s1421G96
409006011,v8744,C2006,s1421G96
409006012,v8744,C2006,s1421G96
409006013,v8744,C2006,s1421G96
409006017,v8744,C2006,s2900G96
409006018,v8744,C2006,s2900G96
409006019,v8744,C2006,s2900G96
409006020,v8744,C2006,s2900G96
409006021,v8744,C2011,~3O4xG96
409006022,v8744,C2011,~3O4xG96
409006023,v8744,C2011,~3O4xG96
409006024,v8744,C2011,~3O4xG96
409006025,v8744,C2011,~3O4xG96
409006026,v8744,C2011,~3O4xG96
409006027,v8744,C2011,~3O4xG96
409006122,v8745,C2010,~3FLkG96
409006123,v8745,C2010,~3FLkG96
409006124,v8745,C2010,~3FLkG96
409006125,v8745,C2010,~3FLkG96
409006269,v8746,C2009,~3Z2CG96
409006270,v8746,C2009,~3Z2CG96
409006271,v8746,C2009,~3Z2CG96
409006272,v8746,C2009,~3Z2CG96
409006370,v8747,C2006,~3FLkG96
409006371,v8747,C2006,~3FLkG96
409006372,v8747,C2006,~3FLkG96
409006373,v8747,C2006,~3FLkG96
409006485,v8748,C2006,~3HuH703
409006486,v8748,C2006,~3HuH703
409006487,v8748,C2006,~3HuH703
409006488,v8748,C2006,~3HuH703
409006489,v8748,C2006,~3HuH703
409006490,v8748,C2006,~3HuH703
409006491,v8748,C2006,~3HuH703
409006492,v8748,C2006,~3HuH703
409006636,v8749,C2010,~3X3DG96
409006637,v8749,C2010,~3X3DG96
409006638,v8749,C2010,~3X3DG96
409006639,v8749,C2010,~3X3DG96
