# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
4.00000e-02,1.79762e+02,7.44560e-01,1.86140e+01,1.79762e+02,7.44560e-01,1.86140e+01,1.31617e-07,1.79762e+02,7.44560e-01,1.86140e+01,1.31617e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.34081e+00,-5.34081e+00,inf,5.31242e+00,5.31242e+00,-inf,1.65815e+01,9.00000e+06,9.00000e+06
8.00000e-02,1.79524e+02,1.48912e+00,1.86140e+01,1.79524e+02,1.48912e+00,1.86140e+01,1.35476e-07,1.79524e+02,1.48912e+00,1.86140e+01,1.35476e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.37219e+00,-5.37219e+00,inf,5.32497e+00,5.32497e+00,-inf,1.65940e+01,9.00000e+06,9.00000e+06
1.20000e-01,1.79286e+02,2.23368e+00,1.86140e+01,1.79286e+02,2.23368e+00,1.86140e+01,1.39359e-07,1.79286e+02,2.23368e+00,1.86140e+01,1.39359e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.40287e+00,-5.40287e+00,inf,5.33724e+00,5.33724e+00,-inf,1.66063e+01,9.00000e+06,9.00000e+06
1.60000e-01,1.79048e+02,2.97824e+00,1.86140e+01,1.79048e+02,2.97824e+00,1.86140e+01,1.43263e-07,1.79048e+02,2.97824e+00,1.86140e+01,1.43263e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.43287e+00,-5.43287e+00,inf,5.34924e+00,5.34924e+00,-inf,1.66183e+01,9.00000e+06,9.00000e+06
2.00000e-01,1.78810e+02,3.72280e+00,1.86140e+01,1.78810e+02,3.72280e+00,1.86140e+01,1.47185e-07,1.78810e+02,3.72280e+00,1.86140e+01,1.47185e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.46219e+00,-5.46219e+00,inf,5.36097e+00,5.36097e+00,-inf,1.66301e+01,9.00000e+06,9.00000e+06
2.40000e-01,1.78572e+02,4.46736e+00,1.86140e+01,1.78572e+02,4.46736e+00,1.86140e+01,1.51123e-07,1.78572e+02,4.46736e+00,1.86140e+01,1.51123e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.49086e+00,-5.49086e+00,inf,5.37244e+00,5.37244e+00,-inf,1.66415e+01,9.00000e+06,9.00000e+06
2.80000e-01,1.78335e+02,5.21192e+00,1.86140e+01,1.78335e+02,5.21192e+00,1.86140e+01,1.55075e-07,1.78335e+02,5.21192e+00,1.86140e+01,1.55075e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.51889e+00,-5.51889e+00,inf,5.38365e+00,5.38365e+00,-inf,1.66527e+01,9.00000e+06,9.00000e+06
3.20000e-01,1.78097e+02,5.95648e+00,1.86140e+01,1.78097e+02,5.95648e+00,1.86140e+01,1.59036e-07,1.78097e+02,5.95648e+00,1.86140e+01,1.59036e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.54628e+00,-5.54628e+00,inf,5.39460e+00,5.39460e+00,-inf,1.66637e+01,9.00000e+06,9.00000e+06
3.60000e-01,1.77860e+02,6.70104e+00,1.86140e+01,1.77860e+02,6.70104e+00,1.86140e+01,1.63006e-07,1.77860e+02,6.70104e+00,1.86140e+01,1.63006e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.57304e+00,-5.57304e+00,inf,5.40531e+00,5.40531e+00,-inf,1.66744e+01,9.00000e+06,9.00000e+06
4.00000e-01,1.77622e+02,7.44560e+00,1.86140e+01,1.77622e+02,7.44560e+00,1.86140e+01,1.66981e-07,1.77622e+02,7.44560e+00,1.86140e+01,1.66981e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.59920e+00,-5.59920e+00,inf,5.41577e+00,5.41577e+00,-inf,1.66849e+01,9.00000e+06,9.00000e+06
4.40000e-01,1.77385e+02,8.19016e+00,1.86140e+01,1.77385e+02,8.19016e+00,1.86140e+01,1.70959e-07,1.77385e+02,8.19016e+00,1.86140e+01,1.70959e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.62476e+00,-5.62476e+00,inf,5.42600e+00,5.42600e+00,-inf,1.66951e+01,9.00000e+06,9.00000e+06
4.80000e-01,1.77147e+02,8.93472e+00,1.86140e+01,1.77147e+02,8.93472e+00,1.86140e+01,1.74937e-07,1.77147e+02,8.93472e+00,1.86140e+01,1.74937e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.64974e+00,-5.64974e+00,inf,5.43599e+00,5.43599e+00,-inf,1.67051e+01,9.00000e+06,9.00000e+06
5.20000e-01,1.76910e+02,9.67928e+00,1.86140e+01,1.76910e+02,9.67928e+00,1.86140e+01,1.78913e-07,1.76910e+02,9.67928e+00,1.86140e+01,1.78913e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.67414e+00,-5.67414e+00,inf,5.44575e+00,5.44575e+00,-inf,1.67148e+01,9.00000e+06,9.00000e+06
5.60000e-01,1.76673e+02,1.04238e+01,1.86140e+01,1.76673e+02,1.04238e+01,1.86140e+01,1.82885e-07,1.76673e+02,1.04238e+01,1.86140e+01,1.82885e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.69798e+00,-5.69798e+00,inf,5.45528e+00,5.45528e+00,-inf,1.67244e+01,9.00000e+06,9.00000e+06
6.00000e-01,1.76436e+02,1.11684e+01,1.86140e+01,1.76436e+02,1.11684e+01,1.86140e+01,1.86849e-07,1.76436e+02,1.11684e+01,1.86140e+01,1.86849e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.72126e+00,-5.72126e+00,inf,5.46460e+00,5.46460e+00,-inf,1.67337e+01,9.00000e+06,9.00000e+06
6.40000e-01,1.76199e+02,1.19130e+01,1.86140e+01,1.76199e+02,1.19130e+01,1.86140e+01,1.90805e-07,1.76199e+02,1.19130e+01,1.86140e+01,1.90805e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.74401e+00,-5.74401e+00,inf,5.47369e+00,5.47369e+00,-inf,1.67428e+01,9.00000e+06,9.00000e+06
6.80000e-01,1.75962e+02,1.26575e+01,1.86140e+01,1.75962e+02,1.26575e+01,1.86140e+01,1.94749e-07,1.75962e+02,1.26575e+01,1.86140e+01,1.94749e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.76622e+00,-5.76622e+00,inf,5.48258e+00,5.48258e+00,-inf,1.67517e+01,9.00000e+06,9.00000e+06
7.20000e-01,1.75725e+02,1.34021e+01,1.86140e+01,1.75725e+02,1.34021e+01,1.86140e+01,1.98681e-07,1.75725e+02,1.34021e+01,1.86140e+01,1.98681e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.78792e+00,-5.78792e+00,inf,5.49126e+00,5.49126e+00,-inf,1.67603e+01,9.00000e+06,9.00000e+06
7.60000e-01,1.75489e+02,1.41466e+01,1.86140e+01,1.75489e+02,1.41466e+01,1.86140e+01,2.02596e-07,1.75489e+02,1.41466e+01,1.86140e+01,2.02596e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.80911e+00,-5.80911e+00,inf,5.49974e+00,5.49974e+00,-inf,1.67688e+01,9.00000e+06,9.00000e+06
8.00000e-01,1.75252e+02,1.48912e+01,1.86140e+01,1.75252e+02,1.48912e+01,1.86140e+01,2.06495e-07,1.75252e+02,1.48912e+01,1.86140e+01,2.06495e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.82981e+00,-5.82981e+00,inf,5.50801e+00,5.50801e+00,-inf,1.67771e+01,9.00000e+06,9.00000e+06
8.40000e-01,1.75015e+02,1.56358e+01,1.86140e+01,1.75015e+02,1.56358e+01,1.86140e+01,2.10374e-07,1.75015e+02,1.56358e+01,1.86140e+01,2.10374e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.85002e+00,-5.85002e+00,inf,5.51610e+00,5.51610e+00,-inf,1.67852e+01,9.00000e+06,9.00000e+06
8.80000e-01,1.74779e+02,1.63803e+01,1.86140e+01,1.74779e+02,1.63803e+01,1.86140e+01,2.14233e-07,1.74779e+02,1.63803e+01,1.86140e+01,2.14233e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.86975e+00,-5.86975e+00,inf,5.52399e+00,5.52399e+00,-inf,1.67931e+01,9.00000e+06,9.00000e+06
9.20000e-01,1.74542e+02,1.71249e+01,1.86140e+01,1.74542e+02,1.71249e+01,1.86140e+01,2.18069e-07,1.74542e+02,1.71249e+01,1.86140e+01,2.18069e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.88902e+00,-5.88902e+00,inf,5.53170e+00,5.53170e+00,-inf,1.68008e+01,9.00000e+06,9.00000e+06
9.60000e-01,1.74306e+02,1.78694e+01,1.86140e+01,1.74306e+02,1.78694e+01,1.86140e+01,2.21880e-07,1.74306e+02,1.78694e+01,1.86140e+01,2.21880e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.90783e+00,-5.90783e+00,inf,5.53922e+00,5.53922e+00,-inf,1.68083e+01,9.00000e+06,9.00000e+06
1.00000e+00,1.74070e+02,1.86140e+01,1.86140e+01,1.74070e+02,1.86140e+01,1.86140e+01,2.25666e-07,1.74070e+02,1.86140e+01,1.86140e+01,2.25666e-07,1.70000e-01,1.70000e-01,0.00000e+00,-5.92620e+00,-5.92620e+00,inf,5.54657e+00,5.54657e+00,-inf,1.68157e+01,9.00000e+06,9.00000e+06
