,packed_desig,year,obs
249000277,C5541,C2005,o9359G96
249000278,C5541,C2005,o9359G96
249000279,C5541,C2005,o9359G96
249000280,C5541,C2005,o9359G96
249000283,C5541,C2005,p3543G96
249000284,C5541,C2005,p3543G96
249000285,C5541,C2005,p3543G96
249000286,C5541,C2005,p3543G96
249000287,C5541,C2005,p6467G96
249000288,C5541,C2005,p6467G96
249000289,C5541,C2005,p6467G96
249000290,C5541,C2005,p6467G96
249000297,C5541,C2006,p8845G96
249000298,C5541,C2006,p8845G96
249000299,C5541,C2006,p8845G96
249000300,C5541,C2006,p8845G96
249000301,C5541,C2006,p8845703
249000302,C5541,C2006,p8845703
249000303,C5541,C2006,p8845703
249000304,C5541,C2006,p8845703
249000305,C5541,C2006,p9853703
249000306,C5541,C2006,p9853703
249000307,C5541,C2006,p9853703
249000308,C5541,C2006,p9853703
249000309,C5541,C2006,p9853703
249000310,C5541,C2006,p9853703
249000311,C5541,C2006,p9853703
249000312,C5541,C2006,p9853703
249000333,C5541,C2006,q1671703
249000334,C5541,C2006,q1671703
249000335,C5541,C2006,q1671703
249000336,C5541,C2006,q1671703
249000341,C5541,C2006,q1671G96
249000342,C5541,C2006,q1671G96
249000343,C5541,C2006,q1671G96
249000344,C5541,C2006,q1671G96
249000361,C5541,C2006,q3664703
249000362,C5541,C2006,q3664703
249000363,C5541,C2006,q3664703
249000367,C5541,C2008,~018UG96
249000368,C5541,C2008,~018UG96
249000369,C5541,C2008,~018UG96
249000370,C5541,C2008,~018UG96
249000386,C5541,C2008,~02Yy703
249000387,C5541,C2008,~02Yy703
249000388,C5541,C2008,~02Yy703
249000389,C5541,C2008,~02Yy703
249000392,C5541,C2010,~0G5c703
249000393,C5541,C2010,~0G5c703
249000394,C5541,C2010,~0G5c703
249000395,C5541,C2010,~0G5c703
249000409,C5541,C2010,~0HmC703
249000410,C5541,C2010,~0HmC703
249000411,C5541,C2010,~0HmC703
249000412,C5541,C2010,~0HmC703
249000417,C5541,C2011,~0YMX703
249000418,C5541,C2011,~0YMX703
249000419,C5541,C2011,~0YMX703
249000420,C5541,C2011,~0YMX703
249000431,C5541,C2012,~0mzWG96
249000432,C5541,C2012,~0mzWG96
249000433,C5541,C2012,~0mzWG96
249000434,C5541,C2012,~0mzWG96
249001147,C5542,C2005,o7363703
249001148,C5542,C2005,o7363703
249001149,C5542,C2005,o7363703
249001150,C5542,C2005,o7363703
249001151,C5542,C2005,p3543703
249001152,C5542,C2005,p3544703
249001153,C5542,C2005,p3544703
249001154,C5542,C2005,p3544703
249001155,C5542,C2006,q3664G96
249001156,C5542,C2006,q3664G96
249001157,C5542,C2006,q3664G96
249001158,C5542,C2006,q3664G96
249001159,C5542,C2007,t8572703
249001160,C5542,C2007,t8572703
249001161,C5542,C2007,t8572703
249001162,C5542,C2007,t8572703
249001163,C5542,C2007,t9298G96
249001164,C5542,C2007,t9298G96
249001165,C5542,C2007,t9298G96
249001166,C5542,C2007,t9298G96
249001167,C5542,C2007,u1319703
249001168,C5542,C2007,u1319703
249001169,C5542,C2007,u1319703
249001170,C5542,C2007,u1319703
249001171,C5542,C2007,u5428703
249001172,C5542,C2007,u5429703
249001173,C5542,C2007,u5429703
249001174,C5542,C2007,u5429703
249001175,C5542,C2007,u7868703
249001176,C5542,C2007,u7868703
249001177,C5542,C2007,u7868703
249001178,C5542,C2007,u7868703
249001179,C5542,C2007,u8725703
249001180,C5542,C2007,u8725703
249001181,C5542,C2007,u8725703
249001182,C5542,C2007,u8725703
249001183,C5542,C2007,u9998G96
249001184,C5542,C2007,u9998G96
249001185,C5542,C2007,u9998G96
249001186,C5542,C2007,u9998G96
249001217,C5542,C2010,~0ODj703
249001218,C5542,C2010,~0ODj703
249001219,C5542,C2010,~0ODj703
249001220,C5542,C2010,~0ODj703
249001221,C5542,C2010,~0PCN703
249001222,C5542,C2010,~0PCN703
249001223,C5542,C2010,~0PCN703
249001224,C5542,C2010,~0PCN703
249001229,C5542,C2010,~0QUJ703
