,packed_number,year,obs
131001747,38237,2007,703
131001749,38237,2007,703
131001750,38237,2007,703
131001752,38237,2007,703
131001756,38237,2007,703
131001757,38237,2007,703
131001758,38237,2007,703
131001759,38237,2007,703
131001770,38237,2007,G96
131001771,38237,2007,G96
131001772,38237,2007,G96
131001773,38237,2007,G96
131001792,38237,2008,G96
131001793,38237,2008,G96
131001794,38237,2008,G96
131001795,38237,2008,G96
131001796,38237,2008,G96
131001797,38237,2008,G96
131001798,38237,2008,G96
131001799,38237,2008,G96
131001819,38237,2009,703
131001820,38237,2009,703
131001821,38237,2009,703
131001822,38237,2009,703
131001832,38237,2009,G96
131001834,38237,2009,G96
131001835,38237,2009,G96
131001842,38237,2009,G96
131001843,38237,2009,G96
131001844,38237,2009,G96
131001845,38237,2009,G96
131001849,38237,2009,G96
131001850,38237,2009,G96
131001851,38237,2009,G96
131001852,38237,2009,G96
131001853,38237,2009,G96
131001854,38237,2009,G96
131001855,38237,2009,G96
131001856,38237,2009,G96
131001857,38237,2009,G96
131001858,38237,2009,G96
131001859,38237,2009,G96
131001860,38237,2009,G96
131001907,38237,2010,G96
131001908,38237,2010,G96
131001909,38237,2010,G96
131001910,38237,2010,G96
131001920,38237,2011,703
131001921,38237,2011,703
131001922,38237,2011,703
131001923,38237,2011,703
131001924,38237,2011,G96
131001925,38237,2011,G96
131001926,38237,2011,G96
131001927,38237,2011,G96
131001931,38237,2011,703
131001932,38237,2011,703
131001933,38237,2011,703
131001934,38237,2011,703
131001941,38237,2011,G96
131001942,38237,2011,G96
131001943,38237,2011,G96
131001944,38237,2011,G96
131001947,38237,2012,G96
131001948,38237,2012,G96
131001949,38237,2012,G96
131001950,38237,2012,G96
131001951,38237,2012,G96
131001952,38237,2012,G96
131001953,38237,2012,G96
131001954,38237,2012,G96
131003134,38238,2006,G96
131003135,38238,2006,G96
131003136,38238,2006,G96
131003137,38238,2006,G96
131003141,38238,2006,G96
131003142,38238,2006,G96
131003143,38238,2006,G96
131003144,38238,2006,G96
131003145,38238,2006,G96
131003146,38238,2006,G96
131003147,38238,2006,G96
131003148,38238,2006,G96
131003149,38238,2006,703
131003150,38238,2006,703
131003151,38238,2006,703
131003152,38238,2006,703
131003153,38238,2006,G96
131003154,38238,2006,G96
131003155,38238,2006,G96
131003156,38238,2006,G96
131003157,38238,2006,G96
131003158,38238,2006,G96
131003159,38238,2006,G96
131003160,38238,2006,G96
131003163,38238,2006,G96
131003164,38238,2006,G96
131003165,38238,2006,G96
131003166,38238,2006,G96
131003171,38238,2007,G96
131003172,38238,2007,G96
131003173,38238,2007,G96
131003174,38238,2007,G96
131003181,38238,2007,703
131003182,38238,2007,703
131003183,38238,2007,703
131003184,38238,2007,703
131003185,38238,2007,703
131003186,38238,2007,703
131003187,38238,2007,703
131003188,38238,2007,703
131003220,38238,2010,G96
131003221,38238,2010,G96
131003222,38238,2010,G96
131003223,38238,2010,G96
131003227,38238,2010,G96
131003228,38238,2010,G96
131003229,38238,2010,G96
131003230,38238,2010,G96
131003231,38238,2010,G96
131003232,38238,2010,G96
131003233,38238,2010,G96
131003234,38238,2010,G96
131003235,38238,2010,G96
131003236,38238,2010,G96
131003237,38238,2010,G96
131003238,38238,2011,G96
131003239,38238,2011,G96
131003240,38238,2011,G96
131003268,38238,2011,703
131003269,38238,2011,703
131003270,38238,2011,703
131003271,38238,2011,703
131003274,38238,2011,G96
131003275,38238,2011,G96
131003276,38238,2011,G96
131003277,38238,2011,G96
131003278,38238,2011,703
131003279,38238,2011,703
131003280,38238,2011,703
131003281,38238,2011,703
131003287,38238,2011,703
131003288,38238,2011,703
131003289,38238,2011,703
131003290,38238,2011,703
131003305,38238,2012,G96
131003306,38238,2012,G96
131003307,38238,2012,G96
131003308,38238,2012,G96
131003317,38238,2012,G96
131003318,38238,2012,G96
131003319,38238,2012,G96
131003324,38238,2012,703
131003325,38238,2012,703
131003326,38238,2012,703
131003327,38238,2012,703
131004614,38239,2008,G96
131004615,38239,2008,G96
131004616,38239,2008,G96
131004617,38239,2008,G96
131004802,38240,2005,G96
131004803,38240,2005,G96
131004804,38240,2005,G96
131004805,38240,2005,G96
131004815,38240,2006,703
131004816,38240,2006,703
131004817,38240,2006,703
131004818,38240,2006,703
131004819,38240,2006,G96
131004820,38240,2006,G96
131004821,38240,2006,G96
131004822,38240,2006,G96
131004823,38240,2006,G96
131004824,38240,2006,G96
131004825,38240,2006,G96
131004826,38240,2006,G96
131004827,38240,2007,703
131004828,38240,2007,703
131004829,38240,2007,703
131004830,38240,2007,703
131004831,38240,2007,703
131004832,38240,2007,703
131004833,38240,2007,703
131004834,38240,2007,703
131004835,38240,2007,703
131004836,38240,2007,703
131004837,38240,2007,703
131004838,38240,2007,703
131004864,38240,2007,703
131004865,38240,2007,703
131004866,38240,2007,703
131004867,38240,2007,703
131004891,38240,2007,G96
131004892,38240,2007,G96
131004893,38240,2007,G96
131004894,38240,2007,G96
131004895,38240,2007,G96
131004896,38240,2007,G96
131004897,38240,2007,G96
131004898,38240,2007,G96
131004899,38240,2007,G96
131004900,38240,2007,G96
131004901,38240,2007,G96
131004902,38240,2007,G96
131004915,38240,2008,G96
131004916,38240,2008,G96
131004917,38240,2008,703
131004918,38240,2008,G96
131004919,38240,2008,703
131004920,38240,2008,G96
131004921,38240,2008,703
131004922,38240,2008,703
131004945,38240,2009,703
131004946,38240,2009,703
131004947,38240,2009,703
131004948,38240,2009,703
131004952,38240,2009,G96
131004953,38240,2009,G96
131004954,38240,2009,G96
131004955,38240,2009,G96
131004959,38240,2009,G96
131004960,38240,2009,G96
131004961,38240,2009,G96
131004962,38240,2009,G96
131004963,38240,2009,G96
131004964,38240,2009,G96
131004965,38240,2009,G96
131004966,38240,2009,G96
131004967,38240,2009,G96
131004968,38240,2009,G96
131004969,38240,2009,G96
131004970,38240,2009,G96
131004971,38240,2009,G96
131004972,38240,2009,G96
131004973,38240,2009,G96
131004974,38240,2009,G96
131004975,38240,2010,G96
131004976,38240,2010,G96
131004977,38240,2010,G96
131004978,38240,2010,G96
131004979,38240,2010,G96
131004980,38240,2010,G96
131004981,38240,2010,G96
131004982,38240,2010,G96
131004983,38240,2010,703
131004984,38240,2010,703
131004985,38240,2010,703
131004986,38240,2010,703
131005012,38240,2012,G96
131005013,38240,2012,G96
131005014,38240,2012,G96
131005015,38240,2012,G96
131005016,38240,2012,G96
131005017,38240,2012,G96
131005018,38240,2012,G96
131005019,38240,2012,G96
131005578,38241,2005,703
131005579,38241,2005,703
131005580,38241,2005,703
131005581,38241,2005,703
131005595,38241,2005,703
131005596,38241,2005,703
131005597,38241,2005,703
131005598,38241,2005,703
131005602,38241,2005,703
131005603,38241,2005,703
131005604,38241,2005,703
131005605,38241,2005,703
131005610,38241,2005,703
131005611,38241,2005,703
131005612,38241,2005,703
131005613,38241,2005,703
131005632,38241,2006,703
131005633,38241,2006,703
131005634,38241,2006,703
131005635,38241,2006,703
131005636,38241,2006,703
131005637,38241,2006,703
131005638,38241,2006,703
131005639,38241,2006,703
131005640,38241,2006,703
131005641,38241,2006,703
131005642,38241,2006,703
131005643,38241,2006,703
131005647,38241,2007,703
131005670,38241,2007,703
