,packed_number,year,obs
276001706,G0273,2005,703
276001707,G0273,2005,703
276001708,G0273,2005,703
276001709,G0273,2005,703
276001736,G0273,2008,703
276001737,G0273,2008,703
276001738,G0273,2008,703
276001739,G0273,2008,703
276001740,G0273,2008,703
276001741,G0273,2008,703
276001742,G0273,2008,703
276001743,G0273,2008,703
276001748,G0273,2008,703
276001749,G0273,2008,703
276001750,G0273,2008,703
276001751,G0273,2008,703
276001752,G0273,2008,703
276001753,G0273,2008,703
276001754,G0273,2008,703
276001755,G0273,2008,703
276001756,G0273,2008,703
276001757,G0273,2008,703
276001758,G0273,2008,703
276001759,G0273,2008,703
276001760,G0273,2008,703
276001761,G0273,2008,703
276001762,G0273,2008,703
276001763,G0273,2008,703
276001769,G0273,2009,G96
276001770,G0273,2009,G96
276001771,G0273,2009,G96
276001772,G0273,2009,G96
276001825,G0273,2011,703
276001826,G0273,2011,703
276001827,G0273,2011,703
276001828,G0273,2011,703
276001829,G0273,2012,G96
276001830,G0273,2012,G96
276001831,G0273,2012,G96
276001832,G0273,2012,G96
276002451,G0274,2005,703
276002452,G0274,2005,703
276002453,G0274,2005,703
276002454,G0274,2005,703
276002458,G0274,2005,G96
276002459,G0274,2005,G96
276002460,G0274,2005,G96
276002461,G0274,2005,G96
276002513,G0274,2007,703
276002514,G0274,2007,703
276002515,G0274,2007,703
276002516,G0274,2007,703
276002517,G0274,2007,703
276002518,G0274,2007,703
276002519,G0274,2007,703
276002520,G0274,2007,703
276002538,G0274,2007,703
276002539,G0274,2007,703
276002540,G0274,2007,703
276002541,G0274,2007,703
276002547,G0274,2010,703
276002548,G0274,2010,703
276002549,G0274,2010,703
276002550,G0274,2010,703
276002551,G0274,2010,G96
276002552,G0274,2010,G96
276002553,G0274,2010,G96
276002554,G0274,2010,G96
276002583,G0274,2010,G96
276002584,G0274,2010,G96
276002585,G0274,2010,G96
276002586,G0274,2010,G96
276002590,G0274,2011,703
276002591,G0274,2011,703
276002592,G0274,2011,703
276002593,G0274,2011,703
276002594,G0274,2011,G96
276002595,G0274,2011,G96
