,packed_number,year,obs
365000029,a0423,2006,G96
365000030,a0423,2006,G96
365000031,a0423,2006,G96
365000032,a0423,2006,G96
365000033,a0423,2006,G96
365000034,a0423,2006,G96
365000035,a0423,2006,G96
365000036,a0423,2006,G96
365000308,a0424,2007,G96
365000309,a0424,2007,G96
365000310,a0424,2007,G96
365000311,a0424,2007,G96
365000312,a0424,2007,G96
365000313,a0424,2007,G96
365000314,a0424,2007,G96
365000315,a0424,2007,G96
365000321,a0424,2011,G96
365000322,a0424,2011,G96
365000323,a0424,2011,G96
365000324,a0424,2011,G96
365000482,a0425,2009,G96
365000483,a0425,2009,G96
365000484,a0425,2009,G96
365000524,a0425,2010,703
365000525,a0425,2010,703
365000526,a0425,2010,703
365000527,a0425,2010,703
365000528,a0425,2011,G96
365000529,a0425,2011,G96
365000530,a0425,2011,G96
365000531,a0425,2011,G96
365000708,a0426,2007,703
365000709,a0426,2007,703
365000710,a0426,2007,703
365000711,a0426,2007,703
365000712,a0426,2007,G96
365000713,a0426,2007,G96
365000714,a0426,2007,G96
365000718,a0426,2009,G96
365000719,a0426,2009,G96
365000720,a0426,2009,G96
365000721,a0426,2009,G96
365000722,a0426,2009,G96
365000723,a0426,2009,G96
365000724,a0426,2009,G96
365000725,a0426,2009,G96
365000726,a0426,2011,G96
365000727,a0426,2011,G96
365000728,a0426,2011,G96
365000942,a0427,2010,703
365000943,a0427,2010,703
365000944,a0427,2010,703
365000945,a0427,2010,703
365000946,a0427,2010,703
365000947,a0427,2010,703
365000948,a0427,2010,703
365000949,a0427,2010,703
365000979,a0427,2010,703
365000980,a0427,2010,703
365000981,a0427,2010,703
365001406,a0428,2010,703
365001407,a0428,2010,703
365001408,a0428,2010,703
365001409,a0428,2010,703
365002039,a0429,2009,703
365002040,a0429,2009,703
365002041,a0429,2009,703
365002042,a0429,2009,703
365002242,a0430,2007,G96
365002243,a0430,2007,G96
365002244,a0430,2007,G96
365002245,a0430,2007,G96
365002602,a0431,2009,G96
365002603,a0431,2009,G96
365002604,a0431,2009,G96
365002605,a0431,2009,G96
365002606,a0431,2009,G96
365002607,a0431,2009,G96
365002608,a0431,2009,G96
365002609,a0431,2009,G96
365002929,a0432,2009,G96
365002930,a0432,2009,G96
365002931,a0432,2009,G96
365002932,a0432,2009,G96
365002936,a0432,2010,G96
365002937,a0432,2010,G96
365002938,a0432,2010,G96
365002939,a0432,2010,G96
365003683,a0434,2009,G96
365003684,a0434,2009,G96
365003685,a0434,2009,G96
365003686,a0434,2009,G96
365003690,a0434,2009,G96
365003691,a0434,2009,G96
365003692,a0434,2009,G96
365003693,a0434,2009,G96
365003697,a0434,2011,G96
365003698,a0434,2011,G96
365003699,a0434,2011,G96
365003700,a0434,2011,G96
365004013,a0435,2006,703
365004014,a0435,2006,703
365004015,a0435,2006,703
365004018,a0435,2010,703
365004019,a0435,2010,703
365004020,a0435,2010,703
365004021,a0435,2010,703
365004463,a0436,2006,703
365004464,a0436,2006,703
365004465,a0436,2006,703
365004466,a0436,2006,703
365004467,a0436,2006,703
365004468,a0436,2006,703
365004469,a0436,2006,703
365004470,a0436,2006,703
365004474,a0436,2006,703
365004475,a0436,2006,703
365004476,a0436,2006,703
365004477,a0436,2006,703
365004478,a0436,2010,G96
365004479,a0436,2010,G96
365004480,a0436,2010,G96
365004481,a0436,2010,G96
365004723,a0437,2007,703
365004724,a0437,2007,703
365004725,a0437,2007,703
365004726,a0437,2007,703
365004727,a0437,2009,703
365004728,a0437,2009,703
365004729,a0437,2009,703
365004730,a0437,2009,703
365004731,a0437,2009,703
365004732,a0437,2009,703
365004733,a0437,2009,703
365004734,a0437,2009,703
365004735,a0437,2009,703
365004736,a0437,2009,703
365004737,a0437,2009,703
365004738,a0437,2009,703
365004739,a0437,2012,703
365004740,a0437,2012,703
365004741,a0437,2012,703
365004742,a0437,2012,703
365005222,a0438,2010,703
365005223,a0438,2010,703
365005224,a0438,2010,703
365005225,a0438,2010,703
365005478,a0439,2007,703
365005479,a0439,2007,703
365005480,a0439,2007,703
365005481,a0439,2007,703
365005486,a0439,2011,G96
365005487,a0439,2011,G96
365005488,a0439,2011,G96
365005489,a0439,2011,G96
365005490,a0439,2012,G96
365005491,a0439,2012,G96
365005492,a0439,2012,G96
365005493,a0439,2012,G96
365005928,a0440,2007,703
365005929,a0440,2007,703
365005930,a0440,2007,703
365005931,a0440,2007,703
365005932,a0440,2007,703
365005933,a0440,2007,703
365005934,a0440,2007,703
365005935,a0440,2007,703
365005940,a0440,2011,G96
365005941,a0440,2011,G96
365005942,a0440,2011,G96
365005943,a0440,2011,G96
365005944,a0440,2012,G96
365005945,a0440,2012,G96
365005946,a0440,2012,G96
365005947,a0440,2012,G96
365006287,a0441,2006,G96
365006288,a0441,2006,G96
365006289,a0441,2006,G96
365006290,a0441,2006,G96
365006294,a0441,2007,G96
365006295,a0441,2007,G96
365006296,a0441,2007,G96
365006297,a0441,2007,G96
365006336,a0441,2007,703
365006337,a0441,2007,703
365006338,a0441,2007,703
365006339,a0441,2007,703
365006345,a0441,2007,703
365006346,a0441,2007,703
365006347,a0441,2007,703
365006348,a0441,2007,703
365006349,a0441,2012,G96
365006350,a0441,2012,G96
365006351,a0441,2012,G96
365006697,a0442,2009,G96
365006698,a0442,2009,G96
365006699,a0442,2009,G96
365006700,a0442,2009,G96
365006701,a0442,2009,703
365006702,a0442,2009,703
365006703,a0442,2009,703
365006704,a0442,2009,703
365006705,a0442,2009,703
365006706,a0442,2009,703
365006707,a0442,2009,703
365006708,a0442,2009,703
365007055,a0443,2005,G96
365007056,a0443,2005,G96
365007057,a0443,2005,G96
365007058,a0443,2005,G96
365007062,a0443,2007,G96
365007063,a0443,2007,G96
365007064,a0443,2007,G96
365007065,a0443,2007,G96
365007079,a0443,2009,703
365007080,a0443,2009,703
365007081,a0443,2009,703
365007082,a0443,2009,703
365007083,a0443,2009,G96
365007084,a0443,2009,G96
365007085,a0443,2009,G96
365007086,a0443,2009,G96
365007087,a0443,2009,G96
365007088,a0443,2009,G96
365007089,a0443,2009,G96
365007090,a0443,2009,G96
365007549,a0445,2007,703
365007550,a0445,2007,703
365007551,a0445,2007,703
365007552,a0445,2007,703
365007557,a0445,2007,703
365007558,a0445,2007,703
365007559,a0445,2007,703
365007560,a0445,2007,703
365007567,a0445,2012,G96
365007568,a0445,2012,G96
365007569,a0445,2012,G96
365007570,a0445,2012,G96
365007886,a0446,2006,703
365007887,a0446,2006,703
365007888,a0446,2006,703
365007889,a0446,2006,703
365007890,a0446,2006,703
365007891,a0446,2006,703
365007892,a0446,2006,703
365007893,a0446,2006,703
365007894,a0446,2009,703
365007895,a0446,2009,703
365007896,a0446,2009,703
365007897,a0446,2009,703
365008227,a0447,2005,G96
365008228,a0447,2005,G96
365008229,a0447,2005,G96
365008230,a0447,2005,G96
365008231,a0447,2005,G96
365008232,a0447,2005,G96
365008233,a0447,2005,G96
365008234,a0447,2005,G96
365008235,a0447,2006,G96
365008236,a0447,2006,G96
365008237,a0447,2006,G96
365008238,a0447,2006,G96
365008245,a0447,2009,G96
365008246,a0447,2009,G96
365008247,a0447,2009,G96
365008248,a0447,2009,G96
365008249,a0447,2009,G96
365008250,a0447,2009,G96
365008251,a0447,2009,G96
365008252,a0447,2009,G96
365008253,a0447,2009,G96
365008254,a0447,2009,G96
365008255,a0447,2009,G96
365008256,a0447,2009,G96
365008257,a0447,2009,G96
365008258,a0447,2009,G96
365008259,a0447,2009,G96
365008260,a0447,2009,G96
365008394,a0448,2006,G96
