,packed_desig,year,obs
136000816,41037,C2006,r1163G96
136000817,41037,C2006,r1163G96
136000818,41037,C2006,r1163G96
136000819,41037,C2006,r1163G96
136000823,41037,C2007,v0525703
136000824,41037,C2007,v0525703
136000825,41037,C2007,v0525703
136000826,41037,C2007,v0525703
136000827,41037,C2007,v0902703
136000828,41037,C2007,v0902703
136000829,41037,C2007,v0902703
136000830,41037,C2007,v0902703
136000831,41037,C2007,v1249703
136000832,41037,C2007,v1249703
136000833,41037,C2007,v1249703
136000834,41037,C2007,v1249703
136000863,41037,C2007,v4705703
136000864,41037,C2007,v4705703
136000865,41037,C2007,v4705703
136000866,41037,C2007,v4705703
136000875,41037,C2007,v5498703
136000876,41037,C2007,v5498703
136000877,41037,C2007,v5498703
136000878,41037,C2007,v5498703
136000902,41037,C2007,w5757703
136000903,41037,C2007,w5757703
136000904,41037,C2007,w5757703
136000905,41037,C2007,w5757703
136000909,41037,C2008,~03hDG96
136000910,41037,C2008,~03hDG96
136000911,41037,C2008,~03hDG96
136000912,41037,C2008,~03hDG96
136000913,41037,C2008,x3739G96
136000914,41037,C2008,x3739G96
136000915,41037,C2008,x3739G96
136000916,41037,C2008,x3739G96
136000934,41037,C2009,~03hDG96
136000935,41037,C2009,~03hDG96
136000936,41037,C2009,~03hDG96
136000937,41037,C2009,~03hDG96
136000938,41037,C2009,~0BQvG96
136000939,41037,C2009,~0BQvG96
136000940,41037,C2009,~0BQvG96
136000941,41037,C2009,~0BQvG96
136000973,41037,C2010,~0Esm703
136000974,41037,C2010,~0Esm703
136000975,41037,C2010,~0Esm703
136000976,41037,C2010,~0Esm703
136001005,41037,C2011,~0WmHG96
136001006,41037,C2011,~0WmHG96
136001007,41037,C2011,~0WmHG96
136001023,41037,C2011,~0YG2703
136001024,41037,C2011,~0YG2703
136001025,41037,C2011,~0YG2703
136001026,41037,C2011,~0YG2703
136001027,41037,C2011,~0aYBG96
136001028,41037,C2011,~0aYBG96
136001029,41037,C2011,~0aYBG96
136001047,41037,C2012,~0mCeG96
136001048,41037,C2012,~0mCeG96
136001049,41037,C2012,~0mCeG96
136001050,41037,C2012,~0mCe703
136001051,41037,C2012,~0mCeG96
136001052,41037,C2012,~0mCe703
136001053,41037,C2012,~0mCe703
136001054,41037,C2012,~0mCe703
136001063,41037,C2012,~0mwT703
136001064,41037,C2012,~0mwT703
136001065,41037,C2012,~0mwT703
136001066,41037,C2012,~0mwT703
136002442,41038,C2005,m5211703
136002443,41038,C2005,m5211703
136002444,41038,C2005,m5211703
136002445,41038,C2005,m5211703
136002453,41038,C2005,p0232703
136002454,41038,C2005,p0232703
136002455,41038,C2005,p0232703
136002456,41038,C2005,p0232703
136002468,41038,C2005,p7196703
136002469,41038,C2005,p7196703
136002470,41038,C2005,p7196703
136002471,41038,C2005,p7196703
136002481,41038,C2006,p9588703
136002482,41038,C2006,p9588703
136002483,41038,C2006,p9588703
136002484,41038,C2006,p9588703
136002505,41038,C2006,q2376703
136002506,41038,C2006,q2376703
136002507,41038,C2006,q2376703
136002508,41038,C2006,q2376703
136002540,41038,C2007,u1963703
136002541,41038,C2007,u1963703
136002542,41038,C2007,u1963703
136002543,41038,C2007,u1963703
136002555,41038,C2007,u7498703
136002556,41038,C2007,u7498703
136002557,41038,C2007,u7498703
136002558,41038,C2007,u7498703
136002562,41038,C2007,u8512703
136002563,41038,C2007,u8512703
136002564,41038,C2007,u8512703
136002565,41038,C2007,u8512703
136002566,41038,C2007,u8512G96
136002567,41038,C2007,u8512G96
136002568,41038,C2007,u8512G96
136002569,41038,C2007,u8512G96
136002574,41038,C2007,v0318703
136002575,41038,C2007,v0318703
136002576,41038,C2007,v0318703
136002577,41038,C2007,v0318703
136002578,41038,C2008,z0045G96
136002579,41038,C2008,z0045G96
136002580,41038,C2008,z0045G96
136002581,41038,C2008,z0045G96
136002585,41038,C2008,z3302703
136002586,41038,C2008,z3302703
136002587,41038,C2008,z3302703
136002588,41038,C2008,z3302703
136002597,41038,C2009,~09ipG96
136002598,41038,C2009,~09ipG96
136002599,41038,C2009,~09ipG96
136002600,41038,C2009,~09ipG96
136002601,41038,C2009,~0ANb703
136002602,41038,C2009,~0ANb703
136002603,41038,C2009,~0ANb703
136002604,41038,C2009,~0ANb703
