,packed_number,year,obs
422000172,~0Dif,2010,G96
422000173,~0Dif,2010,G96
422000174,~0Dif,2010,G96
422000175,~0Dif,2010,G96
422000291,~0Dig,2010,G96
422000292,~0Dig,2010,G96
422000293,~0Dig,2010,G96
422000294,~0Dig,2010,G96
422000399,~0Dih,2012,G96
422000400,~0Dih,2012,G96
422000401,~0Dih,2012,G96
422000402,~0Dih,2012,G96
422000572,~0Dii,2009,703
422000573,~0Dii,2009,703
422000574,~0Dii,2009,703
422000575,~0Dii,2009,703
422000576,~0Dii,2012,G96
422000577,~0Dii,2012,G96
422000578,~0Dii,2012,G96
422000579,~0Dii,2012,G96
422000796,~0Dik,2006,G96
422000797,~0Dik,2006,G96
422000798,~0Dik,2006,G96
422000799,~0Dik,2006,G96
422000800,~0Dik,2006,G96
422000801,~0Dik,2006,G96
422000802,~0Dik,2006,G96
422000803,~0Dik,2006,G96
422000804,~0Dik,2006,G96
422000805,~0Dik,2006,G96
422000806,~0Dik,2006,G96
422000807,~0Dik,2006,G96
422001042,~0Dim,2010,G96
422001043,~0Dim,2010,G96
422001044,~0Dim,2010,G96
422001045,~0Dim,2010,G96
422001142,~0Din,2011,G96
422001143,~0Din,2011,G96
422001144,~0Din,2011,G96
422001145,~0Din,2011,G96
422001153,~0Din,2012,G96
422001154,~0Din,2012,G96
422001155,~0Din,2012,G96
422001156,~0Din,2012,G96
422001157,~0Din,2012,G96
422001158,~0Din,2012,G96
422001159,~0Din,2012,G96
422001160,~0Din,2012,G96
422001385,~0Dio,2008,G96
422001386,~0Dio,2008,G96
422001387,~0Dio,2008,G96
422001388,~0Dio,2008,G96
422001389,~0Dio,2008,G96
422001390,~0Dio,2008,G96
422001391,~0Dio,2008,G96
422001392,~0Dio,2008,G96
422001586,~0Diq,2007,G96
422001587,~0Diq,2007,G96
422001588,~0Diq,2007,G96
422001589,~0Diq,2007,G96
422001590,~0Diq,2007,G96
422001591,~0Diq,2007,G96
422001592,~0Diq,2007,G96
422001593,~0Diq,2007,G96
422001683,~0Dir,2007,G96
422001684,~0Dir,2007,G96
422001685,~0Dir,2007,G96
422001686,~0Dir,2007,G96
422001687,~0Dir,2010,G96
422001688,~0Dir,2010,G96
422001689,~0Dir,2010,G96
422001690,~0Dir,2010,G96
422001703,~0Dir,2011,G96
422001704,~0Dir,2011,G96
422001705,~0Dir,2011,G96
422001706,~0Dir,2011,G96
422001707,~0Dir,2011,G96
422001708,~0Dir,2011,G96
422001709,~0Dir,2011,G96
422001710,~0Dir,2011,G96
422001895,~0Dis,2010,G96
422001896,~0Dis,2010,G96
422001897,~0Dis,2010,G96
422001898,~0Dis,2010,703
422001899,~0Dis,2010,703
422001900,~0Dis,2010,703
422001901,~0Dis,2010,703
422002216,~0Diu,2006,G96
422002217,~0Diu,2006,G96
422002218,~0Diu,2006,G96
422002219,~0Diu,2006,G96
422002413,~0Diw,2011,G96
422002414,~0Diw,2011,G96
422002415,~0Diw,2011,G96
422002416,~0Diw,2011,G96
422002417,~0Diw,2012,G96
422002418,~0Diw,2012,G96
422002419,~0Diw,2012,G96
