,packed_desig,year,obs
404000126,s5300,C2011,~0UXOG96
404000127,s5300,C2011,~0UXOG96
404000128,s5300,C2011,~0UXOG96
404000129,s5300,C2011,~0UXOG96
404000136,s5300,C2011,~0W0uG96
404000137,s5300,C2011,~0W0uG96
404000138,s5300,C2011,~0W0uG96
404000248,s5301,C2011,~0UXPG96
404000249,s5301,C2011,~0UXPG96
404000250,s5301,C2011,~0UXPG96
404000251,s5301,C2011,~0UXPG96
404000365,s5302,C2006,~1I1YG96
404000366,s5302,C2006,~1I1YG96
404000367,s5302,C2006,~1I1YG96
404000368,s5302,C2006,~1I1YG96
404000375,s5302,C2011,~0UXRG96
404000376,s5302,C2011,~0UXRG96
404000377,s5302,C2011,~0UXRG96
404000378,s5302,C2011,~0UXRG96
404000477,s5303,C2008,~3HKfG96
404000478,s5303,C2008,~3HKfG96
404000479,s5303,C2008,~3HKfG96
404000480,s5303,C2008,~3HKfG96
404000481,s5303,C2011,~0UXRG96
404000482,s5303,C2011,~0UXRG96
404000483,s5303,C2011,~0UXRG96
404000484,s5303,C2011,~0UXRG96
404000669,s5304,C2011,~0UXTG96
404000670,s5304,C2011,~0UXTG96
404000671,s5304,C2011,~0UXTG96
404000672,s5304,C2011,~0UXTG96
404000813,s5305,C2008,~3HKjG96
404000814,s5305,C2008,~3HKjG96
404000815,s5305,C2008,~3HKjG96
404000816,s5305,C2008,~3HKjG96
404000820,s5305,C2011,~0UXYG96
404000821,s5305,C2011,~0UXYG96
404000822,s5305,C2011,~0UXYG96
404000823,s5305,C2011,~0UXYG96
404000983,s5306,C2009,~0BoYG96
404000984,s5306,C2009,~0BoYG96
404000985,s5306,C2009,~0BoYG96
404000986,s5306,C2009,~0BoYG96
404000987,s5306,C2009,~0BoYG96
404000988,s5306,C2009,~3NswG96
404000989,s5306,C2009,~3NswG96
404000990,s5306,C2009,~3NswG96
404000991,s5306,C2009,~3NswG96
404000992,s5306,C2011,~0UXbG96
404000993,s5306,C2011,~0UXbG96
404000994,s5306,C2011,~0UXbG96
404000995,s5306,C2011,~0UXbG96
404001000,s5306,C2012,~3NswG96
404001001,s5306,C2012,~3NswG96
404001002,s5306,C2012,~3NswG96
404001003,s5306,C2012,~3NsxG96
404001103,s5307,C2007,~3FAIG96
404001104,s5307,C2007,~3FAIG96
404001105,s5307,C2007,~3FAIG96
404001106,s5307,C2007,~3FAIG96
404001107,s5307,C2011,~3FAIG96
404001108,s5307,C2011,~3FAIG96
404001109,s5307,C2011,~3FAIG96
404001110,s5307,C2011,~3FAIG96
404001261,s5308,C2007,~0X7HG96
404001262,s5308,C2007,~0X7HG96
404001263,s5308,C2007,~0X7HG96
404001264,s5308,C2007,~0X7HG96
404001268,s5308,C2011,~0X7HG96
404001269,s5308,C2011,~0X7HG96
404001270,s5308,C2011,~0X7HG96
