,packed_desig,year,obs
31000000,4243,C2012,~0dqk703
31000043,4243,C2012,~0fITG96
31000044,4243,C2012,~0fITG96
31000045,4243,C2012,~0fITG96
31000046,4243,C2012,~0fITG96
31000052,4243,C2012,~0ghM703
31000053,4243,C2012,~0ghM703
31000054,4243,C2012,~0ghM703
31000055,4243,C2012,~0ghM703
31006758,4244,C2005,o2839G96
31006759,4244,C2005,o2839G96
31006760,4244,C2005,o2839G96
31006761,4244,C2005,o2839G96
31006780,4244,C2005,o6314G96
31006782,4244,C2005,o6314G96
31006783,4244,C2005,o6314G96
31006784,4244,C2005,o6314G96
31006789,4244,C2005,o8071G96
31006790,4244,C2005,o8071G96
31006791,4244,C2005,o8071G96
31006792,4244,C2005,o8071G96
31006822,4244,C2005,p6193703
31006823,4244,C2005,p6193703
31006824,4244,C2005,p6193703
31006825,4244,C2005,p6193703
31006829,4244,C2005,p6851G96
31006830,4244,C2005,p6851G96
31006831,4244,C2005,p6851G96
31006855,4244,C2006,p8028G96
31006856,4244,C2006,p8028G96
31006857,4244,C2006,p8028G96
31006858,4244,C2006,p8028G96
31006879,4244,C2006,p9354G96
31006880,4244,C2006,p9354G96
31006881,4244,C2006,p9354G96
31006882,4244,C2006,p9354G96
31006883,4244,C2006,p9987703
31006884,4244,C2006,p9987703
31006885,4244,C2006,p9987703
31006886,4244,C2006,p9987703
31006891,4244,C2006,q0721G96
31006892,4244,C2006,q0721G96
31006893,4244,C2006,q0721G96
31006894,4244,C2006,q0721G96
31006904,4244,C2006,q2093703
31006905,4244,C2006,q2093703
31006906,4244,C2006,q2093703
31006907,4244,C2006,q2093703
31006912,4244,C2006,q4071G96
31006913,4244,C2006,q4071G96
31006914,4244,C2006,q4071G96
31006915,4244,C2006,q4071G96
31006921,4244,C2006,q7366G96
31006922,4244,C2006,q7366G96
31006923,4244,C2006,q7366G96
31006924,4244,C2006,q7366G96
31006925,4244,C2006,q7366G96
31006926,4244,C2006,q7366G96
31006927,4244,C2006,q7366G96
31006928,4244,C2006,q8922G96
31006929,4244,C2006,q8922G96
31006930,4244,C2006,q8922G96
31006931,4244,C2006,q8922G96
31006932,4244,C2006,s7329703
31006933,4244,C2006,s7329703
31006934,4244,C2006,s7329703
31006935,4244,C2006,s7329703
31006936,4244,C2006,s9122G96
31006937,4244,C2006,s9122G96
31006938,4244,C2006,s9122G96
31006939,4244,C2006,s9122G96
31006970,4244,C2007,u2421703
31006971,4244,C2007,u2421703
31006972,4244,C2007,u2421703
31006973,4244,C2007,u2421703
31006983,4244,C2007,u2421G96
31006984,4244,C2007,u2421G96
31006985,4244,C2007,u2421G96
31006986,4244,C2007,u2421G96
31006999,4244,C2007,u6338703
31007000,4244,C2007,u6338703
31007001,4244,C2007,u6338703
31007002,4244,C2007,u6338703
31007012,4244,C2007,u8329G96
31007013,4244,C2007,u8329G96
31007014,4244,C2007,u8329G96
31007015,4244,C2007,u8329G96
31007047,4244,C2008,~03Qd703
31007048,4244,C2008,~03Qd703
31007049,4244,C2008,~03Qd703
31007050,4244,C2008,~03Qd703
31007051,4244,C2008,y8303G96
31007052,4244,C2008,y8303G96
31007053,4244,C2008,y8303G96
31007054,4244,C2008,y8303G96
31007060,4244,C2008,y9914703
31007061,4244,C2008,y9914703
31007062,4244,C2008,y9914703
31007063,4244,C2008,y9914703
31007076,4244,C2008,z1481703
31007077,4244,C2008,z1481703
31007078,4244,C2008,z1481703
31007079,4244,C2008,z1481703
31007092,4244,C2009,~07YjG96
31007093,4244,C2009,~07YjG96
31007094,4244,C2009,~07YjG96
31007095,4244,C2009,~07YjG96
31007103,4244,C2009,~07u0703
31007104,4244,C2009,~07u1703
31007105,4244,C2009,~07u1703
31007106,4244,C2009,~07u1703
31007146,4244,C2010,~0MzO703
31007147,4244,C2010,~0MzO703
31007149,4244,C2010,~0MzO703
31007150,4244,C2010,~0MzO703
31007171,4244,C2010,~0NtiG96
31007172,4244,C2010,~0NtiG96
31007173,4244,C2010,~0NtiG96
31007174,4244,C2010,~0NtiG96
31007181,4244,C2010,~0OTD703
31007182,4244,C2010,~0OTD703
31007183,4244,C2010,~0OTD703
31007184,4244,C2010,~0OTD703
31007194,4244,C2010,~0OvC703
31007195,4244,C2010,~0OvC703
31007196,4244,C2010,~0OvC703
31007198,4244,C2010,~0OvC703
31007200,4244,C2010,~0OvCG96
31007202,4244,C2010,~0OvCG96
31007203,4244,C2010,~0OvCG96
31007205,4244,C2010,~0OvCG96
31007225,4244,C2010,~0PQu703
31007226,4244,C2010,~0PQu703
31007227,4244,C2010,~0PQu703
31007228,4244,C2010,~0PQu703
31007238,4244,C2010,~0PvC703
31007239,4244,C2010,~0PvC703
31007240,4244,C2010,~0PvC703
31007241,4244,C2010,~0PvC703
31007242,4244,C2010,~0PvCG96
31007243,4244,C2010,~0PvCG96
31007244,4244,C2010,~0PvCG96
31007245,4244,C2010,~0PvC703
31007246,4244,C2010,~0PvC703
31007247,4244,C2010,~0PvC703
31007248,4244,C2010,~0PvC703
31007249,4244,C2010,~0PvC703
31007250,4244,C2010,~0PvC703
31007251,4244,C2010,~0PvC703
31007257,4244,C2010,~0PvCG96
31007258,4244,C2010,~0PvCG96
31007259,4244,C2010,~0PvCG96
