,packed_number,year,obs
421000000,~0Btw,2012,G96
421000001,~0Btw,2012,G96
421000002,~0Btw,2012,G96
421000003,~0Btw,2012,G96
421000149,~0Btx,2009,G96
421000150,~0Btx,2009,G96
421000151,~0Btx,2009,G96
421000152,~0Btx,2009,G96
421000153,~0Btx,2009,G96
421000154,~0Btx,2009,G96
421000155,~0Btx,2009,G96
421000156,~0Btx,2009,G96
421000157,~0Btx,2009,G96
421000158,~0Btx,2009,G96
421000159,~0Btx,2009,G96
421000160,~0Btx,2009,G96
421000161,~0Btx,2010,G96
421000162,~0Btx,2010,G96
421000163,~0Btx,2010,G96
421000164,~0Btx,2010,G96
421000165,~0Btx,2012,G96
421000166,~0Btx,2012,G96
421000167,~0Btx,2012,G96
421000168,~0Btx,2012,G96
421000290,~0Bty,2009,G96
421000291,~0Bty,2009,G96
421000292,~0Bty,2009,G96
421000293,~0Bty,2009,G96
421000400,~0Btz,2009,G96
421000401,~0Btz,2009,G96
421000402,~0Btz,2009,G96
421000403,~0Btz,2009,G96
421000404,~0Btz,2011,G96
421000405,~0Btz,2011,G96
421000406,~0Btz,2011,G96
421000407,~0Btz,2011,G96
421000567,~0Bu0,2012,G96
421000568,~0Bu0,2012,G96
421000569,~0Bu0,2012,G96
421000570,~0Bu0,2012,G96
421000663,~0Bu1,2009,G96
421000664,~0Bu1,2009,G96
421000665,~0Bu1,2009,G96
421000666,~0Bu1,2009,G96
421000785,~0Bu2,2009,G96
421000786,~0Bu2,2009,G96
421000787,~0Bu2,2009,G96
421000788,~0Bu2,2009,G96
421000901,~0Bu3,2009,G96
421000902,~0Bu3,2009,G96
421000903,~0Bu3,2009,G96
421000904,~0Bu3,2009,G96
421000905,~0Bu3,2009,G96
421000906,~0Bu3,2009,G96
421000907,~0Bu3,2009,G96
421000908,~0Bu3,2009,G96
421001006,~0Bu4,2009,G96
421001007,~0Bu4,2009,G96
421001008,~0Bu4,2009,G96
421001009,~0Bu4,2009,G96
421001122,~0Bu5,2009,G96
421001123,~0Bu5,2009,G96
421001124,~0Bu5,2009,G96
421001125,~0Bu5,2009,G96
421001126,~0Bu5,2009,G96
421001127,~0Bu5,2009,G96
421001128,~0Bu5,2009,G96
421001129,~0Bu5,2009,G96
421001130,~0Bu5,2009,G96
421001131,~0Bu5,2009,G96
421001132,~0Bu5,2009,G96
421001133,~0Bu5,2009,G96
421001273,~0Bu6,2009,G96
421001274,~0Bu6,2009,G96
421001275,~0Bu6,2009,G96
421001276,~0Bu6,2009,G96
421001277,~0Bu6,2009,G96
421001278,~0Bu6,2009,G96
421001279,~0Bu6,2009,G96
421001280,~0Bu6,2009,G96
421001389,~0Bu7,2009,G96
421001390,~0Bu7,2009,G96
421001391,~0Bu7,2009,G96
421001392,~0Bu7,2009,G96
421001393,~0Bu7,2009,703
421001394,~0Bu7,2009,703
421001395,~0Bu7,2009,703
421001396,~0Bu7,2009,703
421001397,~0Bu7,2009,G96
421001398,~0Bu7,2009,G96
421001399,~0Bu7,2009,G96
421001400,~0Bu7,2009,G96
421001401,~0Bu7,2011,G96
421001402,~0Bu7,2011,G96
421001403,~0Bu7,2011,G96
421001404,~0Bu7,2011,G96
421001520,~0Bu8,2009,G96
421001521,~0Bu8,2009,G96
421001522,~0Bu8,2009,G96
421001523,~0Bu8,2009,G96
421001524,~0Bu8,2009,G96
421001525,~0Bu8,2009,G96
421001526,~0Bu8,2009,G96
421001527,~0Bu8,2011,G96
421001528,~0Bu8,2011,G96
421001529,~0Bu8,2011,G96
421001530,~0Bu8,2011,G96
421001531,~0Bu8,2012,G96
421001532,~0Bu8,2012,G96
421001533,~0Bu8,2012,G96
421001534,~0Bu8,2012,G96
421001708,~0Bu9,2009,G96
421001709,~0Bu9,2009,G96
421001710,~0Bu9,2009,G96
421001711,~0Bu9,2009,G96
421001712,~0Bu9,2009,G96
421001713,~0Bu9,2009,G96
421001714,~0Bu9,2009,G96
421001715,~0Bu9,2009,G96
421001716,~0Bu9,2009,G96
421001717,~0Bu9,2009,G96
421001718,~0Bu9,2009,G96
421001719,~0Bu9,2009,G96
421001803,~0BuA,2009,G96
421001804,~0BuA,2009,G96
421001805,~0BuA,2009,G96
421001889,~0BuB,2011,G96
421001890,~0BuB,2011,G96
421001891,~0BuB,2011,G96
421001892,~0BuB,2011,G96
421002008,~0BuC,2009,G96
421002009,~0BuC,2009,G96
421002010,~0BuC,2009,G96
421002011,~0BuC,2009,G96
421002114,~0BuD,2009,G96
421002115,~0BuD,2009,G96
421002116,~0BuD,2009,G96
421002117,~0BuD,2009,G96
421002118,~0BuD,2009,G96
421002119,~0BuD,2009,G96
421002120,~0BuD,2009,G96
421002121,~0BuD,2009,G96
421002219,~0BuE,2009,G96
421002220,~0BuE,2009,G96
421002221,~0BuE,2009,G96
421002222,~0BuE,2009,G96
421002333,~0BuF,2009,G96
421002334,~0BuF,2009,G96
421002335,~0BuF,2009,G96
421002336,~0BuF,2009,G96
421002420,~0BuG,2009,G96
421002421,~0BuG,2009,G96
421002422,~0BuG,2009,G96
421002423,~0BuG,2009,G96
421002526,~0BuH,2009,G96
421002527,~0BuH,2009,G96
421002528,~0BuH,2009,G96
421002529,~0BuH,2009,G96
421002530,~0BuH,2011,G96
421002531,~0BuH,2011,G96
421002532,~0BuH,2011,G96
421002633,~0BuI,2009,G96
421002634,~0BuI,2009,G96
421002635,~0BuI,2009,G96
421002636,~0BuI,2009,G96
421002637,~0BuI,2009,G96
421002638,~0BuI,2009,G96
421002639,~0BuI,2009,G96
421002640,~0BuI,2009,G96
421002742,~0BuJ,2009,G96
421002743,~0BuJ,2009,G96
421002744,~0BuJ,2009,G96
421002745,~0BuJ,2009,G96
421002752,~0BuJ,2010,G96
421002753,~0BuJ,2010,G96
421002754,~0BuJ,2010,G96
421002755,~0BuJ,2010,G96
421002759,~0BuJ,2010,G96
421002760,~0BuJ,2010,G96
421002761,~0BuJ,2010,G96
421002762,~0BuJ,2010,G96
421002763,~0BuJ,2011,G96
421002764,~0BuJ,2011,G96
421002765,~0BuJ,2011,G96
421002766,~0BuJ,2011,G96
421002771,~0BuJ,2012,G96
421002772,~0BuJ,2012,G96
421002773,~0BuJ,2012,G96
421002774,~0BuJ,2012,G96
421002868,~0BuK,2009,G96
421002869,~0BuK,2009,G96
421002870,~0BuK,2009,G96
421002871,~0BuK,2009,G96
421002875,~0BuK,2009,G96
421002876,~0BuK,2009,G96
421002877,~0BuK,2009,G96
421002878,~0BuK,2009,G96
421002879,~0BuK,2009,G96
421002880,~0BuK,2009,G96
421002881,~0BuK,2009,G96
421002882,~0BuK,2009,G96
421003013,~0BuL,2009,703
421003014,~0BuL,2009,703
421003015,~0BuL,2009,703
421003016,~0BuL,2009,703
421003017,~0BuL,2009,G96
421003018,~0BuL,2009,G96
421003019,~0BuL,2009,G96
421003020,~0BuL,2009,G96
421003021,~0BuL,2009,G96
421003022,~0BuL,2009,G96
421003023,~0BuL,2009,G96
421003024,~0BuL,2009,G96
421003025,~0BuL,2011,G96
421003026,~0BuL,2011,G96
421003027,~0BuL,2011,G96
421003028,~0BuL,2011,G96
421003158,~0BuM,2009,G96
421003159,~0BuM,2009,G96
421003160,~0BuM,2009,G96
421003161,~0BuM,2009,G96
421003162,~0BuM,2009,G96
421003163,~0BuM,2009,G96
421003164,~0BuM,2009,G96
421003165,~0BuM,2009,G96
421003166,~0BuM,2010,G96
421003167,~0BuM,2010,G96
421003168,~0BuM,2010,G96
421003169,~0BuM,2010,G96
421003176,~0BuM,2012,G96
421003177,~0BuM,2012,G96
421003178,~0BuM,2012,G96
421003179,~0BuM,2012,G96
421003180,~0BuM,2012,G96
421003181,~0BuM,2012,G96
421003182,~0BuM,2012,G96
421003313,~0BuN,2009,G96
421003314,~0BuN,2009,G96
421003315,~0BuN,2009,G96
421003316,~0BuN,2009,G96
421003317,~0BuN,2009,G96
421003318,~0BuN,2009,G96
421003319,~0BuN,2009,G96
421003320,~0BuN,2009,G96
421003321,~0BuN,2009,G96
421003322,~0BuN,2009,G96
421003323,~0BuN,2009,G96
421003324,~0BuN,2009,G96
421003329,~0BuN,2011,G96
421003330,~0BuN,2011,G96
421003331,~0BuN,2011,G96
421003332,~0BuN,2011,G96
421003333,~0BuN,2012,G96
421003334,~0BuN,2012,G96
421003335,~0BuN,2012,G96
421003336,~0BuN,2012,G96
421003474,~0BuO,2009,G96
421003475,~0BuO,2009,G96
421003476,~0BuO,2009,G96
421003477,~0BuO,2009,G96
421003481,~0BuO,2010,G96
421003482,~0BuO,2010,G96
421003483,~0BuO,2010,G96
421003484,~0BuO,2010,G96
421003591,~0BuP,2007,G96
421003592,~0BuP,2007,G96
421003593,~0BuP,2007,G96
421003594,~0BuP,2007,G96
421003595,~0BuP,2008,G96
421003596,~0BuP,2008,G96
421003597,~0BuP,2008,G96
421003598,~0BuP,2008,G96
421003599,~0BuP,2009,G96
421003600,~0BuP,2009,G96
421003601,~0BuP,2009,G96
421003602,~0BuP,2009,G96
421003603,~0BuP,2009,G96
421003604,~0BuP,2009,G96
421003605,~0BuP,2009,G96
421003606,~0BuP,2009,G96
421003607,~0BuP,2012,G96
421003608,~0BuP,2012,G96
421003609,~0BuP,2012,G96
421003610,~0BuP,2012,G96
421003701,~0BuQ,2009,G96
421003702,~0BuQ,2009,G96
421003703,~0BuQ,2009,G96
421003704,~0BuQ,2009,G96
421003705,~0BuQ,2009,G96
421003706,~0BuQ,2009,G96
421003707,~0BuQ,2009,G96
421003708,~0BuQ,2009,G96
