,packed_number,year,obs
380000205,f8373,2008,G96
380000206,f8373,2008,G96
380000207,f8373,2008,G96
380000208,f8373,2008,G96
380000375,f8374,2008,G96
380000376,f8374,2008,G96
380000377,f8374,2008,G96
380000378,f8374,2008,G96
380000391,f8374,2012,G96
380000392,f8374,2012,G96
380000393,f8374,2012,G96
380000394,f8374,2012,G96
380000397,f8374,2012,G96
380000398,f8374,2012,G96
380000399,f8374,2012,G96
380000400,f8374,2012,G96
380000534,f8375,2008,703
380000535,f8375,2008,703
380000536,f8375,2008,703
380000537,f8375,2008,703
380000538,f8375,2008,G96
380000539,f8375,2008,G96
380000540,f8375,2008,G96
380000541,f8375,2008,G96
380000542,f8375,2008,G96
380000543,f8375,2008,G96
380000544,f8375,2008,G96
380000545,f8375,2008,703
380000546,f8375,2008,G96
380000547,f8375,2008,703
380000548,f8375,2008,703
380000549,f8375,2008,703
380000558,f8375,2008,G96
380000559,f8375,2008,G96
380000560,f8375,2008,G96
380000561,f8375,2008,G96
380000562,f8375,2010,G96
380000563,f8375,2010,G96
380000564,f8375,2010,G96
380000565,f8375,2010,G96
380000569,f8375,2010,G96
380000570,f8375,2010,G96
380000571,f8375,2010,G96
380000572,f8375,2010,G96
380000579,f8375,2012,703
380000580,f8375,2012,703
380000581,f8375,2012,703
380000582,f8375,2012,703
380000583,f8375,2012,703
380000584,f8375,2012,703
380000585,f8375,2012,703
380000586,f8375,2012,703
380000849,f8376,2005,G96
380000850,f8376,2005,G96
380000851,f8376,2005,G96
380000852,f8376,2005,G96
380000853,f8376,2008,G96
380000854,f8376,2008,G96
380000855,f8376,2008,G96
380000856,f8376,2008,G96
380000863,f8376,2008,G96
380000864,f8376,2008,G96
380000865,f8376,2008,G96
380000866,f8376,2008,G96
380000871,f8376,2012,G96
380000872,f8376,2012,G96
380000873,f8376,2012,G96
380000874,f8376,2012,G96
380001026,f8377,2008,G96
380001027,f8377,2008,G96
380001028,f8377,2008,G96
380001029,f8377,2008,G96
380001045,f8377,2008,G96
380001046,f8377,2008,G96
380001047,f8377,2008,G96
380001048,f8377,2008,G96
380001049,f8377,2012,G96
380001050,f8377,2012,G96
380001051,f8377,2012,G96
380001052,f8377,2012,G96
380001053,f8377,2012,G96
380001054,f8377,2012,G96
380001055,f8377,2012,G96
380001056,f8377,2012,G96
380001057,f8377,2012,G96
380001058,f8377,2012,G96
380001059,f8377,2012,G96
380001060,f8377,2012,G96
380001061,f8377,2012,G96
380001062,f8377,2012,G96
380001063,f8377,2012,G96
380001064,f8377,2012,G96
380001159,f8378,2006,G96
380001160,f8378,2006,G96
380001161,f8378,2006,G96
380001162,f8378,2006,G96
380001420,f8379,2006,G96
380001421,f8379,2006,G96
380001422,f8379,2006,G96
380001423,f8379,2006,G96
380001424,f8379,2006,G96
380001425,f8379,2006,G96
380001426,f8379,2006,G96
380001427,f8379,2006,G96
380001431,f8379,2008,G96
380001432,f8379,2008,G96
380001433,f8379,2008,G96
380001434,f8379,2008,G96
380001438,f8379,2008,G96
380001439,f8379,2008,G96
380001440,f8379,2008,G96
380001458,f8379,2010,G96
380001459,f8379,2010,G96
380001460,f8379,2010,G96
380001651,f8380,2008,G96
380001652,f8380,2008,G96
380001653,f8380,2008,G96
380001654,f8380,2008,G96
380001662,f8380,2012,G96
380001663,f8380,2012,G96
380001664,f8380,2012,G96
380001665,f8380,2012,G96
380001849,f8381,2008,G96
380001850,f8381,2008,G96
380001851,f8381,2008,G96
380001852,f8381,2008,G96
380001860,f8381,2012,G96
380001861,f8381,2012,G96
380001862,f8381,2012,G96
380001863,f8381,2012,G96
380001868,f8381,2012,G96
380001869,f8381,2012,G96
380001870,f8381,2012,G96
380001871,f8381,2012,G96
380001872,f8381,2012,G96
380001873,f8381,2012,G96
380001874,f8381,2012,G96
380001875,f8381,2012,G96
380001876,f8381,2012,G96
380001877,f8381,2012,G96
380001878,f8381,2012,G96
380001879,f8381,2012,G96
380002172,f8382,2008,G96
380002173,f8382,2008,G96
380002174,f8382,2008,G96
380002175,f8382,2008,G96
380002185,f8382,2008,G96
380002186,f8382,2008,G96
380002187,f8382,2008,G96
380002188,f8382,2008,G96
380002420,f8383,2008,G96
380002421,f8383,2008,G96
380002422,f8383,2008,G96
380002423,f8383,2008,G96
380002427,f8383,2010,G96
380002428,f8383,2010,G96
380002429,f8383,2010,G96
380002430,f8383,2010,G96
380002431,f8383,2010,G96
380002432,f8383,2010,G96
380002433,f8383,2010,G96
380002434,f8383,2010,G96
380002435,f8383,2010,G96
380002436,f8383,2010,G96
380002437,f8383,2010,G96
380002438,f8383,2011,G96
380002439,f8383,2011,G96
380002440,f8383,2011,G96
380002441,f8383,2011,G96
380002442,f8383,2011,G96
380002443,f8383,2011,G96
380002444,f8383,2011,G96
380002445,f8383,2011,G96
380002639,f8384,2008,G96
