,packed_number,year,obs
424000158,~0I2O,2008,G96
424000159,~0I2O,2008,G96
424000160,~0I2O,2008,G96
424000161,~0I2O,2008,G96
424000399,~0I2R,2008,G96
424000400,~0I2R,2008,G96
424000401,~0I2R,2008,G96
424000402,~0I2R,2008,G96
424000683,~0I2U,2007,G96
424000684,~0I2U,2007,G96
424000685,~0I2U,2007,G96
424000686,~0I2U,2007,G96
424000759,~0I2V,2006,G96
424000760,~0I2V,2006,G96
424000761,~0I2V,2006,G96
424000762,~0I2V,2006,G96
424000763,~0I2V,2011,G96
424000764,~0I2V,2011,G96
424000765,~0I2V,2011,G96
424000766,~0I2V,2011,G96
424001061,~0I2Z,2007,G96
424001062,~0I2Z,2007,G96
424001063,~0I2Z,2007,G96
424001064,~0I2Z,2007,G96
424001065,~0I2Z,2010,G96
424001066,~0I2Z,2010,G96
424001067,~0I2Z,2010,G96
424001068,~0I2Z,2010,G96
424001130,~0I2a,2005,G96
424001131,~0I2a,2005,G96
424001132,~0I2a,2005,G96
424001133,~0I2a,2005,G96
424001134,~0I2a,2005,G96
424001135,~0I2a,2005,G96
424001136,~0I2a,2005,G96
424001137,~0I2a,2005,G96
424001383,~0I2d,2006,G96
424001384,~0I2d,2006,G96
424001385,~0I2d,2006,G96
424001386,~0I2d,2006,G96
424001387,~0I2d,2007,G96
424001388,~0I2d,2007,G96
424001389,~0I2d,2007,G96
424001390,~0I2d,2007,G96
424001391,~0I2d,2007,G96
424001392,~0I2d,2007,G96
424001393,~0I2d,2007,G96
424001394,~0I2d,2007,G96
424001455,~0I2e,2010,G96
424001456,~0I2e,2010,G96
424001457,~0I2e,2010,G96
424001458,~0I2e,2010,G96
424001599,~0I2g,2007,G96
424001600,~0I2g,2007,G96
424001601,~0I2g,2007,G96
424001602,~0I2g,2007,G96
424001603,~0I2g,2010,G96
424001604,~0I2g,2010,G96
424001605,~0I2g,2010,G96
424001771,~0I2h,2007,G96
424001772,~0I2h,2007,G96
424001773,~0I2h,2007,G96
424001774,~0I2h,2007,G96
424001775,~0I2h,2007,G96
424001776,~0I2h,2007,G96
424001777,~0I2h,2007,G96
424001778,~0I2h,2007,G96
424001919,~0I2j,2010,G96
424001920,~0I2j,2010,G96
424001921,~0I2j,2010,G96
424001922,~0I2j,2010,G96
424001989,~0I2k,2005,G96
424001990,~0I2k,2005,G96
424001991,~0I2k,2005,G96
424001992,~0I2k,2005,G96
424001993,~0I2k,2010,G96
424001994,~0I2k,2010,G96
424001995,~0I2k,2010,G96
424001996,~0I2k,2010,G96
424001997,~0I2k,2011,G96
424001998,~0I2k,2011,G96
424001999,~0I2k,2011,G96
424002000,~0I2k,2011,G96
424002069,~0I2l,2012,G96
424002070,~0I2l,2012,G96
424002071,~0I2l,2012,G96
424002072,~0I2l,2012,G96
424002140,~0I2m,2011,G96
424002141,~0I2m,2011,G96
424002142,~0I2m,2011,G96
424002143,~0I2m,2011,G96
424002187,~0I2n,2005,G96
424002188,~0I2n,2005,G96
424002189,~0I2n,2005,G96
424002190,~0I2n,2005,G96
424002191,~0I2n,2008,G96
424002192,~0I2n,2008,G96
424002193,~0I2n,2008,G96
424002194,~0I2n,2008,G96
424002195,~0I2n,2010,G96
424002196,~0I2n,2010,G96
424002197,~0I2n,2010,G96
424002269,~0I2o,2008,G96
424002270,~0I2o,2008,G96
424002271,~0I2o,2008,G96
424002272,~0I2o,2008,G96
424002273,~0I2o,2010,G96
424002274,~0I2o,2010,G96
424002275,~0I2o,2010,G96
424002276,~0I2o,2010,G96
424002499,~0I2q,2009,G96
424002500,~0I2q,2009,G96
424002501,~0I2q,2009,G96
424002502,~0I2q,2009,G96
424002711,~0I2s,2006,G96
424002712,~0I2s,2006,G96
424002713,~0I2s,2006,G96
424002714,~0I2s,2006,G96
424002715,~0I2s,2007,G96
424002716,~0I2s,2007,G96
424002717,~0I2s,2007,G96
424002718,~0I2s,2007,G96
424002941,~0I2u,2006,G96
424002942,~0I2u,2006,G96
424002943,~0I2u,2006,G96
424002944,~0I2u,2006,G96
424003010,~0I2v,2012,G96
424003011,~0I2v,2012,G96
424003012,~0I2v,2012,G96
424003013,~0I2v,2012,G96
424003104,~0I2w,2005,G96
424003105,~0I2w,2005,G96
424003106,~0I2w,2005,G96
424003107,~0I2w,2005,G96
424003272,~0I2x,2007,G96
424003273,~0I2x,2007,G96
424003274,~0I2x,2007,G96
424003275,~0I2x,2007,G96
424003276,~0I2x,2007,G96
424003277,~0I2x,2007,G96
424003278,~0I2x,2007,G96
424003279,~0I2x,2007,G96
424003366,~0I2y,2008,G96
424003367,~0I2y,2008,G96
424003368,~0I2y,2008,G96
424003369,~0I2y,2008,G96
424003370,~0I2y,2011,G96
424003371,~0I2y,2011,G96
424003372,~0I2y,2011,G96
424003373,~0I2y,2011,G96
424003530,~0I30,2009,G96
424003531,~0I30,2009,G96
424003532,~0I30,2009,G96
424003533,~0I30,2009,G96
424003534,~0I30,2010,G96
424003535,~0I30,2010,G96
424003536,~0I30,2010,G96
424003537,~0I30,2010,G96
424003579,~0I31,2009,G96
424003580,~0I31,2009,G96
424003581,~0I31,2009,G96
424003582,~0I31,2009,G96
424003583,~0I31,2009,G96
424003584,~0I31,2009,G96
424003585,~0I31,2009,G96
424003586,~0I31,2009,G96
424003650,~0I32,2010,G96
424003651,~0I32,2010,G96
424003652,~0I32,2010,G96
424003653,~0I32,2010,G96
424003654,~0I32,2011,G96
424003655,~0I32,2011,G96
424003656,~0I32,2011,G96
424003657,~0I32,2011,G96
424003908,~0I35,2008,G96
424003909,~0I35,2008,G96
424003910,~0I35,2008,G96
424003911,~0I35,2008,G96
424003912,~0I35,2010,G96
424003913,~0I35,2010,G96
424003914,~0I35,2010,G96
424003915,~0I35,2010,G96
424004071,~0I37,2008,G96
424004072,~0I37,2008,G96
424004073,~0I37,2008,G96
424004074,~0I37,2008,G96
424004075,~0I37,2010,G96
424004076,~0I37,2010,G96
424004077,~0I37,2010,G96
424004078,~0I37,2010,G96
424004079,~0I37,2011,G96
424004080,~0I37,2011,G96
424004081,~0I37,2011,G96
424004082,~0I37,2011,G96
424004134,~0I38,2006,G96
424004135,~0I38,2006,G96
424004136,~0I38,2006,G96
424004137,~0I38,2006,G96
424004138,~0I38,2008,G96
424004139,~0I38,2008,G96
424004140,~0I38,2008,G96
424004141,~0I38,2008,G96
424004142,~0I38,2008,G96
424004143,~0I38,2008,G96
424004144,~0I38,2008,G96
424004145,~0I38,2008,G96
424004146,~0I38,2011,G96
424004147,~0I38,2011,G96
424004148,~0I38,2011,G96
424004149,~0I38,2011,G96
424004260,~0I39,2005,G96
424004261,~0I39,2005,G96
424004262,~0I39,2005,G96
424004263,~0I39,2005,G96
424004264,~0I39,2007,G96
424004265,~0I39,2007,G96
424004266,~0I39,2007,G96
424004267,~0I39,2007,G96
424004268,~0I39,2008,G96
424004269,~0I39,2008,G96
424004270,~0I39,2008,G96
424004271,~0I39,2008,G96
424004400,~0I3A,2007,G96
424004401,~0I3A,2007,G96
