,packed_number,year,obs
246000057,C2389,2006,G96
246000058,C2389,2006,G96
246000059,C2389,2006,G96
246000060,C2389,2006,G96
246000067,C2389,2006,G96
246000068,C2389,2006,G96
246000069,C2389,2006,G96
246000070,C2389,2006,G96
246000091,C2389,2008,G96
246000092,C2389,2008,G96
246000093,C2389,2008,G96
246000094,C2389,2008,G96
246000099,C2389,2009,G96
246000100,C2389,2009,G96
246000101,C2389,2009,G96
246000107,C2389,2010,G96
246000108,C2389,2010,G96
246000109,C2389,2010,G96
246000110,C2389,2010,G96
246000111,C2389,2010,G96
246000112,C2389,2010,G96
246000113,C2389,2010,G96
246000114,C2389,2010,G96
246000115,C2389,2010,G96
246000116,C2389,2010,G96
246000117,C2389,2010,G96
246000118,C2389,2010,G96
246000119,C2389,2012,G96
246000120,C2389,2012,G96
246000121,C2389,2012,G96
246000122,C2389,2012,G96
246000788,C2390,2005,G96
246000789,C2390,2005,G96
246000790,C2390,2005,G96
246000791,C2390,2005,G96
246000797,C2390,2005,703
246000798,C2390,2005,703
246000799,C2390,2005,703
246000800,C2390,2005,703
246000822,C2390,2006,G96
246000823,C2390,2006,G96
246000824,C2390,2006,G96
246000825,C2390,2006,G96
246000829,C2390,2006,G96
246000830,C2390,2006,G96
246000831,C2390,2006,G96
246000832,C2390,2006,G96
246000833,C2390,2007,G96
246000834,C2390,2007,G96
246000835,C2390,2007,G96
246000836,C2390,2007,G96
246000855,C2390,2007,G96
246000856,C2390,2007,G96
246000857,C2390,2007,G96
246000858,C2390,2007,G96
246000859,C2390,2007,G96
246000860,C2390,2007,G96
246000861,C2390,2007,G96
246000862,C2390,2007,G96
246000866,C2390,2007,G96
246000867,C2390,2007,G96
246000868,C2390,2007,G96
246000869,C2390,2007,G96
246000870,C2390,2008,G96
246000871,C2390,2008,G96
246000872,C2390,2008,G96
246000873,C2390,2008,G96
246000874,C2390,2008,G96
246000875,C2390,2008,G96
246000876,C2390,2008,G96
246000912,C2390,2009,703
246000913,C2390,2009,703
246000914,C2390,2009,703
246000915,C2390,2009,703
246000923,C2390,2009,G96
246000924,C2390,2009,G96
246000925,C2390,2009,G96
246000926,C2390,2009,G96
246000942,C2390,2010,G96
246000943,C2390,2010,G96
246000944,C2390,2010,G96
246000945,C2390,2010,G96
246000949,C2390,2011,703
246000950,C2390,2011,703
246000951,C2390,2011,703
246000952,C2390,2011,703
246000956,C2390,2011,G96
246000957,C2390,2011,G96
246000958,C2390,2011,G96
246000959,C2390,2011,G96
246000960,C2390,2011,703
246000961,C2390,2011,703
246000962,C2390,2011,703
246000963,C2390,2011,703
246000964,C2390,2011,703
246000965,C2390,2011,703
246000966,C2390,2011,703
246000967,C2390,2011,703
246000968,C2390,2011,G96
246000969,C2390,2011,G96
246000970,C2390,2011,G96
246000971,C2390,2011,G96
246000972,C2390,2011,G96
246000973,C2390,2011,G96
246000974,C2390,2011,G96
246000975,C2390,2011,G96
246000982,C2390,2012,703
246000983,C2390,2012,703
246000984,C2390,2012,703
246000985,C2390,2012,703
246000986,C2390,2012,G96
246000987,C2390,2012,G96
246000988,C2390,2012,G96
246000989,C2390,2012,G96
246000990,C2390,2012,G96
246000991,C2390,2012,G96
246000992,C2390,2012,G96
246000996,C2390,2012,703
246000997,C2390,2012,703
246000998,C2390,2012,703
246000999,C2390,2012,703
246001879,C2391,2006,G96
246001880,C2391,2006,G96
246001881,C2391,2006,G96
246001882,C2391,2006,G96
246001886,C2391,2006,G96
246001887,C2391,2006,G96
246001888,C2391,2006,G96
246001889,C2391,2006,G96
246001893,C2391,2006,G96
246001894,C2391,2006,G96
246001895,C2391,2006,G96
246001896,C2391,2006,G96
246001900,C2391,2006,G96
246001901,C2391,2006,G96
246001902,C2391,2006,G96
246001903,C2391,2006,G96
246001914,C2391,2007,G96
246001915,C2391,2007,G96
246001916,C2391,2007,G96
246001917,C2391,2007,G96
