,packed_number,year,obs
377000080,e5874,2006,G96
377000081,e5874,2006,G96
377000082,e5874,2006,G96
377000083,e5874,2006,G96
377000087,e5874,2006,703
377000088,e5874,2006,703
377000089,e5874,2006,703
377000090,e5874,2006,703
377000247,e5875,2006,G96
377000248,e5875,2006,G96
377000249,e5875,2006,G96
377000250,e5875,2006,G96
377000251,e5875,2006,G96
377000252,e5875,2006,G96
377000253,e5875,2006,G96
377000254,e5875,2006,G96
377000255,e5875,2007,G96
377000256,e5875,2007,G96
377000257,e5875,2007,G96
377000258,e5875,2007,G96
377000423,e5876,2006,G96
377000424,e5876,2006,G96
377000425,e5876,2006,G96
377000426,e5876,2006,G96
377000427,e5876,2006,G96
377000428,e5876,2006,G96
377000429,e5876,2006,G96
377000430,e5876,2006,G96
377000582,e5877,2006,G96
377000583,e5877,2006,G96
377000584,e5877,2006,G96
377000585,e5877,2006,G96
377000586,e5877,2007,G96
377000587,e5877,2007,G96
377000588,e5877,2007,G96
377000589,e5877,2007,G96
377000800,e5878,2006,G96
377000801,e5878,2006,G96
377000802,e5878,2006,G96
377000803,e5878,2006,G96
377000807,e5878,2006,G96
377000808,e5878,2006,G96
377000809,e5878,2006,G96
377000810,e5878,2006,G96
377000817,e5878,2007,G96
377000818,e5878,2007,G96
377000819,e5878,2007,G96
377000820,e5878,2007,G96
377000821,e5878,2007,G96
377000822,e5878,2007,G96
377000823,e5878,2007,G96
377000824,e5878,2007,G96
377001050,e5879,2006,G96
377001051,e5879,2006,G96
377001052,e5879,2006,G96
377001053,e5879,2006,G96
377001058,e5879,2006,G96
377001059,e5879,2006,G96
377001060,e5879,2006,G96
377001061,e5879,2006,G96
377001062,e5879,2008,703
377001063,e5879,2008,703
377001064,e5879,2011,G96
377001065,e5879,2011,G96
377001066,e5879,2011,G96
377001067,e5879,2011,G96
377001317,e5880,2006,G96
377001318,e5880,2006,G96
377001319,e5880,2006,G96
377001320,e5880,2006,G96
377001458,e5881,2006,G96
377001459,e5881,2006,G96
377001460,e5881,2006,G96
377001461,e5881,2006,G96
377001462,e5881,2006,G96
377001463,e5881,2006,G96
377001464,e5881,2006,G96
377001465,e5881,2006,G96
377001466,e5881,2006,G96
377001467,e5881,2006,G96
377001468,e5881,2006,G96
377001469,e5881,2006,G96
377001470,e5881,2007,G96
377001471,e5881,2007,G96
377001472,e5881,2007,G96
377001473,e5881,2007,G96
377001594,e5882,2006,G96
377001595,e5882,2006,G96
377001596,e5882,2006,G96
377001597,e5882,2006,G96
377001604,e5882,2006,G96
377001605,e5882,2006,G96
377001606,e5882,2006,G96
377001607,e5882,2006,G96
377001608,e5882,2006,G96
377001609,e5882,2006,G96
377001610,e5882,2006,G96
377001611,e5882,2006,G96
377001612,e5882,2011,G96
377001613,e5882,2011,G96
377001614,e5882,2011,G96
377001615,e5882,2011,G96
377001616,e5882,2011,G96
377001617,e5882,2011,G96
377001618,e5882,2011,G96
377001619,e5882,2011,G96
377001829,e5883,2009,G96
377001830,e5883,2009,G96
377001831,e5883,2009,G96
377001832,e5883,2009,G96
377001837,e5883,2012,G96
377001838,e5883,2012,G96
377001839,e5883,2012,G96
377001840,e5883,2012,G96
377001841,e5883,2012,G96
377001842,e5883,2012,G96
377001843,e5883,2012,G96
377001948,e5884,2006,G96
377001949,e5884,2006,G96
377001950,e5884,2006,G96
377001951,e5884,2006,G96
377001952,e5884,2006,G96
377001953,e5884,2006,G96
377001954,e5884,2006,G96
377001955,e5884,2006,G96
377001956,e5884,2006,G96
377001957,e5884,2006,G96
377001958,e5884,2006,G96
377001959,e5884,2006,G96
377001960,e5884,2006,G96
377001961,e5884,2006,G96
377001962,e5884,2006,G96
377001963,e5884,2006,G96
377001964,e5884,2006,G96
377001965,e5884,2006,G96
377001966,e5884,2006,G96
377001971,e5884,2006,G96
377001972,e5884,2006,G96
377001973,e5884,2006,G96
377001974,e5884,2006,G96
377001978,e5884,2007,G96
377001979,e5884,2007,G96
377001980,e5884,2007,G96
377001981,e5884,2007,G96
377002094,e5885,2006,G96
377002095,e5885,2006,G96
377002096,e5885,2006,G96
377002097,e5885,2006,G96
377002101,e5885,2007,G96
377002102,e5885,2007,G96
377002103,e5885,2007,G96
377002104,e5885,2007,G96
377002224,e5886,2006,G96
377002225,e5886,2006,G96
377002226,e5886,2006,G96
377002227,e5886,2006,G96
377002228,e5886,2006,G96
377002229,e5886,2006,G96
377002230,e5886,2006,G96
377002231,e5886,2006,G96
377002254,e5886,2012,G96
377002255,e5886,2012,G96
377002256,e5886,2012,G96
377002257,e5886,2012,G96
377002258,e5886,2012,G96
377002259,e5886,2012,G96
377002260,e5886,2012,G96
377002261,e5886,2012,G96
377002346,e5887,2006,G96
377002347,e5887,2006,G96
377002348,e5887,2006,G96
377002349,e5887,2006,G96
377002350,e5887,2006,G96
377002351,e5887,2006,G96
377002352,e5887,2006,G96
377002353,e5887,2006,G96
377002354,e5887,2006,G96
377002355,e5887,2006,G96
377002356,e5887,2006,G96
377002357,e5887,2006,G96
377002358,e5887,2006,G96
377002359,e5887,2006,G96
377002360,e5887,2006,G96
377002361,e5887,2006,G96
377002362,e5887,2006,G96
377002363,e5887,2006,G96
377002364,e5887,2006,G96
377002365,e5887,2006,G96
377002381,e5887,2012,G96
377002382,e5887,2012,G96
377002383,e5887,2012,G96
377002384,e5887,2012,G96
377002547,e5888,2006,G96
377002548,e5888,2006,G96
377002549,e5888,2006,G96
377002550,e5888,2006,G96
377002551,e5888,2006,G96
377002552,e5888,2006,G96
377002553,e5888,2006,G96
377002554,e5888,2006,G96
377002555,e5888,2006,G96
377002556,e5888,2006,G96
377002557,e5888,2006,G96
