,packed_number,year,obs
425000075,~0Kc2,2010,G96
425000076,~0Kc2,2010,G96
425000077,~0Kc2,2010,G96
425000078,~0Kc2,2010,G96
425000079,~0Kc2,2011,G96
425000080,~0Kc2,2011,G96
425000081,~0Kc2,2011,G96
425000082,~0Kc2,2011,G96
425000364,~0Kc5,2007,G96
425000365,~0Kc5,2007,G96
425000366,~0Kc5,2007,G96
425000367,~0Kc5,2007,G96
425000368,~0Kc5,2010,G96
425000369,~0Kc5,2010,G96
425000370,~0Kc5,2010,G96
425000371,~0Kc5,2010,G96
425000372,~0Kc5,2010,G96
425000373,~0Kc5,2010,G96
425000374,~0Kc5,2010,G96
425000375,~0Kc5,2010,G96
425000500,~0Kc6,2010,G96
425000501,~0Kc6,2010,G96
425000502,~0Kc6,2010,G96
425000503,~0Kc6,2010,G96
425000602,~0Kc7,2010,G96
425000603,~0Kc7,2010,G96
425000604,~0Kc7,2010,G96
425000605,~0Kc7,2010,G96
425000606,~0Kc7,2010,G96
425000607,~0Kc7,2010,G96
425000608,~0Kc7,2010,G96
425000692,~0Kc8,2008,G96
425000693,~0Kc8,2008,G96
425000694,~0Kc8,2008,G96
425000695,~0Kc8,2008,G96
425000696,~0Kc8,2010,G96
425000697,~0Kc8,2010,G96
425000698,~0Kc8,2010,G96
425000699,~0Kc8,2010,G96
425000807,~0KcA,2010,G96
425000808,~0KcA,2010,G96
425000809,~0KcA,2010,G96
425000810,~0KcA,2010,G96
425000875,~0KcB,2008,G96
425000876,~0KcB,2008,G96
425000877,~0KcB,2008,G96
425000878,~0KcB,2008,G96
425000879,~0KcB,2010,G96
425000880,~0KcB,2010,G96
425000881,~0KcB,2010,G96
425000882,~0KcB,2010,G96
425001116,~0KcE,2008,G96
425001117,~0KcE,2008,G96
425001118,~0KcE,2008,G96
425001119,~0KcE,2008,G96
425001120,~0KcE,2010,G96
425001121,~0KcE,2010,G96
425001122,~0KcE,2010,G96
425001123,~0KcE,2010,G96
425001323,~0KcH,2010,G96
425001324,~0KcH,2010,G96
425001325,~0KcH,2010,G96
425001326,~0KcH,2010,G96
425001327,~0KcH,2012,G96
425001328,~0KcH,2012,G96
425001329,~0KcH,2012,G96
425001330,~0KcH,2012,G96
425001445,~0KcI,2005,G96
425001446,~0KcI,2005,G96
425001447,~0KcI,2005,G96
425001448,~0KcI,2005,G96
425001576,~0KcJ,2005,G96
425001577,~0KcJ,2005,G96
425001578,~0KcJ,2005,G96
425001579,~0KcJ,2005,G96
425001580,~0KcJ,2010,G96
