,packed_number,year,obs
111001232,28896,2005,703
111001233,28896,2005,703
111001234,28896,2005,703
111001235,28896,2005,703
111001236,28896,2005,703
111001237,28896,2005,703
111001238,28896,2005,703
111001239,28896,2005,703
111001242,28896,2005,703
111001243,28896,2005,703
111001244,28896,2005,703
111001245,28896,2005,703
111001250,28896,2005,703
111001251,28896,2005,703
111001252,28896,2005,703
111001253,28896,2005,703
111001317,28896,2008,G96
111001318,28896,2008,G96
111001319,28896,2008,G96
111001320,28896,2008,G96
111001326,28896,2008,G96
111001327,28896,2008,G96
111001328,28896,2008,G96
111001329,28896,2008,G96
111001349,28896,2008,703
111001350,28896,2008,703
111001351,28896,2008,703
111001352,28896,2008,703
111001353,28896,2008,G96
111001354,28896,2008,G96
111001355,28896,2008,G96
111001356,28896,2008,G96
111001362,28896,2008,G96
111001363,28896,2008,G96
111001364,28896,2008,G96
111001365,28896,2008,G96
111001366,28896,2008,703
111001367,28896,2008,703
111001368,28896,2008,703
111001369,28896,2008,703
111001398,28896,2009,703
111001399,28896,2009,703
111001400,28896,2009,703
111001401,28896,2009,703
111001402,28896,2009,703
111001403,28896,2009,703
111001404,28896,2009,703
111001405,28896,2009,703
111001412,28896,2009,G96
111001413,28896,2009,G96
111001414,28896,2009,G96
111001415,28896,2009,G96
111001420,28896,2009,G96
111001421,28896,2009,G96
111001422,28896,2009,G96
111001423,28896,2009,G96
111001424,28896,2009,G96
111001425,28896,2009,G96
111001426,28896,2009,G96
111001427,28896,2009,G96
111001433,28896,2009,G96
111001434,28896,2009,G96
111001435,28896,2009,G96
111001436,28896,2009,G96
111001460,28896,2011,703
111001461,28896,2011,703
111001462,28896,2011,703
111001471,28896,2012,703
111001472,28896,2012,703
111001473,28896,2012,703
111001474,28896,2012,703
111001475,28896,2012,703
111001476,28896,2012,703
111001477,28896,2012,703
111001478,28896,2012,703
111001481,28896,2012,703
111001482,28896,2012,703
111001483,28896,2012,703
111001484,28896,2012,703
111001485,28896,2012,703
111001486,28896,2012,703
