,packed_number,year,obs
309000316,L5779,2007,G96
309000317,L5779,2007,G96
309000318,L5779,2007,G96
309000319,L5779,2007,G96
309000320,L5779,2008,G96
309000321,L5779,2008,G96
309000322,L5779,2008,G96
309000323,L5779,2008,G96
309000324,L5779,2008,G96
309000325,L5779,2008,G96
309000326,L5779,2008,G96
309000327,L5779,2008,G96
309000331,L5779,2008,G96
309000332,L5779,2008,G96
309000333,L5779,2008,G96
309000334,L5779,2008,G96
309000338,L5779,2008,G96
309000339,L5779,2008,G96
309000340,L5779,2008,G96
309000341,L5779,2008,G96
309000363,L5779,2008,G96
309000364,L5779,2008,G96
309000365,L5779,2008,G96
309000366,L5779,2008,G96
309000367,L5779,2009,G96
309000368,L5779,2009,G96
309000369,L5779,2009,G96
309000370,L5779,2009,G96
309000371,L5779,2009,703
309000372,L5779,2009,703
309000373,L5779,2009,703
309000374,L5779,2009,703
309000375,L5779,2009,703
309000376,L5779,2009,703
309000377,L5779,2009,703
309000378,L5779,2009,703
309000420,L5779,2010,703
309000421,L5779,2010,703
309000422,L5779,2010,703
309000423,L5779,2010,703
309000711,L5780,2006,703
309000712,L5780,2006,703
309000713,L5780,2006,703
309000714,L5780,2006,703
309000715,L5780,2006,G96
309000716,L5780,2006,G96
309000717,L5780,2006,G96
309000718,L5780,2006,G96
309000719,L5780,2008,703
309000720,L5780,2008,703
309000721,L5780,2008,703
309000722,L5780,2008,703
309000723,L5780,2008,703
309000724,L5780,2008,703
309000725,L5780,2008,703
309000726,L5780,2008,703
309000727,L5780,2008,703
309000728,L5780,2008,703
309000729,L5780,2008,703
309000745,L5780,2011,G96
309000746,L5780,2011,G96
309000747,L5780,2011,G96
309000748,L5780,2011,G96
309000752,L5780,2012,G96
309000753,L5780,2012,G96
309000754,L5780,2012,G96
309000755,L5780,2012,G96
309001136,L5781,2006,G96
309001137,L5781,2006,G96
309001138,L5781,2006,G96
309001139,L5781,2006,G96
309001140,L5781,2006,G96
309001141,L5781,2006,G96
309001142,L5781,2006,G96
309001143,L5781,2006,G96
309001153,L5781,2009,G96
309001154,L5781,2009,G96
309001155,L5781,2009,G96
309001156,L5781,2009,G96
309001157,L5781,2009,G96
309001158,L5781,2009,G96
309001159,L5781,2009,G96
309001170,L5781,2011,G96
309001171,L5781,2011,G96
309001172,L5781,2011,G96
309001173,L5781,2011,G96
309001174,L5781,2011,G96
309001175,L5781,2011,G96
309001176,L5781,2011,G96
309001177,L5781,2011,G96
309001178,L5781,2011,G96
309001179,L5781,2011,G96
309001180,L5781,2011,G96
309001181,L5781,2011,G96
309001520,L5782,2005,703
309001521,L5782,2005,703
309001522,L5782,2005,703
309001523,L5782,2005,703
309001524,L5782,2006,703
309001525,L5782,2006,703
309001526,L5782,2006,703
309001527,L5782,2006,703
309001542,L5782,2006,703
309001543,L5782,2006,703
309001544,L5782,2006,703
309001545,L5782,2006,703
309001564,L5782,2009,703
309001565,L5782,2009,703
309001566,L5782,2009,703
309001567,L5782,2009,703
309001568,L5782,2009,703
309001569,L5782,2009,703
309001570,L5782,2009,703
309001571,L5782,2009,703
309001572,L5782,2009,703
309001573,L5782,2009,703
309001574,L5782,2009,703
309001575,L5782,2009,703
309001581,L5782,2010,G96
309001582,L5782,2010,G96
309001583,L5782,2010,G96
309001584,L5782,2010,G96
309001585,L5782,2010,G96
309001586,L5782,2010,G96
309001587,L5782,2011,703
309001588,L5782,2011,703
309001589,L5782,2011,703
309001590,L5782,2011,G96
309001591,L5782,2011,G96
309001592,L5782,2011,G96
309002105,L5783,2005,703
309002106,L5783,2005,703
309002107,L5783,2005,703
309002108,L5783,2005,703
309002119,L5783,2005,703
309002120,L5783,2005,703
309002121,L5783,2005,703
309002122,L5783,2005,703
309002123,L5783,2005,703
309002124,L5783,2005,703
309002125,L5783,2005,703
309002126,L5783,2005,703
309002151,L5783,2009,703
309002152,L5783,2009,703
309002153,L5783,2009,703
309002154,L5783,2009,703
309002186,L5783,2010,703
309002187,L5783,2010,703
309002188,L5783,2010,703
309002189,L5783,2010,703
309002193,L5783,2010,703
309002194,L5783,2010,703
309002195,L5783,2010,703
309002196,L5783,2010,703
309002197,L5783,2010,703
309002198,L5783,2010,703
309002199,L5783,2010,703
309002200,L5783,2010,703
309002638,L5784,2006,G96
309002639,L5784,2006,G96
309002640,L5784,2006,G96
309002641,L5784,2006,G96
309002642,L5784,2007,G96
309002643,L5784,2007,G96
309002644,L5784,2007,G96
309002645,L5784,2007,703
309002646,L5784,2007,703
309002647,L5784,2007,703
309002648,L5784,2007,703
309002657,L5784,2007,G96
309002658,L5784,2007,G96
309002659,L5784,2007,G96
309002660,L5784,2007,G96
309002664,L5784,2007,703
309002665,L5784,2007,703
309002666,L5784,2007,703
309002667,L5784,2007,703
309002675,L5784,2007,703
309002676,L5784,2007,703
309002677,L5784,2007,703
309002678,L5784,2007,703
309002683,L5784,2008,703
309002684,L5784,2008,703
309002685,L5784,2008,703
309002686,L5784,2008,703
309003054,L5785,2005,703
309003055,L5785,2005,703
309003056,L5785,2005,703
309003057,L5785,2005,703
309003069,L5785,2005,703
309003070,L5785,2005,703
309003071,L5785,2005,703
309003072,L5785,2005,703
309003073,L5785,2005,703
309003074,L5785,2005,703
309003075,L5785,2005,703
309003076,L5785,2005,703
309003089,L5785,2008,703
309003090,L5785,2008,703
309003091,L5785,2008,703
309003092,L5785,2008,703
309003097,L5785,2009,703
309003098,L5785,2009,703
309003099,L5785,2009,703
309003100,L5785,2009,703
309003643,L5786,2007,G96
309003644,L5786,2007,G96
309003645,L5786,2007,G96
309003646,L5786,2007,G96
309003647,L5786,2007,G96
309003648,L5786,2007,G96
309003649,L5786,2007,G96
309003650,L5786,2007,G96
309003651,L5786,2009,703
309003652,L5786,2009,703
309003653,L5786,2009,703
309003654,L5786,2009,703
309003655,L5786,2009,703
309003656,L5786,2009,703
309003657,L5786,2009,703
309003658,L5786,2009,703
309003686,L5786,2011,703
