,packed_number,year,obs
171000146,60510,2005,G96
171000147,60510,2005,G96
171000148,60510,2005,G96
171000149,60510,2005,G96
171000150,60510,2005,G96
171000151,60510,2005,G96
171000152,60510,2005,G96
171000153,60510,2005,G96
171000157,60510,2005,G96
171000158,60510,2005,G96
171000159,60510,2005,G96
171000160,60510,2005,G96
171000167,60510,2006,G96
171000168,60510,2006,G96
171000169,60510,2006,G96
171000170,60510,2006,G96
171000171,60510,2007,G96
171000172,60510,2007,G96
171000173,60510,2007,G96
171000174,60510,2007,G96
171000193,60510,2007,703
171000194,60510,2007,703
171000195,60510,2007,703
171000196,60510,2007,703
171000197,60510,2007,G96
171000198,60510,2007,G96
171000199,60510,2007,G96
171000200,60510,2007,G96
171000204,60510,2007,G96
171000205,60510,2007,G96
171000206,60510,2007,G96
171000207,60510,2007,G96
171000208,60510,2007,G96
171000209,60510,2007,G96
171000210,60510,2007,G96
171000211,60510,2007,G96
171000215,60510,2007,703
171000216,60510,2007,703
171000217,60510,2007,703
171000218,60510,2007,G96
171000219,60510,2007,G96
171000220,60510,2007,G96
171000221,60510,2007,G96
171000230,60510,2007,703
171000231,60510,2007,703
171000232,60510,2007,703
171000233,60510,2007,703
171000234,60510,2008,G96
171000235,60510,2008,G96
171000236,60510,2008,G96
171000237,60510,2008,G96
171000238,60510,2008,G96
171000239,60510,2008,G96
171000240,60510,2008,G96
171000241,60510,2008,G96
171000242,60510,2008,G96
171000243,60510,2008,G96
171000244,60510,2008,G96
171000245,60510,2008,G96
171000246,60510,2008,G96
171000247,60510,2008,G96
171000248,60510,2008,G96
171000249,60510,2008,G96
171000250,60510,2008,G96
171000251,60510,2008,G96
171000252,60510,2008,G96
171000253,60510,2008,G96
171000254,60510,2008,G96
171000255,60510,2008,G96
171000256,60510,2008,G96
171000257,60510,2008,G96
171000258,60510,2008,G96
171000259,60510,2008,G96
171000260,60510,2008,G96
171000261,60510,2008,G96
171000268,60510,2009,703
171000269,60510,2009,703
171000270,60510,2009,703
171000271,60510,2009,703
171000272,60510,2009,703
171000273,60510,2009,703
171000274,60510,2009,703
171000275,60510,2009,703
171000282,60510,2009,703
171000283,60510,2009,703
171000284,60510,2009,703
171000285,60510,2009,703
171000294,60510,2009,G96
171000295,60510,2009,G96
171000296,60510,2009,G96
171000297,60510,2009,G96
171000303,60510,2009,703
171000304,60510,2009,703
171000305,60510,2009,703
171000306,60510,2009,703
171000311,60510,2011,G96
171000312,60510,2011,G96
171000313,60510,2011,G96
171000314,60510,2011,G96
171000318,60510,2011,G96
171000319,60510,2011,G96
171000320,60510,2011,G96
171000321,60510,2011,G96
171000326,60510,2011,G96
171000327,60510,2011,G96
171000328,60510,2011,G96
171000329,60510,2011,G96
171000330,60510,2011,G96
171000331,60510,2011,G96
171000332,60510,2011,G96
171000333,60510,2011,G96
171000334,60510,2011,G96
171000335,60510,2011,G96
171000336,60510,2011,G96
171000337,60510,2011,G96
171000338,60510,2012,G96
171000339,60510,2012,G96
171000340,60510,2012,G96
171000341,60510,2012,G96
171000342,60510,2012,G96
171000343,60510,2012,G96
171000344,60510,2012,G96
171000345,60510,2012,G96
171000350,60510,2012,G96
171000351,60510,2012,G96
171000352,60510,2012,G96
171000353,60510,2012,G96
171001000,60511,2007,703
171001001,60511,2007,703
171001002,60511,2007,703
171001003,60511,2007,703
171001022,60511,2011,703
171001023,60511,2011,703
171001024,60511,2011,703
171001025,60511,2011,703
171001026,60511,2011,703
171001027,60511,2011,703
171001028,60511,2011,703
171001029,60511,2011,703
171001041,60511,2011,703
171001042,60511,2011,703
171001043,60511,2011,703
171001044,60511,2011,703
171001045,60511,2011,703
171001046,60511,2011,G96
171001047,60511,2011,703
171001048,60511,2011,G96
171001049,60511,2011,703
171001050,60511,2011,G96
171001051,60511,2011,703
171001052,60511,2011,G96
171001053,60511,2011,703
171001054,60511,2011,703
171001055,60511,2011,703
171001056,60511,2011,703
171001068,60511,2012,703
171001069,60511,2012,703
171001070,60511,2012,703
171001071,60511,2012,703
171001075,60511,2012,703
171001076,60511,2012,703
171001077,60511,2012,703
171001078,60511,2012,703
171001093,60511,2012,703
171001094,60511,2012,703
171001095,60511,2012,703
171001096,60511,2012,703
171001097,60511,2012,G96
171001098,60511,2012,G96
171001099,60511,2012,G96
171001101,60511,2012,G96
171001112,60511,2012,703
171001113,60511,2012,703
171001114,60511,2012,703
171001115,60511,2012,703
171002062,60512,2006,703
171002063,60512,2006,703
171002064,60512,2006,703
171002065,60512,2006,703
171002066,60512,2006,G96
171002067,60512,2006,G96
171002068,60512,2006,G96
171002069,60512,2006,G96
171002070,60512,2006,703
171002071,60512,2006,703
171002072,60512,2006,703
171002073,60512,2006,703
171002078,60512,2008,703
171002079,60512,2008,703
171002080,60512,2008,703
171002081,60512,2008,703
171002086,60512,2008,703
171002087,60512,2008,703
171002088,60512,2008,703
171002089,60512,2008,703
171002090,60512,2008,703
171002091,60512,2008,703
171002092,60512,2008,703
171002093,60512,2008,703
171002106,60512,2011,703
171002108,60512,2011,703
171002110,60512,2011,703
171002111,60512,2011,703
171002112,60512,2011,G96
171002113,60512,2011,G96
171002114,60512,2011,G96
171002115,60512,2011,G96
171002127,60512,2011,703
171002128,60512,2011,703
171002129,60512,2011,703
171002134,60512,2011,G96
171002135,60512,2011,G96
171002136,60512,2011,G96
171002137,60512,2011,G96
171002151,60512,2011,G96
171002152,60512,2011,G96
171002153,60512,2011,G96
171002154,60512,2011,G96
171002155,60512,2011,G96
171002156,60512,2011,G96
171002157,60512,2011,G96
171002158,60512,2011,G96
171002159,60512,2011,G96
171002160,60512,2012,G96
171002161,60512,2012,G96
171002162,60512,2012,G96
171002163,60512,2012,G96
171002164,60512,2012,G96
171002165,60512,2012,G96
171002166,60512,2012,G96
171002167,60512,2012,G96
171002172,60512,2012,G96
171002173,60512,2012,G96
171002174,60512,2012,G96
171002175,60512,2012,G96
171002667,60513,2005,703
171002668,60513,2005,703
171002669,60513,2005,703
171002670,60513,2005,703
171002678,60513,2005,703
171002679,60513,2005,703
171002680,60513,2005,703
171002681,60513,2005,703
171002690,60513,2005,G96
171002691,60513,2005,G96
171002692,60513,2005,G96
171002693,60513,2005,G96
171002725,60513,2005,G96
171002726,60513,2005,G96
171002727,60513,2005,G96
171002728,60513,2005,G96
171002736,60513,2007,G96
171002737,60513,2007,G96
171002738,60513,2007,G96
171002739,60513,2007,G96
171002740,60513,2007,G96
171002741,60513,2007,G96
171002742,60513,2007,G96
171002743,60513,2007,G96
171002744,60513,2007,G96
171002745,60513,2007,G96
171002746,60513,2007,G96
171002747,60513,2007,G96
171002795,60513,2011,G96
171002796,60513,2011,G96
171002797,60513,2011,G96
171002798,60513,2011,G96
171002799,60513,2011,703
171002800,60513,2011,703
171002801,60513,2011,703
171002802,60513,2011,703
171002814,60513,2011,703
171002815,60513,2011,703
171002816,60513,2011,703
171002817,60513,2011,703
171002825,60513,2012,703
171002826,60513,2012,703
171002827,60513,2012,703
171002828,60513,2012,703
171002840,60513,2012,G96
171002841,60513,2012,G96
171002842,60513,2012,G96
171002843,60513,2012,G96
171002844,60513,2012,G96
171002845,60513,2012,G96
171002846,60513,2012,G96
171002847,60513,2012,G96
171002853,60513,2012,703
171002854,60513,2012,703
171002855,60513,2012,703
171002856,60513,2012,703
171002860,60513,2012,G96
171002861,60513,2012,G96
171002862,60513,2012,G96
171002863,60513,2012,G96
171002867,60513,2012,703
171002868,60513,2012,703
171002869,60513,2012,703
171002870,60513,2012,703
171002871,60513,2012,G96
171002872,60513,2012,G96
171002873,60513,2012,G96
171002874,60513,2012,G96
171002875,60513,2012,G96
171002876,60513,2012,G96
171002877,60513,2012,G96
171002878,60513,2012,G96
171002879,60513,2012,G96
171002880,60513,2012,G96
171002881,60513,2012,G96
171002882,60513,2012,G96
171003454,60514,2005,703
171003455,60514,2005,703
171003456,60514,2005,703
171003457,60514,2005,703
171003477,60514,2005,703
171003478,60514,2005,703
171003479,60514,2005,703
171003480,60514,2005,703
171003485,60514,2005,703
171003486,60514,2005,703
171003487,60514,2005,703
171003488,60514,2005,703
171003497,60514,2007,703
171003498,60514,2007,703
171003499,60514,2007,703
171003500,60514,2007,703
171003509,60514,2007,703
171003510,60514,2007,703
171003511,60514,2007,703
171003512,60514,2007,703
171003516,60514,2007,G96
171003517,60514,2007,G96
171003519,60514,2007,G96
171003520,60514,2007,G96
171003522,60514,2007,703
171003523,60514,2007,703
171003524,60514,2007,703
171003525,60514,2007,703
171003529,60514,2007,G96
171003530,60514,2007,G96
171003531,60514,2007,G96
171003532,60514,2007,G96
171003533,60514,2008,G96
171003534,60514,2008,G96
171003535,60514,2008,G96
171003536,60514,2008,G96
171003585,60514,2010,G96
171003586,60514,2010,G96
171003587,60514,2010,G96
171003588,60514,2010,G96
171003589,60514,2010,G96
171003590,60514,2010,G96
171003591,60514,2010,G96
171003592,60514,2010,G96
171003599,60514,2010,G96
171003600,60514,2010,G96
171003601,60514,2010,G96
171003602,60514,2010,G96
171003603,60514,2010,G96
171003604,60514,2010,G96
171003605,60514,2010,G96
171003606,60514,2010,G96
171003607,60514,2010,G96
171003608,60514,2010,G96
171003609,60514,2010,G96
