,packed_number,year,obs
402000096,r3280,2009,703
402000097,r3280,2009,703
402000098,r3280,2009,703
402000099,r3280,2009,703
402000331,r3281,2007,G96
402000332,r3281,2007,G96
402000333,r3281,2007,G96
402000334,r3281,2007,G96
402000335,r3281,2010,G96
402000336,r3281,2010,G96
402000337,r3281,2010,G96
402000338,r3281,2010,G96
402000346,r3281,2012,G96
402000347,r3281,2012,G96
402000348,r3281,2012,G96
402000349,r3281,2012,G96
402000481,r3282,2012,G96
402000482,r3282,2012,G96
402000483,r3282,2012,G96
402000484,r3282,2012,G96
402000627,r3283,2008,G96
402000628,r3283,2008,G96
402000629,r3283,2008,G96
402000630,r3283,2008,G96
402000799,r3284,2010,703
402000800,r3284,2010,703
402000801,r3284,2010,703
402000802,r3284,2010,703
402000803,r3284,2010,703
402000804,r3284,2010,703
402000805,r3284,2010,703
402000806,r3284,2010,703
402000807,r3284,2010,703
402000808,r3284,2010,703
402000809,r3284,2010,703
402001039,r3285,2007,G96
402001040,r3285,2007,G96
402001041,r3285,2007,G96
402001042,r3285,2007,G96
402001043,r3285,2007,G96
402001044,r3285,2007,G96
402001045,r3285,2007,G96
402001046,r3285,2007,G96
402001151,r3286,2009,G96
402001152,r3286,2009,G96
402001153,r3286,2009,G96
402001154,r3286,2009,G96
402001155,r3286,2009,G96
402001156,r3286,2009,G96
402001157,r3286,2009,G96
402001158,r3286,2009,G96
402001266,r3287,2012,G96
402001267,r3287,2012,G96
402001268,r3287,2012,G96
402001269,r3287,2012,G96
402001423,r3288,2006,G96
402001424,r3288,2006,G96
402001425,r3288,2006,G96
402001426,r3288,2006,G96
402001427,r3288,2006,G96
402001428,r3288,2006,G96
402001429,r3288,2006,G96
402001430,r3288,2006,G96
402001431,r3288,2008,G96
402001432,r3288,2008,G96
402001433,r3288,2008,G96
402001434,r3288,2008,G96
402001678,r3289,2006,G96
402001679,r3289,2006,G96
402001680,r3289,2006,G96
402001681,r3289,2006,G96
402001691,r3289,2012,G96
402001692,r3289,2012,G96
402001693,r3289,2012,G96
402001694,r3289,2012,G96
402001812,r3290,2008,G96
402001813,r3290,2008,G96
402001814,r3290,2008,G96
402001815,r3290,2008,G96
402001816,r3290,2008,G96
402001817,r3290,2008,G96
402001818,r3290,2008,G96
402001819,r3290,2008,G96
402001820,r3290,2008,G96
402001821,r3290,2008,G96
402001822,r3290,2008,G96
402001823,r3290,2008,G96
402001824,r3290,2010,G96
402001825,r3290,2010,G96
402001826,r3290,2010,G96
402001827,r3290,2010,G96
402001907,r3291,2009,G96
402001908,r3291,2009,G96
402001909,r3291,2009,G96
402001910,r3291,2009,G96
402001914,r3291,2011,G96
402001915,r3291,2011,G96
402001916,r3291,2011,G96
402001917,r3291,2011,G96
402001918,r3291,2012,G96
402001919,r3291,2012,G96
402001920,r3291,2012,G96
402001921,r3291,2012,G96
402001982,r3292,2007,G96
402001983,r3292,2007,G96
402001984,r3292,2007,G96
402001985,r3292,2007,G96
402001986,r3292,2007,G96
402001987,r3292,2007,G96
402001988,r3292,2007,G96
402001989,r3292,2007,G96
402001993,r3292,2009,G96
402001994,r3292,2009,G96
402001995,r3292,2009,G96
402001996,r3292,2009,G96
402002004,r3292,2012,G96
402002005,r3292,2012,G96
402002006,r3292,2012,G96
402002007,r3292,2012,G96
402002166,r3293,2006,G96
402002167,r3293,2006,G96
402002168,r3293,2006,G96
402002169,r3293,2006,G96
402002170,r3293,2006,G96
402002171,r3293,2006,G96
402002172,r3293,2006,G96
402002173,r3293,2006,G96
402002174,r3293,2006,G96
402002175,r3293,2006,G96
402002176,r3293,2006,G96
402002177,r3293,2006,G96
402002178,r3293,2008,G96
402002179,r3293,2008,G96
402002180,r3293,2008,G96
402002181,r3293,2008,G96
402002182,r3293,2009,G96
402002183,r3293,2009,G96
402002184,r3293,2009,G96
402002185,r3293,2009,G96
402002186,r3293,2009,G96
402002187,r3293,2009,G96
402002188,r3293,2009,G96
402002189,r3293,2009,G96
402002194,r3293,2012,G96
402002195,r3293,2012,G96
402002196,r3293,2012,G96
402002197,r3293,2012,G96
402002198,r3293,2012,G96
402002199,r3293,2012,G96
402002200,r3293,2012,G96
402002201,r3293,2012,G96
402002390,r3294,2012,G96
402002391,r3294,2012,G96
402002392,r3294,2012,G96
402002393,r3294,2012,G96
402002397,r3294,2012,G96
402002398,r3294,2012,G96
402002399,r3294,2012,G96
402002400,r3294,2012,G96
402002401,r3294,2012,G96
402002402,r3294,2012,G96
402002403,r3294,2012,G96
402002404,r3294,2012,G96
402002568,r3295,2005,G96
402002569,r3295,2005,G96
402002570,r3295,2005,G96
402002571,r3295,2005,G96
402002572,r3295,2005,G96
402002573,r3295,2005,G96
402002574,r3295,2005,G96
402002575,r3295,2005,G96
402002579,r3295,2009,G96
402002580,r3295,2009,G96
402002581,r3295,2009,G96
402002582,r3295,2009,G96
402002583,r3295,2009,G96
402002584,r3295,2009,G96
402002585,r3295,2009,G96
402002586,r3295,2010,G96
402002587,r3295,2010,G96
402002588,r3295,2010,G96
402002589,r3295,2010,G96
402002590,r3295,2010,G96
402002591,r3295,2010,G96
402002592,r3295,2010,G96
402002593,r3295,2010,G96
402002594,r3295,2011,G96
402002595,r3295,2011,G96
402002596,r3295,2011,G96
402002597,r3295,2011,G96
402002598,r3295,2011,G96
402002599,r3295,2011,G96
402002600,r3295,2011,G96
402002601,r3295,2011,G96
402002804,r3296,2012,G96
402002805,r3296,2012,G96
402002806,r3296,2012,G96
402002807,r3296,2012,G96
402002808,r3296,2012,G96
402002809,r3296,2012,G96
402002810,r3296,2012,G96
402002811,r3296,2012,G96
402002905,r3297,2009,G96
402002906,r3297,2009,G96
402002907,r3297,2009,G96
402002908,r3297,2009,G96
402002909,r3297,2009,G96
402002910,r3297,2009,G96
402002911,r3297,2009,G96
402002912,r3297,2009,G96
402002913,r3297,2011,G96
402002914,r3297,2011,G96
402002915,r3297,2011,G96
402002916,r3297,2011,G96
402002917,r3297,2011,G96
402002918,r3297,2011,G96
402002919,r3297,2011,G96
402002920,r3297,2011,G96
402003191,r3299,2011,G96
402003192,r3299,2011,G96
402003193,r3299,2011,G96
402003194,r3299,2011,G96
402003195,r3299,2011,G96
402003196,r3299,2011,G96
402003197,r3299,2011,G96
402003296,r3300,2006,G96
402003297,r3300,2006,G96
402003298,r3300,2006,G96
402003299,r3300,2006,G96
402003300,r3300,2006,G96
402003301,r3300,2006,G96
402003302,r3300,2006,G96
402003303,r3300,2006,G96
402003304,r3300,2009,G96
402003305,r3300,2009,G96
402003306,r3300,2009,G96
402003307,r3300,2011,G96
402003308,r3300,2011,G96
402003309,r3300,2011,G96
402003310,r3300,2011,G96
402003312,r3300,2012,G96
402003314,r3300,2012,G96
402003315,r3300,2012,G96
402003316,r3300,2012,G96
402003532,r3301,2009,G96
402003533,r3301,2009,G96
402003534,r3301,2009,G96
402003535,r3301,2009,G96
402003647,r3302,2006,G96
402003648,r3302,2006,G96
402003649,r3302,2006,G96
402003650,r3302,2006,G96
402003654,r3302,2009,G96
402003655,r3302,2009,G96
402003656,r3302,2009,G96
402003657,r3302,2009,G96
402003658,r3302,2009,G96
402003659,r3302,2009,G96
402003660,r3302,2009,G96
402003661,r3302,2009,G96
402003662,r3302,2011,G96
402003663,r3302,2011,G96
402003664,r3302,2011,G96
402003665,r3302,2011,G96
402003811,r3303,2006,G96
402003812,r3303,2006,G96
402003813,r3303,2006,G96
402003814,r3303,2006,G96
402003815,r3303,2006,G96
402003816,r3303,2006,G96
402003817,r3303,2006,G96
402003818,r3303,2006,G96
402003847,r3303,2011,G96
402003848,r3303,2011,G96
402003849,r3303,2011,G96
402003850,r3303,2011,G96
402003854,r3303,2012,G96
402003855,r3303,2012,G96
402003856,r3303,2012,G96
402003857,r3303,2012,G96
402003858,r3303,2012,G96
402003859,r3303,2012,G96
402003860,r3303,2012,G96
402003861,r3303,2012,G96
402003862,r3303,2012,G96
402003863,r3303,2012,G96
402003864,r3303,2012,G96
402003865,r3303,2012,G96
402003866,r3303,2012,G96
402004162,r3304,2006,G96
402004163,r3304,2006,G96
402004164,r3304,2006,G96
402004165,r3304,2006,G96
402004169,r3304,2008,G96
402004170,r3304,2008,G96
402004171,r3304,2008,G96
402004172,r3304,2008,G96
402004179,r3304,2011,G96
402004180,r3304,2011,G96
402004181,r3304,2011,G96
402004182,r3304,2011,G96
402004183,r3304,2011,G96
402004184,r3304,2011,G96
402004185,r3304,2011,G96
402004186,r3304,2011,G96
402004187,r3304,2012,G96
402004188,r3304,2012,G96
402004189,r3304,2012,G96
402004190,r3304,2012,G96
402004400,r3305,2009,703
402004401,r3305,2009,703
402004402,r3305,2009,703
402004403,r3305,2009,703
402004404,r3305,2009,G96
402004405,r3305,2009,G96
402004406,r3305,2009,G96
402004407,r3305,2009,G96
402004617,r3306,2009,703
402004618,r3306,2009,703
402004619,r3306,2009,703
402004620,r3306,2009,703
402004660,r3306,2010,G96
402004661,r3306,2010,G96
402004662,r3306,2010,G96
402004663,r3306,2010,G96
402004664,r3306,2011,G96
402004665,r3306,2011,G96
402004666,r3306,2011,G96
402004667,r3306,2011,G96
402004903,r3307,2009,G96
402004904,r3307,2009,G96
402004905,r3307,2009,G96
402004906,r3307,2009,G96
402004907,r3307,2012,G96
402004908,r3307,2012,G96
402004909,r3307,2012,G96
402004910,r3307,2012,G96
402004914,r3307,2012,G96
402004915,r3307,2012,G96
402004916,r3307,2012,G96
402004917,r3307,2012,G96
402005030,r3308,2011,G96
402005031,r3308,2011,G96
402005032,r3308,2011,G96
402005033,r3308,2011,G96
402005127,r3309,2005,G96
402005128,r3309,2005,G96
402005129,r3309,2005,G96
402005130,r3309,2005,G96
402005131,r3309,2008,G96
402005132,r3309,2008,G96
402005133,r3309,2008,G96
402005134,r3309,2008,G96
402005138,r3309,2011,G96
402005139,r3309,2011,G96
402005140,r3309,2011,G96
402005141,r3309,2011,G96
402005318,r3311,2009,G96
402005319,r3311,2009,G96
402005320,r3311,2009,G96
402005321,r3311,2009,G96
402005322,r3311,2009,G96
402005323,r3311,2009,G96
402005324,r3311,2009,G96
402005325,r3311,2009,G96
402005326,r3311,2009,G96
402005327,r3311,2009,G96
402005328,r3311,2009,G96
402005329,r3311,2009,G96
402005330,r3311,2009,G96
402005331,r3311,2009,G96
402005332,r3311,2009,G96
402005333,r3311,2009,G96
402005392,r3312,2005,G96
402005393,r3312,2005,G96
402005394,r3312,2005,G96
402005395,r3312,2005,G96
402005414,r3312,2011,G96
402005415,r3312,2011,G96
402005416,r3312,2011,G96
402005417,r3312,2011,G96
402005418,r3312,2011,G96
402005419,r3312,2011,G96
402005420,r3312,2011,G96
402005421,r3312,2011,G96
402005579,r3313,2006,G96
402005580,r3313,2006,G96
402005581,r3313,2006,G96
402005582,r3313,2006,G96
402005586,r3313,2009,G96
402005587,r3313,2009,G96
402005588,r3313,2009,G96
402005589,r3313,2009,G96
402005590,r3313,2009,G96
402005591,r3313,2009,G96
402005592,r3313,2009,G96
402005593,r3313,2009,G96
402005594,r3313,2011,G96
402005595,r3313,2011,G96
402005596,r3313,2011,G96
402005725,r3314,2006,G96
