,packed_number,year,obs
337000195,R7149,2005,G96
337000196,R7149,2005,G96
337000197,R7149,2005,G96
337000210,R7149,2005,G96
337000211,R7149,2005,G96
337000212,R7149,2005,G96
337000213,R7149,2005,G96
337000214,R7149,2006,G96
337000215,R7149,2006,G96
337000216,R7149,2006,G96
337000217,R7149,2006,G96
337000218,R7149,2006,G96
337000219,R7149,2006,G96
337000220,R7149,2006,G96
337000221,R7149,2006,G96
337000222,R7149,2007,G96
337000223,R7149,2007,G96
337000224,R7149,2007,G96
337000225,R7149,2007,G96
337000226,R7149,2007,G96
337000227,R7149,2007,G96
337000228,R7149,2007,G96
337000229,R7149,2007,G96
337000230,R7149,2009,703
337000231,R7149,2009,703
337000232,R7149,2009,703
337000233,R7149,2009,703
337000234,R7149,2009,G96
337000235,R7149,2009,G96
337000236,R7149,2009,G96
337000237,R7149,2009,G96
337000246,R7149,2009,703
337000247,R7149,2009,703
337000248,R7149,2009,703
337000249,R7149,2009,703
337000250,R7149,2009,703
337000251,R7149,2009,703
337000252,R7149,2009,703
337000253,R7149,2009,703
337000254,R7149,2009,703
337000255,R7149,2009,703
337000256,R7149,2009,703
337000257,R7149,2009,703
337000258,R7149,2010,G96
337000259,R7149,2010,G96
337000260,R7149,2010,G96
337000261,R7149,2010,G96
337000542,R7150,2007,G96
337000543,R7150,2007,G96
337000544,R7150,2007,G96
337000545,R7150,2007,G96
337000556,R7150,2008,703
337000557,R7150,2008,703
337000558,R7150,2008,703
337000559,R7150,2008,703
337000575,R7150,2011,G96
337000576,R7150,2011,G96
337000577,R7150,2011,G96
337000578,R7150,2011,G96
337000579,R7150,2011,G96
337000580,R7150,2011,G96
337000581,R7150,2011,G96
337000582,R7150,2011,G96
337000592,R7150,2012,G96
337000593,R7150,2012,G96
337000594,R7150,2012,G96
337000595,R7150,2012,G96
337000598,R7150,2012,703
337000599,R7150,2012,703
337000600,R7150,2012,703
337000601,R7150,2012,703
337000610,R7150,2012,703
337000611,R7150,2012,703
337000612,R7150,2012,703
337000613,R7150,2012,703
337000966,R7151,2005,G96
337000967,R7151,2005,G96
337000968,R7151,2005,G96
337000969,R7151,2005,G96
337000976,R7151,2005,G96
337000977,R7151,2005,G96
337000978,R7151,2005,G96
337000979,R7151,2005,G96
337000980,R7151,2005,703
337000981,R7151,2005,703
337000982,R7151,2005,703
337000983,R7151,2005,703
337000991,R7151,2005,G96
337000992,R7151,2005,G96
337000993,R7151,2005,G96
337000994,R7151,2005,G96
337000995,R7151,2007,G96
337000996,R7151,2007,G96
337000997,R7151,2007,G96
337000998,R7151,2007,G96
337001002,R7151,2011,G96
337001003,R7151,2011,G96
337001004,R7151,2011,G96
337001005,R7151,2011,G96
337001008,R7151,2012,G96
337001009,R7151,2012,G96
337001010,R7151,2012,G96
337001011,R7151,2012,G96
337001012,R7151,2012,G96
337001013,R7151,2012,G96
337001014,R7151,2012,G96
337001015,R7151,2012,G96
337001016,R7151,2012,G96
