,packed_number,year,obs
54004464,9022,2005,703
54004465,9022,2005,703
54004466,9022,2005,703
54004467,9022,2005,703
54004476,9022,2005,703
54004477,9022,2005,703
54004478,9022,2005,703
54004479,9022,2005,703
54004489,9022,2005,703
54004490,9022,2005,703
54004491,9022,2005,703
54004492,9022,2005,703
54004493,9022,2005,703
54004494,9022,2005,703
54004495,9022,2005,703
54004496,9022,2005,703
54004497,9022,2005,703
54004498,9022,2005,703
54004499,9022,2005,703
54004508,9022,2005,703
54004509,9022,2005,703
54004510,9022,2005,703
54004511,9022,2005,703
54004512,9022,2005,703
54004513,9022,2005,703
54004514,9022,2005,703
54004515,9022,2005,703
54004519,9022,2005,703
54004520,9022,2005,703
54004521,9022,2005,703
54004522,9022,2005,703
54004536,9022,2005,703
54004537,9022,2005,703
54004538,9022,2005,703
54004539,9022,2005,703
54004540,9022,2005,703
54004541,9022,2005,703
54004542,9022,2005,703
54004543,9022,2005,703
54004554,9022,2006,703
54004555,9022,2006,703
54004556,9022,2006,703
54004557,9022,2006,703
54004558,9022,2006,703
54004559,9022,2006,703
54004560,9022,2006,703
54004561,9022,2006,703
54004566,9022,2006,703
54004567,9022,2006,703
54004568,9022,2006,703
54004569,9022,2006,703
54004596,9022,2008,703
54004597,9022,2008,703
54004598,9022,2008,703
54004599,9022,2008,703
54004600,9022,2008,703
54004601,9022,2008,703
54004602,9022,2008,703
54004603,9022,2008,703
54004604,9022,2008,703
54004605,9022,2008,703
54004606,9022,2008,703
54004607,9022,2008,703
54004627,9022,2009,703
54004628,9022,2009,703
54004629,9022,2009,703
54004712,9022,2011,703
54004713,9022,2011,703
54004714,9022,2011,703
54004715,9022,2011,703
54004716,9022,2011,G96
54004717,9022,2011,G96
54004718,9022,2011,G96
54004719,9022,2011,G96
54004747,9022,2011,703
54004748,9022,2011,703
54004749,9022,2011,703
54004750,9022,2011,703
54004756,9022,2011,703
54004757,9022,2011,703
54004758,9022,2011,703
54004759,9022,2011,703
54004778,9022,2012,703
54004779,9022,2012,703
54004780,9022,2012,703
54004781,9022,2012,703
54004796,9022,2012,703
54004797,9022,2012,703
54004798,9022,2012,703
54004799,9022,2012,703
54007658,9023,2005,703
54007659,9023,2005,703
54007660,9023,2005,703
54007661,9023,2005,703
54007685,9023,2006,703
54007686,9023,2006,703
54007687,9023,2006,703
54007688,9023,2006,703
54007689,9023,2006,703
54007690,9023,2006,703
54007691,9023,2006,703
54007692,9023,2006,703
54007693,9023,2006,703
54007694,9023,2006,703
54007695,9023,2006,703
54007753,9023,2006,703
54007754,9023,2006,703
54007755,9023,2006,703
54007756,9023,2006,703
54007757,9023,2006,703
54007758,9023,2006,703
54007759,9023,2006,703
54007760,9023,2006,703
54007781,9023,2007,G96
54007782,9023,2007,G96
54007783,9023,2007,G96
54007784,9023,2007,G96
54007802,9023,2007,G96
54007803,9023,2007,G96
54007804,9023,2007,G96
54007805,9023,2007,G96
54007806,9023,2007,703
54007807,9023,2007,703
54007808,9023,2007,703
54007809,9023,2007,703
54007865,9023,2007,703
54007866,9023,2007,703
54007867,9023,2007,703
54007868,9023,2007,703
54007879,9023,2008,703
54007880,9023,2008,703
54007881,9023,2008,703
54007882,9023,2008,703
54007898,9023,2008,703
54007899,9023,2008,703
54007900,9023,2008,703
54007901,9023,2008,703
54007907,9023,2008,703
54007908,9023,2008,703
54007909,9023,2008,703
54007910,9023,2008,703
54007933,9023,2009,703
54007934,9023,2009,703
54007935,9023,2009,703
54007936,9023,2009,703
54007946,9023,2009,703
54007947,9023,2009,703
54007948,9023,2009,703
54007949,9023,2009,703
54007950,9023,2009,703
54007951,9023,2009,703
54007952,9023,2009,703
54007953,9023,2009,703
54008012,9023,2011,G96
54008013,9023,2011,G96
54008014,9023,2011,G96
54008015,9023,2011,G96
54008032,9023,2011,703
54008033,9023,2011,703
54008034,9023,2011,703
54008035,9023,2011,703
54008036,9023,2011,703
54008051,9023,2011,703
54008052,9023,2011,703
54008053,9023,2011,703
54008054,9023,2011,703
54008085,9023,2012,703
54008086,9023,2012,703
54008087,9023,2012,703
54008088,9023,2012,703
54008096,9023,2012,G96
54008097,9023,2012,G96
54008098,9023,2012,G96
54008099,9023,2012,G96
54008105,9023,2012,703
54008106,9023,2012,703
54008107,9023,2012,703
54008108,9023,2012,703
54012276,9024,2005,703
54012277,9024,2005,703
54012278,9024,2005,703
54012279,9024,2005,703
54012302,9024,2005,703
54012303,9024,2005,703
54012304,9024,2005,703
54012305,9024,2005,703
54012306,9024,2005,703
54012307,9024,2005,703
54012308,9024,2005,703
54012309,9024,2005,703
54012310,9024,2005,703
54012311,9024,2005,703
54012312,9024,2005,703
54012313,9024,2005,703
54012314,9024,2005,703
