,packed_number,year,obs
52005691,8509,2005,703
52005692,8509,2005,703
52005693,8509,2005,703
52005694,8509,2005,703
52005702,8509,2005,703
52005703,8509,2005,703
52005704,8509,2005,703
52005705,8509,2005,703
52005722,8509,2005,703
52005723,8509,2005,703
52005724,8509,2005,703
52005725,8509,2005,703
52005753,8509,2005,703
52005755,8509,2005,703
52005756,8509,2005,703
52005757,8509,2005,703
52005761,8509,2005,703
52005762,8509,2005,703
52005763,8509,2005,703
52005764,8509,2005,703
52005773,8509,2005,703
52005774,8509,2005,703
52005775,8509,2005,703
52005776,8509,2005,703
52005816,8509,2006,703
52005817,8509,2006,703
52005818,8509,2006,703
52005819,8509,2006,703
52005849,8509,2006,703
52005850,8509,2006,703
52005851,8509,2006,703
52005852,8509,2006,703
52005856,8509,2006,G96
52005857,8509,2006,G96
52005858,8509,2006,G96
52005859,8509,2006,G96
52005860,8509,2006,703
52005861,8509,2006,703
52005862,8509,2006,703
52005863,8509,2006,703
52005876,8509,2006,703
52005877,8509,2006,703
52005878,8509,2006,703
52005879,8509,2006,703
52005889,8509,2007,G96
52005890,8509,2007,G96
52005891,8509,2007,G96
52005892,8509,2007,G96
52005949,8509,2008,703
52005950,8509,2008,703
52005951,8509,2008,703
52005952,8509,2008,703
52005974,8509,2009,703
52005975,8509,2009,703
52005976,8509,2009,703
52005977,8509,2009,703
52006009,8509,2009,703
52006010,8509,2009,703
52006011,8509,2009,703
52006012,8509,2009,703
52006016,8509,2009,G96
52006017,8509,2009,G96
52006018,8509,2009,G96
52006019,8509,2009,G96
52006063,8509,2009,G96
52006064,8509,2009,G96
52006065,8509,2009,G96
52006066,8509,2009,G96
52006111,8509,2010,703
52006112,8509,2010,703
52006113,8509,2010,703
52006114,8509,2010,703
52006130,8509,2010,703
52006131,8509,2010,703
52006132,8509,2010,703
52006133,8509,2010,703
52006134,8509,2010,703
52006135,8509,2010,703
52006136,8509,2010,703
52006137,8509,2010,703
52006151,8509,2010,703
52006152,8509,2010,703
52006153,8509,2010,703
52006154,8509,2010,703
52006162,8509,2010,703
52006163,8509,2010,703
52006164,8509,2010,703
52006165,8509,2010,703
52006166,8509,2010,703
52006167,8509,2010,703
52006168,8509,2010,703
52006169,8509,2010,703
52006175,8509,2010,703
52006176,8509,2010,703
52006177,8509,2010,703
52006186,8509,2010,703
52006187,8509,2010,703
52006188,8509,2010,703
52006189,8509,2010,703
52006190,8509,2010,703
52006191,8509,2010,703
52006192,8509,2010,703
52006193,8509,2010,703
52006194,8509,2010,703
52006195,8509,2010,703
52006196,8509,2010,703
52006197,8509,2010,703
52006222,8509,2011,703
52006223,8509,2011,703
52006224,8509,2011,703
52006225,8509,2011,703
52006226,8509,2011,G96
52006227,8509,2011,G96
52006228,8509,2011,G96
52006229,8509,2011,G96
52006230,8509,2011,703
52006231,8509,2011,703
52006232,8509,2011,703
52006233,8509,2011,703
52006242,8509,2011,703
52006243,8509,2011,703
52006244,8509,2011,703
52006245,8509,2011,703
52006250,8509,2011,703
52006251,8509,2011,703
52006252,8509,2011,703
52006253,8509,2011,703
52006265,8509,2012,703
52006266,8509,2012,703
52006267,8509,2012,703
52006268,8509,2012,703
52006280,8509,2012,703
52006281,8509,2012,703
52006282,8509,2012,703
52006283,8509,2012,703
52006284,8509,2012,703
52006285,8509,2012,703
52006286,8509,2012,703
52006287,8509,2012,703
52006299,8509,2012,G96
52006300,8509,2012,G96
52006301,8509,2012,G96
52006302,8509,2012,G96
52006303,8509,2012,G96
52006304,8509,2012,G96
52006305,8509,2012,G96
52006306,8509,2012,G96
52006309,8509,2012,703
52006310,8509,2012,703
52006311,8509,2012,703
52006312,8509,2012,703
52006319,8509,2012,703
52006320,8509,2012,703
52006321,8509,2012,703
52006322,8509,2012,703
52006323,8509,2012,703
52006324,8509,2012,703
52006325,8509,2012,703
52006326,8509,2012,703
52006341,8509,2012,703
52006342,8509,2012,703
52006343,8509,2012,703
52006344,8509,2012,703
52012032,8510,2005,703
52012033,8510,2005,703
52012034,8510,2005,703
52012035,8510,2005,703
52012059,8510,2005,703
52012060,8510,2005,703
52012061,8510,2005,703
52012062,8510,2005,703
52012074,8510,2005,703
52012075,8510,2005,703
52012076,8510,2005,703
52012077,8510,2005,703
52012087,8510,2005,703
52012088,8510,2005,703
52012089,8510,2005,703
52012090,8510,2005,703
52012136,8510,2007,703
52012137,8510,2007,703
52012138,8510,2007,703
52012143,8510,2007,703
52012144,8510,2007,703
52012145,8510,2007,703
52012146,8510,2007,703
52012163,8510,2007,703
52012164,8510,2007,703
52012165,8510,2007,703
52012166,8510,2007,703
52012167,8510,2007,703
52012168,8510,2007,703
52012169,8510,2007,703
52012170,8510,2007,703
52012173,8510,2007,703
52012175,8510,2007,703
52012176,8510,2007,703
52012178,8510,2007,703
52012187,8510,2008,703
52012188,8510,2008,703
52012189,8510,2008,703
52012190,8510,2008,703
52012191,8510,2008,703
52012192,8510,2008,703
52012193,8510,2008,703
52012194,8510,2008,703
52012213,8510,2008,703
52012214,8510,2008,703
52012215,8510,2008,703
52012216,8510,2008,703
52012263,8510,2009,703
52012264,8510,2009,703
52012265,8510,2009,703
52012266,8510,2009,703
52012272,8510,2009,703
52012273,8510,2009,703
52012274,8510,2009,703
52012275,8510,2009,703
52012305,8510,2010,703
52012306,8510,2010,703
52012307,8510,2010,703
52012308,8510,2010,703
52012312,8510,2010,703
52012313,8510,2010,703
52012314,8510,2010,703
52012315,8510,2010,703
52012316,8510,2010,703
52012317,8510,2010,703
52012318,8510,2010,703
52012319,8510,2010,703
52012325,8510,2010,703
52012326,8510,2010,703
52012327,8510,2010,703
52012328,8510,2010,703
52012329,8510,2010,703
52012330,8510,2010,703
52012331,8510,2010,703
52012332,8510,2010,703
52012370,8510,2012,703
52012371,8510,2012,703
52012372,8510,2012,703
52012373,8510,2012,703
52012386,8510,2012,703
52012387,8510,2012,703
52012388,8510,2012,703
52012389,8510,2012,703
52012401,8510,2012,G96
52012402,8510,2012,G96
52012403,8510,2012,G96
52012404,8510,2012,G96
52012415,8510,2012,703
52012416,8510,2012,703
52012417,8510,2012,703
52012418,8510,2012,703
52014697,8511,2005,703
52014698,8511,2005,703
52014699,8511,2005,703
52014700,8511,2005,703
52014701,8511,2005,703
52014702,8511,2005,703
52014703,8511,2005,703
52014704,8511,2005,703
52014721,8511,2005,G96
52014722,8511,2005,G96
52014723,8511,2005,G96
52014725,8511,2005,G96
52014742,8511,2005,703
52014743,8511,2005,703
52014744,8511,2005,703
52014745,8511,2005,703
52014787,8511,2005,G96
52014788,8511,2005,G96
52014789,8511,2005,G96
52014790,8511,2005,G96
52014791,8511,2005,G96
52014792,8511,2005,G96
52014793,8511,2005,G96
52014794,8511,2005,G96
52014795,8511,2005,G96
52014796,8511,2005,G96
52014797,8511,2005,G96
52014798,8511,2005,G96
52014830,8511,2005,G96
52014831,8511,2005,G96
52014832,8511,2005,G96
52014833,8511,2005,G96
52014834,8511,2005,703
52014835,8511,2005,703
52014836,8511,2005,703
52014837,8511,2005,703
52014852,8511,2006,703
52014853,8511,2006,703
52014854,8511,2006,703
52014860,8511,2006,703
52014861,8511,2006,703
52014862,8511,2006,703
52014863,8511,2006,703
52014864,8511,2006,703
52014865,8511,2006,703
52014866,8511,2006,703
52014867,8511,2006,703
52014868,8511,2006,G96
52014869,8511,2006,G96
52014870,8511,2006,G96
52014871,8511,2006,G96
52014897,8511,2006,703
52014898,8511,2006,703
52014899,8511,2006,703
52014900,8511,2006,703
52014905,8511,2007,703
52014906,8511,2007,703
52014907,8511,2007,703
52014908,8511,2007,703
52014915,8511,2007,703
52014916,8511,2007,703
52014917,8511,2007,703
52014918,8511,2007,703
52014922,8511,2007,703
52014923,8511,2007,703
52014924,8511,2007,703
52014925,8511,2007,703
52014945,8511,2007,703
52014946,8511,2007,703
52014947,8511,2007,703
52014948,8511,2007,703
52014978,8511,2007,703
52014979,8511,2007,703
52014980,8511,2007,703
52014981,8511,2007,703
52014982,8511,2007,703
52014983,8511,2007,703
52014984,8511,2007,703
52014985,8511,2007,703
52014986,8511,2008,G96
52014987,8511,2008,G96
52014988,8511,2008,G96
52014989,8511,2008,703
52014990,8511,2008,703
52014991,8511,2008,703
52014992,8511,2008,703
52015003,8511,2008,703
52015004,8511,2008,703
52015005,8511,2008,703
52015006,8511,2008,703
52015027,8511,2008,G96
52015028,8511,2008,G96
52015029,8511,2008,G96
52015030,8511,2008,G96
52015031,8511,2008,G96
52015032,8511,2008,G96
52015033,8511,2008,G96
52015034,8511,2008,G96
52015040,8511,2009,G96
52015041,8511,2009,G96
52015042,8511,2009,G96
52015043,8511,2009,G96
52015044,8511,2009,703
52015045,8511,2009,703
52015046,8511,2009,703
52015047,8511,2009,703
52015094,8511,2009,703
52015095,8511,2009,703
52015096,8511,2009,703
52015097,8511,2009,703
52015139,8511,2010,703
52015140,8511,2010,703
52015141,8511,2010,703
52015142,8511,2010,703
52015148,8511,2010,703
52015149,8511,2010,703
52015150,8511,2010,703
52015151,8511,2010,703
52015152,8511,2010,703
52015153,8511,2010,703
52015154,8511,2010,703
52015155,8511,2010,703
52015156,8511,2010,703
52015157,8511,2010,703
52015158,8511,2010,703
52015159,8511,2010,703
52015160,8511,2010,703
52015161,8511,2010,G96
52015162,8511,2010,G96
52015163,8511,2010,G96
52015164,8511,2010,G96
52015165,8511,2010,703
52015166,8511,2010,703
52015167,8511,2010,703
52015168,8511,2010,703
52015182,8511,2010,703
52015183,8511,2010,703
52015184,8511,2010,703
52015185,8511,2010,703
52015186,8511,2011,703
52015187,8511,2011,703
52015188,8511,2011,703
52015189,8511,2011,703
52015198,8511,2011,703
52015199,8511,2011,703
52015200,8511,2011,703
52015201,8511,2011,703
52015202,8511,2011,703
52015203,8511,2011,703
52015204,8511,2011,703
52015205,8511,2011,703
52015210,8511,2011,703
52015211,8511,2011,703
52015212,8511,2011,703
52015213,8511,2011,703
52015214,8511,2011,703
52015228,8511,2012,703
52015229,8511,2012,703
52015230,8511,2012,703
52015231,8511,2012,703
52015259,8511,2012,703
52015260,8511,2012,703
52015261,8511,2012,703
52015262,8511,2012,703
52015264,8511,2012,G96
52015266,8511,2012,G96
52015267,8511,2012,G96
52015269,8511,2012,G96
52015275,8511,2012,703
52015276,8511,2012,703
52015277,8511,2012,G96
52015278,8511,2012,G96
52015279,8511,2012,703
52015280,8511,2012,G96
52015281,8511,2012,G96
52015282,8511,2012,703
52015294,8511,2012,703
52015295,8511,2012,703
52015296,8511,2012,703
52015297,8511,2012,703
52015307,8511,2012,703
52015308,8511,2012,703
52015309,8511,2012,703
52015310,8511,2012,703
52015311,8511,2012,G96
52015312,8511,2012,G96
52015313,8511,2012,G96
52015314,8511,2012,G96
52015325,8511,2012,G96
52015326,8511,2012,G96
52015327,8511,2012,G96
52015328,8511,2012,G96
52015329,8511,2012,703
52015330,8511,2012,703
52015331,8511,2012,703
52015332,8511,2012,703
52015333,8511,2012,703
52015334,8511,2012,703
52015335,8511,2012,703
52015336,8511,2012,703
52018094,8512,2005,703
52018095,8512,2005,703
52018096,8512,2005,703
52018098,8512,2005,703
52018140,8512,2006,703
52018141,8512,2006,703
52018143,8512,2006,703
52018144,8512,2006,703
52018147,8512,2006,703
52018148,8512,2006,703
52018149,8512,2006,703
52018150,8512,2006,703
52018173,8512,2006,703
52018174,8512,2006,703
52018175,8512,2006,703
52018176,8512,2006,703
52018177,8512,2006,G96
52018178,8512,2006,G96
52018179,8512,2006,G96
52018180,8512,2006,G96
52018232,8512,2006,703
52018233,8512,2006,703
52018234,8512,2006,703
52018235,8512,2006,703
52018241,8512,2006,703
52018242,8512,2006,703
52018243,8512,2006,703
52018244,8512,2006,703
52018245,8512,2006,703
52018246,8512,2006,703
52018247,8512,2006,703
52018248,8512,2006,703
52018258,8512,2006,G96
52018259,8512,2006,G96
52018260,8512,2006,G96
52018274,8512,2006,G96
52018275,8512,2006,G96
52018276,8512,2006,G96
52018277,8512,2006,G96
52018291,8512,2007,G96
52018292,8512,2007,G96
52018293,8512,2007,G96
52018294,8512,2007,G96
52018310,8512,2007,703
52018311,8512,2007,703
52018312,8512,2007,703
52018313,8512,2007,703
52018317,8512,2007,703
52018318,8512,2007,703
52018319,8512,2007,703
52018320,8512,2007,703
52018321,8512,2007,703
52018322,8512,2007,703
52018323,8512,2007,703
52018324,8512,2007,703
52018330,8512,2007,G96
52018331,8512,2007,G96
52018332,8512,2007,G96
52018333,8512,2007,G96
52018334,8512,2007,703
52018335,8512,2007,703
52018336,8512,2007,703
52018337,8512,2007,703
52018338,8512,2007,G96
52018339,8512,2007,G96
52018340,8512,2007,G96
52018341,8512,2007,G96
52018368,8512,2009,703
52018369,8512,2009,703
52018370,8512,2009,703
52018371,8512,2009,703
52018377,8512,2009,703
52018378,8512,2009,703
52018379,8512,2009,703
52018380,8512,2009,703
52018384,8512,2009,703
52018385,8512,2009,703
52018386,8512,2009,703
52018387,8512,2009,703
52018396,8512,2009,G96
52018397,8512,2009,G96
52018398,8512,2009,G96
52018399,8512,2009,G96
52018400,8512,2009,G96
52018404,8512,2009,703
52018405,8512,2009,703
52018406,8512,2009,703
52018407,8512,2009,703
52018484,8512,2010,703
52018485,8512,2010,703
52018487,8512,2010,703
52018488,8512,2010,703
52018501,8512,2010,703
52018502,8512,2010,703
52018503,8512,2010,703
52018504,8512,2010,703
52018505,8512,2010,703
52018506,8512,2010,703
52018507,8512,2010,703
52018508,8512,2010,703
52018517,8512,2011,703
52018518,8512,2011,703
52018519,8512,2011,703
52018520,8512,2011,703
52018528,8512,2011,703
52018530,8512,2011,703
52018531,8512,2011,703
52018533,8512,2011,703
52018534,8512,2011,G96
52018535,8512,2011,G96
52018536,8512,2011,G96
52018537,8512,2011,G96
52018542,8512,2011,703
52018543,8512,2011,703
52018544,8512,2011,703
52018545,8512,2011,703
52018560,8512,2011,703
52018561,8512,2011,703
52018562,8512,2011,703
52018571,8512,2011,G96
52018572,8512,2011,G96
52018573,8512,2011,G96
52018574,8512,2011,G96
52018580,8512,2011,703
52018581,8512,2011,703
52018582,8512,2011,703
52018583,8512,2011,703
52018584,8512,2011,703
52018585,8512,2011,703
52018586,8512,2011,703
52018587,8512,2011,703
52018597,8512,2011,G96
52018598,8512,2011,G96
52018599,8512,2011,G96
52018600,8512,2011,G96
52018601,8512,2011,703
52018602,8512,2011,703
52018603,8512,2011,703
52018604,8512,2011,703
52018608,8512,2011,703
52018609,8512,2011,703
52018610,8512,2011,703
52018611,8512,2011,703
52018639,8512,2012,G96
52018640,8512,2012,G96
52018641,8512,2012,G96
52018642,8512,2012,703
52018643,8512,2012,703
52018644,8512,2012,703
52018645,8512,2012,703
52022943,8513,2005,703
52022944,8513,2005,703
52022946,8513,2005,703
52022947,8513,2005,703
52022951,8513,2005,703
52022952,8513,2005,703
52022953,8513,2005,703
52022954,8513,2005,703
52022955,8513,2005,703
52022956,8513,2005,703
52022957,8513,2005,703
52022958,8513,2005,703
52022982,8513,2005,703
52022985,8513,2005,703
52022986,8513,2005,703
52022988,8513,2005,703
52022997,8513,2005,703
52022998,8513,2005,703
52023000,8513,2005,703
52023001,8513,2005,703
52023008,8513,2005,703
52023009,8513,2005,703
52023010,8513,2005,703
52023011,8513,2005,703
52023021,8513,2006,703
52023022,8513,2006,703
52023023,8513,2006,703
52023029,8513,2006,703
52023030,8513,2006,703
52023031,8513,2006,703
52023032,8513,2006,703
52023037,8513,2006,703
52023038,8513,2006,703
52023039,8513,2006,703
52023040,8513,2006,703
52023067,8513,2006,703
52023068,8513,2006,703
52023069,8513,2006,703
52023070,8513,2006,703
52023071,8513,2006,703
52023072,8513,2006,703
52023073,8513,2006,703
52023074,8513,2006,703
52023075,8513,2006,703
52023076,8513,2006,703
52023077,8513,2006,703
52023088,8513,2007,703
52023089,8513,2007,703
52023090,8513,2007,703
52023091,8513,2007,703
52023110,8513,2007,703
52023111,8513,2007,703
52023112,8513,2007,703
52023113,8513,2007,703
52023135,8513,2007,703
52023136,8513,2007,703
52023137,8513,2007,703
52023138,8513,2007,703
52023139,8513,2007,703
52023140,8513,2007,703
52023141,8513,2007,703
52023142,8513,2007,703
52023160,8513,2009,G96
52023161,8513,2009,G96
52023162,8513,2009,G96
52023163,8513,2009,G96
52023180,8513,2009,703
52023181,8513,2009,703
52023182,8513,2009,703
52023183,8513,2009,703
52023192,8513,2009,703
52023193,8513,2009,703
52023194,8513,2009,703
52023195,8513,2009,703
52023199,8513,2009,703
52023200,8513,2009,703
52023201,8513,2009,703
52023202,8513,2009,703
52023206,8513,2009,703
52023207,8513,2009,703
52023208,8513,2009,703
52023209,8513,2009,703
52023214,8513,2009,703
52023215,8513,2009,703
52023216,8513,2009,703
52023217,8513,2009,703
52023223,8513,2009,703
52023224,8513,2009,703
52023225,8513,2009,703
52023226,8513,2009,703
52023227,8513,2009,703
52023228,8513,2009,703
52023229,8513,2009,703
52023230,8513,2009,703
52023236,8513,2009,703
52023237,8513,2009,703
52023238,8513,2009,703
52023239,8513,2009,703
52023240,8513,2009,703
52023241,8513,2009,703
52023242,8513,2009,703
52023253,8513,2010,703
52023254,8513,2010,703
52023255,8513,2010,703
52023256,8513,2010,703
52023290,8513,2010,703
52023291,8513,2010,703
52023292,8513,2010,703
52023293,8513,2010,703
52023295,8513,2010,703
52023297,8513,2010,703
52023299,8513,2010,703
52023300,8513,2010,703
52023303,8513,2010,703
52023304,8513,2010,703
52023305,8513,2010,703
52023306,8513,2010,703
52023317,8513,2010,703
52023318,8513,2010,703
52023319,8513,2010,703
52023320,8513,2010,703
52023338,8513,2011,703
52023339,8513,2011,703
52023340,8513,2011,703
52023341,8513,2011,703
52023342,8513,2011,703
52023343,8513,2011,703
52023344,8513,2011,703
52023345,8513,2011,703
52023354,8513,2011,G96
52023355,8513,2011,G96
52023356,8513,2011,G96
52023357,8513,2011,G96
52023361,8513,2011,G96
52023362,8513,2011,G96
52023364,8513,2011,G96
52023365,8513,2011,G96
52023374,8513,2011,G96
52023375,8513,2011,G96
52023376,8513,2011,G96
52023377,8513,2011,G96
52023378,8513,2011,703
52023379,8513,2011,703
52023380,8513,2011,703
52023381,8513,2011,703
52023391,8513,2011,703
52023392,8513,2011,703
52023393,8513,2011,703
52023394,8513,2011,703
52023395,8513,2011,703
52023405,8513,2011,G96
52023406,8513,2011,G96
52023407,8513,2011,G96
52023408,8513,2011,G96
52023413,8513,2011,G96
52023414,8513,2011,G96
52023415,8513,2011,G96
52023416,8513,2011,G96
52023435,8513,2011,703
52023436,8513,2011,703
52023437,8513,2011,703
52023438,8513,2011,703
52023439,8513,2011,703
52023449,8513,2011,G96
52023450,8513,2011,G96
52023451,8513,2011,G96
52023452,8513,2011,G96
52023455,8513,2012,703
52023456,8513,2012,703
52023457,8513,2012,703
52023458,8513,2012,703
52023469,8513,2012,703
52023470,8513,2012,703
52023471,8513,2012,703
52023472,8513,2012,703
52028501,8514,2005,703
52028502,8514,2005,703
52028503,8514,2005,703
52028504,8514,2005,703
52028521,8514,2006,G96
52028522,8514,2006,G96
52028523,8514,2006,G96
52028524,8514,2006,G96
52028533,8514,2006,G96
52028534,8514,2006,G96
52028535,8514,2006,G96
52028536,8514,2006,G96
52028544,8514,2006,703
52028545,8514,2006,703
52028546,8514,2006,703
52028547,8514,2006,703
52028552,8514,2006,G96
52028553,8514,2006,G96
52028554,8514,2006,G96
52028555,8514,2006,G96
52028560,8514,2006,G96
52028562,8514,2006,G96
52028564,8514,2006,G96
52028566,8514,2006,G96
52028587,8514,2006,703
52028588,8514,2006,703
52028589,8514,2006,703
52028590,8514,2006,703
52028653,8514,2008,703
52028654,8514,2008,703
52028655,8514,2008,703
52028667,8514,2008,703
52028668,8514,2008,703
52028669,8514,2008,703
52028670,8514,2008,703
52028688,8514,2008,703
52028689,8514,2008,703
52028690,8514,2008,703
52028691,8514,2008,703
52028692,8514,2008,G96
52028693,8514,2008,G96
52028694,8514,2008,G96
52028695,8514,2008,G96
52028709,8514,2008,G96
52028710,8514,2008,G96
52028711,8514,2008,G96
52028712,8514,2008,G96
52028727,8514,2009,703
52028728,8514,2009,703
52028729,8514,2009,703
52028730,8514,2009,703
52028734,8514,2009,703
52028735,8514,2009,703
52028736,8514,2009,703
52028737,8514,2009,703
52028738,8514,2009,G96
52028739,8514,2009,G96
52028740,8514,2009,G96
52028741,8514,2009,G96
52028773,8514,2010,G96
52028774,8514,2010,G96
52028775,8514,2010,G96
52028776,8514,2010,G96
52028782,8514,2010,703
52028783,8514,2010,703
52028784,8514,2010,703
52028785,8514,2010,703
52028786,8514,2010,G96
52028787,8514,2010,G96
52028788,8514,2010,G96
52028789,8514,2010,G96
52028797,8514,2010,G96
52028798,8514,2010,G96
52028799,8514,2010,G96
52028800,8514,2010,G96
52028835,8514,2010,703
52028836,8514,2010,703
52028837,8514,2010,703
52028838,8514,2010,703
52028859,8514,2011,703
52028860,8514,2011,703
52028861,8514,2011,703
52028862,8514,2011,703
52028872,8514,2011,703
52028873,8514,2011,703
52028874,8514,2011,703
52028875,8514,2011,703
52028916,8514,2012,703
