,packed_number,year,obs
389000172,j9883,2007,G96
389000173,j9883,2007,G96
389000174,j9883,2007,G96
389000175,j9883,2007,G96
389000176,j9883,2007,G96
389000177,j9883,2007,G96
389000178,j9883,2007,G96
389000179,j9883,2007,G96
389000220,j9883,2011,G96
389000221,j9883,2011,G96
389000222,j9883,2011,G96
389000223,j9883,2011,G96
389000224,j9883,2011,G96
389000225,j9883,2011,G96
389000226,j9883,2011,G96
389000227,j9883,2011,G96
389000393,j9884,2010,703
389000394,j9884,2010,703
389000395,j9884,2010,703
389000396,j9884,2010,703
389000502,j9885,2010,G96
389000503,j9885,2010,G96
389000504,j9885,2010,G96
389000505,j9885,2010,G96
389000713,j9886,2008,703
389000714,j9886,2008,703
389000715,j9886,2008,703
389000716,j9886,2008,703
389000718,j9886,2008,703
389000719,j9886,2008,703
389000721,j9886,2008,703
389000722,j9886,2008,703
389000724,j9886,2009,G96
389000725,j9886,2009,G96
389000726,j9886,2009,G96
389000876,j9887,2008,G96
389000877,j9887,2008,G96
389000878,j9887,2008,G96
389000879,j9887,2008,G96
389000880,j9887,2008,G96
389000882,j9887,2008,G96
389000885,j9887,2008,G96
389000886,j9887,2008,G96
389000969,j9888,2011,G96
389000970,j9888,2011,G96
389000971,j9888,2011,G96
389000972,j9888,2011,G96
389001090,j9889,2007,703
389001091,j9889,2007,703
389001092,j9889,2007,703
389001093,j9889,2007,703
389001094,j9889,2007,703
389001095,j9889,2007,703
389001096,j9889,2007,703
389001097,j9889,2007,703
389001098,j9889,2012,G96
389001099,j9889,2012,G96
389001100,j9889,2012,G96
389001101,j9889,2012,G96
389001268,j9890,2007,G96
389001269,j9890,2007,G96
389001270,j9890,2007,G96
389001271,j9890,2007,G96
389001278,j9890,2010,G96
389001279,j9890,2010,G96
389001280,j9890,2010,G96
389001281,j9890,2010,G96
389001282,j9890,2011,G96
389001283,j9890,2011,G96
389001284,j9890,2011,G96
389001476,j9891,2008,G96
389001477,j9891,2008,G96
389001478,j9891,2008,G96
389001668,j9892,2010,G96
389001669,j9892,2010,G96
389001670,j9892,2010,G96
389001671,j9892,2010,G96
389001672,j9892,2011,G96
389001673,j9892,2011,G96
389001674,j9892,2011,G96
389001675,j9892,2011,G96
389001676,j9892,2011,G96
389001677,j9892,2011,G96
389001678,j9892,2011,G96
389001679,j9892,2011,G96
389001790,j9893,2008,G96
389001791,j9893,2008,G96
389001792,j9893,2008,G96
389001793,j9893,2008,G96
389001797,j9893,2009,703
389001798,j9893,2009,703
389001799,j9893,2009,703
389001800,j9893,2009,703
389001962,j9894,2006,G96
389001963,j9894,2006,G96
389001964,j9894,2006,G96
389001965,j9894,2006,G96
389001969,j9894,2008,G96
389001970,j9894,2008,G96
389001971,j9894,2008,G96
389001972,j9894,2008,G96
389002137,j9895,2009,G96
389002138,j9895,2009,G96
389002139,j9895,2009,G96
389002140,j9895,2009,G96
389002141,j9895,2009,G96
389002142,j9895,2009,G96
389002143,j9895,2009,G96
389002144,j9895,2009,G96
389002145,j9895,2012,G96
389002146,j9895,2012,G96
389002147,j9895,2012,G96
389002148,j9895,2012,G96
389002469,j9896,2009,G96
389002470,j9896,2009,G96
389002471,j9896,2009,G96
389002472,j9896,2009,G96
389002619,j9897,2006,703
389002620,j9897,2006,703
389002621,j9897,2006,703
389002622,j9897,2006,703
