,packed_desig,year,obs
382000193,g7145,C2010,~0Mh6G96
382000194,g7145,C2010,~0Mh6G96
382000195,g7145,C2010,~0Mh6G96
382000196,g7145,C2010,~0Mh6G96
382000200,g7145,C2010,~1Cu8G96
382000201,g7145,C2010,~1Cu8G96
382000202,g7145,C2010,~1Cu8G96
382000203,g7145,C2010,~1Cu8G96
382000204,g7145,C2010,~1Cu8G96
382000205,g7145,C2010,~1Cu8G96
382000206,g7145,C2010,~1Cu8G96
382000207,g7145,C2010,~1Cu8G96
382000208,g7145,C2010,~1Cu8G96
382000209,g7145,C2010,~1Cu8G96
382000210,g7145,C2010,~1Cu9G96
382000211,g7145,C2010,~1Cu9G96
382000285,g7146,C2011,~1FnAG96
382000286,g7146,C2011,~1FnAG96
382000287,g7146,C2011,~1FnAG96
382000557,g7147,C2006,~1DtTG96
382000558,g7147,C2006,~1DtTG96
382000559,g7147,C2006,~1DtTG96
382000560,g7147,C2006,~1DtTG96
382000561,g7147,C2009,~1DtTG96
382000562,g7147,C2009,~1DtTG96
382000563,g7147,C2009,~1DtTG96
382000564,g7147,C2009,~1DtTG96
382000571,g7147,C2011,~0bf9G96
382000572,g7147,C2011,~0bf9G96
382000573,g7147,C2011,~0bf9G96
382000574,g7147,C2011,~0bf9G96
382000763,g7148,C2007,~1CMsG96
382000764,g7148,C2007,~1CMsG96
382000765,g7148,C2007,~1CMsG96
382000766,g7148,C2007,~1CMsG96
382000767,g7148,C2007,~1CMsG96
382000768,g7148,C2007,~1CMsG96
382000769,g7148,C2007,~1CMsG96
382000770,g7148,C2007,~1CMsG96
382000771,g7148,C2009,~1CMs703
382000772,g7148,C2009,~1CMs703
382000773,g7148,C2009,~1CMs703
382000774,g7148,C2009,~1CMs703
382000781,g7148,C2012,~1CMsG96
382000782,g7148,C2012,~1CMsG96
382000783,g7148,C2012,~1CMsG96
382000784,g7148,C2012,~1CMsG96
382001062,g7149,C2007,~1CMuG96
382001063,g7149,C2007,~1CMuG96
382001064,g7149,C2007,~1CMuG96
382001065,g7149,C2007,~1CMuG96
382001069,g7149,C2009,~1CMuG96
382001070,g7149,C2009,~1CMuG96
382001071,g7149,C2009,~1CMuG96
382001072,g7149,C2009,~1CMuG96
382001073,g7149,C2009,~1CMuG96
382001074,g7149,C2012,~1CMuG96
382001075,g7149,C2012,~1CMuG96
382001076,g7149,C2012,~1CMuG96
382001077,g7149,C2012,~1CMuG96
382001225,g7150,C2009,~1FnCG96
382001226,g7150,C2009,~1FnCG96
382001227,g7150,C2009,~1FnCG96
382001228,g7150,C2009,~1FnCG96
382001229,g7150,C2012,~1FnCG96
382001230,g7150,C2012,~1FnCG96
382001231,g7150,C2012,~1FnCG96
382001232,g7150,C2012,~1FnCG96
382001473,g7151,C2006,~1CMvG96
382001474,g7151,C2006,~1CMvG96
382001475,g7151,C2006,~1CMvG96
382001479,g7151,C2009,~1CMvG96
382001480,g7151,C2009,~1CMvG96
382001481,g7151,C2009,~1CMvG96
382001482,g7151,C2009,~1CMvG96
382001835,g7152,C2010,~0PrrG96
382001836,g7152,C2010,~0PrrG96
382001837,g7152,C2010,~0PrrG96
382001838,g7152,C2010,~0PrrG96
382001842,g7152,C2012,~1DtbG96
382001843,g7152,C2012,~1DtbG96
382001844,g7152,C2012,~1DtbG96
382001845,g7152,C2012,~1DtbG96
382001846,g7152,C2012,~1DtbG96
382001847,g7152,C2012,~1DtbG96
382001848,g7152,C2012,~1DtbG96
382001849,g7152,C2012,~1DtbG96
382002405,g7153,C2010,~1LIx703
382002406,g7153,C2010,~1LIx703
382002407,g7153,C2010,~1LIx703
382002408,g7153,C2010,~1LIx703
382002423,g7153,C2011,~1EKyG96
382002424,g7153,C2011,~1EKyG96
382002425,g7153,C2011,~1EKyG96
382002426,g7153,C2011,~1EKyG96
382002692,g7154,C2005,~1CuIG96
382002693,g7154,C2005,~1CuIG96
382002694,g7154,C2005,~1CuIG96
382002695,g7154,C2005,~1CuIG96
382002699,g7154,C2007,~1CuIG96
382002700,g7154,C2007,~1CuIG96
382002701,g7154,C2007,~1CuIG96
382002702,g7154,C2007,~1CuIG96
382002703,g7154,C2007,~1CuIG96
382002704,g7154,C2007,~1CuIG96
382002705,g7154,C2007,~1CuIG96
382002706,g7154,C2007,~1CuIG96
382002710,g7154,C2009,~09sOG96
382002711,g7154,C2009,~09sOG96
382002712,g7154,C2009,~09sOG96
382002713,g7154,C2009,~09sOG96
382002714,g7154,C2009,~09sOG96
382002715,g7154,C2009,~09sOG96
382002716,g7154,C2009,~09sOG96
382002717,g7154,C2009,~09sOG96
382002900,g7155,C2009,~1CuKG96
382002901,g7155,C2009,~1CuKG96
382002902,g7155,C2009,~1CuKG96
382002903,g7155,C2009,~1CuKG96
382002908,g7155,C2012,~1CuKG96
382002909,g7155,C2012,~1CuKG96
382002910,g7155,C2012,~1CuKG96
382002911,g7155,C2012,~1CuKG96
382003106,g7156,C2005,~1CMwG96
382003107,g7156,C2005,~1CMwG96
382003108,g7156,C2005,~1CMwG96
382003109,g7156,C2005,~1CMwG96
382003110,g7156,C2006,~1LIxG96
382003111,g7156,C2006,~1LIxG96
382003112,g7156,C2006,~1LIxG96
382003113,g7156,C2006,~1LIxG96
382003117,g7156,C2008,~1CMwG96
382003118,g7156,C2008,~1CMwG96
382003119,g7156,C2008,~1CMwG96
382003120,g7156,C2008,~1CMwG96
382003121,g7156,C2010,~1CMwG96
382003122,g7156,C2010,~1CMwG96
382003123,g7156,C2010,~1CMwG96
382003124,g7156,C2010,~1CMwG96
382003125,g7156,C2010,~1CMwG96
382003126,g7156,C2010,~1CMwG96
382003127,g7156,C2010,~1CMwG96
382003131,g7156,C2012,~1CMwG96
382003132,g7156,C2012,~1CMwG96
382003133,g7156,C2012,~1CMwG96
382003134,g7156,C2012,~1CMwG96
382003523,g7157,C2006,~1EL0G96
382003524,g7157,C2006,~1EL0G96
382003525,g7157,C2006,~1EL0G96
382003526,g7157,C2006,~1EL0G96
382003527,g7157,C2011,~1EL0G96
382003528,g7157,C2011,~1EL0G96
382003529,g7157,C2011,~1EL0G96
382003530,g7157,C2011,~1EL0G96
382003695,g7158,C2006,~1CMxG96
