,packed_number,year,obs
423000124,~0FaY,2008,G96
423000125,~0FaY,2008,G96
423000126,~0FaY,2008,G96
423000127,~0FaY,2008,G96
423000128,~0FaY,2010,G96
423000129,~0FaY,2010,G96
423000130,~0FaY,2010,G96
423000260,~0FaZ,2011,G96
423000261,~0FaZ,2011,G96
423000262,~0FaZ,2011,G96
423000263,~0FaZ,2011,G96
423000423,~0Faa,2005,703
423000424,~0Faa,2005,703
423000425,~0Faa,2005,703
423000426,~0Faa,2005,703
423000427,~0Faa,2007,G96
423000428,~0Faa,2007,G96
423000429,~0Faa,2007,G96
423000430,~0Faa,2007,G96
423000446,~0Faa,2012,703
423000447,~0Faa,2012,703
423000448,~0Faa,2012,703
423000449,~0Faa,2012,703
423000450,~0Faa,2012,G96
423000451,~0Faa,2012,G96
423000452,~0Faa,2012,G96
423000453,~0Faa,2012,G96
423000665,~0Fac,2010,G96
423000666,~0Fac,2010,G96
423000667,~0Fac,2010,G96
423000956,~0Fae,2009,G96
423000957,~0Fae,2009,G96
423000958,~0Fae,2009,G96
423000959,~0Fae,2009,G96
423000968,~0Fae,2010,G96
423000969,~0Fae,2010,G96
423000970,~0Fae,2010,G96
423000971,~0Fae,2010,G96
423001125,~0Faf,2010,G96
423001126,~0Faf,2010,G96
423001127,~0Faf,2010,G96
423001128,~0Faf,2010,G96
423001248,~0Fag,2007,G96
423001249,~0Fag,2007,G96
423001250,~0Fag,2007,G96
423001251,~0Fag,2007,G96
423001687,~0Fak,2007,G96
423001688,~0Fak,2007,G96
423001689,~0Fak,2007,G96
423001690,~0Fak,2007,G96
423001691,~0Fak,2010,G96
423001692,~0Fak,2010,G96
423001693,~0Fak,2010,G96
423001694,~0Fak,2010,G96
423001779,~0Fal,2010,G96
423001780,~0Fal,2010,G96
423001781,~0Fal,2010,G96
423001782,~0Fal,2010,G96
423001873,~0Fam,2010,G96
423001874,~0Fam,2010,G96
423001875,~0Fam,2010,G96
423001876,~0Fam,2010,G96
423001877,~0Fam,2010,G96
423001878,~0Fam,2010,G96
423001879,~0Fam,2010,G96
423001880,~0Fam,2010,G96
423002073,~0Fao,2012,703
423002074,~0Fao,2012,703
423002075,~0Fao,2012,703
423002076,~0Fao,2012,703
423002077,~0Fao,2012,703
423002078,~0Fao,2012,703
423002079,~0Fao,2012,703
423002080,~0Fao,2012,703
423002166,~0Fap,2010,G96
423002167,~0Fap,2010,G96
423002168,~0Fap,2010,G96
423002169,~0Fap,2010,G96
423002278,~0Faq,2008,G96
423002279,~0Faq,2008,G96
423002280,~0Faq,2008,G96
423002281,~0Faq,2008,G96
423002914,~0Faw,2009,G96
423002915,~0Faw,2009,G96
423002916,~0Faw,2009,G96
423002917,~0Faw,2009,G96
423002918,~0Faw,2010,G96
423002919,~0Faw,2010,G96
423002920,~0Faw,2010,G96
423002921,~0Faw,2010,G96
423003006,~0Fax,2010,G96
423003007,~0Fax,2010,G96
423003008,~0Fax,2010,G96
423003009,~0Fax,2010,G96
423003219,~0Faz,2009,G96
423003220,~0Faz,2009,G96
423003221,~0Faz,2009,G96
423003343,~0Fb0,2011,G96
423003344,~0Fb0,2011,G96
423003345,~0Fb0,2011,G96
423003346,~0Fb0,2011,G96
423003483,~0Fb1,2008,G96
423003484,~0Fb1,2008,G96
423003485,~0Fb1,2008,G96
423003486,~0Fb1,2008,G96
423003752,~0Fb4,2010,G96
423003753,~0Fb4,2010,G96
423003754,~0Fb4,2010,G96
423003755,~0Fb4,2010,G96
423003756,~0Fb4,2010,G96
423003757,~0Fb4,2010,G96
423003758,~0Fb4,2010,G96
423003759,~0Fb4,2010,G96
423003894,~0Fb5,2010,G96
423003895,~0Fb5,2010,G96
423003896,~0Fb5,2010,G96
423003897,~0Fb5,2010,G96
423003898,~0Fb5,2012,G96
423003899,~0Fb5,2012,G96
423003900,~0Fb5,2012,G96
423003901,~0Fb5,2012,G96
423003990,~0Fb6,2010,G96
423003991,~0Fb6,2010,G96
423003992,~0Fb6,2010,G96
423003993,~0Fb6,2010,G96
423004223,~0Fb8,2011,703
423004224,~0Fb8,2011,703
423004225,~0Fb8,2011,703
423004226,~0Fb8,2011,703
423004315,~0Fb9,2007,G96
423004316,~0Fb9,2007,G96
423004317,~0Fb9,2007,G96
423004318,~0Fb9,2007,G96
423004699,~0FbB,2011,G96
423004700,~0FbB,2011,G96
423004701,~0FbB,2011,G96
423004702,~0FbB,2011,G96
423004818,~0FbC,2008,G96
423004819,~0FbC,2008,G96
423004820,~0FbC,2008,G96
423004821,~0FbC,2008,G96
423005005,~0FbE,2007,703
423005006,~0FbE,2007,703
423005007,~0FbE,2007,703
423005008,~0FbE,2007,703
423005313,~0FbH,2009,G96
423005314,~0FbH,2009,G96
423005315,~0FbH,2009,G96
423005316,~0FbH,2011,G96
423005317,~0FbH,2011,G96
423005318,~0FbH,2011,G96
423005319,~0FbH,2011,G96
423005578,~0FbK,2011,G96
423005579,~0FbK,2011,G96
423005580,~0FbK,2011,G96
423005581,~0FbK,2011,G96
423005586,~0FbK,2011,G96
423005587,~0FbK,2011,G96
423005588,~0FbK,2011,G96
423005589,~0FbK,2011,G96
423005704,~0FbL,2012,G96
423005705,~0FbL,2012,G96
423005706,~0FbL,2012,G96
423005707,~0FbL,2012,G96
423005796,~0FbM,2011,G96
423005797,~0FbM,2011,G96
423005798,~0FbM,2011,G96
423005799,~0FbM,2011,G96
423006000,~0FbO,2009,G96
423006001,~0FbO,2009,G96
423006002,~0FbO,2009,G96
423006003,~0FbO,2009,G96
423006100,~0FbP,2010,G96
423006101,~0FbP,2010,G96
423006102,~0FbP,2010,G96
423006103,~0FbP,2010,G96
423006104,~0FbP,2011,703
423006105,~0FbP,2011,703
423006106,~0FbP,2011,703
423006107,~0FbP,2011,703
423006613,~0FbS,2010,G96
423006614,~0FbS,2010,G96
423006615,~0FbS,2010,G96
423006616,~0FbS,2010,G96
423006701,~0FbT,2009,G96
423006702,~0FbT,2009,G96
423006703,~0FbT,2009,G96
423006704,~0FbT,2009,G96
423006902,~0FbV,2011,G96
423006903,~0FbV,2011,G96
423006904,~0FbV,2011,G96
423006905,~0FbV,2011,G96
423006906,~0FbV,2011,G96
423006907,~0FbV,2011,G96
423006908,~0FbV,2011,G96
423006909,~0FbV,2011,G96
423006986,~0FbW,2009,703
423006987,~0FbW,2009,703
423006988,~0FbW,2009,703
423006989,~0FbW,2009,703
423006990,~0FbW,2011,G96
423006991,~0FbW,2011,G96
423006992,~0FbW,2011,G96
423006993,~0FbW,2011,G96
423007081,~0FbX,2011,G96
423007082,~0FbX,2011,G96
423007083,~0FbX,2011,G96
423007084,~0FbX,2011,G96
423007542,~0Fbc,2006,G96
423007543,~0Fbc,2006,G96
423007544,~0Fbc,2006,G96
423007545,~0Fbc,2006,G96
423007546,~0Fbc,2007,G96
423007547,~0Fbc,2007,G96
423007548,~0Fbc,2007,G96
423007549,~0Fbc,2007,G96
423007550,~0Fbc,2008,G96
423007551,~0Fbc,2008,G96
423007552,~0Fbc,2008,G96
423007553,~0Fbc,2008,G96
423007554,~0Fbc,2009,G96
423007555,~0Fbc,2009,G96
423007556,~0Fbc,2009,G96
423007557,~0Fbc,2009,G96
423007558,~0Fbc,2009,G96
423007559,~0Fbc,2009,G96
423007560,~0Fbc,2009,G96
423007561,~0Fbc,2009,G96
423007565,~0Fbc,2011,G96
423007566,~0Fbc,2011,G96
423007567,~0Fbc,2011,G96
423007568,~0Fbc,2011,G96
423007569,~0Fbc,2011,G96
423007570,~0Fbc,2011,G96
423007571,~0Fbc,2011,G96
423007572,~0Fbc,2011,G96
423007663,~0Fbd,2008,G96
423007664,~0Fbd,2008,G96
423007665,~0Fbd,2008,G96
423007666,~0Fbd,2008,G96
423007670,~0Fbd,2012,G96
423007671,~0Fbd,2012,G96
