,packed_number,year,obs
298000260,J5122,2005,G96
298000261,J5122,2005,G96
298000262,J5122,2005,G96
298000263,J5122,2005,G96
298000268,J5122,2006,703
298000269,J5122,2006,703
298000270,J5122,2006,703
298000271,J5122,2006,703
298000304,J5122,2006,703
298000305,J5122,2006,703
298000306,J5122,2006,703
298000307,J5122,2006,703
298000322,J5122,2006,G96
298000323,J5122,2006,G96
298000324,J5122,2006,G96
298000325,J5122,2006,G96
298000330,J5122,2008,G96
298000331,J5122,2008,G96
298000332,J5122,2008,G96
298000333,J5122,2008,G96
298000334,J5122,2008,G96
298000335,J5122,2008,G96
298000336,J5122,2008,G96
298000337,J5122,2008,G96
298000344,J5122,2008,G96
298000345,J5122,2008,G96
298000346,J5122,2008,G96
298000347,J5122,2008,G96
298000348,J5122,2008,G96
298000349,J5122,2008,G96
298000350,J5122,2008,G96
298000351,J5122,2008,G96
298000359,J5122,2008,G96
298000360,J5122,2008,G96
298000361,J5122,2008,G96
298000362,J5122,2008,G96
298000363,J5122,2008,G96
298000364,J5122,2008,G96
298000365,J5122,2008,G96
298000366,J5122,2008,G96
298000369,J5122,2010,G96
298000370,J5122,2010,G96
298000371,J5122,2010,G96
298000372,J5122,2010,G96
298000375,J5122,2010,G96
298000376,J5122,2010,G96
298000377,J5122,2010,G96
298000378,J5122,2010,G96
298000382,J5122,2010,703
298000383,J5122,2010,703
298000384,J5122,2010,703
298000385,J5122,2010,703
298000390,J5122,2010,G96
298000391,J5122,2010,G96
298000392,J5122,2010,G96
298000393,J5122,2010,G96
298000410,J5122,2012,G96
298000411,J5122,2012,G96
298000412,J5122,2012,G96
298000413,J5122,2012,G96
298000414,J5122,2012,G96
298000415,J5122,2012,G96
298000416,J5122,2012,G96
298000417,J5122,2012,G96
298000418,J5122,2012,G96
298000419,J5122,2012,G96
298000420,J5122,2012,G96
298000421,J5122,2012,G96
298000422,J5122,2012,G96
298000816,J5123,2006,G96
298000817,J5123,2006,G96
298000818,J5123,2006,G96
298000819,J5123,2006,G96
298000820,J5123,2006,G96
298000821,J5123,2006,G96
298000822,J5123,2006,G96
298000823,J5123,2006,G96
298000824,J5123,2006,G96
298000825,J5123,2006,G96
298000826,J5123,2006,G96
298000827,J5123,2006,G96
298000832,J5123,2006,G96
298000833,J5123,2006,G96
298000834,J5123,2006,G96
298000835,J5123,2006,G96
298000845,J5123,2006,G96
298000846,J5123,2006,G96
298000847,J5123,2006,G96
298000848,J5123,2006,G96
298000849,J5123,2007,G96
298000850,J5123,2007,G96
298000851,J5123,2007,G96
298000852,J5123,2007,G96
298000853,J5123,2007,G96
298000854,J5123,2007,G96
298000855,J5123,2007,G96
298000856,J5123,2008,G96
298000857,J5123,2008,G96
298000858,J5123,2008,G96
298000860,J5123,2008,G96
298000890,J5123,2008,703
298000891,J5123,2008,703
298000892,J5123,2008,703
298000893,J5123,2008,703
298000902,J5123,2008,703
298000903,J5123,2008,703
298000904,J5123,2008,703
298000905,J5123,2008,703
298000906,J5123,2008,G96
298000907,J5123,2008,G96
298000908,J5123,2008,G96
298000909,J5123,2008,G96
298000910,J5123,2008,G96
298000911,J5123,2008,G96
298000912,J5123,2008,G96
298000913,J5123,2008,G96
298000914,J5123,2009,G96
298000915,J5123,2009,G96
298000916,J5123,2009,G96
298000917,J5123,2009,G96
298000918,J5123,2009,G96
298000919,J5123,2009,G96
298000920,J5123,2009,G96
298000921,J5123,2009,G96
298000925,J5123,2010,G96
298000926,J5123,2010,G96
298000927,J5123,2010,G96
298000928,J5123,2010,G96
298000929,J5123,2010,G96
298000930,J5123,2010,G96
298000931,J5123,2010,G96
298000932,J5123,2010,G96
298000933,J5123,2011,G96
298000934,J5123,2011,G96
298000935,J5123,2011,G96
298000936,J5123,2011,G96
298000937,J5123,2011,G96
298000938,J5123,2011,G96
298000939,J5123,2011,G96
298000940,J5123,2011,G96
298000944,J5123,2011,G96
298000945,J5123,2011,G96
298000946,J5123,2011,G96
298000947,J5123,2011,G96
298000948,J5123,2011,703
298000949,J5123,2011,703
298000950,J5123,2011,703
298000951,J5123,2011,703
298000957,J5123,2012,703
298000958,J5123,2012,703
298000959,J5123,2012,703
298000960,J5123,2012,703
298000964,J5123,2012,703
298000965,J5123,2012,703
298000966,J5123,2012,703
298000967,J5123,2012,703
298000972,J5123,2012,703
298000973,J5123,2012,703
298000974,J5123,2012,703
298000975,J5123,2012,703
298000985,J5123,2012,G96
298000986,J5123,2012,G96
298000987,J5123,2012,G96
298000988,J5123,2012,G96
298000996,J5123,2012,G96
298000997,J5123,2012,G96
298000998,J5123,2012,G96
298000999,J5123,2012,G96
298001000,J5123,2012,G96
298001001,J5123,2012,G96
298001002,J5123,2012,G96
298001003,J5123,2012,G96
298001671,J5124,2006,G96
298001672,J5124,2006,G96
298001673,J5124,2006,G96
298001674,J5124,2006,G96
298001695,J5124,2008,703
298001696,J5124,2008,703
298001697,J5124,2008,703
298001698,J5124,2008,703
298001703,J5124,2008,G96
298001704,J5124,2008,G96
298001705,J5124,2008,G96
298001706,J5124,2008,G96
298001722,J5124,2010,G96
298001723,J5124,2010,G96
298001724,J5124,2010,G96
298001725,J5124,2010,G96
298001737,J5124,2012,G96
298001738,J5124,2012,G96
298001739,J5124,2012,G96
298001740,J5124,2012,G96
298001753,J5124,2012,703
298001754,J5124,2012,703
298001755,J5124,2012,703
298001756,J5124,2012,703
298001757,J5124,2012,703
298001758,J5124,2012,703
298001759,J5124,2012,703
298001760,J5124,2012,703
298001763,J5124,2012,703
298001764,J5124,2012,703
298001765,J5124,2012,703
298001766,J5124,2012,703
298001767,J5124,2012,703
298001768,J5124,2012,703
298001769,J5124,2012,703
298001770,J5124,2012,703
298001774,J5124,2012,703
298001775,J5124,2012,703
298001776,J5124,2012,703
298001777,J5124,2012,703
298001778,J5124,2012,703
298001779,J5124,2012,703
298001780,J5124,2012,703
298001781,J5124,2012,703
298001782,J5124,2012,703
298001783,J5124,2012,703
298001784,J5124,2012,703
298001785,J5124,2012,703
298002223,J5125,2006,G96
298002224,J5125,2006,G96
298002225,J5125,2006,G96
298002226,J5125,2006,G96
298002236,J5125,2008,703
298002237,J5125,2008,703
298002238,J5125,2008,703
298002239,J5125,2008,703
298002285,J5125,2010,G96
298002286,J5125,2010,G96
298002287,J5125,2010,G96
298002288,J5125,2010,G96
298002291,J5125,2010,G96
298002292,J5125,2010,G96
298002293,J5125,2010,G96
298002294,J5125,2010,G96
298002295,J5125,2010,G96
298002296,J5125,2010,G96
298002297,J5125,2010,G96
298002298,J5125,2010,G96
298002299,J5125,2010,G96
298002300,J5125,2010,G96
298002301,J5125,2010,G96
298002302,J5125,2010,G96
298002303,J5125,2010,G96
298002304,J5125,2010,G96
298002305,J5125,2010,G96
298002306,J5125,2010,G96
298002307,J5125,2012,G96
298002308,J5125,2012,G96
298002309,J5125,2012,G96
298002310,J5125,2012,G96
298002321,J5125,2012,703
298002322,J5125,2012,703
298002323,J5125,2012,703
298002334,J5125,2012,G96
298002335,J5125,2012,G96
298002336,J5125,2012,G96
298002337,J5125,2012,G96
298002348,J5125,2012,703
298002349,J5125,2012,703
298002350,J5125,2012,703
298002351,J5125,2012,703
298002355,J5125,2012,703
298002356,J5125,2012,703
298002357,J5125,2012,703
298002358,J5125,2012,703
298002656,J5126,2007,G96
298002657,J5126,2007,G96
298002658,J5126,2007,G96
298002659,J5126,2007,G96
298002660,J5126,2008,703
298002661,J5126,2008,703
298002662,J5126,2008,703
298002663,J5126,2008,703
298002675,J5126,2008,G96
298002676,J5126,2008,G96
298002677,J5126,2008,G96
298002678,J5126,2008,G96
298002679,J5126,2009,703
298002680,J5126,2009,703
298002681,J5126,2009,703
298002682,J5126,2009,703
298002683,J5126,2009,703
298002684,J5126,2009,703
298002685,J5126,2009,703
298002686,J5126,2009,703
298002687,J5126,2009,703
298002688,J5126,2009,703
298002689,J5126,2009,703
298002690,J5126,2009,703
298002700,J5126,2010,703
298002701,J5126,2010,703
298002702,J5126,2010,703
298002703,J5126,2010,703
298002708,J5126,2010,703
298002709,J5126,2010,703
298002710,J5126,2010,703
298002711,J5126,2010,703
298002729,J5126,2012,G96
298002730,J5126,2012,G96
298002731,J5126,2012,G96
298002732,J5126,2012,G96
298002733,J5126,2012,703
298002734,J5126,2012,703
298002735,J5126,2012,703
298002736,J5126,2012,703
298003292,J5127,2006,703
298003293,J5127,2006,703
298003294,J5127,2006,703
298003295,J5127,2006,703
298003304,J5127,2008,703
298003305,J5127,2008,703
298003306,J5127,2008,703
298003307,J5127,2008,703
298003308,J5127,2008,703
298003309,J5127,2008,703
298003310,J5127,2008,703
298003311,J5127,2008,703
298003312,J5127,2008,703
298003313,J5127,2008,703
298003314,J5127,2008,703
298003315,J5127,2008,703
298003316,J5127,2008,703
298004102,J5128,2008,G96
298004103,J5128,2008,G96
298004104,J5128,2008,G96
298004105,J5128,2008,G96
298004110,J5128,2008,G96
298004111,J5128,2008,G96
298004112,J5128,2008,G96
298004113,J5128,2008,G96
298004119,J5128,2008,703
298004120,J5128,2008,703
298004121,J5128,2008,703
298004122,J5128,2008,703
298004127,J5128,2008,703
298004128,J5128,2008,703
298004129,J5128,2008,703
298004130,J5128,2008,703
298004131,J5128,2008,G96
298004132,J5128,2008,G96
298004133,J5128,2008,G96
298004134,J5128,2008,G96
298004150,J5128,2008,G96
298004151,J5128,2008,G96
298004152,J5128,2008,G96
298004153,J5128,2009,G96
298004154,J5128,2009,G96
298004155,J5128,2009,G96
298004156,J5128,2009,G96
298004157,J5128,2009,G96
298004158,J5128,2009,G96
298004159,J5128,2009,G96
298004160,J5128,2009,G96
298004165,J5128,2010,G96
298004166,J5128,2010,G96
298004167,J5128,2010,G96
298004168,J5128,2010,G96
298004577,J5129,2005,G96
298004578,J5129,2005,G96
298004579,J5129,2005,G96
298004580,J5129,2005,G96
298004591,J5129,2006,G96
298004592,J5129,2006,G96
298004593,J5129,2006,G96
298004615,J5129,2008,G96
298004616,J5129,2008,G96
298004617,J5129,2008,G96
298004618,J5129,2008,G96
298004619,J5129,2008,703
298004620,J5129,2008,703
298004621,J5129,2008,703
298004622,J5129,2008,703
298004623,J5129,2008,G96
298004624,J5129,2008,G96
298004625,J5129,2008,G96
298004626,J5129,2008,G96
298004627,J5129,2008,703
298004628,J5129,2008,703
298004629,J5129,2008,703
298004630,J5129,2008,703
298004631,J5129,2008,703
298004632,J5129,2008,703
298004633,J5129,2008,703
298004634,J5129,2008,703
298004638,J5129,2009,G96
298004639,J5129,2009,G96
298004640,J5129,2009,G96
298004641,J5129,2009,G96
298004648,J5129,2010,703
298004649,J5129,2010,703
298004650,J5129,2010,703
298004651,J5129,2010,703
298004652,J5129,2010,703
298004653,J5129,2010,703
298004654,J5129,2010,703
298004655,J5129,2010,703
298004656,J5129,2010,703
298004657,J5129,2010,703
298004658,J5129,2010,703
298004659,J5129,2010,703
298004660,J5129,2010,703
298004661,J5129,2010,G96
298004662,J5129,2010,G96
298004663,J5129,2010,G96
298004664,J5129,2010,G96
298004665,J5129,2010,G96
298004666,J5129,2010,G96
298004667,J5129,2010,G96
298004668,J5129,2010,G96
298004669,J5129,2010,G96
298004670,J5129,2010,G96
298004671,J5129,2010,G96
298004675,J5129,2010,G96
298004676,J5129,2010,G96
298004677,J5129,2010,G96
298004678,J5129,2010,G96
298004689,J5129,2011,G96
298004690,J5129,2011,G96
298004691,J5129,2011,G96
298004692,J5129,2011,G96
298004701,J5129,2011,G96
298004702,J5129,2011,G96
298004703,J5129,2011,G96
298004704,J5129,2011,G96
298004710,J5129,2012,703
298004711,J5129,2012,703
298004712,J5129,2012,703
298004713,J5129,2012,703
298004714,J5129,2012,703
298004715,J5129,2012,703
298004716,J5129,2012,703
298004717,J5129,2012,703
298004718,J5129,2012,G96
