,packed_desig,year,obs
316000006,M9436,C2005,p6049G96
316000007,M9436,C2005,p6049G96
316000008,M9436,C2005,p6049G96
316000009,M9436,C2005,p6049G96
316000016,M9436,C2007,u2361G96
316000017,M9436,C2007,u2361G96
316000018,M9436,C2007,u2361G96
316000019,M9436,C2007,u2361G96
316000020,M9436,C2007,u4613G96
316000021,M9436,C2007,u4613G96
316000022,M9436,C2007,u4613G96
316000023,M9436,C2007,u4613G96
316000024,M9436,C2007,u6190G96
316000025,M9436,C2007,u6190G96
316000026,M9436,C2007,u6190G96
316000027,M9436,C2007,u6190G96
316000028,M9436,C2008,z2939G96
316000029,M9436,C2008,z2939G96
316000030,M9436,C2008,z2939G96
316000031,M9436,C2008,z2939G96
316000035,M9436,C2008,z5871G96
316000036,M9436,C2008,z5871G96
316000037,M9436,C2008,z5871G96
316000038,M9436,C2008,z5871G96
316000039,M9436,C2009,~09y7G96
316000040,M9436,C2009,~09y7G96
316000041,M9436,C2009,~09y7G96
316000042,M9436,C2009,~09y7G96
316000043,M9436,C2009,~0CIuG96
316000044,M9436,C2009,~0CIuG96
316000045,M9436,C2009,~0CIuG96
316000046,M9436,C2009,~0CIuG96
316000047,M9436,C2009,~0CIuG96
316000051,M9436,C2011,~0WalG96
316000052,M9436,C2011,~0WalG96
316000053,M9436,C2011,~0WalG96
316000054,M9436,C2011,~0WalG96
316000055,M9436,C2012,~0iSPG96
316000056,M9436,C2012,~0iSPG96
316000057,M9436,C2012,~0iSPG96
316000058,M9436,C2012,~0iSPG96
316000059,M9436,C2012,~0jTdG96
316000060,M9436,C2012,~0jTdG96
316000061,M9436,C2012,~0jTdG96
316000062,M9436,C2012,~0jTdG96
316000069,M9436,C2012,~0lAKG96
316000070,M9436,C2012,~0lAKG96
316000071,M9436,C2012,~0lAKG96
316000072,M9436,C2012,~0lAKG96
316000073,M9436,C2012,~0mKQG96
316000074,M9436,C2012,~0mKQG96
316000075,M9436,C2012,~0mKQG96
316000076,M9436,C2012,~0mKQG96
316000312,M9437,C2005,o7766703
316000313,M9437,C2005,o7766703
316000314,M9437,C2005,o7766703
316000315,M9437,C2005,o7766703
316000324,M9437,C2005,o7766703
316000325,M9437,C2005,o7766703
316000326,M9437,C2005,o7766703
316000327,M9437,C2005,o7766703
316000354,M9437,C2005,p2206703
316000355,M9437,C2005,p2206703
316000356,M9437,C2005,p2206703
316000357,M9437,C2005,p2206703
316000362,M9437,C2005,p3746703
316000363,M9437,C2005,p3746703
316000364,M9437,C2005,p3746703
316000365,M9437,C2005,p3746703
316000366,M9437,C2005,p6611703
316000367,M9437,C2005,p6611703
316000369,M9437,C2005,p6611703
316000370,M9437,C2005,p6611703
316000376,M9437,C2009,~0AyQG96
316000377,M9437,C2009,~0AyQG96
316000378,M9437,C2009,~0AyQG96
