,packed_desig,year,obs
370000008,b8477,C2007,w0834703
370000009,b8477,C2007,w0834703
370000010,b8477,C2007,w0834703
370000011,b8477,C2007,w0834703
370000012,b8477,C2007,w3598703
370000013,b8477,C2007,w3598703
370000014,b8477,C2007,w3598703
370000015,b8477,C2007,w3598703
370000023,b8477,C2007,w3598703
370000025,b8477,C2007,w3598703
370000026,b8477,C2007,w3598703
370000027,b8477,C2007,w3598703
370000029,b8477,C2007,w3598G96
370000030,b8477,C2007,w3598G96
370000031,b8477,C2007,w3598G96
370000032,b8477,C2007,w3598G96
370000049,b8477,C2011,~0VnKG96
370000050,b8477,C2011,~0VnKG96
370000051,b8477,C2011,~0VnKG96
370000052,b8477,C2011,~0VnKG96
370000286,b8478,C2005,~0D4nG96
370000287,b8478,C2005,~0D4nG96
370000288,b8478,C2005,~0D4nG96
370000289,b8478,C2005,~0D4nG96
370000293,b8478,C2007,w0836G96
370000294,b8478,C2007,w0836G96
370000295,b8478,C2007,w0836G96
370000296,b8478,C2007,w0836G96
370000300,b8478,C2007,~0CsGG96
370000301,b8478,C2007,~0CsGG96
370000302,b8478,C2007,~0CsGG96
370000303,b8478,C2007,~0CsGG96
370000304,b8478,C2010,~0Fmu703
370000305,b8478,C2010,~0Fmu703
370000306,b8478,C2010,~0Fmu703
370000307,b8478,C2010,~0Fmu703
370000478,b8479,C2007,w3601703
370000479,b8479,C2007,w3601703
370000480,b8479,C2007,w3601703
370000481,b8479,C2007,w3601703
370000485,b8479,C2007,w3601703
370000486,b8479,C2007,w3601703
370000487,b8479,C2007,w3601703
370000488,b8479,C2007,w3601703
370000492,b8479,C2007,w9881G96
370000493,b8479,C2007,w9881G96
370000494,b8479,C2007,w9881G96
370000495,b8479,C2007,w9881G96
370000507,b8479,C2010,~0FRlG96
370000508,b8479,C2010,~0FRlG96
370000509,b8479,C2010,~0FRlG96
370000510,b8479,C2010,~0FRlG96
370000692,b8480,C2007,z2476G96
370000693,b8480,C2007,z2476G96
370000694,b8480,C2007,z2476G96
370000695,b8480,C2007,z2476G96
370000708,b8480,C2007,z2476G96
370000709,b8480,C2007,z2476G96
370000710,b8480,C2007,z2476G96
370000711,b8480,C2007,z2476G96
370000832,b8481,C2007,w3618703
370000833,b8481,C2007,w3618703
370000834,b8481,C2007,w3618703
370000835,b8481,C2007,w3618703
370000841,b8481,C2007,w3618G96
370000842,b8481,C2007,w3618G96
370000843,b8481,C2007,w3618G96
370000844,b8481,C2007,w3618G96
370000853,b8481,C2007,w3618703
