,packed_number,year,obs
151001442,49200,2005,G96
151001443,49200,2005,G96
151001444,49200,2005,G96
151001445,49200,2005,G96
151001470,49200,2006,703
151001471,49200,2006,703
151001472,49200,2006,703
151001473,49200,2006,703
151001568,49200,2006,G96
151001569,49200,2006,G96
151001570,49200,2006,G96
151001571,49200,2006,G96
151001583,49200,2007,G96
151001584,49200,2007,G96
151001585,49200,2007,G96
151001586,49200,2007,G96
151001587,49200,2007,G96
151001588,49200,2007,G96
151001589,49200,2007,G96
151001590,49200,2007,G96
151001591,49200,2007,G96
151001592,49200,2007,G96
151001593,49200,2007,G96
151001594,49200,2007,G96
151001598,49200,2007,G96
151001599,49200,2007,G96
151001600,49200,2007,G96
151001601,49200,2007,G96
151001602,49200,2007,G96
151001603,49200,2007,G96
151001604,49200,2007,G96
151001605,49200,2007,G96
151001606,49200,2007,G96
151001607,49200,2007,G96
151001608,49200,2007,G96
151001609,49200,2007,G96
151001610,49200,2007,G96
151001611,49200,2007,G96
151001612,49200,2007,G96
151001613,49200,2007,G96
151001614,49200,2008,703
151001615,49200,2008,703
151001616,49200,2008,703
151001617,49200,2008,703
151001624,49200,2008,G96
151001625,49200,2008,G96
151001626,49200,2008,G96
151001627,49200,2008,G96
151001631,49200,2008,G96
151001632,49200,2008,G96
151001633,49200,2008,G96
151001634,49200,2008,G96
151001665,49200,2008,G96
151001666,49200,2008,G96
151001667,49200,2008,G96
151001668,49200,2008,G96
151001676,49200,2009,G96
151001677,49200,2009,G96
151001678,49200,2009,G96
151001722,49200,2010,703
151001723,49200,2010,703
151001724,49200,2010,703
151001725,49200,2010,703
151001752,49200,2010,703
151001753,49200,2010,703
151001754,49200,2010,703
151001755,49200,2010,703
151001758,49200,2010,703
151001759,49200,2010,703
151001760,49200,2010,703
151001761,49200,2010,703
151001767,49200,2010,703
151001768,49200,2010,703
151001769,49200,2010,703
151001770,49200,2010,703
151001776,49200,2010,G96
151001777,49200,2010,G96
151001778,49200,2010,G96
151001779,49200,2010,G96
151001780,49200,2010,703
151001781,49200,2010,703
151001782,49200,2010,703
151001783,49200,2010,703
151001789,49200,2010,G96
151001790,49200,2010,G96
151001791,49200,2010,G96
151001792,49200,2010,G96
151001797,49200,2011,G96
151001798,49200,2011,G96
151001799,49200,2011,G96
151001800,49200,2011,G96
151001813,49200,2011,G96
151001814,49200,2011,G96
151001815,49200,2011,G96
151001816,49200,2011,G96
151001817,49200,2011,G96
151001818,49200,2011,G96
151001819,49200,2011,G96
151001820,49200,2011,G96
151001828,49200,2012,703
151001829,49200,2012,703
151001831,49200,2012,703
151001832,49200,2012,703
151001841,49200,2012,G96
151001842,49200,2012,G96
151001843,49200,2012,G96
151001844,49200,2012,G96
151001861,49200,2012,G96
151001862,49200,2012,G96
151001863,49200,2012,G96
151001864,49200,2012,G96
151001865,49200,2012,703
151001866,49200,2012,703
151001867,49200,2012,703
151001868,49200,2012,703
151001873,49200,2012,703
151001874,49200,2012,703
151001875,49200,2012,703
151001876,49200,2012,703
151001877,49200,2012,G96
151001878,49200,2012,G96
151001879,49200,2012,G96
151001880,49200,2012,G96
151001881,49200,2012,G96
151001882,49200,2012,G96
151001883,49200,2012,G96
151001884,49200,2012,G96
151001885,49200,2012,703
151001886,49200,2012,703
151001887,49200,2012,703
151001888,49200,2012,703
151003359,49201,2005,703
151003360,49201,2005,703
151003361,49201,2005,703
151003362,49201,2005,703
151003365,49201,2005,703
151003366,49201,2005,703
151003367,49201,2005,703
151003368,49201,2005,703
151003373,49201,2005,G96
151003374,49201,2005,G96
151003375,49201,2005,G96
151003376,49201,2005,G96
151003381,49201,2006,G96
151003382,49201,2006,G96
151003383,49201,2006,G96
151003384,49201,2006,G96
151003398,49201,2007,703
151003399,49201,2007,703
151003400,49201,2007,703
151003401,49201,2007,703
151003402,49201,2007,703
151003403,49201,2007,703
151003404,49201,2007,703
151003405,49201,2007,703
151003406,49201,2007,703
151003407,49201,2007,703
151003408,49201,2007,703
151003409,49201,2007,703
151003418,49201,2009,G96
151003419,49201,2009,G96
151003420,49201,2009,G96
151003421,49201,2009,G96
151003443,49201,2009,G96
151003444,49201,2009,G96
151003445,49201,2009,G96
151003446,49201,2009,G96
151003447,49201,2009,703
151003448,49201,2009,703
151003449,49201,2009,703
151003450,49201,2009,703
151003451,49201,2009,703
151003452,49201,2009,703
151003453,49201,2009,703
151003459,49201,2009,703
151003460,49201,2009,703
151003461,49201,2009,703
151003462,49201,2009,703
151003471,49201,2009,G96
151003472,49201,2009,G96
151003473,49201,2009,G96
151003474,49201,2009,G96
151003486,49201,2009,703
151003487,49201,2009,703
151003488,49201,2009,703
151003489,49201,2009,703
151003490,49201,2009,703
151003491,49201,2009,703
151003492,49201,2009,703
151003493,49201,2009,703
151003535,49201,2011,G96
151003536,49201,2011,G96
151003537,49201,2011,G96
151003538,49201,2011,703
151003539,49201,2011,G96
151003540,49201,2011,703
151003541,49201,2011,703
151003542,49201,2011,703
151003599,49201,2012,703
151003600,49201,2012,703
151003601,49201,2012,703
151003602,49201,2012,703
151003603,49201,2012,703
151003604,49201,2012,703
151003605,49201,2012,703
151003606,49201,2012,703
151004920,49202,2005,G96
151004921,49202,2005,G96
151004922,49202,2005,G96
151004923,49202,2005,G96
151004947,49202,2005,703
151004948,49202,2005,703
151004949,49202,2005,703
151004950,49202,2005,703
151004961,49202,2005,G96
151004962,49202,2005,G96
151004963,49202,2005,G96
151004964,49202,2005,G96
151004965,49202,2006,G96
151004966,49202,2006,G96
151004967,49202,2006,G96
151004968,49202,2006,G96
151004969,49202,2006,703
151004970,49202,2006,703
151004971,49202,2006,703
151004972,49202,2006,703
151004973,49202,2006,703
151004974,49202,2006,703
151004975,49202,2006,703
151004976,49202,2006,703
151004982,49202,2006,G96
151004983,49202,2006,G96
151004984,49202,2006,G96
151004985,49202,2006,G96
151004986,49202,2006,G96
151004987,49202,2006,G96
151004988,49202,2006,G96
151004989,49202,2006,G96
151005004,49202,2007,703
151005005,49202,2007,703
151005006,49202,2007,703
151005007,49202,2007,703
151005011,49202,2007,703
151005012,49202,2007,703
151005013,49202,2007,703
151005014,49202,2007,703
151005035,49202,2007,703
151005037,49202,2007,703
151005039,49202,2007,703
151005040,49202,2007,703
151005065,49202,2007,G96
151005066,49202,2007,G96
151005067,49202,2007,G96
151005068,49202,2007,G96
151005069,49202,2007,703
151005070,49202,2007,703
151005071,49202,2007,703
151005072,49202,2007,703
151005076,49202,2007,G96
151005077,49202,2007,G96
151005078,49202,2007,G96
151005079,49202,2007,G96
151005105,49202,2007,G96
151005106,49202,2007,G96
151005107,49202,2007,G96
151005108,49202,2007,G96
151005109,49202,2009,703
151005110,49202,2009,703
151005111,49202,2009,703
151005112,49202,2009,703
151005153,49202,2009,703
151005154,49202,2009,703
151005155,49202,2009,703
151005156,49202,2009,703
151005160,49202,2009,G96
151005161,49202,2009,G96
151005162,49202,2009,G96
151005163,49202,2009,G96
151005169,49202,2009,703
151005170,49202,2009,703
151005171,49202,2009,703
151005172,49202,2009,703
151005182,49202,2009,703
151005183,49202,2009,703
151005184,49202,2009,703
151005185,49202,2009,703
151005190,49202,2009,703
151005191,49202,2009,703
151005192,49202,2009,703
151005193,49202,2009,703
151005194,49202,2010,703
151005195,49202,2010,703
151005196,49202,2010,703
151005197,49202,2010,703
151005210,49202,2010,703
151005211,49202,2010,703
151005212,49202,2010,703
151005213,49202,2010,703
151005219,49202,2010,G96
151005220,49202,2010,G96
151005221,49202,2010,G96
151005222,49202,2010,G96
151005223,49202,2010,G96
151005224,49202,2010,G96
151005279,49202,2011,G96
151005280,49202,2011,G96
151005281,49202,2011,G96
151005282,49202,2011,G96
151005283,49202,2011,G96
151005284,49202,2011,G96
151005285,49202,2011,G96
151005286,49202,2011,G96
151006440,49203,2005,703
151006441,49203,2005,703
151006442,49203,2005,703
151006443,49203,2005,703
151006444,49203,2005,G96
151006445,49203,2005,G96
151006446,49203,2005,G96
151006450,49203,2005,G96
151006451,49203,2005,G96
151006452,49203,2005,G96
151006453,49203,2005,G96
151006485,49203,2005,703
151006486,49203,2005,703
151006487,49203,2005,703
151006488,49203,2005,703
151006493,49203,2005,703
151006494,49203,2005,703
151006495,49203,2005,703
151006528,49203,2006,703
151006529,49203,2006,703
151006530,49203,2006,703
151006531,49203,2006,703
151006537,49203,2006,G96
151006538,49203,2006,G96
151006539,49203,2006,G96
151006540,49203,2006,G96
151006545,49203,2006,703
151006546,49203,2006,703
151006547,49203,2006,703
151006548,49203,2006,703
151006549,49203,2007,G96
151006550,49203,2007,G96
151006551,49203,2007,G96
151006552,49203,2007,G96
151006553,49203,2007,G96
151006554,49203,2007,G96
151006555,49203,2007,G96
151006556,49203,2007,G96
151006561,49203,2007,703
151006562,49203,2007,703
151006563,49203,2007,703
151006564,49203,2007,703
151006565,49203,2007,G96
151006566,49203,2007,G96
151006567,49203,2007,G96
151006568,49203,2007,G96
151006601,49203,2008,G96
151006602,49203,2008,G96
151006603,49203,2008,G96
151006604,49203,2008,G96
151006608,49203,2008,703
151006609,49203,2008,703
151006610,49203,2008,703
151006611,49203,2008,703
151006617,49203,2008,703
151006618,49203,2008,703
151006619,49203,2008,703
151006620,49203,2008,703
151006621,49203,2008,G96
151006622,49203,2008,G96
151006623,49203,2008,G96
151006624,49203,2008,G96
151006635,49203,2008,703
151006636,49203,2008,703
151006637,49203,2008,703
151006638,49203,2008,703
151006683,49203,2009,G96
151006684,49203,2009,G96
151006685,49203,2009,G96
151006686,49203,2009,G96
151006687,49203,2009,703
151006688,49203,2009,703
151006689,49203,2009,703
151006690,49203,2009,703
151006691,49203,2009,703
151006692,49203,2009,703
151006693,49203,2009,703
151006694,49203,2009,703
151006698,49203,2009,G96
151006699,49203,2009,G96
151006700,49203,2009,G96
151006701,49203,2009,G96
151006702,49203,2009,G96
151006703,49203,2009,G96
151006704,49203,2009,G96
151006705,49203,2009,G96
151006739,49203,2012,703
151006740,49203,2012,703
151006741,49203,2012,703
151006742,49203,2012,703
151006754,49203,2012,703
151006755,49203,2012,703
151006756,49203,2012,703
151006757,49203,2012,703
151006758,49203,2012,703
151008345,49204,2006,703
151008346,49204,2006,703
151008347,49204,2006,703
151008348,49204,2006,703
151008373,49204,2006,703
