,packed_number,year,obs
387000190,i9972,2008,G96
387000191,i9972,2008,G96
387000192,i9972,2008,G96
387000193,i9972,2008,G96
387000194,i9972,2008,G96
387000195,i9972,2008,G96
387000196,i9972,2008,G96
387000197,i9972,2008,G96
387000198,i9972,2008,G96
387000199,i9972,2008,G96
387000200,i9972,2008,G96
387000201,i9972,2008,G96
387000202,i9972,2010,G96
387000203,i9972,2010,G96
387000204,i9972,2010,G96
387000205,i9972,2010,G96
387000206,i9972,2010,G96
387000207,i9972,2010,G96
387000208,i9972,2010,G96
387000209,i9972,2010,G96
387000447,i9973,2007,G96
387000448,i9973,2007,G96
387000449,i9973,2007,G96
387000450,i9973,2007,G96
387000451,i9973,2007,G96
387000452,i9973,2007,G96
387000453,i9973,2007,G96
387000454,i9973,2007,G96
387000461,i9973,2009,703
387000462,i9973,2009,703
387000463,i9973,2009,703
387000464,i9973,2009,703
387000698,i9974,2011,G96
387000699,i9974,2011,G96
387000700,i9974,2011,G96
387000701,i9974,2011,G96
387000702,i9974,2011,G96
387000703,i9974,2011,G96
387000704,i9974,2011,G96
387000802,i9975,2007,G96
387000803,i9975,2007,G96
387000804,i9975,2007,G96
387000805,i9975,2007,G96
387000809,i9975,2008,G96
387000810,i9975,2008,G96
387000811,i9975,2008,G96
387000812,i9975,2008,G96
387000813,i9975,2008,G96
387000814,i9975,2008,G96
387000815,i9975,2008,G96
387000816,i9975,2008,G96
387000817,i9975,2008,G96
387000818,i9975,2008,G96
387000819,i9975,2008,G96
387000820,i9975,2008,G96
387000954,i9976,2005,G96
387000955,i9976,2005,G96
387000956,i9976,2005,G96
387000957,i9976,2005,G96
387001212,i9977,2005,G96
387001213,i9977,2005,G96
387001214,i9977,2005,G96
387001215,i9977,2005,G96
387001216,i9977,2008,G96
387001217,i9977,2008,G96
387001218,i9977,2008,G96
387001219,i9977,2008,G96
387001220,i9977,2010,G96
387001221,i9977,2010,G96
387001222,i9977,2010,G96
387001223,i9977,2010,G96
387001342,i9978,2007,G96
387001343,i9978,2007,G96
387001344,i9978,2007,G96
387001345,i9978,2007,G96
387001346,i9978,2007,G96
387001347,i9978,2007,G96
387001348,i9978,2007,G96
387001349,i9978,2007,G96
387001350,i9978,2008,G96
387001351,i9978,2008,G96
387001352,i9978,2008,G96
387001353,i9978,2008,G96
387001354,i9978,2009,G96
387001355,i9978,2009,G96
387001356,i9978,2009,G96
387001357,i9978,2009,G96
387001365,i9978,2011,G96
387001366,i9978,2011,G96
387001367,i9978,2011,G96
387001368,i9978,2011,G96
387001369,i9978,2011,G96
387001370,i9978,2011,G96
387001371,i9978,2011,G96
387001372,i9978,2011,G96
387001535,i9979,2008,G96
387001536,i9979,2008,G96
387001537,i9979,2008,G96
387001538,i9979,2008,G96
387001539,i9979,2008,G96
387001540,i9979,2008,G96
387001541,i9979,2008,G96
387001542,i9979,2008,G96
387001749,i9980,2007,703
