,packed_number,year,obs
398000129,o8423,2007,703
398000130,o8423,2007,703
398000131,o8423,2007,703
398000132,o8423,2007,703
398000133,o8423,2007,G96
398000134,o8423,2007,G96
398000135,o8423,2007,G96
398000136,o8423,2007,G96
398000259,o8424,2007,703
398000260,o8424,2007,703
398000261,o8424,2007,703
398000262,o8424,2007,703
398000263,o8424,2011,G96
398000264,o8424,2011,G96
398000265,o8424,2011,G96
398000266,o8424,2011,G96
398000462,o8425,2008,G96
398000463,o8425,2008,G96
398000464,o8425,2008,G96
398000465,o8425,2008,G96
398000466,o8425,2011,G96
398000467,o8425,2011,G96
398000468,o8425,2011,G96
398000469,o8425,2011,G96
398000470,o8425,2011,G96
398000471,o8425,2011,G96
398000472,o8425,2011,G96
398000473,o8425,2011,G96
398000735,o8426,2011,G96
398000736,o8426,2011,G96
398000737,o8426,2011,G96
398000738,o8426,2011,G96
398000739,o8426,2012,G96
398000740,o8426,2012,G96
398000741,o8426,2012,G96
398000742,o8426,2012,G96
398000743,o8426,2012,703
398000744,o8426,2012,703
398000745,o8426,2012,703
398001008,o8427,2009,G96
398001009,o8427,2009,G96
398001010,o8427,2009,G96
398001011,o8427,2009,G96
398001015,o8427,2009,G96
398001016,o8427,2009,G96
398001017,o8427,2009,G96
398001018,o8427,2009,G96
398001293,o8428,2009,G96
398001294,o8428,2009,G96
398001295,o8428,2009,G96
398001296,o8428,2009,G96
398001297,o8428,2010,G96
398001298,o8428,2010,G96
398001299,o8428,2010,G96
398001300,o8428,2010,G96
398001301,o8428,2010,G96
398001302,o8428,2010,G96
398001303,o8428,2010,G96
398001304,o8428,2010,G96
398001305,o8428,2012,G96
398001306,o8428,2012,G96
398001307,o8428,2012,G96
398001308,o8428,2012,G96
398001473,o8429,2006,G96
398001474,o8429,2006,G96
398001475,o8429,2006,G96
398001476,o8429,2006,G96
398002233,o8433,2009,G96
398002234,o8433,2009,G96
398002235,o8433,2009,G96
398002236,o8433,2009,G96
398002237,o8433,2011,G96
398002238,o8433,2011,G96
398002239,o8433,2011,G96
398002240,o8433,2011,G96
398002539,o8434,2012,G96
398002540,o8434,2012,G96
398002541,o8434,2012,G96
398002542,o8434,2012,G96
398002820,o8435,2011,G96
398002821,o8435,2011,G96
398002822,o8435,2011,G96
398002823,o8435,2011,G96
398002931,o8436,2006,G96
398002932,o8436,2006,G96
398002933,o8436,2006,G96
398002934,o8436,2006,G96
398003073,o8437,2008,703
398003074,o8437,2008,703
398003075,o8437,2008,703
398003076,o8437,2008,703
398003077,o8437,2008,703
398003078,o8437,2008,703
398003079,o8437,2008,703
398003080,o8437,2008,703
398003081,o8437,2008,703
398003082,o8437,2008,703
398003083,o8437,2008,703
398003084,o8437,2008,703
398003085,o8437,2011,G96
398003086,o8437,2011,G96
398003087,o8437,2011,G96
398003088,o8437,2011,G96
398003520,o8439,2006,G96
398003521,o8439,2006,G96
398003522,o8439,2006,G96
398003523,o8439,2006,G96
398003524,o8439,2009,G96
398003525,o8439,2009,G96
398003526,o8439,2009,G96
398003527,o8439,2009,G96
398003680,o8440,2012,G96
398003681,o8440,2012,G96
398003682,o8440,2012,G96
398003833,o8441,2005,G96
398003834,o8441,2005,G96
398003835,o8441,2005,G96
398003836,o8441,2005,G96
398003843,o8441,2006,G96
398003844,o8441,2006,G96
398003845,o8441,2006,G96
398003846,o8441,2006,G96
398003850,o8441,2012,G96
398003851,o8441,2012,G96
398003852,o8441,2012,G96
398003853,o8441,2012,G96
398003854,o8441,2012,G96
398003855,o8441,2012,G96
398003856,o8441,2012,G96
398003857,o8441,2012,G96
398003941,o8442,2008,G96
398003942,o8442,2008,G96
398003943,o8442,2008,G96
398003944,o8442,2008,G96
398004112,o8443,2007,G96
398004113,o8443,2007,G96
398004114,o8443,2007,G96
398004115,o8443,2007,G96
398004265,o8444,2009,G96
398004266,o8444,2009,G96
398004267,o8444,2009,G96
398004268,o8444,2009,G96
398004309,o8445,2012,G96
398004310,o8445,2012,G96
398004311,o8445,2012,G96
398004312,o8445,2012,G96
398004313,o8445,2012,G96
398004314,o8445,2012,G96
398004315,o8445,2012,G96
398004316,o8445,2012,G96
398004317,o8445,2012,G96
398004318,o8445,2012,G96
398004319,o8445,2012,G96
398004320,o8445,2012,G96
398004362,o8446,2008,G96
398004363,o8446,2008,G96
398004364,o8446,2008,G96
398004365,o8446,2008,G96
398004366,o8446,2010,G96
398004367,o8446,2010,G96
398004368,o8446,2010,G96
398004369,o8446,2010,G96
398004477,o8447,2007,G96
398004478,o8447,2007,G96
398004479,o8447,2007,G96
398004480,o8447,2007,G96
398004481,o8447,2011,703
398004482,o8447,2011,703
398004483,o8447,2011,703
398004484,o8447,2011,703
398004485,o8447,2011,703
398004486,o8447,2011,703
398004487,o8447,2011,703
398004488,o8447,2011,703
398004863,o8450,2010,G96
398004864,o8450,2010,G96
