,packed_number,year,obs
4006070,416,2005,703
4006071,416,2005,703
4006072,416,2005,703
4006073,416,2005,703
4006090,416,2005,G96
4006091,416,2005,G96
4006092,416,2005,G96
4006093,416,2005,G96
4006119,416,2005,703
4006121,416,2005,703
4006122,416,2005,703
4006123,416,2005,703
4006143,416,2005,703
4006144,416,2005,703
4006146,416,2005,703
4006147,416,2005,703
4006167,416,2005,G96
4006168,416,2005,G96
4006170,416,2005,G96
4006172,416,2005,G96
4006174,416,2005,G96
4006175,416,2005,G96
4006176,416,2005,G96
4006177,416,2005,G96
4006221,416,2005,G96
4006222,416,2005,G96
4006223,416,2005,G96
4006224,416,2005,G96
4006297,416,2006,703
4006298,416,2006,703
4006299,416,2006,703
4006300,416,2006,703
4006324,416,2006,703
4006325,416,2006,703
4006326,416,2006,703
4006327,416,2006,703
4006328,416,2006,703
4006329,416,2006,703
4006330,416,2006,703
4006331,416,2006,703
4006334,416,2006,703
4006335,416,2006,703
4006337,416,2006,703
4006338,416,2006,703
4006349,416,2006,703
4006350,416,2006,703
4006351,416,2006,703
4006352,416,2006,703
4006359,416,2007,703
4006360,416,2007,703
4006361,416,2007,703
4006362,416,2007,703
4006363,416,2007,703
4006364,416,2007,703
4006365,416,2007,703
4006366,416,2007,703
4006389,416,2007,703
4006390,416,2007,703
4006391,416,2007,703
4006392,416,2007,703
4006394,416,2007,703
4006395,416,2007,703
4006396,416,2007,703
4006397,416,2007,703
4006435,416,2007,703
4006436,416,2007,703
4006437,416,2007,703
4006438,416,2007,703
4006458,416,2008,703
4006459,416,2008,703
4006460,416,2008,703
4006461,416,2008,703
4006523,416,2009,703
4006524,416,2009,703
4006525,416,2009,703
4006526,416,2009,703
4006541,416,2009,703
4006542,416,2009,703
4006543,416,2009,703
4006544,416,2009,703
4006565,416,2009,703
4006566,416,2009,703
4006567,416,2009,703
4006568,416,2009,703
4006590,416,2010,703
4006591,416,2010,703
4006592,416,2010,703
4006593,416,2010,703
4006597,416,2010,703
4006598,416,2010,703
4006599,416,2010,703
4006600,416,2010,703
4006657,416,2011,703
4006658,416,2011,703
4006659,416,2011,703
4006660,416,2011,703
4011355,417,2005,703
4011356,417,2005,703
4011357,417,2005,703
4011358,417,2005,703
4011396,417,2005,703
4011397,417,2005,703
4011398,417,2005,703
4011399,417,2005,703
4011405,417,2005,703
4011406,417,2005,703
4011407,417,2005,703
4011408,417,2005,703
4011447,417,2005,703
4011448,417,2005,703
4011449,417,2005,703
4011450,417,2005,703
4011451,417,2005,G96
4011452,417,2005,G96
4011453,417,2005,G96
4011454,417,2005,G96
4011467,417,2005,703
4011468,417,2005,703
4011469,417,2005,703
4011470,417,2005,703
4011475,417,2006,703
4011476,417,2006,703
4011477,417,2006,703
4011478,417,2006,703
4011489,417,2006,703
4011490,417,2006,703
4011491,417,2006,703
4011492,417,2006,703
4011505,417,2006,G96
4011506,417,2006,G96
4011507,417,2006,G96
4011508,417,2006,G96
4011509,417,2006,703
4011510,417,2006,703
4011511,417,2006,703
4011512,417,2006,703
4011513,417,2006,G96
4011514,417,2006,G96
4011515,417,2006,G96
4011516,417,2006,G96
4011520,417,2006,703
4011521,417,2006,703
4011522,417,2006,703
4011523,417,2006,703
4011549,417,2006,703
4011550,417,2006,703
4011551,417,2006,703
4011552,417,2006,703
4011563,417,2006,703
4011564,417,2006,703
4011565,417,2006,703
4011566,417,2006,703
4011573,417,2006,G96
4011574,417,2006,G96
4011575,417,2006,G96
4011576,417,2006,G96
4011626,417,2006,703
4011627,417,2006,703
4011628,417,2006,703
4011629,417,2006,703
4011674,417,2007,703
4011676,417,2007,703
4011677,417,2007,703
4011679,417,2007,703
4011680,417,2007,703
4011681,417,2007,703
4011682,417,2007,703
4011683,417,2007,703
4011697,417,2007,703
4011698,417,2007,703
4011699,417,2007,703
4011700,417,2007,703
4011704,417,2007,703
4011705,417,2007,703
4011706,417,2007,703
4011707,417,2007,703
4011723,417,2007,703
4011724,417,2007,703
4011725,417,2007,703
4011726,417,2007,703
4011727,417,2007,G96
4011728,417,2007,G96
4011729,417,2007,G96
4011730,417,2007,G96
4011731,417,2007,703
4011732,417,2007,703
4011733,417,2007,703
4011734,417,2007,703
4011740,417,2007,703
4011741,417,2007,703
4011742,417,2007,703
4011743,417,2007,703
4011749,417,2007,703
4011750,417,2007,703
4011751,417,2007,703
4011752,417,2007,703
4011757,417,2007,G96
4011758,417,2007,G96
4011759,417,2007,G96
4011760,417,2007,G96
4011761,417,2007,703
4011762,417,2007,703
4011763,417,2007,703
4011764,417,2007,703
4011765,417,2007,703
4011766,417,2007,703
4011767,417,2007,703
4011768,417,2007,703
4011774,417,2008,703
4011775,417,2008,703
4011776,417,2008,703
4011777,417,2008,703
4011780,417,2008,703
4011781,417,2008,703
4011782,417,2008,703
4011783,417,2008,703
4011788,417,2008,703
4011789,417,2008,703
4011790,417,2008,703
4011791,417,2008,703
4011797,417,2008,703
4011798,417,2008,703
4011799,417,2008,703
4011800,417,2008,703
4011804,417,2008,703
4011805,417,2008,703
4011806,417,2008,703
4011807,417,2008,703
4011830,417,2008,G96
4011831,417,2008,G96
4011832,417,2008,G96
4011833,417,2008,G96
4011835,417,2008,703
4011836,417,2008,703
4011837,417,2008,703
4011838,417,2008,703
4011993,417,2010,703
4011994,417,2010,703
4011995,417,2010,703
4011996,417,2010,703
4012037,417,2010,G96
4012038,417,2010,G96
4012039,417,2010,G96
4012040,417,2010,G96
4012117,417,2011,G96
4012118,417,2011,G96
4012119,417,2011,G96
4012120,417,2011,G96
4012121,417,2011,703
4012122,417,2011,703
4012123,417,2011,703
4012124,417,2011,703
4012125,417,2011,703
4012126,417,2011,703
4012127,417,2011,703
4012128,417,2011,703
4012156,417,2011,703
4012157,417,2011,703
4012158,417,2011,703
4012159,417,2011,703
4012160,417,2011,703
4012168,417,2011,G96
4012169,417,2011,G96
4012170,417,2011,G96
4012171,417,2011,G96
4012176,417,2012,703
4012177,417,2012,703
4012178,417,2012,703
4012179,417,2012,703
4012180,417,2012,703
4012195,417,2012,703
4012196,417,2012,703
4012197,417,2012,703
4012198,417,2012,703
4012206,417,2012,703
4012207,417,2012,703
4012208,417,2012,703
4012209,417,2012,703
4025402,418,2005,703
4025403,418,2005,703
4025404,418,2005,703
4025405,418,2005,703
4025430,418,2005,703
4025431,418,2005,703
4025432,418,2005,703
4025433,418,2005,703
4025468,418,2005,G96
4025469,418,2005,G96
4025470,418,2005,G96
4025471,418,2005,G96
4025488,418,2006,G96
4025489,418,2006,G96
4025490,418,2006,G96
4025491,418,2006,G96
4025494,418,2006,703
4025495,418,2006,703
4025496,418,2006,703
4025497,418,2006,703
4025498,418,2006,G96
4025499,418,2006,G96
4025500,418,2006,G96
4025501,418,2006,G96
4025527,418,2006,703
4025528,418,2006,703
4025529,418,2006,703
4025530,418,2006,703
4025579,418,2006,703
4025580,418,2006,703
4025581,418,2006,703
