,packed_number,year,obs
20004593,2454,2005,703
20004594,2454,2005,703
20004595,2454,2005,703
20004596,2454,2005,703
20004597,2454,2005,703
20004598,2454,2005,703
20004599,2454,2005,703
20004600,2454,2005,703
20004601,2454,2005,703
20004602,2454,2005,703
20004603,2454,2005,703
20004609,2454,2005,703
20004610,2454,2005,703
20004611,2454,2005,703
20004612,2454,2005,703
20004671,2454,2005,703
20004673,2454,2005,703
20004674,2454,2005,703
20004676,2454,2005,703
20004691,2454,2005,703
20004692,2454,2005,703
20004693,2454,2005,703
20004694,2454,2005,703
20004702,2454,2005,703
20004703,2454,2005,703
20004704,2454,2005,703
20004705,2454,2005,703
20004706,2454,2005,703
20004707,2454,2005,703
20004708,2454,2005,703
20004709,2454,2005,703
20004725,2454,2006,703
20004726,2454,2006,703
20004727,2454,2006,703
20004728,2454,2006,703
20004729,2454,2006,703
20004730,2454,2006,703
20004731,2454,2006,703
20004732,2454,2006,703
20004745,2454,2006,703
20004746,2454,2006,703
20004747,2454,2006,703
20004796,2454,2006,703
20004797,2454,2006,703
20004798,2454,2006,703
20004799,2454,2006,703
20004800,2454,2006,G96
20004801,2454,2006,G96
20004802,2454,2006,G96
20004803,2454,2006,G96
20004811,2454,2007,703
20004812,2454,2007,703
20004813,2454,2007,703
20004814,2454,2007,703
20004825,2454,2007,703
20004826,2454,2007,703
20004827,2454,2007,703
20004828,2454,2007,703
20004838,2454,2007,703
20004839,2454,2007,703
20004840,2454,2007,703
20004841,2454,2007,703
20004842,2454,2007,G96
20004843,2454,2007,G96
20004844,2454,2007,G96
20004845,2454,2007,G96
20004856,2454,2007,G96
20004857,2454,2007,G96
20004858,2454,2007,G96
20004859,2454,2007,G96
20004900,2454,2008,703
20004901,2454,2008,703
20004916,2454,2008,703
20004917,2454,2008,703
20004918,2454,2008,703
20004919,2454,2008,703
20004920,2454,2008,703
20004921,2454,2008,703
20004922,2454,2008,703
20004928,2454,2008,G96
20004929,2454,2008,G96
20004930,2454,2008,G96
20004931,2454,2008,G96
20004937,2454,2008,703
20004938,2454,2008,703
20004939,2454,2008,703
20004940,2454,2008,703
20004946,2454,2008,703
20004947,2454,2008,703
20004948,2454,2008,703
20004949,2454,2008,703
20004978,2454,2009,703
20004979,2454,2009,703
20004980,2454,2009,703
20004981,2454,2009,703
20005043,2454,2009,G96
20005044,2454,2009,G96
20005045,2454,2009,G96
20005046,2454,2009,G96
20005063,2454,2010,703
20005064,2454,2010,703
20005065,2454,2010,703
20005066,2454,2010,703
20005072,2454,2010,G96
20005073,2454,2010,G96
20005074,2454,2010,G96
20005075,2454,2010,G96
