,packed_number,year,obs
29002741,3898,2005,703
29002742,3898,2005,703
29002743,3898,2005,703
29002744,3898,2005,703
29002747,3898,2006,G96
29002748,3898,2006,G96
29002749,3898,2006,G96
29002750,3898,2006,703
29002751,3898,2006,703
29002752,3898,2006,703
29002753,3898,2006,703
29002758,3898,2006,G96
29002759,3898,2006,G96
29002760,3898,2006,G96
29002761,3898,2006,G96
29002762,3898,2006,703
29002763,3898,2006,703
29002764,3898,2006,703
29002765,3898,2006,703
29002767,3898,2006,G96
29002769,3898,2006,G96
29002770,3898,2006,G96
29002772,3898,2006,G96
29002787,3898,2006,G96
29002789,3898,2006,G96
29002790,3898,2006,G96
29002792,3898,2006,G96
29002825,3898,2006,703
29002826,3898,2006,703
29002827,3898,2006,703
29002828,3898,2006,703
29002859,3898,2006,703
29002860,3898,2006,703
29002861,3898,2006,703
29002862,3898,2006,703
29002863,3898,2007,G96
29002864,3898,2007,G96
29002865,3898,2007,G96
29002866,3898,2007,G96
29002867,3898,2007,703
29002868,3898,2007,703
29002890,3898,2007,G96
29002891,3898,2007,G96
29002892,3898,2007,G96
29002893,3898,2007,G96
29002894,3898,2007,G96
29002895,3898,2007,G96
29002896,3898,2007,G96
29002897,3898,2007,G96
29002937,3898,2008,G96
29002938,3898,2008,G96
29002939,3898,2008,G96
29002940,3898,2008,G96
29002953,3898,2008,G96
29002954,3898,2008,G96
29002955,3898,2008,G96
29002956,3898,2008,G96
29002965,3898,2008,G96
29002966,3898,2008,G96
29002967,3898,2008,G96
29002968,3898,2008,G96
29002977,3898,2009,703
29002978,3898,2009,703
29002979,3898,2009,703
29003001,3898,2009,G96
29003002,3898,2009,G96
29003003,3898,2009,G96
29003004,3898,2009,G96
29003005,3898,2009,G96
29003006,3898,2009,G96
29003007,3898,2009,G96
29003008,3898,2009,G96
29003020,3898,2009,G96
29003021,3898,2009,G96
29003022,3898,2009,G96
29003023,3898,2009,G96
29003027,3898,2009,703
29003028,3898,2009,703
29003029,3898,2009,703
29003030,3898,2009,703
29003036,3898,2009,703
29003037,3898,2009,703
29003038,3898,2009,703
29003039,3898,2009,703
29003040,3898,2009,703
29003041,3898,2009,703
29003042,3898,2009,703
29003043,3898,2009,703
29003051,3898,2009,703
29003052,3898,2009,703
29003053,3898,2009,703
29003054,3898,2009,703
29003060,3898,2009,G96
29003061,3898,2009,G96
29003062,3898,2009,G96
29003063,3898,2009,G96
29003073,3898,2009,703
29003074,3898,2009,703
29003075,3898,2009,703
29003076,3898,2009,703
29003090,3898,2009,703
29003091,3898,2009,G96
29003092,3898,2009,703
29003093,3898,2009,G96
29003094,3898,2009,703
29003095,3898,2009,G96
29003096,3898,2009,G96
29003097,3898,2009,703
29003098,3898,2009,703
29003099,3898,2009,G96
29003100,3898,2009,G96
29003101,3898,2009,G96
29003102,3898,2009,G96
29003118,3898,2010,G96
29003119,3898,2010,G96
29003120,3898,2010,G96
29003121,3898,2010,G96
29003156,3898,2010,G96
29003157,3898,2010,G96
29003158,3898,2010,G96
29003159,3898,2010,G96
29003165,3898,2010,703
29003166,3898,2010,703
29003167,3898,2010,703
29003168,3898,2010,703
29003169,3898,2010,703
29003170,3898,2010,703
29003171,3898,2010,703
29003172,3898,2010,703
29003175,3898,2010,G96
29003176,3898,2010,G96
29003178,3898,2010,G96
29003179,3898,2010,G96
29003182,3898,2010,703
29003183,3898,2010,703
29003184,3898,2010,703
29003185,3898,2010,703
29003186,3898,2010,703
29003187,3898,2010,703
29003188,3898,2010,703
29003189,3898,2010,703
29003211,3898,2010,703
29003212,3898,2010,703
29003213,3898,2010,703
29003214,3898,2010,703
29003220,3898,2010,G96
29003221,3898,2010,G96
29003222,3898,2010,G96
29003223,3898,2010,G96
29003236,3898,2011,G96
29003237,3898,2011,G96
29003238,3898,2011,G96
29003239,3898,2011,G96
29003240,3898,2011,703
29003241,3898,2011,703
29003242,3898,2011,703
29003243,3898,2011,703
29003253,3898,2011,703
29003254,3898,2011,703
29003255,3898,2011,703
29003256,3898,2011,703
29003275,3898,2011,G96
29003277,3898,2011,G96
29003278,3898,2011,G96
29003279,3898,2011,G96
29003285,3898,2011,703
29003286,3898,2011,703
29003287,3898,2011,703
29003288,3898,2011,703
29003299,3898,2011,G96
29003300,3898,2011,G96
29003301,3898,2011,G96
29003302,3898,2011,G96
29003303,3898,2011,G96
29003304,3898,2011,G96
29003305,3898,2011,G96
29003306,3898,2011,G96
29003307,3898,2011,G96
29003308,3898,2011,G96
29003309,3898,2011,G96
29003310,3898,2011,G96
29003311,3898,2011,G96
29003313,3898,2011,G96
29003314,3898,2011,G96
29003316,3898,2011,G96
29003320,3898,2011,G96
29003321,3898,2011,G96
29003322,3898,2011,G96
29003323,3898,2011,G96
29003324,3898,2011,703
29003325,3898,2011,703
29003326,3898,2011,703
29003327,3898,2011,703
29003353,3898,2011,G96
29003354,3898,2011,G96
29003355,3898,2011,G96
29003356,3898,2011,G96
29003401,3898,2012,703
29003402,3898,2012,703
29003403,3898,2012,703
29003404,3898,2012,703
29003408,3898,2012,G96
29003409,3898,2012,G96
29003410,3898,2012,G96
29003411,3898,2012,G96
29003412,3898,2012,G96
29003413,3898,2012,G96
29003414,3898,2012,G96
29003415,3898,2012,G96
29003423,3898,2012,G96
29003424,3898,2012,G96
29003425,3898,2012,G96
29003426,3898,2012,G96
29003432,3898,2012,G96
29003433,3898,2012,G96
29003434,3898,2012,G96
29003435,3898,2012,G96
29006536,3899,2005,703
29006537,3899,2005,703
29006538,3899,2005,703
29006539,3899,2005,703
29006542,3899,2005,703
29006543,3899,2005,703
29006545,3899,2005,703
29006546,3899,2005,703
29006576,3899,2005,703
29006577,3899,2005,703
29006578,3899,2005,703
29006579,3899,2005,703
29006604,3899,2005,703
29006605,3899,2005,703
29006606,3899,2005,703
29006607,3899,2005,703
29006608,3899,2005,703
29006609,3899,2005,703
29006610,3899,2005,703
29006611,3899,2005,703
29006621,3899,2005,G96
29006623,3899,2005,G96
29006624,3899,2005,G96
29006626,3899,2005,G96
29006687,3899,2006,G96
29006688,3899,2006,G96
29006689,3899,2006,G96
29006690,3899,2006,G96
29006691,3899,2006,G96
29006692,3899,2006,G96
29006693,3899,2006,G96
29006694,3899,2006,G96
29006710,3899,2006,703
29006711,3899,2006,703
29006712,3899,2006,703
29006713,3899,2006,703
29006728,3899,2006,G96
29006729,3899,2006,G96
29006731,3899,2006,G96
29006732,3899,2006,G96
29006765,3899,2006,703
29006766,3899,2006,703
29006767,3899,2006,703
29006768,3899,2006,703
29006821,3899,2007,703
29006823,3899,2007,703
29006824,3899,2007,703
29006825,3899,2007,703
29006832,3899,2007,703
29006833,3899,2007,703
29006834,3899,2007,703
29006835,3899,2007,703
29006845,3899,2007,703
29006846,3899,2007,703
29006847,3899,2007,703
29006848,3899,2007,703
29006882,3899,2007,703
29006883,3899,2007,703
29006884,3899,2007,703
29006885,3899,2007,703
29006891,3899,2007,G96
29006892,3899,2007,G96
29006893,3899,2007,G96
29006894,3899,2007,G96
