,packed_number,year,obs
258000939,D5992,2005,703
258000940,D5992,2005,703
258000941,D5992,2005,703
258000942,D5992,2005,703
258000959,D5992,2006,G96
258000960,D5992,2006,G96
258000961,D5992,2006,G96
258000962,D5992,2006,G96
258000972,D5992,2006,703
258000973,D5992,2006,703
258000974,D5992,2006,703
258001005,D5992,2006,703
258001006,D5992,2006,703
258001007,D5992,2006,703
258001008,D5992,2006,703
258001014,D5992,2006,703
258001015,D5992,2006,703
258001016,D5992,2006,703
258001017,D5992,2006,703
258001050,D5992,2006,703
258001051,D5992,2006,703
258001052,D5992,2006,703
258001053,D5992,2006,703
258001073,D5992,2006,703
258001074,D5992,2006,703
258001075,D5992,2006,703
258001076,D5992,2006,703
258001077,D5992,2006,703
258001078,D5992,2006,703
258001079,D5992,2006,703
258001080,D5992,2006,703
258001081,D5992,2008,G96
258001082,D5992,2008,G96
258001083,D5992,2008,G96
258001084,D5992,2008,G96
258001085,D5992,2008,703
258001086,D5992,2008,703
258001087,D5992,2008,703
258001088,D5992,2008,703
258001103,D5992,2008,G96
258001104,D5992,2008,G96
258001105,D5992,2008,G96
258001106,D5992,2008,G96
258002190,D5993,2006,G96
258002191,D5993,2006,G96
258002192,D5993,2006,G96
258002193,D5993,2006,G96
258002208,D5993,2006,703
258002209,D5993,2006,703
258002211,D5993,2006,703
258002212,D5993,2006,703
258002217,D5993,2006,703
258002218,D5993,2006,703
258002219,D5993,2006,703
258002220,D5993,2006,703
258002221,D5993,2006,G96
258002222,D5993,2006,G96
258002223,D5993,2006,G96
258002224,D5993,2006,G96
258002225,D5993,2006,G96
258002226,D5993,2006,G96
258002227,D5993,2006,G96
258002228,D5993,2006,G96
258002252,D5993,2009,G96
258002253,D5993,2009,G96
258002254,D5993,2009,G96
258002255,D5993,2009,G96
258002260,D5993,2011,G96
258002261,D5993,2011,G96
258002262,D5993,2011,G96
258002263,D5993,2011,G96
258002266,D5993,2011,703
258002267,D5993,2011,703
258002268,D5993,2011,703
258002269,D5993,2011,703
258002273,D5993,2011,G96
258002274,D5993,2011,G96
258002275,D5993,2011,G96
258002276,D5993,2011,G96
258002285,D5993,2011,703
258002286,D5993,2011,703
258002287,D5993,2011,703
258002288,D5993,2011,703
258002294,D5993,2011,G96
258002295,D5993,2011,G96
258002296,D5993,2011,G96
258002297,D5993,2012,G96
258002298,D5993,2012,G96
258002299,D5993,2012,G96
258002300,D5993,2012,G96
258002869,D5994,2005,703
258002870,D5994,2005,703
258002871,D5994,2005,703
258002872,D5994,2005,703
258002898,D5994,2007,703
258002899,D5994,2007,703
258002900,D5994,2007,703
258002901,D5994,2007,703
258002908,D5994,2007,703
258002909,D5994,2007,703
258002911,D5994,2007,703
258002912,D5994,2007,703
258002938,D5994,2008,G96
258002939,D5994,2008,G96
258002940,D5994,2008,G96
258002941,D5994,2008,G96
258002942,D5994,2008,G96
258002943,D5994,2008,G96
258002944,D5994,2008,G96
258002945,D5994,2008,G96
258002969,D5994,2010,703
258002970,D5994,2010,703
258002971,D5994,2010,703
258002972,D5994,2010,703
258003021,D5994,2011,703
258003022,D5994,2011,703
