,packed_number,year,obs
250000234,C6647,2005,G96
250000235,C6647,2005,G96
250000236,C6647,2005,G96
250000237,C6647,2005,G96
250000241,C6647,2005,G96
250000242,C6647,2005,G96
250000243,C6647,2005,G96
250000244,C6647,2005,G96
250000272,C6647,2005,G96
250000273,C6647,2005,G96
250000274,C6647,2005,G96
250000275,C6647,2005,G96
250000278,C6647,2006,G96
250000279,C6647,2006,G96
250000280,C6647,2006,G96
250000281,C6647,2006,G96
250000282,C6647,2006,G96
250000283,C6647,2006,G96
250000284,C6647,2006,G96
250000285,C6647,2006,G96
250000292,C6647,2007,G96
250000293,C6647,2007,G96
250000294,C6647,2007,G96
250000295,C6647,2007,G96
250000299,C6647,2010,G96
250000300,C6647,2010,G96
250000301,C6647,2010,G96
250000302,C6647,2010,G96
250000307,C6647,2010,G96
250000308,C6647,2010,G96
250000309,C6647,2010,G96
250000310,C6647,2010,G96
250000311,C6647,2010,703
250000312,C6647,2010,703
250000313,C6647,2010,703
250000314,C6647,2010,703
250000315,C6647,2010,G96
250000316,C6647,2010,G96
250000317,C6647,2010,G96
250000318,C6647,2010,G96
250000319,C6647,2010,G96
250000320,C6647,2010,G96
250000321,C6647,2010,G96
250000322,C6647,2010,G96
250000323,C6647,2010,G96
250000324,C6647,2010,G96
250000325,C6647,2010,G96
250000326,C6647,2010,G96
250000350,C6647,2012,703
250000351,C6647,2012,703
250000352,C6647,2012,703
250000353,C6647,2012,703
250000359,C6647,2012,G96
250000360,C6647,2012,G96
250000361,C6647,2012,G96
250000362,C6647,2012,G96
250000740,C6648,2005,G96
250000741,C6648,2005,G96
250000742,C6648,2005,G96
250000743,C6648,2005,G96
250000747,C6648,2005,703
250000748,C6648,2005,703
250000749,C6648,2005,703
250000750,C6648,2005,703
250000754,C6648,2005,G96
250000755,C6648,2005,G96
250000756,C6648,2005,G96
250000757,C6648,2005,G96
250000767,C6648,2007,G96
250000768,C6648,2007,G96
250000769,C6648,2007,G96
250000770,C6648,2007,G96
250000771,C6648,2008,G96
250000772,C6648,2008,G96
250000773,C6648,2008,G96
250000774,C6648,2008,G96
250000775,C6648,2008,G96
250000776,C6648,2008,G96
250000777,C6648,2008,G96
250000778,C6648,2008,G96
250000779,C6648,2008,G96
250000780,C6648,2008,G96
250000781,C6648,2008,G96
250000782,C6648,2008,G96
250000783,C6648,2008,G96
250000784,C6648,2008,G96
250000785,C6648,2008,G96
250000786,C6648,2008,G96
250000810,C6648,2011,G96
250000811,C6648,2011,G96
250000812,C6648,2011,G96
250000813,C6648,2011,G96
250000819,C6648,2012,G96
250000820,C6648,2012,G96
250000821,C6648,2012,G96
250000822,C6648,2012,G96
250000823,C6648,2012,G96
250000824,C6648,2012,G96
250000825,C6648,2012,G96
250000826,C6648,2012,G96
250001283,C6649,2005,703
250001284,C6649,2005,703
250001285,C6649,2005,703
250001286,C6649,2005,703
250001290,C6649,2005,703
250001291,C6649,2005,703
250001292,C6649,2005,703
250001294,C6649,2005,703
250001307,C6649,2005,703
250001308,C6649,2005,703
250001309,C6649,2005,703
250001310,C6649,2005,703
250001329,C6649,2007,G96
250001330,C6649,2007,G96
250001331,C6649,2007,G96
250001332,C6649,2007,G96
250001333,C6649,2007,G96
250001334,C6649,2007,G96
250001335,C6649,2007,G96
250001336,C6649,2007,G96
250001337,C6649,2007,G96
250001338,C6649,2007,G96
250001339,C6649,2007,G96
250001340,C6649,2007,G96
250001341,C6649,2008,G96
250001342,C6649,2008,G96
250001343,C6649,2008,G96
250001344,C6649,2008,G96
250001354,C6649,2008,G96
