,packed_number,year,obs
220000730,97083,2005,G96
220000731,97083,2005,G96
220000732,97083,2005,G96
220000733,97083,2005,G96
220000735,97083,2007,G96
220000736,97083,2007,G96
220000737,97083,2007,G96
220000738,97083,2007,G96
220000739,97083,2008,G96
220000740,97083,2008,G96
220000741,97083,2008,G96
220000742,97083,2008,G96
220000743,97083,2008,G96
220000744,97083,2008,G96
220000745,97083,2008,G96
220000746,97083,2008,G96
220000779,97083,2009,G96
220000780,97083,2009,G96
220000781,97083,2009,G96
220000785,97083,2009,G96
220000786,97083,2009,G96
220000787,97083,2009,G96
220000788,97083,2009,G96
220000792,97083,2009,G96
220000793,97083,2009,G96
220000794,97083,2009,G96
220000795,97083,2009,G96
220000796,97083,2009,G96
220000797,97083,2009,G96
220000798,97083,2009,G96
220000799,97083,2009,G96
220001559,97084,2006,703
220001560,97084,2006,703
220001561,97084,2006,703
220001562,97084,2006,703
220001598,97084,2008,703
220001599,97084,2008,703
220001600,97084,2008,703
220001601,97084,2008,703
220001602,97084,2008,703
220001603,97084,2008,703
220001604,97084,2008,703
220001605,97084,2008,703
220001624,97084,2008,G96
220001625,97084,2008,G96
220001626,97084,2008,G96
220001627,97084,2008,G96
220001638,97084,2010,703
220001639,97084,2010,703
220001640,97084,2010,703
220001641,97084,2010,703
220001662,97084,2010,G96
220001663,97084,2010,G96
220001664,97084,2010,G96
220001665,97084,2010,G96
220001666,97084,2010,G96
220001670,97084,2011,703
220001671,97084,2011,703
220001672,97084,2011,703
220001673,97084,2011,703
220001683,97084,2011,703
220001684,97084,2011,703
220001685,97084,2011,703
220001686,97084,2011,703
220001687,97084,2011,703
220001688,97084,2011,703
220001689,97084,2011,703
220001690,97084,2011,703
220001694,97084,2011,G96
220001695,97084,2011,G96
220001696,97084,2011,G96
220001697,97084,2011,G96
220001698,97084,2011,G96
220001703,97084,2011,G96
220001704,97084,2011,G96
220001705,97084,2011,G96
220001706,97084,2011,G96
220002690,97085,2010,G96
220002691,97085,2010,G96
220002692,97085,2010,G96
220002693,97085,2010,G96
220002697,97085,2010,G96
220002698,97085,2010,G96
220002699,97085,2010,G96
220002700,97085,2010,G96
220002710,97085,2010,703
220002711,97085,2010,703
220002712,97085,2010,703
220002713,97085,2010,703
220002740,97085,2012,703
220002741,97085,2012,703
220002742,97085,2012,703
220002743,97085,2012,703
220002749,97085,2012,703
220002750,97085,2012,703
220002751,97085,2012,703
220002752,97085,2012,703
220002753,97085,2012,G96
220002754,97085,2012,G96
220002755,97085,2012,G96
220002756,97085,2012,G96
220003359,97086,2005,703
220003360,97086,2005,703
220003361,97086,2005,703
220003362,97086,2005,703
