,packed_number,year,obs
353000018,W1720,2010,G96
353000019,W1720,2010,G96
353000020,W1720,2010,G96
353000021,W1720,2010,G96
353000029,W1720,2010,G96
353000030,W1720,2010,G96
353000031,W1720,2010,G96
353000032,W1720,2010,G96
353000049,W1720,2011,G96
353000050,W1720,2011,G96
353000051,W1720,2011,G96
353000052,W1720,2011,G96
353000056,W1720,2011,G96
353000057,W1720,2011,G96
353000058,W1720,2011,G96
353000059,W1720,2011,G96
353000143,W1721,2005,G96
353000144,W1721,2005,G96
353000145,W1721,2005,G96
353000146,W1721,2005,G96
353000159,W1721,2009,G96
353000160,W1721,2009,G96
353000161,W1721,2009,G96
353000162,W1721,2009,G96
353000195,W1721,2010,G96
353000196,W1721,2010,G96
353000197,W1721,2010,G96
353000198,W1721,2010,G96
353000199,W1721,2010,G96
353000200,W1721,2010,G96
353000201,W1721,2010,G96
353000202,W1721,2010,G96
353000203,W1721,2010,G96
353000204,W1721,2010,G96
353000205,W1721,2010,G96
353000206,W1721,2010,G96
353000239,W1721,2012,G96
353000240,W1721,2012,G96
353000241,W1721,2012,G96
353000242,W1721,2012,G96
353000498,W1722,2007,G96
353000499,W1722,2007,G96
353000500,W1722,2007,G96
353000501,W1722,2007,G96
353000502,W1722,2009,G96
353000503,W1722,2009,G96
353000504,W1722,2009,G96
353000505,W1722,2009,G96
353000506,W1722,2009,G96
353000507,W1722,2009,G96
353000508,W1722,2009,G96
353000509,W1722,2009,G96
353000513,W1722,2010,G96
353000514,W1722,2010,G96
353000515,W1722,2010,G96
353000516,W1722,2010,G96
353000517,W1722,2010,G96
353000518,W1722,2010,G96
353000519,W1722,2010,G96
353000520,W1722,2010,G96
353000521,W1722,2010,G96
353000522,W1722,2010,G96
353000523,W1722,2010,G96
353000524,W1722,2010,G96
353000525,W1722,2011,G96
353000526,W1722,2011,G96
353000527,W1722,2011,G96
353000531,W1722,2012,703
353000532,W1722,2012,703
353000533,W1722,2012,703
353000534,W1722,2012,703
353000731,W1723,2005,703
353000732,W1723,2005,703
353000733,W1723,2005,703
353000734,W1723,2005,703
353000790,W1723,2011,703
353000791,W1723,2011,703
353000792,W1723,2011,703
353000793,W1723,2011,703
353001165,W1724,2006,703
353001166,W1724,2006,703
353001167,W1724,2006,703
353001168,W1724,2006,703
353001169,W1724,2006,703
353001170,W1724,2006,703
353001171,W1724,2006,703
353001172,W1724,2006,703
353001173,W1724,2006,G96
353001174,W1724,2006,G96
353001175,W1724,2006,G96
353001176,W1724,2006,G96
353001177,W1724,2008,G96
353001178,W1724,2008,G96
353001179,W1724,2008,G96
353001180,W1724,2008,G96
353001181,W1724,2008,G96
353001182,W1724,2008,G96
353001183,W1724,2008,G96
353001184,W1724,2008,G96
353001191,W1724,2009,G96
353001192,W1724,2009,G96
353001193,W1724,2009,G96
353001194,W1724,2009,G96
353001234,W1724,2010,G96
353001235,W1724,2010,G96
353001236,W1724,2010,G96
353001237,W1724,2010,G96
353001241,W1724,2010,703
353001242,W1724,2010,703
353001243,W1724,2010,703
353001244,W1724,2010,703
353001596,W1725,2007,703
353001597,W1725,2007,703
353001598,W1725,2007,703
353001599,W1725,2007,703
353001600,W1725,2008,G96
353001601,W1725,2008,G96
353001602,W1725,2008,G96
353001630,W1725,2010,G96
353001631,W1725,2010,G96
353001632,W1725,2010,G96
353001633,W1725,2010,G96
353001634,W1725,2010,G96
353001635,W1725,2010,G96
353001636,W1725,2010,G96
353001637,W1725,2010,G96
353001638,W1725,2010,G96
353001639,W1725,2010,G96
353001640,W1725,2010,G96
353001641,W1725,2010,G96
353001647,W1725,2012,703
353001648,W1725,2012,703
353001649,W1725,2012,703
353001651,W1725,2012,703
353001667,W1725,2012,703
353001668,W1725,2012,703
353001669,W1725,2012,703
353001670,W1725,2012,703
353002005,W1726,2006,G96
353002006,W1726,2006,G96
353002007,W1726,2006,G96
353002008,W1726,2006,G96
353002054,W1726,2010,G96
353002055,W1726,2010,G96
353002056,W1726,2010,G96
353002057,W1726,2010,G96
353002065,W1726,2012,G96
353002066,W1726,2012,G96
353002067,W1726,2012,G96
353002068,W1726,2012,G96
353002282,W1727,2008,G96
353002283,W1727,2008,G96
353002284,W1727,2008,G96
353002285,W1727,2008,G96
353002312,W1727,2010,703
353002313,W1727,2010,703
353002314,W1727,2010,703
353002315,W1727,2010,703
353002580,W1728,2006,G96
353002581,W1728,2006,G96
353002582,W1728,2006,G96
353002583,W1728,2006,G96
353002593,W1728,2010,703
353002594,W1728,2010,703
353002595,W1728,2010,703
353002596,W1728,2010,703
353002942,W1729,2006,G96
353002943,W1729,2006,G96
353002944,W1729,2006,G96
353002945,W1729,2006,G96
353002952,W1729,2010,G96
353002953,W1729,2010,G96
353002954,W1729,2010,G96
353002955,W1729,2010,G96
353002956,W1729,2010,G96
353002957,W1729,2010,G96
353002958,W1729,2010,G96
353002959,W1729,2010,G96
353002966,W1729,2011,G96
353002967,W1729,2011,G96
353002968,W1729,2011,G96
353002969,W1729,2011,G96
353002970,W1729,2011,G96
353002971,W1729,2011,G96
353002972,W1729,2011,G96
353002973,W1729,2011,G96
353003272,W1730,2005,703
353003273,W1730,2005,703
353003274,W1730,2005,703
353003275,W1730,2005,703
353003276,W1730,2008,G96
353003277,W1730,2008,G96
353003278,W1730,2008,G96
353003279,W1730,2008,G96
353003280,W1730,2009,G96
353003281,W1730,2009,G96
353003282,W1730,2009,G96
353003283,W1730,2009,G96
353003361,W1730,2010,G96
353003362,W1730,2010,G96
353003363,W1730,2010,G96
353003364,W1730,2010,G96
353003372,W1730,2010,G96
353003373,W1730,2010,G96
353003374,W1730,2010,G96
353003375,W1730,2010,G96
353003380,W1730,2010,703
353003381,W1730,2010,703
353003382,W1730,2010,703
353003383,W1730,2010,703
353003384,W1730,2011,G96
353003385,W1730,2011,G96
353003386,W1730,2011,G96
353003387,W1730,2011,G96
353003680,W1731,2008,G96
353003681,W1731,2008,G96
353003682,W1731,2008,G96
353003683,W1731,2008,G96
353003684,W1731,2009,G96
353003685,W1731,2009,G96
353003686,W1731,2009,G96
353003687,W1731,2009,G96
353003688,W1731,2009,G96
353003689,W1731,2009,G96
353003690,W1731,2009,G96
353003691,W1731,2009,G96
353003711,W1731,2010,G96
353003712,W1731,2010,G96
353003713,W1731,2010,G96
353003714,W1731,2010,G96
353003718,W1731,2010,G96
353003719,W1731,2010,G96
353003720,W1731,2010,G96
353003721,W1731,2010,G96
353003998,W1732,2005,703
353003999,W1732,2005,703
353004000,W1732,2005,703
353004001,W1732,2005,703
353004002,W1732,2008,703
353004003,W1732,2008,703
353004004,W1732,2008,703
353004005,W1732,2008,703
353004006,W1732,2008,G96
353004007,W1732,2008,G96
353004008,W1732,2008,G96
353004009,W1732,2008,G96
353004010,W1732,2009,G96
353004011,W1732,2009,G96
353004012,W1732,2009,G96
353004013,W1732,2009,G96
353004014,W1732,2009,703
353004015,W1732,2009,703
353004016,W1732,2009,703
353004017,W1732,2009,703
353004045,W1732,2010,703
353004046,W1732,2010,703
353004047,W1732,2010,703
353004048,W1732,2010,703
353004077,W1732,2012,G96
353004078,W1732,2012,G96
353004079,W1732,2012,G96
353004576,W1733,2006,703
353004577,W1733,2006,703
353004578,W1733,2006,703
353004579,W1733,2006,703
