,packed_number,year,obs
32002881,4419,2005,703
32002882,4419,2005,703
32002883,4419,2005,703
32002884,4419,2005,703
32002885,4419,2005,703
32002886,4419,2005,703
32002888,4419,2005,703
32002889,4419,2005,703
32002925,4419,2005,G96
32002926,4419,2005,G96
32002927,4419,2005,G96
32002928,4419,2005,G96
32002956,4419,2005,703
32002957,4419,2005,703
32002958,4419,2005,703
32002959,4419,2005,703
32002960,4419,2005,G96
32002961,4419,2005,G96
32002962,4419,2005,G96
32002963,4419,2005,G96
32002980,4419,2006,G96
32002982,4419,2006,G96
32002983,4419,2006,G96
32002985,4419,2006,G96
32002987,4419,2006,G96
32002988,4419,2006,G96
32002989,4419,2006,G96
32002990,4419,2006,G96
32002999,4419,2006,G96
32003000,4419,2006,G96
32003001,4419,2006,G96
32003003,4419,2006,G96
32003019,4419,2006,G96
32003020,4419,2006,G96
32003022,4419,2006,G96
32003023,4419,2006,G96
32003035,4419,2006,703
32003036,4419,2006,703
32003037,4419,2006,703
32003038,4419,2006,703
32003039,4419,2006,703
32003040,4419,2006,703
32003041,4419,2006,703
32003042,4419,2006,703
32003043,4419,2006,703
32003044,4419,2006,703
32003045,4419,2006,703
32003046,4419,2006,703
32003047,4419,2006,703
32003048,4419,2006,703
32003049,4419,2006,703
32003050,4419,2006,G96
32003051,4419,2006,G96
32003052,4419,2006,G96
32003053,4419,2006,G96
32003054,4419,2006,703
32003055,4419,2006,703
32003056,4419,2006,703
32003057,4419,2006,703
32003067,4419,2007,703
32003068,4419,2007,703
32003069,4419,2007,703
32003070,4419,2007,703
32003102,4419,2007,703
32003103,4419,2007,703
32003104,4419,2007,703
32003105,4419,2007,703
32003116,4419,2007,G96
32003117,4419,2007,G96
32003118,4419,2007,G96
32003119,4419,2007,G96
32003144,4419,2007,G96
32003145,4419,2007,G96
32003146,4419,2007,G96
32003147,4419,2007,G96
32003148,4419,2007,G96
32003149,4419,2007,G96
32003150,4419,2007,G96
32003151,4419,2007,G96
32003156,4419,2007,G96
32003157,4419,2007,G96
32003158,4419,2007,G96
32003159,4419,2007,G96
32003165,4419,2007,703
32003166,4419,2007,703
32003167,4419,2007,703
32003168,4419,2007,703
32003233,4419,2009,703
32003234,4419,2009,703
32003235,4419,2009,703
32003236,4419,2009,703
32003246,4419,2009,703
32003247,4419,2009,703
32003248,4419,2009,703
32003249,4419,2009,703
32003255,4419,2009,G96
32003256,4419,2009,G96
32003257,4419,2009,G96
32003258,4419,2009,G96
32003262,4419,2009,703
32003263,4419,2009,703
32003264,4419,2009,703
32003265,4419,2009,703
32003266,4419,2009,703
32003267,4419,2009,703
32003268,4419,2009,703
32003269,4419,2009,703
32003274,4419,2009,G96
32003275,4419,2009,G96
32003276,4419,2009,G96
32003277,4419,2009,G96
32003287,4419,2009,G96
32003288,4419,2009,G96
32003289,4419,2009,G96
32003290,4419,2009,G96
32003344,4419,2010,703
32003345,4419,2010,703
32003346,4419,2010,703
32003347,4419,2010,G96
32003348,4419,2010,703
32003349,4419,2010,G96
32003350,4419,2010,G96
32003351,4419,2010,G96
32003364,4419,2010,703
32003365,4419,2010,703
32003366,4419,2010,703
32003367,4419,2010,703
32003372,4419,2010,G96
32003373,4419,2010,G96
32003374,4419,2010,G96
32003375,4419,2010,G96
32003376,4419,2010,703
32003377,4419,2010,703
32003378,4419,2010,703
32003379,4419,2010,703
32003380,4419,2010,703
32003381,4419,2010,703
32003382,4419,2010,703
32003383,4419,2010,703
32003384,4419,2010,703
32003385,4419,2010,703
32003386,4419,2010,703
32003387,4419,2010,703
32003396,4419,2010,703
32003397,4419,2010,703
32003398,4419,2010,703
32003399,4419,2010,703
32003400,4419,2010,G96
32003401,4419,2010,G96
32003402,4419,2010,G96
32003403,4419,2010,G96
32003418,4419,2011,703
32003419,4419,2011,703
32003420,4419,2011,703
32003421,4419,2011,703
32003427,4419,2011,G96
32003428,4419,2011,G96
32003429,4419,2011,G96
32003430,4419,2011,G96
32003431,4419,2011,703
32003432,4419,2011,703
32003433,4419,2011,703
32003434,4419,2011,703
32003435,4419,2011,G96
32003436,4419,2011,G96
32003437,4419,2011,G96
32003438,4419,2011,G96
32003439,4419,2011,703
32003440,4419,2011,703
32003441,4419,2011,703
32003442,4419,2011,703
32003449,4419,2011,G96
32003450,4419,2011,G96
32003451,4419,2011,G96
32003452,4419,2011,G96
32003461,4419,2011,G96
32003462,4419,2011,G96
32003463,4419,2011,G96
32003464,4419,2011,G96
32003499,4419,2012,G96
32003500,4419,2012,G96
32003501,4419,2012,G96
32003502,4419,2012,G96
32003508,4419,2012,703
32003509,4419,2012,703
32003510,4419,2012,703
32003511,4419,2012,703
32003517,4419,2012,G96
32003518,4419,2012,G96
32003519,4419,2012,G96
32003520,4419,2012,G96
32003544,4419,2012,G96
32003545,4419,2012,G96
32003546,4419,2012,G96
32003547,4419,2012,G96
32003548,4419,2012,G96
32003549,4419,2012,G96
32003550,4419,2012,G96
32003551,4419,2012,G96
32003562,4419,2012,G96
32003563,4419,2012,G96
32003564,4419,2012,G96
32003565,4419,2012,G96
32006983,4420,2005,703
32006984,4420,2005,703
32006985,4420,2005,703
32006986,4420,2005,703
32006990,4420,2005,703
32006991,4420,2005,703
32006992,4420,2005,703
32006993,4420,2005,703
32007011,4420,2005,703
32007012,4420,2005,703
32007013,4420,2005,703
32007014,4420,2005,703
32007019,4420,2005,703
32007020,4420,2005,703
32007021,4420,2005,703
32007022,4420,2005,703
32007032,4420,2005,703
32007033,4420,2005,703
32007034,4420,2005,703
32007035,4420,2005,703
32007039,4420,2005,703
32007040,4420,2005,703
32007041,4420,2005,703
32007042,4420,2005,703
32007055,4420,2006,703
32007056,4420,2006,703
32007057,4420,2006,G96
32007058,4420,2006,703
32007059,4420,2006,G96
32007060,4420,2006,703
32007061,4420,2006,G96
32007062,4420,2006,G96
32007115,4420,2006,703
32007117,4420,2006,703
32007118,4420,2006,703
32007120,4420,2006,703
32007132,4420,2006,703
32007133,4420,2006,703
32007134,4420,2006,703
32007135,4420,2006,703
32007142,4420,2006,703
32007144,4420,2006,703
32007145,4420,2006,703
32007146,4420,2006,703
32007151,4420,2006,703
32007152,4420,2006,703
32007153,4420,2006,703
32007154,4420,2006,703
32007155,4420,2006,703
32007156,4420,2006,703
32007157,4420,2006,703
32007158,4420,2006,703
32007165,4420,2006,703
32007166,4420,2006,703
32007168,4420,2006,703
32007169,4420,2006,703
32007214,4420,2006,703
32007215,4420,2006,703
32007216,4420,2006,703
32007217,4420,2006,703
32007228,4420,2007,703
32007229,4420,2007,703
32007230,4420,2007,703
32007231,4420,2007,703
32007232,4420,2007,703
32007233,4420,2007,703
32007234,4420,2007,703
32007235,4420,2007,703
32007236,4420,2007,703
32007237,4420,2007,703
32007238,4420,2007,703
32007239,4420,2007,703
32007313,4420,2008,703
32007314,4420,2008,703
32007315,4420,2008,703
32007316,4420,2008,703
32007317,4420,2008,G96
32007318,4420,2008,G96
32007319,4420,2008,G96
32007320,4420,2008,G96
32007325,4420,2008,703
32007326,4420,2008,703
32007327,4420,2008,703
32007328,4420,2008,703
32007342,4420,2009,G96
32007343,4420,2009,G96
32007344,4420,2009,G96
32007345,4420,2009,G96
