,packed_number,year,obs
192000645,75095,2006,703
192000646,75095,2006,703
192000647,75095,2006,703
192000648,75095,2006,703
192000676,75095,2006,G96
192000677,75095,2006,G96
192000678,75095,2006,G96
192000679,75095,2006,G96
192000693,75095,2006,G96
192000694,75095,2006,G96
192000695,75095,2006,G96
192000696,75095,2006,G96
192000703,75095,2006,703
192000704,75095,2006,703
192000705,75095,2006,703
192000706,75095,2006,703
192000715,75095,2006,703
192000716,75095,2006,703
192000717,75095,2006,703
192000718,75095,2006,703
192000733,75095,2006,703
192000734,75095,2006,703
192000735,75095,2006,703
192000736,75095,2006,703
192000752,75095,2006,G96
192000753,75095,2006,G96
192000754,75095,2006,G96
192000755,75095,2006,G96
192000764,75095,2006,G96
192000765,75095,2006,G96
192000766,75095,2006,G96
192000767,75095,2006,G96
192000768,75095,2007,703
192000769,75095,2007,703
192000770,75095,2007,G96
192000771,75095,2007,G96
192000772,75095,2007,G96
192000773,75095,2007,G96
192000793,75095,2008,703
192000794,75095,2008,703
192000795,75095,2008,703
192000796,75095,2008,703
192000801,75095,2008,703
192000802,75095,2008,703
192000803,75095,2008,703
192000804,75095,2008,703
192000805,75095,2008,703
192000806,75095,2008,703
192000808,75095,2008,703
192000809,75095,2008,703
192000818,75095,2008,G96
192000819,75095,2008,G96
192000820,75095,2008,G96
192000821,75095,2008,G96
192000826,75095,2008,703
192000827,75095,2008,703
192000828,75095,2008,703
192000829,75095,2008,703
192000830,75095,2008,G96
192000831,75095,2008,G96
192000832,75095,2008,G96
192000833,75095,2008,G96
192000844,75095,2008,703
192000845,75095,2008,703
192000846,75095,2008,703
192000847,75095,2008,703
192000848,75095,2008,G96
192000849,75095,2008,G96
192000850,75095,2008,G96
192000851,75095,2008,G96
192000860,75095,2008,703
192000861,75095,2008,703
192000862,75095,2008,703
192000863,75095,2008,703
192000889,75095,2010,G96
192000890,75095,2010,703
192000891,75095,2010,G96
192000892,75095,2010,703
192000893,75095,2010,G96
192000894,75095,2010,703
192000895,75095,2010,G96
192000896,75095,2010,703
192000897,75095,2010,G96
192000898,75095,2010,G96
192000899,75095,2010,G96
192000900,75095,2010,G96
192000915,75095,2010,703
192000916,75095,2010,703
192000917,75095,2010,703
192000918,75095,2010,703
192000932,75095,2010,703
192000933,75095,2010,703
192000934,75095,2010,703
192000935,75095,2010,703
192000941,75095,2011,G96
192000942,75095,2011,G96
192000943,75095,2011,G96
192000944,75095,2011,G96
192000946,75095,2011,G96
192000948,75095,2011,G96
192000949,75095,2011,G96
192000951,75095,2011,G96
192000957,75095,2011,G96
192000958,75095,2011,G96
192000959,75095,2011,G96
192000960,75095,2011,G96
192000966,75095,2012,703
192000967,75095,2012,703
192000968,75095,2012,703
192000969,75095,2012,703
192000982,75095,2012,703
192000983,75095,2012,703
192000985,75095,2012,703
192000986,75095,2012,703
192001021,75095,2012,G96
192001022,75095,2012,G96
192001023,75095,2012,G96
192001024,75095,2012,G96
192001035,75095,2012,703
192001036,75095,2012,703
192001038,75095,2012,703
192001039,75095,2012,703
192002296,75096,2005,703
192002297,75096,2005,703
192002298,75096,2005,703
192002299,75096,2005,703
192002313,75096,2005,G96
192002314,75096,2005,G96
192002315,75096,2005,G96
192002316,75096,2005,G96
192002317,75096,2005,703
192002318,75096,2005,703
192002319,75096,2005,703
192002320,75096,2005,703
192002344,75096,2006,703
192002345,75096,2006,703
192002346,75096,2006,703
192002347,75096,2006,703
192002348,75096,2006,703
192002349,75096,2006,703
192002350,75096,2006,703
192002351,75096,2006,703
192002367,75096,2007,G96
192002368,75096,2007,G96
192002369,75096,2007,G96
192002370,75096,2007,G96
192002371,75096,2007,G96
