,packed_desig,year,obs
200000311,81133,C2006,s0459703
200000312,81133,C2006,s0459703
200000313,81133,C2006,s0459703
200000314,81133,C2006,s0459703
200000315,81133,C2006,s2178703
200000316,81133,C2006,s2178703
200000317,81133,C2006,s2178703
200000318,81133,C2006,s2178703
200000325,81133,C2007,w6171703
200000326,81133,C2007,w6171703
200000327,81133,C2007,w6171703
200000328,81133,C2007,w6171703
200000329,81133,C2007,w7843703
200000330,81133,C2007,w7843703
200000331,81133,C2007,w7843703
200000332,81133,C2007,w7843703
200000354,81133,C2008,x5924703
200000355,81133,C2008,x5924703
200000356,81133,C2008,x5924703
200000357,81133,C2008,x5924703
200000362,81133,C2008,x7008703
200000363,81133,C2008,x7008703
200000364,81133,C2008,x7008703
200000365,81133,C2008,x7008703
200000373,81133,C2008,x8646703
200000376,81133,C2008,x8646703
200000377,81133,C2008,x8646703
200000379,81133,C2008,x8646703
200000384,81133,C2008,y0262703
200000385,81133,C2008,y0262703
200000386,81133,C2008,y0262703
200000387,81133,C2008,y0262703
200000388,81133,C2008,y0262G96
200000389,81133,C2008,y0262G96
200000390,81133,C2008,y0262G96
200000391,81133,C2008,y0262G96
200000392,81133,C2008,y1578703
200000393,81133,C2008,y1578703
200000394,81133,C2008,y1578703
200000395,81133,C2008,y1578703
200000409,81133,C2010,~0MmM703
200000410,81133,C2010,~0MmM703
200000411,81133,C2010,~0MmM703
200000412,81133,C2010,~0MmM703
200000423,81133,C2011,~0bFnG96
200000424,81133,C2011,~0bFnG96
200000425,81133,C2011,~0bFnG96
200000426,81133,C2011,~0bFnG96
200000427,81133,C2011,~0bTw703
200000428,81133,C2011,~0bTw703
200000429,81133,C2011,~0bTw703
200000430,81133,C2011,~0bTw703
200000431,81133,C2011,~0bTwG96
200000432,81133,C2011,~0bTwG96
200000433,81133,C2011,~0bTwG96
200000434,81133,C2011,~0bTwG96
200000435,81133,C2011,~0boG703
200000436,81133,C2011,~0boG703
200000437,81133,C2011,~0boG703
200000438,81133,C2011,~0boG703
200000444,81133,C2012,~0c83703
200000445,81133,C2012,~0c83703
200000446,81133,C2012,~0c83703
200000447,81133,C2012,~0c83703
200000448,81133,C2012,~0c83703
200000453,81133,C2012,~0cKi703
200000454,81133,C2012,~0cKi703
200000455,81133,C2012,~0cKi703
200000456,81133,C2012,~0cKi703
200000457,81133,C2012,~0cKi703
200000480,81133,C2012,~0eOSG96
200000481,81133,C2012,~0eOSG96
200000482,81133,C2012,~0eOSG96
200000483,81133,C2012,~0eOSG96
200001370,81134,C2005,n2451703
200001371,81134,C2005,n2451703
200001372,81134,C2005,n2451703
200001373,81134,C2005,n2451703
200001374,81134,C2005,n3041703
200001375,81134,C2005,n3041703
200001376,81134,C2005,n3041703
200001377,81134,C2005,n3041703
200001378,81134,C2005,n3786703
200001379,81134,C2005,n3786703
200001380,81134,C2005,n3786703
200001381,81134,C2005,n3786703
200001388,81134,C2005,n5849703
200001389,81134,C2005,n5849703
200001391,81134,C2005,n5849703
