,packed_number,year,obs
21004570,2607,2005,703
21004571,2607,2005,703
21004572,2607,2005,703
21004573,2607,2005,703
21004586,2607,2005,703
21004587,2607,2005,703
21004588,2607,2005,703
21004589,2607,2005,703
21004610,2607,2005,G96
21004611,2607,2005,G96
21004613,2607,2005,G96
21004614,2607,2005,G96
21004616,2607,2005,703
21004617,2607,2005,703
21004618,2607,2005,703
21004619,2607,2005,703
21004637,2607,2005,G96
21004638,2607,2005,G96
21004639,2607,2005,G96
21004640,2607,2005,G96
21004656,2607,2005,703
21004657,2607,2005,703
21004658,2607,2005,703
21004659,2607,2005,703
21004660,2607,2005,G96
21004661,2607,2005,G96
21004662,2607,2005,G96
21004663,2607,2005,G96
21004664,2607,2005,703
21004665,2607,2005,703
21004666,2607,2005,703
21004667,2607,2005,703
21004668,2607,2005,703
21004669,2607,2005,703
21004670,2607,2005,703
21004671,2607,2005,703
21004672,2607,2005,703
21004673,2607,2005,703
21004674,2607,2005,703
21004675,2607,2005,703
21004676,2607,2005,G96
21004677,2607,2005,G96
21004678,2607,2005,G96
21004679,2607,2005,G96
21004837,2607,2009,703
21004838,2607,2009,703
21004839,2607,2009,703
21004840,2607,2009,703
21004859,2607,2009,G96
21004860,2607,2009,G96
21004861,2607,2009,G96
21004862,2607,2009,G96
21004863,2607,2009,703
21004864,2607,2009,703
21004865,2607,2009,703
21004866,2607,2009,703
21004884,2607,2009,G96
21004885,2607,2009,G96
21004886,2607,2009,G96
21004887,2607,2009,G96
21004916,2607,2009,703
21004917,2607,2009,703
21004918,2607,2009,703
21004919,2607,2009,703
21004920,2607,2009,703
21004921,2607,2009,703
21004922,2607,2009,703
21004923,2607,2009,703
21004924,2607,2009,G96
21004925,2607,2009,G96
21004926,2607,2009,G96
21004927,2607,2009,G96
21004937,2607,2009,G96
21004938,2607,2009,G96
21004939,2607,2009,G96
21004940,2607,2009,G96
21004941,2607,2009,G96
21004942,2607,2009,G96
21004943,2607,2009,G96
21004944,2607,2009,G96
21005029,2607,2010,703
21005030,2607,2010,703
21005031,2607,2010,703
21005032,2607,2010,703
21005033,2607,2010,703
21005034,2607,2010,703
21005035,2607,2010,703
21005036,2607,2010,703
21005042,2607,2010,703
21005043,2607,2010,703
21005044,2607,2010,703
21005045,2607,2010,703
21005056,2607,2010,703
21005057,2607,2010,703
21005058,2607,2010,703
21005089,2607,2010,G96
21005090,2607,2010,G96
21005091,2607,2010,G96
21005092,2607,2010,G96
21005093,2607,2010,703
21005094,2607,2010,703
21005095,2607,2010,703
21005096,2607,2010,703
21005097,2607,2010,703
21005098,2607,2010,703
21005099,2607,2010,703
21005100,2607,2010,703
21005106,2607,2010,703
21005108,2607,2010,703
21005109,2607,2010,703
21005111,2607,2010,703
21005115,2607,2011,G96
21005116,2607,2011,G96
21005117,2607,2011,G96
21005118,2607,2011,G96
21005124,2607,2011,703
21005125,2607,2011,703
21005126,2607,2011,703
21005127,2607,2011,G96
21005128,2607,2011,G96
21005129,2607,2011,G96
21005130,2607,2011,G96
21005131,2607,2011,703
21005132,2607,2011,703
21005133,2607,2011,703
21005134,2607,2011,703
21005140,2607,2011,703
21005141,2607,2011,703
21005142,2607,2011,703
21005143,2607,2011,703
21005144,2607,2011,703
21005145,2607,2011,703
21005146,2607,2011,703
21005147,2607,2011,703
21005155,2607,2011,703
21005156,2607,2011,703
21005157,2607,2011,703
21005158,2607,2011,703
21005159,2607,2011,G96
21005160,2607,2011,G96
21005161,2607,2011,G96
21005162,2607,2011,G96
21005174,2607,2012,703
21005175,2607,2012,703
21005176,2607,2012,703
21005177,2607,2012,703
21005191,2607,2012,G96
21005192,2607,2012,G96
21005193,2607,2012,G96
21005194,2607,2012,G96
21005198,2607,2012,703
21005200,2607,2012,703
21005201,2607,2012,703
21005202,2607,2012,703
21005203,2607,2012,703
21005204,2607,2012,G96
21005205,2607,2012,703
21005206,2607,2012,G96
21005207,2607,2012,703
21005208,2607,2012,G96
21005209,2607,2012,703
21005210,2607,2012,G96
21005232,2607,2012,G96
21005233,2607,2012,G96
21005234,2607,2012,G96
21005235,2607,2012,G96
21005236,2607,2012,G96
21005237,2607,2012,G96
21005238,2607,2012,G96
21005239,2607,2012,G96
21005242,2607,2012,703
21005243,2607,2012,703
21005244,2607,2012,703
21005245,2607,2012,703
21005246,2607,2012,G96
21005247,2607,2012,G96
21005248,2607,2012,G96
21005249,2607,2012,G96
21005250,2607,2012,G96
21005254,2607,2012,G96
21005255,2607,2012,G96
21005256,2607,2012,G96
21005257,2607,2012,G96
21008092,2609,2005,703
21008093,2609,2005,703
21008094,2609,2005,703
21008095,2609,2005,703
21008096,2609,2005,703
21008097,2609,2005,703
21008098,2609,2005,703
21008099,2609,2005,703
21008117,2609,2005,703
21008118,2609,2005,703
21008119,2609,2005,703
21008127,2609,2005,703
21008128,2609,2005,703
