,packed_number,year,obs
383000002,h1672,2012,G96
383000003,h1672,2012,G96
383000004,h1672,2012,G96
383000156,h1673,2008,G96
383000157,h1673,2008,G96
383000158,h1673,2008,G96
383000159,h1673,2008,G96
383000160,h1673,2008,G96
383000161,h1673,2008,G96
383000162,h1673,2008,G96
383000163,h1673,2008,G96
383000173,h1673,2010,G96
383000174,h1673,2010,G96
383000175,h1673,2010,G96
383000176,h1673,2010,G96
383000310,h1674,2007,G96
383000311,h1674,2007,G96
383000312,h1674,2007,G96
383000313,h1674,2007,G96
383000317,h1674,2008,703
383000318,h1674,2008,703
383000319,h1674,2008,703
383000320,h1674,2008,703
383000324,h1674,2008,G96
383000325,h1674,2008,G96
383000326,h1674,2008,G96
383000327,h1674,2008,G96
383000328,h1674,2008,703
383000329,h1674,2008,703
383000330,h1674,2008,703
383000331,h1674,2008,703
383000561,h1675,2008,G96
383000562,h1675,2008,G96
383000563,h1675,2008,G96
383000564,h1675,2008,G96
383000565,h1675,2008,G96
383000566,h1675,2008,G96
383000567,h1675,2008,G96
383000568,h1675,2008,G96
383000569,h1675,2010,G96
383000570,h1675,2010,G96
383000571,h1675,2010,G96
383000572,h1675,2010,G96
383000573,h1675,2010,G96
383000574,h1675,2010,G96
383000575,h1675,2010,G96
383000576,h1675,2010,G96
383000681,h1676,2008,G96
383000682,h1676,2008,G96
383000683,h1676,2008,G96
383000684,h1676,2008,G96
383000685,h1676,2008,G96
383000686,h1676,2008,G96
383000687,h1676,2008,G96
383000688,h1676,2008,G96
383000825,h1677,2008,G96
383000826,h1677,2008,G96
383000827,h1677,2008,G96
383000828,h1677,2008,G96
383000835,h1677,2010,G96
383000836,h1677,2010,G96
383000837,h1677,2010,G96
383000838,h1677,2010,G96
383000839,h1677,2010,G96
383000840,h1677,2010,G96
383000841,h1677,2010,G96
383000842,h1677,2010,G96
383000843,h1677,2010,G96
383000844,h1677,2010,G96
383000845,h1677,2010,G96
383000846,h1677,2010,G96
383000923,h1678,2008,G96
383000924,h1678,2008,G96
383000925,h1678,2008,G96
383000926,h1678,2008,G96
383000932,h1678,2008,703
383000933,h1678,2008,703
383000934,h1678,2010,G96
383000935,h1678,2010,G96
383000936,h1678,2010,G96
383000937,h1678,2010,G96
383000938,h1678,2010,G96
383000939,h1678,2010,G96
383000940,h1678,2010,G96
383000941,h1678,2010,G96
383000942,h1678,2011,G96
383000943,h1678,2011,G96
383000944,h1678,2011,G96
383000945,h1678,2011,G96
383001056,h1679,2008,G96
383001057,h1679,2008,G96
383001058,h1679,2008,G96
383001059,h1679,2008,G96
383001060,h1679,2008,G96
383001061,h1679,2008,G96
383001062,h1679,2008,G96
