,packed_number,year,obs
321000201,N9971,2006,G96
321000202,N9971,2006,G96
321000203,N9971,2006,G96
321000204,N9971,2006,G96
321000208,N9971,2010,G96
321000209,N9971,2010,G96
321000210,N9971,2010,G96
321000211,N9971,2010,G96
321000215,N9971,2010,G96
321000216,N9971,2010,G96
321000218,N9971,2010,G96
321000219,N9971,2010,G96
321000231,N9971,2010,703
321000232,N9971,2010,703
321000233,N9971,2010,703
321000234,N9971,2010,703
321000247,N9971,2010,G96
321000248,N9971,2010,G96
321000249,N9971,2010,G96
321000250,N9971,2010,G96
321000261,N9971,2011,G96
321000262,N9971,2011,G96
321000263,N9971,2011,G96
321000264,N9971,2011,G96
321000275,N9971,2011,G96
321000276,N9971,2011,G96
321000277,N9971,2011,G96
321000278,N9971,2011,G96
321000905,N9972,2010,G96
321000906,N9972,2010,G96
321000907,N9972,2010,G96
321000908,N9972,2010,G96
321000909,N9972,2010,G96
321000910,N9972,2010,G96
321000911,N9972,2010,G96
321000912,N9972,2010,G96
321000913,N9972,2011,G96
321000914,N9972,2011,G96
321000915,N9972,2011,G96
321000916,N9972,2011,G96
321000951,N9972,2011,G96
321000952,N9972,2011,G96
321000953,N9972,2011,G96
321000954,N9972,2011,G96
321000955,N9972,2011,G96
321000956,N9972,2011,G96
321000957,N9972,2011,G96
321001312,N9973,2005,G96
321001313,N9973,2005,G96
321001314,N9973,2005,G96
321001315,N9973,2005,G96
321001322,N9973,2007,G96
321001323,N9973,2007,G96
321001324,N9973,2007,G96
321001325,N9973,2007,G96
321001326,N9973,2007,703
321001327,N9973,2007,703
321001328,N9973,2007,703
321001329,N9973,2007,703
321001341,N9973,2007,703
321001342,N9973,2007,703
321001343,N9973,2007,703
321001345,N9973,2007,703
321001347,N9973,2007,G96
321001348,N9973,2007,G96
321001349,N9973,2007,G96
321001350,N9973,2007,G96
321001351,N9973,2007,703
321001352,N9973,2007,703
321001353,N9973,2007,703
321001354,N9973,2007,703
321001393,N9973,2011,703
321001394,N9973,2011,703
321001395,N9973,2011,703
321001396,N9973,2011,703
321001401,N9973,2011,G96
321001402,N9973,2011,G96
321001403,N9973,2011,G96
321001404,N9973,2011,G96
321001430,N9973,2012,703
321001431,N9973,2012,703
321001432,N9973,2012,703
321001433,N9973,2012,703
321001434,N9973,2012,G96
321001435,N9973,2012,G96
321001436,N9973,2012,G96
321001439,N9973,2012,703
321001440,N9973,2012,703
321001441,N9973,2012,703
321001442,N9973,2012,703
321001833,N9974,2006,703
321001834,N9974,2006,703
321001835,N9974,2006,703
321001836,N9974,2006,703
321001842,N9974,2006,703
321001843,N9974,2006,703
321001844,N9974,2006,703
321001845,N9974,2010,703
321001846,N9974,2010,703
321001847,N9974,2010,703
321001848,N9974,2010,703
321001853,N9974,2010,G96
321001854,N9974,2010,G96
321001855,N9974,2010,G96
321001856,N9974,2010,G96
321002646,N9975,2005,G96
321002647,N9975,2005,G96
321002648,N9975,2005,G96
321002649,N9975,2005,G96
321002650,N9975,2007,G96
321002651,N9975,2007,G96
321002652,N9975,2007,G96
321002653,N9975,2007,G96
321002675,N9975,2008,703
321002676,N9975,2008,703
321002677,N9975,2008,703
321002678,N9975,2008,703
321002682,N9975,2008,G96
321002683,N9975,2008,G96
321002684,N9975,2008,G96
321002685,N9975,2008,G96
321002695,N9975,2008,703
321002696,N9975,2008,703
321002697,N9975,2008,703
321002698,N9975,2008,703
321002699,N9975,2008,G96
321002700,N9975,2008,G96
321002701,N9975,2008,G96
321002702,N9975,2008,G96
321002703,N9975,2008,G96
321002704,N9975,2008,G96
321002705,N9975,2008,G96
321002706,N9975,2008,G96
321002707,N9975,2009,G96
321002708,N9975,2009,G96
321002709,N9975,2009,G96
321002710,N9975,2009,G96
321002714,N9975,2010,G96
321002715,N9975,2010,G96
321002716,N9975,2010,G96
321002717,N9975,2010,G96
321002718,N9975,2012,G96
321002719,N9975,2012,G96
321002720,N9975,2012,G96
321002721,N9975,2012,G96
321003092,N9976,2007,G96
321003093,N9976,2007,G96
321003094,N9976,2007,G96
321003095,N9976,2007,G96
321003096,N9976,2007,703
321003097,N9976,2007,703
321003098,N9976,2007,703
321003099,N9976,2007,703
321003104,N9976,2008,G96
321003105,N9976,2008,G96
321003106,N9976,2008,G96
321003107,N9976,2008,G96
321003108,N9976,2009,G96
321003109,N9976,2009,G96
321003110,N9976,2009,G96
321003111,N9976,2009,G96
321003112,N9976,2009,G96
321003113,N9976,2009,G96
321003114,N9976,2009,G96
321003115,N9976,2009,G96
321003116,N9976,2009,G96
321003117,N9976,2009,G96
321003118,N9976,2009,G96
321003119,N9976,2009,G96
321003123,N9976,2010,G96
321003124,N9976,2010,G96
321003125,N9976,2010,G96
321003126,N9976,2010,G96
321003127,N9976,2010,G96
321003128,N9976,2010,G96
321003129,N9976,2010,G96
321003130,N9976,2010,G96
321003155,N9976,2012,703
321003156,N9976,2012,703
321003157,N9976,2012,703
321003158,N9976,2012,703
321003159,N9976,2012,703
321003160,N9976,2012,703
321003161,N9976,2012,703
321003162,N9976,2012,703
321003417,N9977,2005,703
321003418,N9977,2005,703
321003419,N9977,2005,703
321003420,N9977,2005,703
321003425,N9977,2005,703
321003426,N9977,2005,703
321003427,N9977,2005,703
321003428,N9977,2005,703
321003437,N9977,2007,703
321003438,N9977,2007,703
321003439,N9977,2007,703
321003440,N9977,2007,703
321003446,N9977,2010,G96
321003447,N9977,2010,G96
321003448,N9977,2010,G96
321003475,N9977,2011,G96
321003476,N9977,2011,G96
321003477,N9977,2011,G96
321003478,N9977,2011,G96
321003479,N9977,2011,G96
321003480,N9977,2011,G96
321003481,N9977,2011,G96
321003482,N9977,2011,G96
321003487,N9977,2011,703
321003488,N9977,2011,703
321003489,N9977,2011,703
321003490,N9977,2011,G96
321003491,N9977,2011,G96
321003492,N9977,2011,G96
321003493,N9977,2011,703
321003494,N9977,2011,703
321003495,N9977,2011,703
321003496,N9977,2011,703
321003500,N9977,2011,703
321003501,N9977,2011,703
321003502,N9977,2011,703
321003503,N9977,2011,703
321003512,N9977,2012,703
321003513,N9977,2012,703
321003514,N9977,2012,703
321003515,N9977,2012,703
321003524,N9977,2012,703
321003525,N9977,2012,703
321003526,N9977,2012,703
321003527,N9977,2012,703
321003528,N9977,2012,G96
321003529,N9977,2012,G96
321003530,N9977,2012,G96
321003531,N9977,2012,G96
321003532,N9977,2012,G96
321003533,N9977,2012,G96
321003534,N9977,2012,G96
321003535,N9977,2012,G96
321003990,N9978,2007,703
321003991,N9978,2007,703
321003992,N9978,2007,703
321003993,N9978,2007,703
321004004,N9978,2007,G96
321004005,N9978,2007,G96
321004006,N9978,2007,G96
321004007,N9978,2007,G96
321004008,N9978,2007,703
321004009,N9978,2007,703
321004010,N9978,2007,703
321004011,N9978,2007,703
321004012,N9978,2007,G96
321004013,N9978,2007,G96
321004014,N9978,2007,G96
321004015,N9978,2007,G96
321004025,N9978,2007,703
321004026,N9978,2007,703
321004027,N9978,2007,703
321004028,N9978,2007,703
321004034,N9978,2008,G96
321004035,N9978,2008,G96
321004036,N9978,2008,G96
321004037,N9978,2008,G96
321004038,N9978,2008,G96
321004039,N9978,2008,G96
321004040,N9978,2008,G96
321004041,N9978,2008,G96
321004369,N9979,2006,703
321004370,N9979,2006,703
321004371,N9979,2006,703
321004372,N9979,2006,703
321004373,N9979,2006,703
321004374,N9979,2006,703
321004375,N9979,2006,703
321004376,N9979,2006,703
321004393,N9979,2006,703
321004396,N9979,2006,703
321004398,N9979,2006,703
321004401,N9979,2006,703
321004420,N9979,2006,G96
321004421,N9979,2006,G96
321004422,N9979,2006,G96
321004423,N9979,2006,G96
321004431,N9979,2006,703
321004432,N9979,2006,703
321004433,N9979,2006,703
321004440,N9979,2006,703
321004441,N9979,2006,703
321004442,N9979,2006,703
321004443,N9979,2006,703
321004465,N9979,2010,G96
321004466,N9979,2010,G96
321004467,N9979,2010,G96
321004468,N9979,2010,G96
321004476,N9979,2011,G96
321004477,N9979,2011,G96
321004478,N9979,2011,G96
321004479,N9979,2011,G96
321004480,N9979,2011,G96
321004481,N9979,2011,G96
321004482,N9979,2011,G96
321004483,N9979,2011,G96
321004798,N9980,2006,703
321004799,N9980,2006,703
321004800,N9980,2006,703
321004801,N9980,2006,703
321004802,N9980,2006,703
321004803,N9980,2006,703
321004804,N9980,2006,703
321004805,N9980,2006,703
321004806,N9980,2008,G96
321004807,N9980,2008,G96
321004808,N9980,2008,G96
321004809,N9980,2008,G96
321004832,N9980,2008,703
321004833,N9980,2008,703
321004834,N9980,2008,703
321004835,N9980,2008,703
321004847,N9980,2009,G96
321004848,N9980,2009,G96
321004849,N9980,2009,G96
321004850,N9980,2009,G96
321004857,N9980,2010,G96
321004858,N9980,2010,G96
321004859,N9980,2010,G96
321004860,N9980,2010,G96
321004861,N9980,2010,G96
321004862,N9980,2010,G96
321004863,N9980,2010,G96
321004864,N9980,2010,G96
321004865,N9980,2010,G96
321004866,N9980,2010,G96
321004867,N9980,2010,G96
321004868,N9980,2010,G96
321004872,N9980,2012,G96
321004873,N9980,2012,G96
321004874,N9980,2012,G96
321005195,N9981,2006,G96
321005196,N9981,2006,G96
321005197,N9981,2006,G96
321005198,N9981,2006,G96
321005212,N9981,2006,703
321005213,N9981,2006,703
321005214,N9981,2006,703
321005215,N9981,2006,703
321005226,N9981,2006,G96
321005227,N9981,2006,G96
321005228,N9981,2006,G96
321005229,N9981,2006,G96
321005230,N9981,2008,G96
321005231,N9981,2008,G96
321005232,N9981,2008,G96
321005233,N9981,2008,G96
321005242,N9981,2008,G96
321005243,N9981,2008,G96
