,packed_number,year,obs
202000020,82591,2009,G96
202000021,82591,2009,G96
202000022,82591,2009,G96
202000023,82591,2009,G96
202000027,82591,2010,G96
202000028,82591,2010,G96
202000029,82591,2010,G96
202000030,82591,2010,G96
202000045,82591,2010,703
202000046,82591,2010,703
202000047,82591,2010,703
202000048,82591,2010,703
202000051,82591,2010,G96
202000052,82591,2010,G96
202000053,82591,2010,G96
202000054,82591,2010,G96
202000059,82591,2010,G96
202000060,82591,2010,G96
202000061,82591,2010,G96
202000062,82591,2010,G96
202000076,82591,2011,703
202000077,82591,2011,703
202000078,82591,2011,703
202000079,82591,2011,703
202001204,82592,2005,703
202001205,82592,2005,703
202001206,82592,2005,703
202001207,82592,2005,703
202001225,82592,2005,703
202001226,82592,2005,703
202001227,82592,2005,703
202001228,82592,2005,703
202001260,82592,2005,G96
202001261,82592,2005,G96
202001262,82592,2005,G96
202001263,82592,2005,G96
202001273,82592,2008,703
202001274,82592,2008,703
202001275,82592,2008,703
202001276,82592,2008,703
202001305,82592,2011,703
202001306,82592,2011,G96
202001307,82592,2011,703
202001308,82592,2011,G96
202001309,82592,2011,G96
202001310,82592,2011,G96
202001311,82592,2011,703
202001312,82592,2011,G96
202001313,82592,2011,G96
202001314,82592,2011,G96
202001315,82592,2011,G96
202001321,82592,2011,G96
202001322,82592,2011,G96
202001323,82592,2011,G96
202001324,82592,2011,G96
202001871,82593,2005,703
202001872,82593,2005,703
202001873,82593,2005,703
202001874,82593,2005,703
202001878,82593,2006,G96
202001879,82593,2006,G96
202001880,82593,2006,G96
202001881,82593,2006,G96
202001882,82593,2006,G96
202001883,82593,2006,G96
202001884,82593,2006,G96
202001885,82593,2006,G96
202001920,82593,2006,G96
202001921,82593,2006,G96
202001922,82593,2006,G96
202001923,82593,2006,G96
202001924,82593,2006,G96
202001925,82593,2006,G96
202001926,82593,2006,G96
202001927,82593,2006,G96
202001957,82593,2007,703
202001958,82593,2007,703
202001959,82593,2007,703
202001960,82593,2007,703
202001978,82593,2007,G96
202001979,82593,2007,G96
202001980,82593,2007,G96
202001981,82593,2007,G96
202001982,82593,2008,G96
202001983,82593,2008,G96
202001984,82593,2008,G96
202001985,82593,2008,G96
202001986,82593,2008,G96
202001987,82593,2008,G96
202001988,82593,2008,G96
202001989,82593,2008,G96
202001990,82593,2008,G96
202001991,82593,2008,G96
202001992,82593,2008,G96
202001993,82593,2008,G96
202001997,82593,2008,G96
202001998,82593,2008,G96
202001999,82593,2008,G96
202002000,82593,2008,G96
202002001,82593,2008,G96
202002002,82593,2008,G96
202002003,82593,2008,G96
202002004,82593,2008,G96
202002005,82593,2009,G96
202002006,82593,2009,G96
202002007,82593,2009,G96
202002008,82593,2009,G96
202002030,82593,2009,703
202002031,82593,2009,703
202002032,82593,2009,703
202002033,82593,2009,703
202002046,82593,2009,G96
202002047,82593,2009,G96
202002048,82593,2009,G96
202002049,82593,2009,G96
202002103,82593,2011,G96
202002104,82593,2011,G96
202002105,82593,2011,G96
202002106,82593,2011,G96
202002107,82593,2012,G96
202002108,82593,2012,G96
202002109,82593,2012,G96
202002110,82593,2012,G96
202002111,82593,2012,G96
202002112,82593,2012,G96
202002113,82593,2012,G96
202002114,82593,2012,G96
202002117,82593,2012,703
202002118,82593,2012,703
202002119,82593,2012,703
202002120,82593,2012,703
202002129,82593,2012,703
202002130,82593,2012,703
202002131,82593,2012,703
202002132,82593,2012,703
202002133,82593,2012,G96
202002134,82593,2012,G96
202002135,82593,2012,G96
202002136,82593,2012,G96
202002137,82593,2012,G96
202002138,82593,2012,G96
202002139,82593,2012,G96
202002140,82593,2012,G96
202002148,82593,2012,703
202002150,82593,2012,703
202002151,82593,2012,703
202002152,82593,2012,703
202002156,82593,2012,703
202002157,82593,2012,703
202002158,82593,2012,703
202002159,82593,2012,703
202003115,82594,2005,703
202003116,82594,2005,703
202003117,82594,2005,703
202003118,82594,2005,703
202003119,82594,2005,703
202003120,82594,2005,703
202003121,82594,2005,703
202003122,82594,2005,703
202003123,82594,2005,703
202003124,82594,2005,703
202003125,82594,2005,703
202003126,82594,2006,703
202003127,82594,2006,703
202003128,82594,2006,703
202003129,82594,2006,703
202003130,82594,2006,703
202003131,82594,2006,703
202003132,82594,2006,703
202003156,82594,2006,703
202003157,82594,2006,703
202003158,82594,2006,703
202003159,82594,2006,703
202003164,82594,2006,703
202003165,82594,2006,703
202003166,82594,2006,703
202003178,82594,2006,703
202003179,82594,2006,703
202003180,82594,2006,703
202003181,82594,2006,703
202003212,82594,2008,G96
202003213,82594,2008,G96
202003214,82594,2008,G96
202003215,82594,2008,G96
202003216,82594,2008,703
202003217,82594,2008,703
202003218,82594,2008,703
202003219,82594,2008,703
202003239,82594,2008,G96
202003240,82594,2008,G96
202003241,82594,2008,G96
202003242,82594,2008,G96
202003248,82594,2008,G96
202003249,82594,2008,G96
202003250,82594,2008,G96
202003251,82594,2008,G96
202003252,82594,2008,G96
202003253,82594,2008,G96
202003254,82594,2008,G96
202003255,82594,2008,G96
202003256,82594,2009,703
202003257,82594,2009,703
