,packed_number,year,obs
154000459,50724,2005,G96
154000460,50724,2005,G96
154000461,50724,2005,G96
154000462,50724,2005,G96
154000502,50724,2006,703
154000503,50724,2006,703
154000504,50724,2006,703
154000505,50724,2006,703
154000508,50724,2006,G96
154000509,50724,2006,G96
154000510,50724,2006,G96
154000512,50724,2006,G96
154000513,50724,2006,G96
154000514,50724,2006,G96
154000515,50724,2006,G96
154000516,50724,2006,G96
154000517,50724,2007,G96
154000518,50724,2007,G96
154000519,50724,2007,G96
154000520,50724,2007,G96
154000521,50724,2007,G96
154000522,50724,2007,G96
154000523,50724,2007,G96
154000524,50724,2007,G96
154000525,50724,2007,G96
154000526,50724,2007,G96
154000527,50724,2007,G96
154000528,50724,2007,G96
154000533,50724,2007,G96
154000534,50724,2007,G96
154000535,50724,2007,G96
154000536,50724,2007,G96
154000537,50724,2007,703
154000538,50724,2007,703
154000539,50724,2007,703
154000540,50724,2007,703
154000550,50724,2007,703
154000551,50724,2007,703
154000552,50724,2007,703
154000553,50724,2007,703
154000558,50724,2007,703
154000560,50724,2007,703
154000561,50724,2007,703
154000563,50724,2007,703
154000566,50724,2007,703
154000567,50724,2007,703
154000568,50724,2007,703
154000569,50724,2007,703
154000573,50724,2008,G96
154000574,50724,2008,G96
154000575,50724,2008,G96
154000576,50724,2008,G96
154000596,50724,2008,703
154000597,50724,2008,703
154000598,50724,2008,703
154000599,50724,2008,703
154000609,50724,2008,703
154000610,50724,2008,703
154000611,50724,2008,703
154000612,50724,2008,703
154000617,50724,2008,703
154000618,50724,2008,703
154000619,50724,2008,703
154000620,50724,2008,703
154000621,50724,2008,703
154000622,50724,2008,703
154000623,50724,2008,703
154000624,50724,2008,703
154000630,50724,2008,G96
154000631,50724,2008,G96
154000632,50724,2008,G96
154000633,50724,2008,G96
154000634,50724,2008,703
154000635,50724,2008,703
154000636,50724,2008,703
154000637,50724,2008,703
154000651,50724,2008,703
154000652,50724,2008,703
154000653,50724,2008,703
154000654,50724,2008,703
154000655,50724,2008,703
154000656,50724,2008,703
154000657,50724,2008,703
154000658,50724,2008,703
154000664,50724,2008,703
154000665,50724,2008,703
154000666,50724,2008,703
154000667,50724,2008,703
154000680,50724,2010,G96
154000681,50724,2010,G96
154000682,50724,2010,G96
154000683,50724,2010,G96
154000692,50724,2010,703
154000693,50724,2010,703
154000694,50724,2010,703
154000695,50724,2010,703
154000702,50724,2010,703
154000703,50724,2010,703
154000704,50724,2010,G96
154000705,50724,2010,703
154000706,50724,2010,G96
154000707,50724,2010,703
154000708,50724,2010,G96
154000709,50724,2010,G96
154000716,50724,2011,703
154000717,50724,2011,703
154000718,50724,2011,703
154000719,50724,2011,703
154000730,50724,2011,703
154000731,50724,2011,703
154000732,50724,2011,703
154000733,50724,2011,703
154000734,50724,2011,G96
154000735,50724,2011,G96
154000736,50724,2011,G96
154000737,50724,2011,G96
154000738,50724,2012,G96
154000739,50724,2012,G96
154000740,50724,2012,G96
154000741,50724,2012,G96
154001724,50725,2005,703
154001725,50725,2005,703
154001726,50725,2005,703
154001727,50725,2005,703
154001729,50725,2005,703
154001730,50725,2005,703
154001732,50725,2005,703
154001733,50725,2005,703
154001764,50725,2006,703
154001765,50725,2006,703
154001766,50725,2006,703
154001767,50725,2006,703
154001795,50725,2009,G96
154001796,50725,2009,G96
154001797,50725,2009,G96
154001798,50725,2009,G96
154001799,50725,2009,G96
154001800,50725,2009,G96
154001801,50725,2009,G96
154001802,50725,2009,G96
154001815,50725,2009,G96
154001816,50725,2009,G96
154001817,50725,2009,G96
154001818,50725,2009,G96
154001824,50725,2009,703
154001825,50725,2009,703
154001826,50725,2009,703
154001828,50725,2009,703
154001838,50725,2009,G96
154001839,50725,2009,G96
154001840,50725,2009,G96
154001841,50725,2009,G96
154001842,50725,2009,703
154001843,50725,2009,703
154001844,50725,2009,703
154001845,50725,2009,703
154001880,50725,2011,703
154001881,50725,2011,703
154001882,50725,2011,703
154001883,50725,2011,703
154001884,50725,2011,703
154001885,50725,2011,703
154001886,50725,2011,703
154001887,50725,2011,703
154001888,50725,2011,703
154001889,50725,2011,703
154001890,50725,2011,703
154001891,50725,2011,703
154001902,50725,2012,703
154001903,50725,2012,703
154001904,50725,2012,703
154001905,50725,2012,703
154003164,50726,2005,703
154003166,50726,2005,703
154003167,50726,2005,703
154003168,50726,2005,703
154003180,50726,2006,G96
154003181,50726,2006,G96
154003182,50726,2006,G96
154003183,50726,2006,G96
154003210,50726,2006,703
154003212,50726,2006,703
154003213,50726,2006,703
154003214,50726,2006,703
154003231,50726,2006,703
154003232,50726,2006,703
154003233,50726,2006,703
154003234,50726,2006,703
154003296,50726,2006,703
154003297,50726,2006,703
154003298,50726,2006,703
154003299,50726,2006,703
154003300,50726,2006,G96
154003301,50726,2006,G96
154003302,50726,2006,G96
154003303,50726,2006,G96
154003311,50726,2007,G96
154003313,50726,2007,G96
154003314,50726,2007,G96
154003315,50726,2007,G96
154003331,50726,2007,703
154003332,50726,2007,703
154003333,50726,2007,703
154003334,50726,2007,703
154003340,50726,2008,703
154003341,50726,2008,703
154003342,50726,2008,703
154003343,50726,2008,703
154003344,50726,2008,G96
154003345,50726,2008,G96
154003346,50726,2008,G96
154003347,50726,2008,G96
154003348,50726,2008,G96
154003349,50726,2008,G96
154003350,50726,2008,G96
154003351,50726,2008,G96
154003352,50726,2008,G96
154003353,50726,2008,G96
154003354,50726,2008,G96
154003355,50726,2008,G96
154003356,50726,2009,G96
154003357,50726,2009,G96
154003358,50726,2009,G96
154003359,50726,2009,G96
154003369,50726,2009,703
154003370,50726,2009,703
154003371,50726,2009,703
154003372,50726,2009,703
154003392,50726,2009,703
154003393,50726,2009,703
154003394,50726,2009,703
154003395,50726,2009,703
154003442,50726,2011,703
154003443,50726,2011,703
154003444,50726,2011,703
154003445,50726,2011,703
154003446,50726,2011,G96
154003447,50726,2011,G96
154003448,50726,2011,G96
154003449,50726,2011,G96
154003455,50726,2011,703
154003457,50726,2011,703
154003459,50726,2011,703
154003460,50726,2011,703
154003462,50726,2012,G96
