,packed_desig,year,obs
419000013,~085j,C2006,~3HdnG96
419000014,~085j,C2006,~3HdnG96
419000015,~085j,C2006,~3HdnG96
419000016,~085j,C2006,~3HdnG96
419000020,~085j,C2012,~13LTG96
419000021,~085j,C2012,~13LTG96
419000022,~085j,C2012,~13LTG96
419000023,~085j,C2012,~13LTG96
419000030,~085j,C2012,~13LTG96
419000031,~085j,C2012,~13LTG96
419000032,~085j,C2012,~13LTG96
419000033,~085j,C2012,~13LTG96
419000103,~085k,C2008,~3X05G96
419000104,~085k,C2008,~3X05G96
419000105,~085k,C2008,~3X05G96
419000106,~085k,C2008,~3X05G96
419000107,~085k,C2008,~3X05G96
419000108,~085k,C2008,~3X05G96
419000109,~085k,C2008,~3X05G96
419000110,~085k,C2008,~3X05G96
419000111,~085k,C2011,~3X05G96
419000112,~085k,C2011,~3X05G96
419000113,~085k,C2011,~3X05G96
419000206,~085l,C2008,~3X05G96
419000207,~085l,C2008,~3X05G96
419000208,~085l,C2008,~3X05G96
419000209,~085l,C2008,~3X05G96
419000210,~085l,C2012,~0n7fG96
419000211,~085l,C2012,~0n7fG96
419000212,~085l,C2012,~0n7fG96
419000213,~085l,C2012,~0n7fG96
419000292,~085m,C2012,~0lljG96
419000293,~085m,C2012,~0lljG96
419000294,~085m,C2012,~0lljG96
419000295,~085m,C2012,~0lljG96
419000296,~085m,C2012,~0lljG96
419000297,~085m,C2012,~0lljG96
419000298,~085m,C2012,~0lljG96
419000299,~085m,C2012,~0lljG96
419000396,~085n,C2012,~0llnG96
419000397,~085n,C2012,~0llnG96
419000398,~085n,C2012,~0llnG96
419000399,~085n,C2012,~0llnG96
419000400,~085n,C2012,~0llnG96
419000401,~085n,C2012,~0llnG96
419000402,~085n,C2012,~0llnG96
419000403,~085n,C2012,~0llnG96
419000404,~085n,C2012,~0m84G96
419000405,~085n,C2012,~0m84G96
419000406,~085n,C2012,~0m84G96
419000407,~085n,C2012,~0m84G96
419000421,~085n,C2012,~0m84703
419000422,~085n,C2012,~0m84703
419000423,~085n,C2012,~0m84703
419000424,~085n,C2012,~0m84703
419000425,~085n,C2012,~0m84G96
419000426,~085n,C2012,~0m84G96
419000427,~085n,C2012,~0m84G96
419000428,~085n,C2012,~0m84G96
419000429,~085n,C2012,~0m84G96
419000430,~085n,C2012,~0m84G96
419000431,~085n,C2012,~0m84G96
419000432,~085n,C2012,~0m84G96
419000589,~085o,C2012,~0rpdG96
419000590,~085o,C2012,~0rpdG96
419000591,~085o,C2012,~0rpdG96
419000592,~085o,C2012,~0rpdG96
419000600,~085o,C2012,~0rpdG96
419000601,~085o,C2012,~0rpdG96
419000602,~085o,C2012,~0rpdG96
419000603,~085o,C2012,~0rpdG96
419000608,~085o,C2012,~0llrG96
419000609,~085o,C2012,~0llrG96
419000610,~085o,C2012,~0llrG96
419000611,~085o,C2012,~0llrG96
419000706,~085p,C2012,~0n7gG96
419000707,~085p,C2012,~0n7gG96
419000709,~085p,C2012,~0n7gG96
419000710,~085p,C2012,~0n7gG96
419000716,~085p,C2012,~0lltG96
419000717,~085p,C2012,~0lltG96
419000718,~085p,C2012,~0lltG96
419000719,~085p,C2012,~0lltG96
419000720,~085p,C2012,~0n7gG96
419000721,~085p,C2012,~0n7gG96
419000722,~085p,C2012,~0n7gG96
419000830,~085q,C2008,~3YwOG96
419000831,~085q,C2008,~3YwOG96
419000832,~085q,C2008,~3YwOG96
419000833,~085q,C2008,~3YwOG96
419000834,~085q,C2011,~3YwOG96
419000835,~085q,C2011,~3YwOG96
419000836,~085q,C2011,~3YwOG96
419000837,~085q,C2011,~3YwOG96
419000841,~085q,C2012,~0lluG96
419000842,~085q,C2012,~0lluG96
419000843,~085q,C2012,~0lluG96
419000844,~085q,C2012,~0lluG96
419000845,~085q,C2012,~0lluG96
419000846,~085q,C2012,~0lluG96
419000847,~085q,C2012,~0lluG96
419000848,~085q,C2012,~0lluG96
419000849,~085q,C2012,~0lluG96
419000850,~085q,C2012,~0lluG96
419000851,~085q,C2012,~0lluG96
419000852,~085q,C2012,~0lluG96
419000959,~085r,C2012,~0n7hG96
419000960,~085r,C2012,~0n7hG96
419000961,~085r,C2012,~0n7hG96
419000962,~085r,C2012,~0n7hG96
419001228,~085s,C2012,~0llxG96
419001229,~085s,C2012,~0llxG96
419001230,~085s,C2012,~0llxG96
419001231,~085s,C2012,~0llxG96
419001232,~085s,C2012,~0llxG96
419001233,~085s,C2012,~0llxG96
419001234,~085s,C2012,~0llxG96
419001235,~085s,C2012,~0llxG96
419001331,~085t,C2012,~0m86G96
419001332,~085t,C2012,~0m86G96
419001333,~085t,C2012,~0m86G96
419001334,~085t,C2012,~0m86G96
419001424,~085u,C2012,~0qTMG96
419001425,~085u,C2012,~0qTMG96
419001426,~085u,C2012,~0qTMG96
419001427,~085u,C2012,~0qTMG96
419001428,~085u,C2012,~0qTMG96
419001429,~085u,C2012,~0qTMG96
419001430,~085u,C2012,~0qTMG96
419001431,~085u,C2012,~0qTMG96
419001432,~085u,C2012,~0llzG96
419001433,~085u,C2012,~0llzG96
419001434,~085u,C2012,~0llzG96
419001435,~085u,C2012,~0llzG96
419001436,~085u,C2012,~0llzG96
419001437,~085u,C2012,~0llzG96
419001438,~085u,C2012,~0llzG96
419001439,~085u,C2012,~0llzG96
419001515,~085v,C2008,~3jFgG96
419001516,~085v,C2008,~3jFgG96
419001517,~085v,C2008,~3jFgG96
419001518,~085v,C2008,~3jFgG96
419001519,~085v,C2012,~0llzG96
419001520,~085v,C2012,~0llzG96
419001521,~085v,C2012,~0llzG96
419001522,~085v,C2012,~0llzG96
419001523,~085v,C2012,~0llzG96
419001524,~085v,C2012,~0llzG96
419001525,~085v,C2012,~0llzG96
419001595,~085w,C2008,~3Hds703
419001596,~085w,C2008,~3Hds703
419001597,~085w,C2008,~3Hds703
419001598,~085w,C2008,~3Hds703
419001602,~085w,C2012,~3Hds703
419001603,~085w,C2012,~3Hds703
419001604,~085w,C2012,~3Hds703
419001605,~085w,C2012,~3Hds703
419001606,~085w,C2012,~0lm0703
419001607,~085w,C2012,~0lm0703
419001608,~085w,C2012,~0lm0703
419001609,~085w,C2012,~0lm0703
419001846,~085x,C2012,~0mQYG96
419001847,~085x,C2012,~0mQYG96
419001848,~085x,C2012,~0mQYG96
419001849,~085x,C2012,~0mQYG96
419001855,~085x,C2012,~0m87G96
419001856,~085x,C2012,~0m87G96
419001857,~085x,C2012,~0m87G96
419001858,~085x,C2012,~0m87G96
419001859,~085x,C2012,~0mQYG96
419001860,~085x,C2012,~0mQYG96
419001861,~085x,C2012,~0mQYG96
419001862,~085x,C2012,~0mQYG96
419001930,~085y,C2007,~3FGHG96
419001931,~085y,C2007,~3FGHG96
419001932,~085y,C2007,~3FGHG96
419001933,~085y,C2007,~3FGHG96
419001937,~085y,C2008,~3FGHG96
419001938,~085y,C2008,~3FGHG96
419001939,~085y,C2008,~3FGHG96
419001940,~085y,C2008,~3FGHG96
419001941,~085y,C2011,~3FGHG96
419001942,~085y,C2011,~3FGHG96
419001943,~085y,C2011,~3FGHG96
419001944,~085y,C2011,~3FGHG96
419001945,~085y,C2012,~0msT703
419001946,~085y,C2012,~0msT703
419001947,~085y,C2012,~0msT703
419001948,~085y,C2012,~0msT703
419002027,~085z,C2012,~2ZpUG96
419002028,~085z,C2012,~2ZpUG96
419002029,~085z,C2012,~2ZpUG96
419002030,~085z,C2012,~2ZpUG96
419002128,~0860,C2007,~2lUgG96
419002129,~0860,C2007,~2lUgG96
419002130,~0860,C2007,~2lUgG96
419002131,~0860,C2007,~2lUgG96
419002132,~0860,C2012,~2lUgG96
419002133,~0860,C2012,~2lUgG96
419002134,~0860,C2012,~2lUgG96
419002135,~0860,C2012,~2lUhG96
419002136,~0860,C2012,~2lUhG96
419002137,~0860,C2012,~2lUhG96
419002138,~0860,C2012,~2lUhG96
419002139,~0860,C2012,~2lUhG96
419002597,~0864,C2007,~3jFhG96
419002598,~0864,C2007,~3jFhG96
419002599,~0864,C2007,~3jFhG96
419002691,~0865,C2006,~3X07G96
419002692,~0865,C2006,~3X07G96
419002693,~0865,C2006,~3X07G96
419002694,~0865,C2006,~3X07G96
419002698,~0865,C2012,~3VLdG96
419002699,~0865,C2012,~3VLdG96
419002700,~0865,C2012,~3VLdG96
419002701,~0865,C2012,~3VLdG96
419002783,~0866,C2012,~3VLhG96
419002784,~0866,C2012,~3VLhG96
419002785,~0866,C2012,~3VLhG96
419002786,~0866,C2012,~3VLhG96
419002883,~0867,C2005,~3VLjG96
419002884,~0867,C2005,~3VLjG96
419002885,~0867,C2005,~3VLjG96
419002886,~0867,C2005,~3VLjG96
419002887,~0867,C2012,~3VLjG96
419002888,~0867,C2012,~3VLjG96
419002889,~0867,C2012,~3VLjG96
419002890,~0867,C2012,~3VLjG96
419002996,~0868,C2012,~3VLlG96
419002997,~0868,C2012,~3VLlG96
419002998,~0868,C2012,~3VLlG96
419002999,~0868,C2012,~3VLlG96
419003000,~0868,C2012,~3VLlG96
419003001,~0868,C2012,~3VLlG96
419003002,~0868,C2012,~3VLlG96
419003128,~0869,C2006,~3jFhG96
419003129,~0869,C2006,~3jFhG96
